"Variable","Coeff","DATE","AUROC","N"
"share_minutes_cluster_0",-1.87605868829441,2016-10-25,0.739620410639195,3946
"share_minutes_cluster_1",-1.36851111643603,2016-10-25,0.739620410639195,3946
"share_minutes_cluster_2",0.519053406628284,2016-10-25,0.739620410639195,3946
"share_minutes_cluster_3",-0.903348921923189,2016-10-25,0.739620410639195,3946
"share_minutes_cluster_4",0.419449063593145,2016-10-25,0.739620410639195,3946
"share_minutes_cluster_5",-0.989376942502768,2016-10-25,0.739620410639195,3946
"share_minutes_cluster_6",-2.42476157220519,2016-10-25,0.739620410639195,3946
"share_minutes_cluster_7",-0.465493455253878,2016-10-25,0.739620410639195,3946
"share_minutes_cluster_8",0,2016-10-25,0.739620410639195,3946
"share_minutes_cluster_9",-0.0742483175813309,2016-10-25,0.739620410639195,3946
"share_minutes_cluster_10",0.330640532236283,2016-10-25,0.739620410639195,3946
"share_minutes_cluster_11",0.529210301069722,2016-10-25,0.739620410639195,3946
"share_minutes_cluster_12",-0.0246363278527871,2016-10-25,0.739620410639195,3946
"share_minutes_cluster_13",2.65930943554436,2016-10-25,0.739620410639195,3946
"share_minutes_cluster_14",-0.36260073756169,2016-10-25,0.739620410639195,3946
"share_minutes_cluster_15",-1.52610242558049,2016-10-25,0.739620410639195,3946
"share_minutes_cluster_16",-0.530127036910739,2016-10-25,0.739620410639195,3946
"share_minutes_cluster_17",0.000547828096929587,2016-10-25,0.739620410639195,3946
"share_minutes_cluster_18",0.961864836397185,2016-10-25,0.739620410639195,3946
"share_minutes_cluster_19",-2.12006028977709,2016-10-25,0.739620410639195,3946
"share_minutes_cluster_20",0.237945275125754,2016-10-25,0.739620410639195,3946
"share_minutes_cluster_21",0.835150574894957,2016-10-25,0.739620410639195,3946
"share_minutes_cluster_22",-3.55524425607721,2016-10-25,0.739620410639195,3946
"share_minutes_cluster_23",0.374870548986304,2016-10-25,0.739620410639195,3946
"share_minutes_cluster_24",-0.562606269105825,2016-10-25,0.739620410639195,3946
"share_minutes_cluster_25",-0.235047520491994,2016-10-25,0.739620410639195,3946
"opposing_team_travel",0.000122325521689452,2016-10-25,0.739620410639195,3946
"opposing_team_rest",-0.0333018594340905,2016-10-25,0.739620410639195,3946
"selected_team_rest",0.071027939936198,2016-10-25,0.739620410639195,3946
"selected_team_travel",-2.99376616633064e-06,2016-10-25,0.739620410639195,3946
"selected_team_matchup_wins",0.139190431951562,2016-10-25,0.739620410639195,3946
"opposing_team_matchup_wins",-0.0440191796829094,2016-10-25,0.739620410639195,3946
