"share_minutes_cluster_0","share_minutes_cluster_1","share_minutes_cluster_2","share_minutes_cluster_3","share_minutes_cluster_4","share_minutes_cluster_5","share_minutes_cluster_6","share_minutes_cluster_7","share_minutes_cluster_8","share_minutes_cluster_9","share_minutes_cluster_10","share_minutes_cluster_11","share_minutes_cluster_12","share_minutes_cluster_13","share_minutes_cluster_14","share_minutes_cluster_15","share_minutes_cluster_16","share_minutes_cluster_17","share_minutes_cluster_18","share_minutes_cluster_19","share_minutes_cluster_20","share_minutes_cluster_21","share_minutes_cluster_22","share_minutes_cluster_23","share_minutes_cluster_24","share_minutes_cluster_25","opposing_team_travel","opposing_team_rest","selected_team_rest","selected_team_travel","selected_team_matchup_wins","opposing_team_matchup_wins","home_team_selected","winrate_season_selected_team","winrate_season_selected_team_adj","winrate_season_opposing_team","winrate_season_opposing_team_adj","game_id","DATE","home_team_name","road_team_name","selected_team","opposing_team","roster","circumstances","performance"
0,0.00525388430303125,0,-0.020294877837076,-0.0210192876532841,-0.00568350719493472,0,0,-0.00579692447424337,0,-0.0168575759709689,0,0,0.0126029277015348,0,0.00932720219160759,0,-0.0106060935657091,0,-0.00162279858669326,-0.0604977586200267,0.0742928791767506,-0.0455084646376503,-0.222892347557206,0,0.0612958661819664,0,0,0,0,0,0,0.511368771997288,0.665577973172472,0,-0.424997817255658,0,"2019-10-22  aAACeeiklLLLpprrss",2019-10-22,"LA Clippers","LA Lakers","LA Clippers","LA Lakers",-0.248006876542902,0.511368771997288,0.240580155916813
0,0.0147919870734039,0,0,0.0206625409999162,-0.000957974982947703,-0.00272160166846802,0.091700991981456,-0.248382340842491,0,0,0,0,0.011936931056449,-0.0176025611843704,0.022378262609965,0,-0.0090716922120256,0.0858965274739729,0.00337284609924824,0,-0.00734595151607164,-0.14388414587585,0,0,-0.0629337515059998,0,0,0,0,0,0,0,0.41276153375037,0,-0.8348171410379,0,"2019-10-22 aeelnnNoooOrrstTw",2019-10-22,"Toronto","New Orleans","New Orleans","Toronto",-0.242159932493813,0,-0.42205560728753
-0.0652007199070541,0.0150746688518004,0,-0.0208962435802638,-0.0205428758827134,-0.0415197467049765,0,0,0,-0.0158752385706509,0.0214497308250226,0.0270414236858023,0,0.0228573112268113,0,0,0,-0.0028969682173769,0.095116062879369,-7.48405610364594e-05,-0.0683206772163052,0.120899269446278,0,0,0,0.0379494947648277,-0.0574937194511475,0,0,-0.0567612717555974,0,0,0.562671150054433,0,0,0,0,"2019-10-23  aAeiknnnNooorStwY",2019-10-23,"San Antonio","New York","San Antonio","New York",0.105060651039534,0.448416158847688,0
0.0413509001812723,0.0216660858289843,0.0655684813054598,-0.0675651161423463,-0.0469513214902915,0.0219937890893836,0,0,0,0,0.0160413221109468,0.0310897993246351,0.43371839477458,-0.0137657314392319,0,0.0309077327939698,0,0,0,0,0.0056641725104773,-0.112944736508906,0,0.281048775159695,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-10-23 aaaChhiklmoOttUy",2019-10-23,"Utah","Oklahoma City","Oklahoma City","Utah",0.707822547498629,0,0
0,0.0237123723792676,0,-0.0630432826884724,0.00209227990387403,0.00135594195099518,0.108046183283468,0,0.14543560412074,-0.0430551850360918,0,0.0307762351097879,0,-4.14553454209733e-05,0,0.0194960309824009,0,-0.00990173371253296,0.0943720672974584,-0.000130947626462515,0,-0.0946726783455,-0.0570471177992585,0,0,-0.076351801156123,-3.03297909235075e-09,0,0,-2.99434011459716e-09,0,0,0,0,0,0,0,"2019-10-23aaaDghillnnosstW",2019-10-23,"Dallas","Washington","Washington","Dallas",0.0810425133181294,-6.02731920694791e-09,0
-0.145733520757273,0.021933188958353,0.0556139401811262,0.0419328212316747,0,-0.0684816091095601,0.0138689607281892,-0.122226406099651,0.198504114090228,-0.0190415563087197,0,0,0,0.012851361655803,0,-0.0128359377161781,0,-0.0200366503247565,-0.0219725176864186,-1.55336214117665e-06,0,0,0.0334040929883395,-0.228306927342282,0.13003045538826,0,0,0,0,0,0,0,0,0,0,0,0,"2019-10-23aaBdehhiillnoopPst",2019-10-23,"Philadelphia","Boston","Boston","Philadelphia",-0.130497743485007,0,0
0,0.002733553641271,0,0,-0.0392770627277101,-0.0641402211100657,0,0,-0.086170871063498,-0.0260661773437611,0,-0.0360279064831858,0,0.0121433498427394,0,0,0,-0.00516652775478324,0.00292940105823696,0.000122595885188313,0,0.0197220985363534,0.0137451091179544,0,0,0,-0.0213303653488681,0,0,-0.0210586247640848,0,0,0.562671150054433,0,0,0,0,"2019-10-23aacCCeghhiloortt",2019-10-23,"Charlotte","Chicago","Charlotte","Chicago",-0.205452658401261,0.52028215994148,0
-0.0673120788757502,-0.0175195463557961,0.0533267216358796,-0.0143325738734186,0,0.0275087538526844,0,0,0.0036213722662719,0,0.0172907911876117,0.0326278570285996,0,0.0101240116600967,0,0,0,0,0.0423599059375523,-2.82966135812336e-05,0,0,0.113595787908239,0,0,0.0887047509608265,-0.0325648368823235,0,0,-0.0321499734857974,0,0,0.562671150054433,0,0,0,0,"2019-10-23aaCddeelllnnoOrv",2019-10-23,"Orlando","Cleveland","Orlando","Cleveland",0.289967456719216,0.497956339686312,0
0.051519073250841,0.0141940028304576,0.049853202447802,0,0,0,-0.093681414557524,0,-0.0460418285029741,0,0,0.0331926497152168,0,0.0152069056402072,0,0.0186151527998809,0,-0.0101126372461,-0.0848780394558031,0,0,0.0966012600181963,-0.000546858613810468,0,0,0.00147589714084889,-0.0230583131277386,0,0,-0.0227645591581761,0,0,0.562671150054433,0,0,0,0,"2019-10-23aaceehimnnooPrStx",2019-10-23,"Phoenix","Sacramento","Phoenix","Sacramento",0.045397365467239,0.516848277768518,0
0,0.0170504187675765,0.0527535754779963,-0.002310350689691,0.0228638444245895,0.0698890800374851,0.0886734243258187,0,0.134014790776701,0.0190991958374267,0,-0.0402793820760646,0,-0.0015144666651148,0,-0.00666495147113054,-0.00284678127600107,0,-0.0526067616267611,0,-0.114240705390717,-0.109997736762988,0,0,0,0.0656758353994201,-0.00872855638411805,0,0,-0.00861735795983696,0,0,0.562671150054433,0,0,0,0,"2019-10-23aadDeiiInnortt",2019-10-23,"Indiana","Detroit","Indiana","Detroit",0.139559029088546,0.545325235710478,0
0,0.0170466106662967,0,0,0.0226674483580362,0.0352418041697189,-0.0922510017990889,0.128835630797686,-0.0850010769687501,0.00975088996490487,0,0.0323146459528131,0,0.0146618747603896,0,-0.0163077773759554,0,-0.000828249470170255,-0.015917505536717,-8.94379810497391e-05,0,0,-0.0131466209283312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-10-23aBeiklMnnnooorsty",2019-10-23,"Brooklyn","Minnesota","Minnesota","Brooklyn",0.0369772346097823,0,0
-0.0520958562163277,-0.0170530023687889,0,0.025387854754381,0,0.109407088603228,0,0,0.0539694684861421,-0.0235356337279632,0,0.0347305802552991,0,-0.00129573328871231,0,0,0,0,-0.0010257337374149,-7.1475334585285e-05,0,0.118496648823295,0,-0.240223409025753,0,0.140967234867526,-0.0356782692128094,0,0,-0.0352237418954675,0,0,0.562671150054433,0,0,0,0,"2019-10-23adDeelnnoPrrtv",2019-10-23,"Portland","Denver","Portland","Denver",0.147658032090326,0.491769138946156,0
-0.0551203028532788,0.00128013976901559,-0.0956513846212526,-0.033110500790812,0.0237444497173384,-0.0586769744587734,-0.0899908428570877,0,0.27302665054301,0,0,-0.0315423618121617,0,-0.037561896731859,0,0,0,0.018778415216118,-0.0483713213477162,0,0.0660147285717612,0,0.0881306682498731,0,0,-0.0656767921249287,-0.0317428344771633,0,0,-0.0313384430725894,0,0,0.562671150054433,0,0,0,0,"2019-10-23aehiiimmMMps",2019-10-23,"Miami","Memphis","Miami","Memphis",-0.0447273255307539,0.49958987250468,0
