"share_minutes_cluster_0","share_minutes_cluster_1","share_minutes_cluster_2","share_minutes_cluster_3","share_minutes_cluster_4","share_minutes_cluster_5","share_minutes_cluster_6","share_minutes_cluster_7","share_minutes_cluster_8","share_minutes_cluster_9","share_minutes_cluster_10","share_minutes_cluster_11","share_minutes_cluster_12","share_minutes_cluster_13","share_minutes_cluster_14","share_minutes_cluster_15","share_minutes_cluster_16","share_minutes_cluster_17","share_minutes_cluster_18","share_minutes_cluster_19","share_minutes_cluster_20","share_minutes_cluster_21","share_minutes_cluster_22","share_minutes_cluster_23","share_minutes_cluster_24","share_minutes_cluster_25","opposing_team_travel","opposing_team_rest","selected_team_rest","selected_team_travel","selected_team_matchup_wins","opposing_team_matchup_wins","winrate_season_selected_team","winrate_season_selected_team_adj","winrate_season_opposing_team","winrate_season_opposing_team_adj","game_id","DATE","home_team_name","road_team_name","selected_team","opposing_team","roster","circumstances","performance"
0,0,0,0.0921068294309658,0.0761945017109242,-0.0469470017211816,0,0.0673051527224668,0,0.00555342777540302,0.0563340340383724,0,0.00647896097254733,0,0,0,0,0,0.166316275399935,0,-0.054468919294914,0.148316133719776,0,0,0,0,1.50905276877677e-08,0,0,-0.117554469866218,0,0,0,0,0,0,"2016-10-26aeehiimMMnnopsst",2016-10-26,"Memphis","Minnesota","Minnesota","Memphis",0.517189394754295,-0.117554454775691,0
0.0732826445268486,-0.182437287178788,0,0.129646120220782,0,0,0.139226746389897,-0.164313122389791,0,-0.0137285746115862,0,0,0,0,0,0,0.0501102292673893,0.0183201409386558,-0.135569359537023,0,0,0.217995039232639,0,0,0,0,0,0,0,-0.031769977997875,0,0,0,0,0,0,"2016-10-26BBklnnoooorsty",2016-10-26,"Boston","Brooklyn","Brooklyn","Boston",0.132532576859023,-0.031769977997875,0
0.0635994834235931,0,0.0920689448243629,-0.073304424296425,0.0788395191017696,0,0,0.088632501664156,0,0,-0.0604911874662765,-0.0597661609831943,0,0,0.0378967156491498,0,0,-0.00344622384155828,-0.145592764775378,0,0.0428777662666586,0,0,0,0,-0.0166878772934849,0,0,0,-0.034664096187826,0,0,0,0,0,0,"2016-10-26DeinoooorrtttT",2016-10-26,"Toronto","Detroit","Detroit","Toronto",0.0446262922733729,-0.034664096187826,0
0,-0.0711101658499456,0,0.0771328855478775,0,-0.0452604761533202,0,-0.0720064877445826,0,-0.00745805742806934,0,0,-0.00208661846711368,0,0.0778714967107607,0.172615704382658,-0.0414415770802892,0,-0.145377375806542,0,0.0306108229202766,-0.0258876094788143,0,-0.0379073432448955,-0.0320122281133918,0,0.018151780667078,-0.108898568709787,0.105431820957295,-0.107773593208703,0,0,2.15982372979722,-0.408847751587087,-1.86761338547451,0.236120148666155,"2016-10-27 aaaAceimnnnnooorSStt",2016-10-27,"Sacramento","San Antonio","Sacramento","San Antonio",-0.122317029805391,-0.093088560294117,0.119482741401784
-0.0372707111197016,-0.0551103698785257,-0.0917858329341427,0,0.0579083128039524,0,0,0.0478954231742807,0,-0.0159273563020062,-0.056963748106728,0.0537528972600631,-0.00212487807016166,0.368792863351681,0,0,-0.0373761872976408,0.00861223236024875,0,0.178002977232902,-0.0325725532855872,0,0,0,0,0,0.219686535929346,0,0.210863641914591,0,0,0,2.15982372979722,-0.408847751587087,0,0,"2016-10-27 aACdeillLnoppPrrst",2016-10-27,"Portland","LA Clippers","Portland","LA Clippers",0.385833069188634,0.430550177843936,1.75097597821014
0.0281511072458186,0,0,-0.0727978300998713,-0.0718499165312731,0,0,0.0423491823249432,0,-0.0133169057897312,-0.0785019392343178,-0.0863187933254598,0,0,-0.0390914546617399,0,0,-0.0098642113492526,0,0,-0.0369867952267053,0,0,0.0899308937643641,0,-0.0304949987625465,0.144158761376881,0,0,0,0,0,0,0,0,0,"2016-10-27aaaAghilnnnostttW",2016-10-27,"Atlanta","Washington","Atlanta","Washington",-0.278791661645772,0.144158761376881,0
-0.0640361145760793,0,0,0.00882369946284179,0,0,-0.139694089981246,0.0509012711265856,0,0,0,-0.0550009437093224,0,0,0,0.169917927065499,-0.0416422196056738,-0.00792207295008881,-0.123264985844389,0,0,0,0,0.0457216473355395,0,-0.0176923953130737,0,0,0.105431820957295,-0.144191654152251,0,0,2.15982372979722,-0.408847751587087,0,0,"2016-10-27aBcCghinooost",2016-10-27,"Chicago","Boston","Boston","Chicago",-0.173888276989407,-0.0387598331949555,1.75097597821014
0.0283031698126738,0,0,0.110480116706284,-0.0569518542410356,0,0,-0.136123318779271,0,-0.0171877425289375,0,0,-0.00518379111179159,-0.369920073364361,0.0299243300539353,0,-0.0242602446781586,0,0.0387711639546699,0,0,-0.125467355999477,0,0,0,0.0111763828914812,0.496511286808069,-0.147223201465763,0.20126201687968,0,0,0,0,0,0,0,"2016-10-28  aadeeeeGllnnNoOrsSttw",2016-10-28,"New Orleans","Golden State","New Orleans","Golden State",-0.516439217283989,0.550550102221987,0
0,0,0,0.112198525241523,0,0.0772676828874467,-0.242257111520634,0.0364664985518258,0,0,0,0,-4.97253043214873e-05,0,-0.0288876838639307,-0.160281311288265,0,0.0122269415355254,0,0,0.0499709438521621,0,0,-0.0594176955570738,-0.0433140716354657,0,0,-0.147223201465763,0.20126201687968,-0.0959269779580881,0,0,2.01959594796307,-0.357520102181598,0,0,"2016-10-28 aaAehkLLrstU",2016-10-28,"Utah","LA Lakers","LA Lakers","Utah",-0.246077007101207,-0.0418881625441707,1.66207584578147
0,-0.120816358537023,0,0.11994658196025,-0.0689704792589996,0,0,0,0,0,0,0.0755095785863829,0.00591694417246815,0.522199835643346,0,0,0,0,0.136674366669692,0,-0.0673078230952263,0,0,0,-0.125869255944798,0.00556737116542947,0.217905574825221,-0.0981488009771753,0.20126201687968,-0.207983897031146,0,0,2.01959594796307,-0.357520102181598,0,0,"2016-10-28 aaCehhiiklmnooOPtxy",2016-10-28,"Oklahoma City","Phoenix","Oklahoma City","Phoenix",0.482850761361522,0.113034893696581,1.66207584578147
0.106640901186386,0,0,-0.0466766521717281,0,-0.0706111722920109,0,0.0678940298244447,0,-0.0106996590663175,0,0.0767931407866479,0.00483754746602374,0,0,0,0.0733112009410999,-0.0137206638738395,-0.134934442993134,0,-0.0288828280765276,0,-0.326230838346445,0,0,-0.0307475396059502,0.167768111356163,-0.0981488009771753,0.20126201687968,-0.0313026923230453,0,0,0,0,-1.75061645461334,0.167857914060331,"2016-10-28aaBdiIklnnnoory",2016-10-28,"Brooklyn","Indiana","Brooklyn","Indiana",-0.333026976221351,0.239578634935623,-1.58275854055301
0,0.0888680713673328,-0.0889358630916706,-0.174596450546307,0.0636556636332906,0,0,-0.0568685091872028,0,0.0245292390570091,0,0,0.000117894103364115,0,0.0362211046334841,0,-0.0461019834057274,-0.00758235231698226,0,0,0,0,0,0,0.0402886556154693,0.0279664034157906,0.0532356480457834,-0.0981488009771753,0.20126201687968,-0.210302649555462,0,0,2.01959594796307,-0.357520102181598,-1.75061645461334,0.167857914060331,"2016-10-28aaCehiilmMortt",2016-10-28,"Miami","Charlotte","Charlotte","Miami",-0.092438126722149,-0.0539537856071737,0.0793173052284626
0,0.0718005957341601,0,0.00318310380239152,-0.058004948460264,0,-0.176824839563166,0,0,0.0132929816613151,0,0,0.00813373961177338,0.449259688796209,-0.0192925687190433,0,0,0.00346106614729154,0,-0.313134155955029,0.0327458224085259,0,0,0,0.0044897519795873,-0.0126226481713161,0.198040306018168,-0.0981488009771753,0.20126201687968,-0.204843235757963,0,0,0,0,0,0,"2016-10-28aaDHllnoosstu",2016-10-28,"Dallas","Houston","Houston","Dallas",0.00648758927243533,0.0963102861627104,0
0.0562120462370595,0,0,0.069756720235913,-0.0527613183205456,0,0,-0.0318760063698596,0,-0.0272534083118584,0.00424470755608882,-0.00212059467324964,0,-0.426332189987454,-0.0379424895647548,0,0,0,0.149313439000244,0,0,0,0,0,0.0123728288772111,0.0482407608534904,0.0491867833884898,-0.147223201465763,0.20126201687968,0,0,0,2.01959594796307,-0.357520102181598,-1.75061645461334,0.167857914060331,"2016-10-28aCdeellnnooortTv",2016-10-28,"Toronto","Cleveland","Toronto","Cleveland",-0.238145504467716,0.103225598802407,0.0793173052284626
0,0,0,-0.0581209816293958,0.059691136358051,0,0,-0.0378168197387978,0,0.0153657400343532,0,0.0695001214188025,-0.000212683642706204,0,0.0588991303695142,-0.0293112143373888,0.0753915510345625,0,0,0,0.00276795090375168,0,0,0,0,0,0.248344750629899,-0.0981488009771753,0.20126201687968,-0.0341542426531281,0,0,0,0,0,0,"2016-10-28adDeilnooOrrtt",2016-10-28,"Detroit","Orlando","Detroit","Orlando",0.156153930770746,0.317303723879276,0
0,0,0,0.122656533552284,0,0,0,-0.0530320623198146,0,-0.00796203179895351,0.0659661746340817,0,0,0.520480960668075,0.0450294627875174,0,0.0190843925193029,-0.00655886673249945,-0.135538119306264,0,-0.0181238776555404,-0.123540956089106,0,0,0,0,0.385916119421806,-0.105406732344524,0.103973077518826,-0.083283035659404,0,0,0,0,-1.80052681203363,0.252323727941866,"2016-10-29  aaAeeilnnnnNooOrsStw",2016-10-29,"San Antonio","New Orleans","New Orleans","San Antonio",0.428461610259083,0.301199428936704,-1.54820308409176
0,0,0,0.0538138891663192,0.180884968118128,0.104715171620291,0,0.0230915878402339,0,0,0,0,0.00562717278718397,0,0,0,-0.0908754284949888,0.00424570522904571,-0.144822731708781,0,0.0137937402853602,0,0.294628473697835,0,0,0,0,-0.210813464689047,0.311919232556477,-0.156662246999275,0,0,2.06419621239581,-0.443319521579536,0,0,"2016-10-29 eehikmMNoprswY",2016-10-29,"New York","Memphis","Memphis","New York",0.445102548540628,-0.0555564791318452,1.62087669081627
-0.0855005731687167,0,0,-0.0556042818420194,-0.0818467519820842,0,0.156089235000529,0.0689314370161718,0,-0.0136760616842812,0,0,0,0,0.00507760979025657,0,0.0771849111817705,0.00183948911871599,0,0,0,0,0,0.149801338302782,0,-0.0262702520185955,0,-0.158110098516786,0.207946155037651,-0.109373693543736,0,0,2.06419621239581,-0.443319521579536,0,0,"2016-10-29aaaaAdehhiilllnpPtt",2016-10-29,"Philadelphia","Atlanta","Atlanta","Philadelphia",0.19602609971453,-0.05953763702287,1.62087669081627
0.129578103651301,0,0,0.0587065001336747,0.0531029300255648,0,0,0.0181745602384471,0,0,0.117458414978828,0.0663389342575322,0.00515701302039645,0,0,0,-0.0644932146881881,-0.0013701617616733,-0.13423515814799,0,-0.0294758047248093,0,0,-0.0544575713566723,0,0,0.189425404689296,-0.0527033661722619,0.207946155037651,0,0,0,2.06419621239581,-0.443319521579536,-0.927268054625196,0.129946263938258,"2016-10-29aaacCdghiiInno",2016-10-29,"Chicago","Indiana","Chicago","Indiana",0.164484545626411,0.344668193554686,0.823554900129335
0,0.00886883021022251,0,0.0219033778736755,-0.0648168204497954,-0.0782451868004322,0,-0.0525773319178121,0,-0.0097913009275832,-0.0530964558241762,0,0,0,-0.0479637473726636,0,0.021277828623671,0,-0.0325418737972556,0,0.0193359137947498,-0.134596476273051,0,0,-0.0345670061819084,0,0.462708583041577,-0.158110098516786,0.207946155037651,-9.6953852507923e-09,0,0,0.942820943669645,-0.20248604622604,0,0,"2016-10-29aaaceeimMnnnoorsStt",2016-10-29,"Sacramento","Minnesota","Sacramento","Minnesota",-0.436810249042359,0.512544629867058,0.740334897443605
-0.0507839645424362,0,0,-0.0614147000169849,0.0563219331865258,0.0860855046419933,0,-0.0363403896472683,0,0.0238874469561503,0.0579957038444583,-0.0608084195965621,0.00457489693942094,0,0.022771195801985,0,-0.0128128677224872,0,0,-0.0026156912781942,-0.022879382143638,0,-0.506299585699351,0,-0.0107778855147772,-0.00798034894192532,0.0239029564475426,-0.0527033661722619,0.103973077518826,-0.0311706707723483,0,0,2.06419621239581,-0.443319521579536,0,0,"2016-10-29aaCddeelllnnoOrv",2016-10-29,"Cleveland","Orlando","Cleveland","Orlando",-0.52107655373309,0.0440019970217582,1.62087669081627
0,0,0,0.0501943908184811,0.000469023553228965,0,0.13444814767095,0.0167032682649218,0,0,0,0,0.0056445898930128,0,0.0234253512677778,-0.0880388985048001,-0.00670027496599754,-0.000236503845851332,0.12950923857385,0,0.0256526203558983,-0.102073470147711,0,0,0,-0.0389069066195892,0.173647230718713,-0.0527033661722619,0.207946155037651,-0.0965587950534306,0,0,0.949332185413014,-0.203884440699019,-1.80052681203363,0.252323727941866,"2016-10-29aBCehlnooorsttt",2016-10-29,"Charlotte","Boston","Boston","Charlotte",0.150090576314172,0.232331224530672,-0.802755339377764
0,0.0801732251593996,0,0,0.0178322357627882,-0.0219623133443304,-0.279542813111173,0,0,0.00086421327250287,0,-0.0612545500055569,0.00492920305792022,0,0,0,-0.0307985202025859,0.00933299088591296,0,0,0.0280672511182157,0.124495378821615,0,0,0.0135276980694999,-0.00101561893498079,0.195038083003049,-0.0527033661722619,0.311919232556477,0,0,0,0,0,-0.86518028446753,0.121245356225539,"2016-10-29aBeeikkllMnooruwy",2016-10-29,"Milwaukee","Brooklyn","Milwaukee","Brooklyn",-0.115351619450773,0.454253949387264,-0.743934928241991
0.223895980776684,0,0,0,0.061332962256883,0,0,-0.0298009800018119,0,-0.0121877863089926,0,-0.0868557528536703,0.00398738953347753,0.375958062796768,0,-0.0575086016035904,-0.0363748081329027,-0.0012957082085144,0,0,-0.0135695357397414,0,0,-0.0732632553046249,0,0,0,-0.158110098516786,0.207946155037651,-0.161255429383327,0,0,1.00769787464211,-0.216419416429678,-1.80052681203363,0.252323727941866,"2016-10-29adDeelnnoPrrtv",2016-10-29,"Denver","Portland","Portland","Denver",0.354317967209964,-0.111419372862461,-0.756924625879333
0,0.162009316480794,0,-0.0954683915961377,0.0500189144878571,0,0.190981623149649,0,0,0.01147806842137,0,-0.121330568762127,-0.00706233938855417,-0.442169127653287,-0.0283485131716088,0,0,-0.00337309896518999,0,-0.033563137007012,0.0182510960295147,0,-0.345833773180825,0,0.0187951095399602,0,1.53988946360722e-08,-0.106319601114507,0.204401840792846,-0.14144598854079,0,0,0.985885050001331,-0.192067160267055,-1.72539784594036,0.22915180382509,"2016-10-30  aaaACehikklLLmoOrsty",2016-10-30,"Oklahoma City","LA Lakers","LA Lakers","Oklahoma City",-0.625614821615598,-0.0433637334635567,-0.702428152380991
0.246135940554584,0,0,0.208306965067586,0,0,0,-0.0365728938998041,0,-0.0432663302155696,0,-0.100020818793506,-0.008191201523223,0,-0.0229773108792861,0,-0.0406153762910077,0,-0.180209161779236,0,-0.0263475734969588,0,0,0.0562372378540018,0,-0.0277639820339965,0.29956600888086,-0.0531598005572536,0.204401840792846,0,0,0,0.943323632237676,-0.183775472867196,-1.72539784594036,0.22915180382509,"2016-10-30 aaAiiimMnnnooSt",2016-10-30,"Miami","San Antonio","Miami","San Antonio",0.0247154945635833,0.450808049116453,-0.736697882744787
0,0,-0.0811619121589103,-0.082911510862796,0.050675038279044,0,0,0.0199300756168717,0,0,-0.0515117655317446,0,-0.00844226545188544,0,0,-0.0362507049533118,0,0.00376945681196289,0,0.142713946804165,-0.00537242808231923,0,0,0.0480245369830964,0,0,0,-0.159479401671761,0.204401840792846,-0.095185189547197,0,0,0.965549704937923,-0.188105489502928,-1.72539784594036,0.22915180382509,"2016-10-30 aACehilLpprstU",2016-10-30,"LA Clippers","Utah","Utah","LA Clippers",-0.00053753254582692,-0.0502627504261122,-0.718801826680272
0,0,0,-0.0367621119710306,0.0717276793811588,0.0982303285967763,0,0,0,-0.00783737605390169,0,-0.0520211950651168,0.0210535317017726,0.439956222123592,-0.0355192785084595,0,0,0,0.171325849343087,0.047045206878152,-0.0507815060606121,0.148185848378775,0,0,0.017078679034695,0.0124424323872965,0.219326214887542,-0.106319601114507,0.204401840792846,-0.215647496598318,0,0,0.910504907147618,-0.177381827551625,0,0,"2016-10-30 adeeeGhilnnooPSttx",2016-10-30,"Phoenix","Golden State","Golden State","Phoenix",0.844124310166185,0.101760957967562,0.733123079595993
0.0319668114830894,0.0174959057253212,0,-0.0134298089653857,-0.0059584825463369,0,0,0,0,-0.0171977753633774,0,0,-0.013266483356508,-0.426138052261461,0.0211952601884927,0.0635878461366307,-0.0277356011833711,0.00267592132473002,0,0.108663421701676,0,0,0,0,-0.00693504864393995,0,0.0586804143357043,-0.106319601114507,0.204401840792846,-0.0369143217477115,0,-0.114210211128867,0,0,-0.859983186591469,0.114215222263293,"2016-10-30aaDHllnoosstu",2016-10-30,"Houston","Dallas","Dallas","Houston",-0.26507608576044,0.119848332266331,-0.859978175457043
0,0.103016290262858,0,-0.00114471791666747,0.0545690658028821,0,-0.176565726637012,-0.00126284639751113,0,-0.00642534248525713,0,0.0600673024679485,-0.00669432831862317,0,0.0175145188738952,-0.019731694540302,0,-0.00223101789980302,0,0,-0.0182827618792884,-0.110218481762973,0,0,0.0292941629712733,0.0409314321970644,0.0656858061105169,-0.0531598005572536,0.204401840792846,0,0,0,0.927187833265189,-0.180631945041836,-0.795698937887271,0.105677567262293,"2016-10-30aDeeeiiklMorttuw",2016-10-30,"Detroit","Milwaukee","Detroit","Milwaukee",-0.0371641452615167,0.216927846346109,0.0565345175983744
0.00703732216578775,-0.0703222636590261,0,-0.0439204358049147,-0.0392244670843171,0.109209319213257,0,-0.0325078242481498,0,0.0133368069397115,0.0620416699280901,0.0647849257503907,0,0,0,0,0.0536273851895746,-0.00504907514127745,0,0,0.0005091912636701,0,0,-0.0971400664556624,0,-0.00743067836638342,0.248822029510896,-0.0531598005572536,0.306602761189268,-0.0552889837224637,0,0,0,0,-0.889087360613972,0.118080576559282,"2016-10-30aeghhiimMnnopsstW",2016-10-30,"Memphis","Washington","Washington","Memphis",0.0149518096907509,0.446976006420447,-0.77100678405469
0,0.0898435870513966,-0.0773721572485333,0.0524179332857607,-0.0474270706180345,-0.131378893153652,0,0.0750745010226148,0,-0.00858774235383099,0.0171064962505482,0.0698054640224272,-0.022544807160095,0,0.0264600450657976,0,0.00458525733240301,0.00393428879250378,0.0570221583846633,0,0,0,0,0,0,0,0,-0.0510515061015165,0.0994483206056141,-0.0573691849069698,0,0,0,0,-1.66828359535737,0.149512899892949,"2016-10-31 ACeehiilLnoppPrsx",2016-10-31,"LA Clippers","Phoenix","Phoenix","LA Clippers",0.108939060673969,-0.00897237040287221,-1.51877069546442
0.0450071048003661,0,0,0.0447721495448093,0,0.0951401106697769,0,-0.0816756578176944,0,-0.0072965993548939,0,0,0,0,-0.0141824515723002,0,0,0.0052489171744883,0.108717354087296,0,0.024500778472221,-0.119014365841098,0,-0.0476642958078691,-0.0362462173317865,0.00634085447942837,0.170501732656494,-0.102103012203033,0.198896641211228,-0.33476745589144,0,0,1.22774635714162,-0.200127505315931,-1.66828359535737,0.149512899892949,"2016-10-31aaaaAcelmnnorSttt",2016-10-31,"Atlanta","Sacramento","Sacramento","Atlanta",0.0236476815027445,-0.0674720942267506,-0.491151843638738
-0.0555970327615311,0,0,0.048821545308782,-0.0460716750438405,-0.130258396292282,-0.111770792776468,0.0571915638977493,0,-0.0163426562157645,-0.0431503842428242,-0.0393367216923347,-0.0011497423719297,0,0,0,0,-0.00947927999270671,-0.115535476220166,0.171357119325349,0.0212333863439141,0,0,0,0,0,0.183107642553381,-0.102103012203033,0.198896641211228,-0.118305029323326,0,0,0.625769334151592,-0.102002873002639,-1.66828359535737,0.149512899892949,"2016-10-31aBcCghiklnooory",2016-10-31,"Brooklyn","Chicago","Brooklyn","Chicago",-0.270088542734052,0.16159624223825,-0.99500423431547
0,-0.0567596407082185,0,0,-0.152416571073327,0,0,-0.0031238810221958,0,-0.0160081138130939,0.0579611712393208,-0.0393018697312627,0.0117254713356541,0,-0.0351675776179359,-0.0813593413981485,0,-0.00421996834059203,0.131936887580917,0,-0.0269396310909878,0,0,0,0,0,0.344047327147855,-0.102103012203033,0.298344961816842,0,0,0,0.909007094003834,-0.14817174653322,-0.802993645589965,0.0719649278347358,"2016-10-31DeennooorrtTv",2016-10-31,"Toronto","Denver","Toronto","Denver",-0.213673064639871,0.540289276761664,0.0298066297153851
0.185959594063881,0.103479423041071,0,-0.0731199124425189,0,0,0.0984751102580392,0.0118791477115984,0,0.00679645748659264,0,0,0.00789278882933139,0,-0.0327952516678449,-0.0694821203386178,0,-0.00778116590915416,-0.120971541316731,-0.0963261477958978,0.0214977315455102,0,0,-0.0466453016806294,-0.0370140293535328,0,0,-0.163677227878618,0.208773367248112,-0.115658137888702,0,0,0.676935136247888,-0.134342754080666,-0.585251812601681,0.0743377033581448,"2016-11-01 aaaAdeiIkLLnnrs",2016-11-01,"Indiana","LA Lakers","LA Lakers","Indiana",-0.0481552175689027,-0.0705619985192074,0.0316782729236865
0,0,0,-0.0121248079756586,0.106622443823981,0,0,0.0297587216549323,0,0.0205474819014007,0,-0.0602664054033805,-0.00671276221922635,0,-0.00238636398406623,-0.039026583305061,0.0301421596905282,0,-0.101701440456783,0.0940548958376411,-0.016439133579877,0,0,0.0501364570660588,0,-0.0298364136699821,0.30520071635326,-0.109118151919078,0.208773367248112,-0.201909460386024,0,0,0.635715951140213,-0.126162503785166,-1.78368324359937,0.226560453111876,"2016-11-01 aaAhinnnooSttU",2016-11-01,"San Antonio","Utah","Utah","San Antonio",0.0627682493805067,0.20294647129627,-1.04756934313245
0,0,0,0.0379272752043779,0.00539949061837512,0,0,-0.061762371308809,0,0.00207808041189878,0,0.0714331619775654,-0.00382185166605817,0.0546251721032014,0,0,0.0478554451957672,-0.00595866929099293,-0.172736349559294,0,0,-0.151992503134407,0,0,0,0,0.267503775773936,-0.109118151919078,0.313160050872169,0,0,0,1.32455966052879,-0.262868601748022,-1.12015467777308,0.142280167884258,"2016-11-01 aaddeeGllnnooPrSttt",2016-11-01,"Portland","Golden State","Portland","Golden State",-0.176953119448375,0.471545674727026,0.0838165488919416
