"DATE","PLAYER_FULL_NAME","Cluster","season"
2016-12-10,"Cheick Diallo",0,2016
2016-11-25,"Chris McCullough",0,2016
2016-11-27,"Chris McCullough",0,2016
2016-12-01,"Chris McCullough",0,2016
2016-12-23,"Chris McCullough",0,2016
2017-01-15,"Chris McCullough",0,2016
2017-01-23,"Chris McCullough",0,2016
2017-01-27,"Chris McCullough",0,2016
2017-01-31,"Christian Wood",0,2016
2017-02-01,"Christian Wood",0,2016
2016-11-29,"CJ Wilcox",0,2016
2016-12-02,"CJ Wilcox",0,2016
2016-12-07,"CJ Wilcox",0,2016
2016-12-09,"CJ Wilcox",0,2016
2016-12-23,"CJ Wilcox",0,2016
2016-12-26,"CJ Wilcox",0,2016
2016-12-28,"CJ Wilcox",0,2016
2017-01-01,"CJ Wilcox",0,2016
2017-01-02,"CJ Wilcox",0,2016
2017-01-08,"CJ Wilcox",0,2016
2017-02-12,"Cole Aldrich",0,2016
2017-02-08,"Damian Jones",0,2016
2017-02-10,"Damian Jones",0,2016
2017-02-11,"Damian Jones",0,2016
2016-11-07,"Damjan Rudez",0,2016
2016-11-09,"Damjan Rudez",0,2016
2016-11-11,"Damjan Rudez",0,2016
2016-12-28,"Damjan Rudez",0,2016
2017-01-08,"Damjan Rudez",0,2016
2017-01-16,"Damjan Rudez",0,2016
2017-01-18,"Damjan Rudez",0,2016
2017-01-20,"Damjan Rudez",0,2016
2017-01-20,"Damjan Rudez",0,2016
2017-01-22,"Damjan Rudez",0,2016
2017-01-24,"Damjan Rudez",0,2016
2017-01-27,"Damjan Rudez",0,2016
2017-01-29,"Damjan Rudez",0,2016
2017-01-30,"Damjan Rudez",0,2016
2017-02-04,"Damjan Rudez",0,2016
2017-02-07,"Damjan Rudez",0,2016
2017-02-11,"Damjan Rudez",0,2016
2016-11-09,"Daniel Ochefu",0,2016
2016-11-11,"Daniel Ochefu",0,2016
2016-12-16,"Daniel Ochefu",0,2016
2016-12-18,"Daniel Ochefu",0,2016
2016-12-19,"Daniel Ochefu",0,2016
2016-12-23,"Daniel Ochefu",0,2016
2016-12-30,"Daniel Ochefu",0,2016
2017-01-14,"Daniel Ochefu",0,2016
2017-01-16,"Daniel Ochefu",0,2016
2017-01-24,"Daniel Ochefu",0,2016
2017-01-27,"Daniel Ochefu",0,2016
2017-01-31,"Daniel Ochefu",0,2016
2017-01-31,"Daniel Ochefu",0,2016
2016-11-23,"Darrell Arthur",0,2016
2016-11-05,"Darrun Hilliard",0,2016
2016-11-07,"Darrun Hilliard",0,2016
2016-11-14,"Darrun Hilliard",0,2016
2016-11-18,"Darrun Hilliard",0,2016
2016-11-25,"Darrun Hilliard",0,2016
2016-10-29,"Davis Bertans",0,2016
2016-10-29,"Davis Bertans",0,2016
2016-11-01,"DeAndre Liggins",0,2016
2016-11-03,"DeAndre Liggins",0,2016
2016-11-16,"DeAndre Liggins",0,2016
2016-10-29,"DeAndre' Bembry",0,2016
2016-11-05,"DeAndre' Bembry",0,2016
2016-11-12,"DeAndre' Bembry",0,2016
2016-11-22,"DeAndre' Bembry",0,2016
2016-11-22,"DeAndre' Bembry",0,2016
2016-11-25,"DeAndre' Bembry",0,2016
2016-11-27,"DeAndre' Bembry",0,2016
2016-12-03,"DeAndre' Bembry",0,2016
2016-12-13,"DeAndre' Bembry",0,2016
2016-12-23,"DeAndre' Bembry",0,2016
2016-12-26,"DeAndre' Bembry",0,2016
2017-01-04,"DeAndre' Bembry",0,2016
2017-01-05,"DeAndre' Bembry",0,2016
2017-01-13,"DeAndre' Bembry",0,2016
2017-01-18,"DeAndre' Bembry",0,2016
2016-11-04,"Dejounte Murray",0,2016
2016-11-05,"Dejounte Murray",0,2016
2016-11-11,"Dejounte Murray",0,2016
2016-11-14,"Dejounte Murray",0,2016
2016-11-16,"Dejounte Murray",0,2016
2016-11-18,"Dejounte Murray",0,2016
2016-11-21,"Dejounte Murray",0,2016
2016-11-26,"Dejounte Murray",0,2016
2016-11-29,"Dejounte Murray",0,2016
2016-12-22,"Dejounte Murray",0,2016
2016-12-23,"Dejounte Murray",0,2016
2016-12-25,"Dejounte Murray",0,2016
2016-12-28,"Dejounte Murray",0,2016
2016-12-30,"Dejounte Murray",0,2016
2017-01-03,"Dejounte Murray",0,2016
2017-01-05,"Dejounte Murray",0,2016
2017-01-07,"Dejounte Murray",0,2016
2017-01-12,"Dejounte Murray",0,2016
2017-01-19,"Dejounte Murray",0,2016
2017-01-21,"Dejounte Murray",0,2016
2016-11-18,"Demetrius Jackson",0,2016
2016-12-07,"Demetrius Jackson",0,2016
2016-10-31,"Denzel Valentine",0,2016
2016-11-02,"Denzel Valentine",0,2016
2016-11-04,"Denzel Valentine",0,2016
2016-11-05,"Denzel Valentine",0,2016
2016-11-07,"Denzel Valentine",0,2016
2016-11-15,"Denzel Valentine",0,2016
2016-11-17,"Denzel Valentine",0,2016
2016-11-20,"Denzel Valentine",0,2016
2016-12-15,"Derrick Jones, Jr.",0,2016
2017-01-30,"Derrick Jones, Jr.",0,2016
2017-02-04,"Derrick Jones, Jr.",0,2016
2017-02-08,"Derrick Jones, Jr.",0,2016
2017-02-08,"Derrick Jones, Jr.",0,2016
2017-02-11,"Derrick Jones, Jr.",0,2016
2016-10-29,"Deyonta Davis",0,2016
2016-10-30,"Deyonta Davis",0,2016
2016-11-01,"Deyonta Davis",0,2016
2016-11-14,"Deyonta Davis",0,2016
2016-11-16,"Deyonta Davis",0,2016
2016-11-18,"Deyonta Davis",0,2016
2016-11-19,"Deyonta Davis",0,2016
2016-11-21,"Deyonta Davis",0,2016
2016-11-21,"Deyonta Davis",0,2016
2016-11-23,"Deyonta Davis",0,2016
2016-11-25,"Deyonta Davis",0,2016
2016-11-26,"Deyonta Davis",0,2016
2016-11-28,"Deyonta Davis",0,2016
2016-11-30,"Deyonta Davis",0,2016
2016-12-01,"Deyonta Davis",0,2016
2016-12-03,"Deyonta Davis",0,2016
2016-12-05,"Deyonta Davis",0,2016
2016-12-08,"Deyonta Davis",0,2016
2016-12-10,"Deyonta Davis",0,2016
2016-12-13,"Deyonta Davis",0,2016
2017-01-20,"Deyonta Davis",0,2016
2017-01-21,"Deyonta Davis",0,2016
2017-01-25,"Deyonta Davis",0,2016
2017-02-01,"Deyonta Davis",0,2016
2016-10-31,"Diamond Stone",0,2016
2016-11-14,"Diamond Stone",0,2016
2016-12-20,"Diamond Stone",0,2016
2017-01-28,"Diamond Stone",0,2016
2016-10-28,"Dorian Finney-Smith",0,2016
2016-11-02,"Dorian Finney-Smith",0,2016
2016-11-04,"Dorian Finney-Smith",0,2016
2016-11-06,"Dorian Finney-Smith",0,2016
2016-11-08,"Dorian Finney-Smith",0,2016
2016-10-31,"Dragan Bender",0,2016
2016-11-08,"Dragan Bender",0,2016
2016-11-28,"Fred VanVleet",0,2016
2016-11-30,"Fred VanVleet",0,2016
2016-12-02,"Fred VanVleet",0,2016
2016-12-03,"Fred VanVleet",0,2016
2016-12-12,"Fred VanVleet",0,2016
2016-12-18,"Fred VanVleet",0,2016
2016-12-20,"Fred VanVleet",0,2016
2017-01-03,"Fred VanVleet",0,2016
2017-01-13,"Fred VanVleet",0,2016
2017-01-15,"Fred VanVleet",0,2016
2017-01-17,"Fred VanVleet",0,2016
2017-01-18,"Fred VanVleet",0,2016
2017-01-20,"Fred VanVleet",0,2016
2017-01-24,"Fred VanVleet",0,2016
2017-01-25,"Fred VanVleet",0,2016
2017-01-27,"Fred VanVleet",0,2016
2017-01-29,"Fred VanVleet",0,2016
2017-01-31,"Fred VanVleet",0,2016
2017-01-31,"Fred VanVleet",0,2016
2017-02-03,"Fred VanVleet",0,2016
2017-02-05,"Fred VanVleet",0,2016
2016-10-29,"Georges Niang",0,2016
2016-11-05,"Georges Niang",0,2016
2016-11-07,"Georges Niang",0,2016
2016-11-14,"Georges Niang",0,2016
2016-11-16,"Georges Niang",0,2016
2016-11-18,"Georges Niang",0,2016
2016-11-20,"Georges Niang",0,2016
2016-11-21,"Georges Niang",0,2016
2016-11-25,"Georges Niang",0,2016
2016-11-27,"Georges Niang",0,2016
2016-11-30,"Georges Niang",0,2016
2016-12-17,"Georges Niang",0,2016
2016-12-17,"Georges Niang",0,2016
2017-01-01,"Georges Niang",0,2016
2017-01-07,"Georges Niang",0,2016
2017-01-12,"Georges Niang",0,2016
2017-01-20,"Georges Niang",0,2016
2017-01-21,"Georges Niang",0,2016
2017-01-29,"Georges Niang",0,2016
2017-02-04,"Georges Niang",0,2016
2016-12-31,"Georgios Papagiannis",0,2016
2017-02-08,"Georgios Papagiannis",0,2016
2016-10-26,"Glenn Robinson",0,2016
2016-10-28,"Glenn Robinson",0,2016
2016-10-28,"Henry Ellenson",0,2016
2016-11-05,"Henry Ellenson",0,2016
2016-11-14,"Henry Ellenson",0,2016
2016-11-18,"Henry Ellenson",0,2016
2016-12-09,"Henry Ellenson",0,2016
2016-12-17,"Henry Ellenson",0,2016
2016-12-17,"Henry Ellenson",0,2016
2016-12-19,"Henry Ellenson",0,2016
2016-12-26,"Henry Ellenson",0,2016
2016-12-28,"Henry Ellenson",0,2016
2017-01-10,"Henry Ellenson",0,2016
2017-01-12,"Henry Ellenson",0,2016
2017-01-13,"Henry Ellenson",0,2016
2017-01-18,"Henry Ellenson",0,2016
2016-10-29,"Isaiah Whitehead",0,2016
2016-10-31,"Isaiah Whitehead",0,2016
2016-12-12,"Ivica Zubac",0,2016
2016-12-20,"Ivica Zubac",0,2016
2016-12-23,"Ivica Zubac",0,2016
2017-01-12,"Ivica Zubac",0,2016
2017-01-15,"Ivica Zubac",0,2016
2017-01-17,"Ivica Zubac",0,2016
2016-11-09,"Jake Layman",0,2016
2016-11-23,"Jake Layman",0,2016
2016-11-25,"Jake Layman",0,2016
2016-11-25,"Jake Layman",0,2016
2016-11-27,"Jake Layman",0,2016
2016-11-30,"Jake Layman",0,2016
2016-12-08,"Jake Layman",0,2016
2016-12-12,"Jake Layman",0,2016
2016-12-13,"Jake Layman",0,2016
2016-12-15,"Jake Layman",0,2016
2016-12-17,"Jake Layman",0,2016
2016-12-23,"Jake Layman",0,2016
2016-12-30,"Jake Layman",0,2016
2017-01-10,"Jake Layman",0,2016
2017-01-11,"Jake Layman",0,2016
2017-01-16,"Jake Layman",0,2016
2017-01-18,"Jake Layman",0,2016
2017-02-06,"Jakob Poeltl",0,2016
2017-02-08,"Jakob Poeltl",0,2016
2016-10-26,"Jameer Nelson",0,2016
2016-10-26,"Jameer Nelson",0,2016
2016-10-25,"James Jones",0,2016
2016-11-03,"James Jones",0,2016
2016-11-11,"James Jones",0,2016
2016-11-16,"James Jones",0,2016
2016-11-18,"James Jones",0,2016
2016-11-23,"James Jones",0,2016
2016-11-25,"James Jones",0,2016
2016-11-27,"James Jones",0,2016
2016-11-29,"James Jones",0,2016
2016-12-01,"James Jones",0,2016
2016-12-07,"James Jones",0,2016
2016-12-09,"James Jones",0,2016
2016-12-13,"James Jones",0,2016
2016-12-14,"James Jones",0,2016
2016-12-20,"James Jones",0,2016
2016-12-21,"James Jones",0,2016
2016-12-23,"James Jones",0,2016
2016-12-26,"James Jones",0,2016
2016-12-31,"James Jones",0,2016
2017-01-02,"James Jones",0,2016
2017-01-02,"James Jones",0,2016
2017-01-04,"James Jones",0,2016
2017-01-10,"James Jones",0,2016
2017-01-11,"James Jones",0,2016
2017-01-13,"James Jones",0,2016
2017-01-16,"James Jones",0,2016
2017-01-19,"James Jones",0,2016
2017-01-25,"James Jones",0,2016
2017-01-25,"James Jones",0,2016
2017-02-11,"James Jones",0,2016
2016-11-01,"James Michael McAdoo",0,2016
2016-11-03,"James Michael McAdoo",0,2016
2016-11-04,"James Michael McAdoo",0,2016
2016-11-09,"James Michael McAdoo",0,2016
2016-11-18,"James Michael McAdoo",0,2016
2016-11-21,"James Michael McAdoo",0,2016
2016-11-25,"James Michael McAdoo",0,2016
2016-12-01,"James Michael McAdoo",0,2016
2016-12-05,"James Michael McAdoo",0,2016
2016-12-07,"James Michael McAdoo",0,2016
2016-12-10,"James Michael McAdoo",0,2016
2016-12-15,"James Michael McAdoo",0,2016
2016-12-15,"James Michael McAdoo",0,2016
2016-12-17,"James Michael McAdoo",0,2016
2016-12-22,"James Michael McAdoo",0,2016
2017-01-10,"James Michael McAdoo",0,2016
2017-01-16,"James Michael McAdoo",0,2016
2017-01-20,"James Michael McAdoo",0,2016
2017-01-22,"James Michael McAdoo",0,2016
2017-01-25,"James Michael McAdoo",0,2016
2017-01-28,"James Michael McAdoo",0,2016
2017-01-29,"James Michael McAdoo",0,2016
2017-02-01,"James Michael McAdoo",0,2016
2016-11-02,"James Young",0,2016
2016-11-03,"James Young",0,2016
2016-11-06,"James Young",0,2016
2016-11-09,"James Young",0,2016
2016-11-11,"James Young",0,2016
2016-11-12,"James Young",0,2016
2016-11-14,"James Young",0,2016
2016-11-14,"James Young",0,2016
2016-11-16,"James Young",0,2016
2016-11-16,"James Young",0,2016
2016-11-18,"James Young",0,2016
2016-11-23,"James Young",0,2016
2016-12-02,"James Young",0,2016
2017-01-24,"James Young",0,2016
2017-01-25,"James Young",0,2016
2017-01-27,"James Young",0,2016
2017-02-08,"James Young",0,2016
2017-02-09,"James Young",0,2016
2017-02-11,"James Young",0,2016
2016-11-10,"Jarnell Stokes",0,2016
2016-10-25,"JaVale McGee",0,2016
2016-11-01,"JaVale McGee",0,2016
2016-11-03,"JaVale McGee",0,2016
2016-11-04,"JaVale McGee",0,2016
2016-11-09,"JaVale McGee",0,2016
2016-11-10,"JaVale McGee",0,2016
2016-11-13,"JaVale McGee",0,2016
2016-11-16,"JaVale McGee",0,2016
2016-11-19,"JaVale McGee",0,2016
2016-11-21,"JaVale McGee",0,2016
2016-11-23,"JaVale McGee",0,2016
2016-11-25,"JaVale McGee",0,2016
2016-11-26,"JaVale McGee",0,2016
2016-11-28,"JaVale McGee",0,2016
2016-12-01,"JaVale McGee",0,2016
2016-12-03,"JaVale McGee",0,2016
2016-12-05,"JaVale McGee",0,2016
2016-12-07,"JaVale McGee",0,2016
2016-12-08,"JaVale McGee",0,2016
2016-12-10,"JaVale McGee",0,2016
2016-12-11,"JaVale McGee",0,2016
2016-12-13,"JaVale McGee",0,2016
2016-12-15,"JaVale McGee",0,2016
2016-12-15,"JaVale McGee",0,2016
2016-11-01,"Jeff Withey",0,2016
2016-11-11,"Jeff Withey",0,2016
2016-11-12,"Jeff Withey",0,2016
2016-11-17,"Jeff Withey",0,2016
2016-11-19,"Jeff Withey",0,2016
2016-11-20,"Jeff Withey",0,2016
2016-11-21,"Jerryd Bayless",0,2016
2016-10-26,"Joe Young",0,2016
2016-10-28,"Joe Young",0,2016
2016-10-29,"Joe Young",0,2016
2016-11-05,"Joe Young",0,2016
2016-11-07,"Joe Young",0,2016
2016-11-12,"Joe Young",0,2016
2016-11-14,"Joe Young",0,2016
2016-11-16,"Joe Young",0,2016
2016-11-18,"Joe Young",0,2016
2016-11-21,"Joe Young",0,2016
2016-11-25,"Joe Young",0,2016
2016-11-27,"Joe Young",0,2016
2016-11-30,"Joe Young",0,2016
2016-12-05,"Joe Young",0,2016
2016-12-17,"Joe Young",0,2016
2016-12-17,"Joe Young",0,2016
2017-01-01,"Joe Young",0,2016
2017-01-05,"Joe Young",0,2016
2017-01-07,"Joe Young",0,2016
2017-01-12,"Joe Young",0,2016
2017-01-23,"Joe Young",0,2016
2017-01-29,"Joe Young",0,2016
2017-02-04,"Joe Young",0,2016
2017-02-08,"Joe Young",0,2016
2017-01-27,"Joel Anthony",0,2016
2017-01-27,"Joel Anthony",0,2016
2017-01-31,"Joel Anthony",0,2016
2017-02-02,"Joel Anthony",0,2016
2017-02-04,"Joel Anthony",0,2016
2017-02-08,"Joel Anthony",0,2016
2017-02-10,"Joel Anthony",0,2016
2016-11-02,"Joel Bolomboy",0,2016
2016-11-07,"Joel Bolomboy",0,2016
2016-11-12,"Joel Bolomboy",0,2016
2016-11-19,"Joel Bolomboy",0,2016
2016-11-23,"Joel Bolomboy",0,2016
2016-11-25,"Joel Bolomboy",0,2016
2016-12-14,"Joel Bolomboy",0,2016
2016-12-20,"Joel Bolomboy",0,2016
2016-12-03,"John Jenkins",0,2016
2016-12-15,"John Jenkins",0,2016
2016-11-09,"John Lucas III",0,2016
2016-11-13,"John Lucas III",0,2016
2016-11-13,"John Lucas III",0,2016
2016-11-17,"John Lucas III",0,2016
2016-11-19,"John Lucas III",0,2016
2017-02-04,"Johnny O'Bryant III",0,2016
2017-02-08,"Johnny O'Bryant III",0,2016
2017-02-11,"Johnny O'Bryant III",0,2016
2016-12-09,"Jordan Hill",0,2016
2016-12-25,"Jordan Hill",0,2016
2016-10-25,"Jordan McRae",0,2016
2016-11-03,"Jordan McRae",0,2016
2016-11-11,"Jordan McRae",0,2016
2016-11-13,"Jordan McRae",0,2016
2016-11-15,"Jordan McRae",0,2016
2016-11-16,"Jordan McRae",0,2016
2016-10-29,"Jordan Mickey",0,2016
2016-11-02,"Jordan Mickey",0,2016
2016-11-03,"Jordan Mickey",0,2016
2016-11-06,"Jordan Mickey",0,2016
2017-01-11,"Jordan Mickey",0,2016
2017-01-21,"Jordan Mickey",0,2016
2017-02-08,"Jordan Mickey",0,2016
2016-11-03,"Juan Hernangomez",0,2016
2016-11-05,"Juan Hernangomez",0,2016
2016-11-06,"Juan Hernangomez",0,2016
2016-11-08,"Juan Hernangomez",0,2016
2016-11-10,"Juan Hernangomez",0,2016
2016-11-11,"Kay Felder",0,2016
2016-11-13,"Kay Felder",0,2016
2016-11-16,"Kay Felder",0,2016
2016-11-25,"Kay Felder",0,2016
2016-11-07,"Kevin Seraphin",0,2016
2016-11-11,"Kevin Seraphin",0,2016
2016-11-14,"Kevin Seraphin",0,2016
2016-10-28,"Kevon Looney",0,2016
2016-10-28,"Kevon Looney",0,2016
2016-10-30,"Kevon Looney",0,2016
2016-10-30,"Kevon Looney",0,2016
2016-11-01,"Kevon Looney",0,2016
2016-11-03,"Kevon Looney",0,2016
2016-11-04,"Kevon Looney",0,2016
2016-11-07,"Kevon Looney",0,2016
2016-11-07,"Kevon Looney",0,2016
2016-11-09,"Kevon Looney",0,2016
2016-11-10,"Kevon Looney",0,2016
2016-11-13,"Kevon Looney",0,2016
2016-11-19,"Kevon Looney",0,2016
2016-11-21,"Kevon Looney",0,2016
2016-11-23,"Kevon Looney",0,2016
2016-11-25,"Kevon Looney",0,2016
2016-11-26,"Kevon Looney",0,2016
2016-12-03,"Kevon Looney",0,2016
2016-12-05,"Kevon Looney",0,2016
2016-12-11,"Kevon Looney",0,2016
2017-01-15,"KJ McDaniels",0,2016
2017-01-18,"KJ McDaniels",0,2016
2017-01-20,"KJ McDaniels",0,2016
2017-01-21,"KJ McDaniels",0,2016
2017-01-29,"KJ McDaniels",0,2016
2017-01-31,"KJ McDaniels",0,2016
2017-02-07,"KJ McDaniels",0,2016
2017-02-11,"KJ McDaniels",0,2016
2016-11-02,"Kyle Wiltjer",0,2016
2016-11-05,"Kyle Wiltjer",0,2016
2016-12-02,"Kyle Wiltjer",0,2016
2016-12-14,"Kyle Wiltjer",0,2016
2016-12-21,"Kyle Wiltjer",0,2016
2016-12-26,"Kyle Wiltjer",0,2016
2016-12-27,"Kyle Wiltjer",0,2016
2016-12-27,"Kyle Wiltjer",0,2016
2016-12-30,"Kyle Wiltjer",0,2016
2016-12-30,"Kyle Wiltjer",0,2016
2016-11-05,"Malachi Richardson",0,2016
2016-12-14,"Malachi Richardson",0,2016
2016-12-18,"Malachi Richardson",0,2016
2016-12-31,"Malachi Richardson",0,2016
2017-01-13,"Malachi Richardson",0,2016
2017-01-20,"Malachi Richardson",0,2016
2017-01-21,"Malachi Richardson",0,2016
2017-01-23,"Malachi Richardson",0,2016
2017-01-25,"Malachi Richardson",0,2016
