"share_minutes_cluster_0","share_minutes_cluster_1","share_minutes_cluster_2","share_minutes_cluster_3","share_minutes_cluster_4","share_minutes_cluster_5","share_minutes_cluster_6","share_minutes_cluster_7","share_minutes_cluster_8","share_minutes_cluster_9","share_minutes_cluster_10","share_minutes_cluster_11","share_minutes_cluster_12","share_minutes_cluster_13","share_minutes_cluster_14","share_minutes_cluster_15","share_minutes_cluster_16","share_minutes_cluster_17","share_minutes_cluster_18","share_minutes_cluster_19","share_minutes_cluster_20","share_minutes_cluster_21","share_minutes_cluster_22","share_minutes_cluster_23","share_minutes_cluster_24","share_minutes_cluster_25","opposing_team_travel","opposing_team_rest","selected_team_rest","selected_team_travel","selected_team_matchup_wins","opposing_team_matchup_wins","home_team_selected","winrate_season_selected_team","winrate_season_selected_team_adj","winrate_season_opposing_team","winrate_season_opposing_team_adj","game_id","DATE","home_team_name","road_team_name","selected_team","opposing_team","roster","circumstances","performance"
0,0.00496106577030274,0,-0.0199268567355945,-0.0200531641324675,-0.00550982742086316,0,0,-0.0057091494123584,0,-0.0177540493617027,0,0,0.0123404471076678,0,0.0088650477749819,0,-0.0105086025189966,0,-0.00203153382844515,-0.0587826926358203,0.0731776952500514,-0.0453362057169961,-0.219579217020093,0,0.0588677752974723,0,0,0,0,0,0,0.486390912829806,0.645451361354349,0,-0.421865297132716,0,"2019-10-22  aAACeeiklLLLpprrss",2019-10-22,"LA Clippers","LA Lakers","LA Clippers","LA Lakers",-0.246979267582861,0.486390912829806,0.223586064221634
0,-0.0139675745623644,0,0,-0.0197128148631821,0.000928700650586015,0.00270118293245382,-0.088669850321079,0.244621419782462,0,0,0,0,-0.0116883211439867,0.0176960778485407,-0.0212694399760019,0,0.00898830535863565,-0.0864617535025504,-0.00422236684512054,0,0.00723568405641988,0.143339514720631,0,0,0.0604407796650424,0,0,0,0,0,0,0.486390912829806,0.768394477802797,0,-0.431676117996267,0,"2019-10-22 aeelnnNoooOrrstTw",2019-10-22,"Toronto","New Orleans","Toronto","New Orleans",0.239959543800487,0.486390912829806,0.33671835980653
-0.0631573877053246,0.0142681737262848,0,-0.0204867210438929,-0.0197760424737474,-0.0401651605194618,0,0,0,-0.0153908560178043,0.0228107151747844,0.0261701938619841,0,0.0222120234615782,0,0,0,-0.0029205388980188,0.0961639642147346,-0.000495073908525448,-0.0660565350221698,0.119061476123587,0,0,0,0.0364000966611001,-0.0136193004518735,0,0,-0.0130676088951538,0,0,0.535070704770188,0,0,0,0,"2019-10-23  aAeiknnnNooorStwY",2019-10-23,"San Antonio","New York","San Antonio","New York",0.108638327635108,0.50838379542316,0
-0.0400549999821435,-0.0205069497456738,-0.0664852339934431,0.0662409816094325,0.0451987021336144,-0.0212762393634834,0,0,0,0,-0.0170591431978678,-0.0300881375518355,-0.429409806542876,0.0133771092610116,0,-0.0296976203910283,0,0,0,0,-0.00547646225205538,0.111227860273509,0,-0.276893182158087,0,0,-0.0074178606484795,0,0,-0.00711737744061208,0,0,0.535070704770188,0,0,0,0,"2019-10-23 aaaChhiklmoOttUy",2019-10-23,"Utah","Oklahoma City","Utah","Oklahoma City",-0.700903121900926,0.520535466681096,0
0,-0.0224437599191003,0,0.0618077666049926,-0.00201417836929051,-0.00131170419954094,-0.107303741650609,0,-0.143103414640445,0.0417414926245888,0,-0.0297846758559545,0,4.02850141016758e-05,0,-0.0187327142727218,0,0.00998229745560038,-0.0954117719734987,0.000866224843148163,0,0.0932335561994234,0.0569533104663571,0,0,0.0732345176017413,-0.0101773528703553,0,0,-0.00976508796231739,0,0,0.535070704770188,0,0,0,0,"2019-10-23aaaDghillnnosstW",2019-10-23,"Dallas","Washington","Dallas","Washington",-0.0822465100712078,0.515128263937515,0
-0.141166362660565,0.0207597628515625,0.0563915123947158,0.0411110259055425,0,-0.066247389273857,0.0137736598713132,-0.11827395951131,0.195320923773969,-0.0184605636128342,0,0,0,0.0124885531714285,0,-0.0123333797467122,0,-0.0201996750632073,-0.022214590685741,-1.02755652274325e-05,0,0,0.0333491638527037,-0.224931176393205,0.128250033415483,0,0,0,0,0,0,0,0,0,0,0,0,"2019-10-23aaBdehhiillnoopPst",2019-10-23,"Philadelphia","Boston","Boston","Philadelphia",-0.122392737275941,0,0
0,0.0025873084594568,0,0,-0.0378109114411219,-0.0620476395230702,0,0,-0.08478904437658,-0.0252708506172662,0,-0.0348671470874308,0,0.0118005293331567,0,0,0,-0.00520856431390219,0.00296167450593676,0.000810977673186434,0,0.0194223023410119,0.0137225068888403,0,0,0,-0.00505280676233354,0,0,-0.00484812731948213,0,0,0.535070704770188,0,0,0,0,"2019-10-23aacCCeghhiloortt",2019-10-23,"Charlotte","Chicago","Charlotte","Chicago",-0.198688858157782,0.525169770688372,0
0.0652025785737866,0.0165822502283586,-0.0540723148603633,0.0140516854935134,0,-0.0266112778103967,0,0,-0.00356330033571068,0,-0.0183878910250552,-0.0315766415873979,0,-0.00983819935284352,0,0,0,0,-0.0428265884373759,0.000187183458938409,0,0,-0.113408992881538,0,0,-0.0850831224310649,0,0,0,0,0,0,0,0,0,0,0,"2019-10-23aaCddeelllnnoOrv",2019-10-23,"Orlando","Cleveland","Cleveland","Orlando",-0.289344630967149,0,0
0.0499045116090866,0.0134346233570603,0.0505502302946983,0,0,0,-0.0930376807366809,0,-0.0453035067643783,0,0,0.032123237590343,0,0.0147775974832106,0,0.0178863245989918,0,-0.0101949169692759,-0.0858131476614671,0,0,0.0951328214458372,-0.000545959368589767,0,0,0.00141563936283368,-0.00546212868810634,0,0,-0.00524086840461432,0,0,0.535070704770188,0,0,0,0,"2019-10-23aaceehimnnooPrStx",2019-10-23,"Phoenix","Sacramento","Phoenix","Sacramento",0.0403297742416693,0.524367707677467,0
0,0.0161382209767502,0.053491155198577,-0.00226507266301055,0.0220103728920603,0.0676089413119336,0.088064103015737,0,0.131865744213152,0.0185164444541402,0,-0.0389816471876437,0,-0.0014717115571253,0,-0.00640400252045913,-0.0018287488819809,0,-0.0531863345620691,0,-0.110454776856314,-0.108325657956723,0,0,0,0.0629944290866567,-0.00206764900655683,0,0,-0.00198389253879932,0,0,0.535070704770188,0,0,0,0,"2019-10-23aadDeiiInnortt",2019-10-23,"Indiana","Detroit","Indiana","Detroit",0.137771458963682,0.531019163224831,0
