"Variable","Coeff","DATE","AUROC","N"
"share_minutes_cluster_0",-1.24862984763754,2019-10-22,0.716189090909091,3690
"share_minutes_cluster_1",-0.196747308201478,2019-10-22,0.716189090909091,3690
"share_minutes_cluster_2",0.499305393508308,2019-10-22,0.716189090909091,3690
"share_minutes_cluster_3",-0.55243328698293,2019-10-22,0.716189090909091,3690
"share_minutes_cluster_4",0.20379369591232,2019-10-22,0.716189090909091,3690
"share_minutes_cluster_5",-0.322830736721789,2019-10-22,0.716189090909091,3690
"share_minutes_cluster_6",0.855089281110055,2019-10-22,0.716189090909091,3690
"share_minutes_cluster_7",1.01979972026264,2019-10-22,0.716189090909091,3690
"share_minutes_cluster_8",-1.25759823712314,2019-10-22,0.716189090909091,3690
"share_minutes_cluster_9",-0.338777513588586,2019-10-22,0.716189090909091,3690
"share_minutes_cluster_10",0.331482406050062,2019-10-22,0.716189090909091,3690
"share_minutes_cluster_11",-0.375162361576653,2019-10-22,0.716189090909091,3690
"share_minutes_cluster_12",2.9158733957436,2019-10-22,0.716189090909091,3690
"share_minutes_cluster_13",-0.122711697368035,2019-10-22,0.716189090909091,3690
"share_minutes_cluster_14",-1.25401073425984,2019-10-22,0.716189090909091,3690
"share_minutes_cluster_15",-0.217608522330897,2019-10-22,0.716189090909091,3690
"share_minutes_cluster_16",-0.0496819402144621,2019-10-22,0.716189090909091,3690
"share_minutes_cluster_17",-0.0938101385254867,2019-10-22,0.716189090909091,3690
"share_minutes_cluster_18",-0.658398728666271,2019-10-22,0.716189090909091,3690
"share_minutes_cluster_19",-0.0241763251940279,2019-10-22,0.716189090909091,3690
"share_minutes_cluster_20",0.874370874326681,2019-10-22,0.716189090909091,3690
"share_minutes_cluster_21",0.806781586811666,2019-10-22,0.716189090909091,3690
"share_minutes_cluster_22",-0.742019171099634,2019-10-22,0.716189090909091,3690
"share_minutes_cluster_23",1.91832969176929,2019-10-22,0.716189090909091,3690
"share_minutes_cluster_24",-1.8378522250031,2019-10-22,0.716189090909091,3690
"share_minutes_cluster_25",0.66512826972887,2019-10-22,0.716189090909091,3690
"opposing_team_travel",-4.58179300486996e-06,2019-10-22,0.716189090909091,3690
"opposing_team_rest",-0.0464957727887894,2019-10-22,0.716189090909091,3690
"selected_team_rest",0.0428433041326418,2019-10-22,0.716189090909091,3690
"selected_team_travel",-4.29877733726558e-06,2019-10-22,0.716189090909091,3690
"selected_team_matchup_wins",0.0625764018740496,2019-10-22,0.716189090909091,3690
"opposing_team_matchup_wins",-0.132439349903781,2019-10-22,0.716189090909091,3690
"home_team_selected",0.474720696943393,2019-10-22,0.716189090909091,3690
"winrate_season_selected_team",0.993450286903258,2019-10-22,0.716189090909091,3690
"winrate_season_selected_team_adj",-0.0343577806967135,2019-10-22,0.716189090909091,3690
"winrate_season_opposing_team",-1.16950340007732,2019-10-22,0.716189090909091,3690
"winrate_season_opposing_team_adj",0.0403457813727561,2019-10-22,0.716189090909091,3690
"share_minutes_cluster_0",-1.45195647386327,2019-10-23,0.717775483031664,3692
"share_minutes_cluster_1",-0.25184935922388,2019-10-23,0.717775483031664,3692
"share_minutes_cluster_2",0.565516692663635,2019-10-23,0.717775483031664,3692
"share_minutes_cluster_3",-0.632807669740089,2019-10-23,0.717775483031664,3692
"share_minutes_cluster_4",0.255444177027628,2019-10-23,0.717775483031664,3692
"share_minutes_cluster_5",-0.389193815441324,2019-10-23,0.717775483031664,3692
"share_minutes_cluster_6",0.94432589716738,2019-10-23,0.717775483031664,3692
"share_minutes_cluster_7",1.21758613156466,2019-10-23,0.717775483031664,3692
"share_minutes_cluster_8",-1.44719584547564,2019-10-23,0.717775483031664,3692
"share_minutes_cluster_9",-0.456227883668619,2019-10-23,0.717775483031664,3692
"share_minutes_cluster_10",0.330352761219267,2019-10-23,0.717775483031664,3692
"share_minutes_cluster_11",-0.386890267672954,2019-10-23,0.717775483031664,3692
"share_minutes_cluster_12",3.25415827807764,2019-10-23,0.717775483031664,3692
"share_minutes_cluster_13",-0.138678190990135,2019-10-23,0.717775483031664,3692
"share_minutes_cluster_14",-1.36680710603318,2019-10-23,0.717775483031664,3692
"share_minutes_cluster_15",-0.355082216422413,2019-10-23,0.717775483031664,3692
"share_minutes_cluster_16",-0.0749775288657773,2019-10-23,0.717775483031664,3692
"share_minutes_cluster_17",-0.105490037226507,2019-10-23,0.717775483031664,3692
"share_minutes_cluster_18",-0.710917306241919,2019-10-23,0.717775483031664,3692
"share_minutes_cluster_19",0.00124375348594459,2019-10-23,0.717775483031664,3692
"share_minutes_cluster_20",0.991116242836434,2019-10-23,0.717775483031664,3692
"share_minutes_cluster_21",0.946821917292382,2019-10-23,0.717775483031664,3692
"share_minutes_cluster_22",-0.824849916223594,2019-10-23,0.717775483031664,3692
"share_minutes_cluster_23",2.14568562706572,2019-10-23,0.717775483031664,3692
"share_minutes_cluster_24",-2.08575292335759,2019-10-23,0.717775483031664,3692
"share_minutes_cluster_25",0.801340403394533,2019-10-23,0.717775483031664,3692
"opposing_team_travel",-1.88810595240397e-05,2019-10-23,0.717775483031664,3692
"opposing_team_rest",-0.0543415496000832,2019-10-23,0.717775483031664,3692
"selected_team_rest",0.0510911619572973,2019-10-23,0.717775483031664,3692
"selected_team_travel",-1.84627916679315e-05,2019-10-23,0.717775483031664,3692
"selected_team_matchup_wins",0.0523537012423007,2019-10-23,0.717775483031664,3692
"opposing_team_matchup_wins",-0.132448282254006,2019-10-23,0.717775483031664,3692
"home_team_selected",0.555655495002695,2019-10-23,0.717775483031664,3692
"winrate_season_selected_team",1.16927953426546,2019-10-23,0.717775483031664,3692
"winrate_season_selected_team_adj",-0.168425511664772,2019-10-23,0.717775483031664,3692
"winrate_season_opposing_team",-1.36842578643198,2019-10-23,0.717775483031664,3692
