"","Variable","Coeff","DATE","AUROC","N"
"1","share_minutes_cluster_0",-0.926296464088003,2015-10-27,0.759455123721052,1311
"2","share_minutes_cluster_1",1.00643105437091,2015-10-27,0.759455123721052,1311
"3","share_minutes_cluster_2",-1.56599732346499,2015-10-27,0.759455123721052,1311
"4","share_minutes_cluster_3",0.0675522412382719,2015-10-27,0.759455123721052,1311
"5","share_minutes_cluster_4",-0.999330307619064,2015-10-27,0.759455123721052,1311
"6","share_minutes_cluster_5",-0.416945993588994,2015-10-27,0.759455123721052,1311
"7","share_minutes_cluster_6",-0.00996885000317386,2015-10-27,0.759455123721052,1311
"8","share_minutes_cluster_7",0.468979808889247,2015-10-27,0.759455123721052,1311
"9","share_minutes_cluster_8",0.810485256659043,2015-10-27,0.759455123721052,1311
"10","share_minutes_cluster_9",3.21428226686405,2015-10-27,0.759455123721052,1311
"11","share_minutes_cluster_10",-0.454845205062576,2015-10-27,0.759455123721052,1311
"12","share_minutes_cluster_11",0,2015-10-27,0.759455123721052,1311
"13","share_minutes_cluster_12",-1.34453436728376,2015-10-27,0.759455123721052,1311
"14","share_minutes_cluster_13",-0.663456462065385,2015-10-27,0.759455123721052,1311
"15","share_minutes_cluster_14",0.943524086418904,2015-10-27,0.759455123721052,1311
"16","share_minutes_cluster_15",-1.69286571316238,2015-10-27,0.759455123721052,1311
"17","share_minutes_cluster_16",0.031686378421335,2015-10-27,0.759455123721052,1311
"18","share_minutes_cluster_17",-0.761719255652072,2015-10-27,0.759455123721052,1311
"19","share_minutes_cluster_18",1.04607507513013,2015-10-27,0.759455123721052,1311
"20","share_minutes_cluster_19",0.246377643487495,2015-10-27,0.759455123721052,1311
"21","share_minutes_cluster_20",-1.45676198286808,2015-10-27,0.759455123721052,1311
"22","share_minutes_cluster_21",0.282761586007041,2015-10-27,0.759455123721052,1311
"23","share_minutes_cluster_22",-3.34939989391476,2015-10-27,0.759455123721052,1311
"24","share_minutes_cluster_23",0.148615902569046,2015-10-27,0.759455123721052,1311
"25","share_minutes_cluster_24",-1.6203199780864,2015-10-27,0.759455123721052,1311
"26","share_minutes_cluster_25",-0.767200666514856,2015-10-27,0.759455123721052,1311
"27","home_team_selected",0.359572683673084,2015-10-27,0.759455123721052,1311
"28","early_season",0.0177107421132082,2015-10-27,0.759455123721052,1311
"29","winrate_selected_team",2.41107224340429,2015-10-27,0.759455123721052,1311
"30","winrate_opposing_team",-3.56408602875968,2015-10-27,0.759455123721052,1311
"31","opposing_team_travel",5.54665196383235e-05,2015-10-27,0.759455123721052,1311
"32","selected_team_travel",-0.000161367443414551,2015-10-27,0.759455123721052,1311
"33","opposing_team_rest",-0.0396945971888795,2015-10-27,0.759455123721052,1311
"34","selected_team_rest",0.0309115449203044,2015-10-27,0.759455123721052,1311
"35","share_minutes_cluster_0",-0.757342967898166,2015-10-28,0.758096414179867,1314
"36","share_minutes_cluster_1",0.951229129377179,2015-10-28,0.758096414179867,1314
"37","share_minutes_cluster_2",-1.43135345136935,2015-10-28,0.758096414179867,1314
"38","share_minutes_cluster_3",0.0114525252280277,2015-10-28,0.758096414179867,1314
"39","share_minutes_cluster_4",-0.936615939406757,2015-10-28,0.758096414179867,1314
"40","share_minutes_cluster_5",-0.48002355237273,2015-10-28,0.758096414179867,1314
"41","share_minutes_cluster_6",0.0127835850743683,2015-10-28,0.758096414179867,1314
"42","share_minutes_cluster_7",0.473115214101902,2015-10-28,0.758096414179867,1314
"43","share_minutes_cluster_8",0.79240650903024,2015-10-28,0.758096414179867,1314
"44","share_minutes_cluster_9",2.95181027224596,2015-10-28,0.758096414179867,1314
"45","share_minutes_cluster_10",-0.44153500378547,2015-10-28,0.758096414179867,1314
"46","share_minutes_cluster_11",0,2015-10-28,0.758096414179867,1314
"47","share_minutes_cluster_12",-1.23808976183566,2015-10-28,0.758096414179867,1314
"48","share_minutes_cluster_13",-0.644632828674776,2015-10-28,0.758096414179867,1314
"49","share_minutes_cluster_14",0.877683857982244,2015-10-28,0.758096414179867,1314
"50","share_minutes_cluster_15",-1.46797182589201,2015-10-28,0.758096414179867,1314
"51","share_minutes_cluster_16",0.0298596618414273,2015-10-28,0.758096414179867,1314
"52","share_minutes_cluster_17",-0.74594800599549,2015-10-28,0.758096414179867,1314
"53","share_minutes_cluster_18",0.950527567338014,2015-10-28,0.758096414179867,1314
"54","share_minutes_cluster_19",0.198299824900286,2015-10-28,0.758096414179867,1314
"55","share_minutes_cluster_20",-1.22366860428458,2015-10-28,0.758096414179867,1314
"56","share_minutes_cluster_21",0.262009438557623,2015-10-28,0.758096414179867,1314
"57","share_minutes_cluster_22",-3.06470071698974,2015-10-28,0.758096414179867,1314
"58","share_minutes_cluster_23",0.126176984709905,2015-10-28,0.758096414179867,1314
"59","share_minutes_cluster_24",-1.51496825716146,2015-10-28,0.758096414179867,1314
"60","share_minutes_cluster_25",-0.666076511951164,2015-10-28,0.758096414179867,1314
"61","home_team_selected",0.327994284772322,2015-10-28,0.758096414179867,1314
"62","early_season",0.0256617786015281,2015-10-28,0.758096414179867,1314
"63","winrate_selected_team",2.09466556649172,2015-10-28,0.758096414179867,1314
"64","winrate_opposing_team",-3.13263097677772,2015-10-28,0.758096414179867,1314
"65","opposing_team_travel",5.63835239493601e-05,2015-10-28,0.758096414179867,1314
"66","selected_team_travel",-0.000154639682023822,2015-10-28,0.758096414179867,1314
"67","opposing_team_rest",-0.0347430374644215,2015-10-28,0.758096414179867,1314
"68","selected_team_rest",0.0281763197761559,2015-10-28,0.758096414179867,1314
"69","share_minutes_cluster_0",-0.867138477929795,2015-10-29,0.755702128143073,1328
"70","share_minutes_cluster_1",0.921340912554535,2015-10-29,0.755702128143073,1328
"71","share_minutes_cluster_2",-1.44352381151796,2015-10-29,0.755702128143073,1328
"72","share_minutes_cluster_3",-0.0321713342533892,2015-10-29,0.755702128143073,1328
"73","share_minutes_cluster_4",-0.956420052694989,2015-10-29,0.755702128143073,1328
"74","share_minutes_cluster_5",-0.499256462225067,2015-10-29,0.755702128143073,1328
"75","share_minutes_cluster_6",0.03168454476633,2015-10-29,0.755702128143073,1328
"76","share_minutes_cluster_7",0.552036979192077,2015-10-29,0.755702128143073,1328
"77","share_minutes_cluster_8",0.810904793021503,2015-10-29,0.755702128143073,1328
"78","share_minutes_cluster_9",2.93779937912677,2015-10-29,0.755702128143073,1328
"79","share_minutes_cluster_10",-0.383764848756304,2015-10-29,0.755702128143073,1328
"80","share_minutes_cluster_11",0,2015-10-29,0.755702128143073,1328
"81","share_minutes_cluster_12",-1.21436938382673,2015-10-29,0.755702128143073,1328
"82","share_minutes_cluster_13",-0.64286433760898,2015-10-29,0.755702128143073,1328
"83","share_minutes_cluster_14",0.891434025881521,2015-10-29,0.755702128143073,1328
"84","share_minutes_cluster_15",-1.31904796061717,2015-10-29,0.755702128143073,1328
"85","share_minutes_cluster_16",0.0302916750831514,2015-10-29,0.755702128143073,1328
"86","share_minutes_cluster_17",-0.768488380009819,2015-10-29,0.755702128143073,1328
"87","share_minutes_cluster_18",1.02041982080713,2015-10-29,0.755702128143073,1328
"88","share_minutes_cluster_19",0.174706965186788,2015-10-29,0.755702128143073,1328
"89","share_minutes_cluster_20",-1.13653077344388,2015-10-29,0.755702128143073,1328
"90","share_minutes_cluster_21",0.273100402422502,2015-10-29,0.755702128143073,1328
"91","share_minutes_cluster_22",-3.19364861422824,2015-10-29,0.755702128143073,1328
"92","share_minutes_cluster_23",0.0600581352322398,2015-10-29,0.755702128143073,1328
"93","share_minutes_cluster_24",-1.47591837746933,2015-10-29,0.755702128143073,1328
"94","share_minutes_cluster_25",-0.564697430555576,2015-10-29,0.755702128143073,1328
"95","home_team_selected",0.323178632785606,2015-10-29,0.755702128143073,1328
"96","early_season",0.0189490403156605,2015-10-29,0.755702128143073,1328
"97","winrate_selected_team",2.07216911046525,2015-10-29,0.755702128143073,1328
"98","winrate_opposing_team",-3.09205677755833,2015-10-29,0.755702128143073,1328
"99","opposing_team_travel",4.40911352975606e-05,2015-10-29,0.755702128143073,1328
"100","selected_team_travel",-0.000153924802701826,2015-10-29,0.755702128143073,1328
"101","opposing_team_rest",-0.0352408668531475,2015-10-29,0.755702128143073,1328
"102","selected_team_rest",0.0302554571038788,2015-10-29,0.755702128143073,1328
"103","share_minutes_cluster_0",-0.88889023706363,2015-10-30,0.755787854104444,1331
"104","share_minutes_cluster_1",0.963454977739616,2015-10-30,0.755787854104444,1331
"105","share_minutes_cluster_2",-1.4418102591449,2015-10-30,0.755787854104444,1331
"106","share_minutes_cluster_3",-0.0451622387698573,2015-10-30,0.755787854104444,1331
"107","share_minutes_cluster_4",-0.955511635942384,2015-10-30,0.755787854104444,1331
"108","share_minutes_cluster_5",-0.492884930549946,2015-10-30,0.755787854104444,1331
"109","share_minutes_cluster_6",0.0381577302681708,2015-10-30,0.755787854104444,1331
"110","share_minutes_cluster_7",0.541513618989333,2015-10-30,0.755787854104444,1331
"111","share_minutes_cluster_8",0.800923967744726,2015-10-30,0.755787854104444,1331
"112","share_minutes_cluster_9",2.96708995859785,2015-10-30,0.755787854104444,1331
"113","share_minutes_cluster_10",-0.376344658320882,2015-10-30,0.755787854104444,1331
"114","share_minutes_cluster_11",0,2015-10-30,0.755787854104444,1331
"115","share_minutes_cluster_12",-1.24647428351847,2015-10-30,0.755787854104444,1331
"116","share_minutes_cluster_13",-0.644964380662964,2015-10-30,0.755787854104444,1331
"117","share_minutes_cluster_14",0.874409198032574,2015-10-30,0.755787854104444,1331
"118","share_minutes_cluster_15",-1.48991064075167,2015-10-30,0.755787854104444,1331
"119","share_minutes_cluster_16",0.0471453857265947,2015-10-30,0.755787854104444,1331
"120","share_minutes_cluster_17",-0.751518218519299,2015-10-30,0.755787854104444,1331
"121","share_minutes_cluster_18",1.05641706426972,2015-10-30,0.755787854104444,1331
"122","share_minutes_cluster_19",0.215278900389946,2015-10-30,0.755787854104444,1331
