"","Variable","Coeff","DATE","AUROC","N"
"165","winrate_selected_team",2.59097399869576,2015-10-31,0.755417149349986,1343
"166","winrate_opposing_team",-2.7734255335565,2015-10-31,0.755417149349986,1343
"167","opposing_team_travel",0.000138300799575995,2015-10-31,0.755417149349986,1343
"168","selected_team_travel",-5.13623975696215e-05,2015-10-31,0.755417149349986,1343
"169","opposing_team_rest",-0.0160052274527812,2015-10-31,0.755417149349986,1343
"170","selected_team_rest",0.0500047728137569,2015-10-31,0.755417149349986,1343
"171","share_minutes_cluster_0",-0.863884746587228,2015-11-01,0.755740755404228,1349
"172","share_minutes_cluster_1",0.899180477011293,2015-11-01,0.755740755404228,1349
"173","share_minutes_cluster_2",-2.0222813885043,2015-11-01,0.755740755404228,1349
"174","share_minutes_cluster_3",-0.466125642311684,2015-11-01,0.755740755404228,1349
"175","share_minutes_cluster_4",-0.554441103693737,2015-11-01,0.755740755404228,1349
"176","share_minutes_cluster_5",-0.722470517399242,2015-11-01,0.755740755404228,1349
"177","share_minutes_cluster_6",-0.460860235933917,2015-11-01,0.755740755404228,1349
"178","share_minutes_cluster_7",1.05071953858084,2015-11-01,0.755740755404228,1349
"179","share_minutes_cluster_8",0.476468633621707,2015-11-01,0.755740755404228,1349
"180","share_minutes_cluster_9",3.27649120153566,2015-11-01,0.755740755404228,1349
"181","share_minutes_cluster_10",0.0919528785037732,2015-11-01,0.755740755404228,1349
"182","share_minutes_cluster_11",0,2015-11-01,0.755740755404228,1349
"183","share_minutes_cluster_12",-1.33873817817162,2015-11-01,0.755740755404228,1349
"184","share_minutes_cluster_13",-0.857637240913014,2015-11-01,0.755740755404228,1349
"185","share_minutes_cluster_14",-0.0158648068495343,2015-11-01,0.755740755404228,1349
"186","share_minutes_cluster_15",-1.12884717395633,2015-11-01,0.755740755404228,1349
"187","share_minutes_cluster_16",-0.381329897322756,2015-11-01,0.755740755404228,1349
"188","share_minutes_cluster_17",0.351279846534234,2015-11-01,0.755740755404228,1349
"189","share_minutes_cluster_18",1.0405839633612,2015-11-01,0.755740755404228,1349
"190","share_minutes_cluster_19",0.205166795039918,2015-11-01,0.755740755404228,1349
"191","share_minutes_cluster_20",-1.60952983794783,2015-11-01,0.755740755404228,1349
"192","share_minutes_cluster_21",0.277442743467677,2015-11-01,0.755740755404228,1349
"193","share_minutes_cluster_22",-4.33792532422084,2015-11-01,0.755740755404228,1349
"194","share_minutes_cluster_23",0.239021163800446,2015-11-01,0.755740755404228,1349
"195","share_minutes_cluster_24",-1.89542050596739,2015-11-01,0.755740755404228,1349
"196","share_minutes_cluster_25",-1.08930994654997,2015-11-01,0.755740755404228,1349
"197","home_team_selected",0.333627402492205,2015-11-01,0.755740755404228,1349
"198","early_season",-0.0261339652490206,2015-11-01,0.755740755404228,1349
"199","winrate_selected_team",2.69025469196264,2015-11-01,0.755740755404228,1349
"200","winrate_opposing_team",-2.86950168157525,2015-11-01,0.755740755404228,1349
"201","opposing_team_travel",0.000145177874069474,2015-11-01,0.755740755404228,1349
"202","selected_team_travel",-5.01368224414416e-05,2015-11-01,0.755740755404228,1349
"203","opposing_team_rest",-0.0173685750673683,2015-11-01,0.755740755404228,1349
"204","selected_team_rest",0.0519661750279138,2015-11-01,0.755740755404228,1349
"205","share_minutes_cluster_0",-0.713684095737492,2015-11-02,0.7534074777262,1356
"206","share_minutes_cluster_1",0.816337529268676,2015-11-02,0.7534074777262,1356
"207","share_minutes_cluster_2",-1.70496632299313,2015-11-02,0.7534074777262,1356
"208","share_minutes_cluster_3",-0.361535500711513,2015-11-02,0.7534074777262,1356
"209","share_minutes_cluster_4",-0.506494556041341,2015-11-02,0.7534074777262,1356
"210","share_minutes_cluster_5",-0.705260717002668,2015-11-02,0.7534074777262,1356
"211","share_minutes_cluster_6",-0.287744714175509,2015-11-02,0.7534074777262,1356
"212","share_minutes_cluster_7",0.961267105706479,2015-11-02,0.7534074777262,1356
"213","share_minutes_cluster_8",0.481833794616791,2015-11-02,0.7534074777262,1356
"214","share_minutes_cluster_9",2.80525292827331,2015-11-02,0.7534074777262,1356
"215","share_minutes_cluster_10",0.0392454974778366,2015-11-02,0.7534074777262,1356
"216","share_minutes_cluster_11",0,2015-11-02,0.7534074777262,1356
"217","share_minutes_cluster_12",-1.18515939378559,2015-11-02,0.7534074777262,1356
"218","share_minutes_cluster_13",-0.720815461482415,2015-11-02,0.7534074777262,1356
"219","share_minutes_cluster_14",-0.0762934733391386,2015-11-02,0.7534074777262,1356
"220","share_minutes_cluster_15",-0.988111647194485,2015-11-02,0.7534074777262,1356
"221","share_minutes_cluster_16",-0.393376683515144,2015-11-02,0.7534074777262,1356
"222","share_minutes_cluster_17",0.252908942924904,2015-11-02,0.7534074777262,1356
"223","share_minutes_cluster_18",0.879189599078526,2015-11-02,0.7534074777262,1356
"224","share_minutes_cluster_19",0.158762542008167,2015-11-02,0.7534074777262,1356
"225","share_minutes_cluster_20",-1.17134817659542,2015-11-02,0.7534074777262,1356
"226","share_minutes_cluster_21",0.248023315032129,2015-11-02,0.7534074777262,1356
"227","share_minutes_cluster_22",-3.79685313641202,2015-11-02,0.7534074777262,1356
"228","share_minutes_cluster_23",0.147317990010813,2015-11-02,0.7534074777262,1356
"229","share_minutes_cluster_24",-1.6681311672474,2015-11-02,0.7534074777262,1356
"230","share_minutes_cluster_25",-0.840626796710735,2015-11-02,0.7534074777262,1356
"231","home_team_selected",0.283048326288192,2015-11-02,0.7534074777262,1356
"232","early_season",-0.0444257692663645,2015-11-02,0.7534074777262,1356
"233","winrate_selected_team",2.11035448385411,2015-11-02,0.7534074777262,1356
"234","winrate_opposing_team",-2.21021014841652,2015-11-02,0.7534074777262,1356
"235","opposing_team_travel",0.000120764735941586,2015-11-02,0.7534074777262,1356
"236","selected_team_travel",-5.63026466571759e-05,2015-11-02,0.7534074777262,1356
"237","opposing_team_rest",-0.0144753223778365,2015-11-02,0.7534074777262,1356
"238","selected_team_rest",0.042671058248162,2015-11-02,0.7534074777262,1356
"239","share_minutes_cluster_0",-0.992914090058936,2015-11-03,0.755736238630975,1363
"240","share_minutes_cluster_1",0.923781849688173,2015-11-03,0.755736238630975,1363
"241","share_minutes_cluster_2",-2.07475740887857,2015-11-03,0.755736238630975,1363
"242","share_minutes_cluster_3",-0.380773127785528,2015-11-03,0.755736238630975,1363
"243","share_minutes_cluster_4",-0.540035969044738,2015-11-03,0.755736238630975,1363
"244","share_minutes_cluster_5",-0.715118791413401,2015-11-03,0.755736238630975,1363
"245","share_minutes_cluster_6",-0.482280908001145,2015-11-03,0.755736238630975,1363
"246","share_minutes_cluster_7",1.06911308896594,2015-11-03,0.755736238630975,1363
"247","share_minutes_cluster_8",0.509810832199654,2015-11-03,0.755736238630975,1363
"248","share_minutes_cluster_9",3.40050866953572,2015-11-03,0.755736238630975,1363
"249","share_minutes_cluster_10",0.0961994543872829,2015-11-03,0.755736238630975,1363
"250","share_minutes_cluster_11",0,2015-11-03,0.755736238630975,1363
"251","share_minutes_cluster_12",-1.40555042302742,2015-11-03,0.755736238630975,1363
"252","share_minutes_cluster_13",-0.775365021057214,2015-11-03,0.755736238630975,1363
"253","share_minutes_cluster_14",-0.0369736936574449,2015-11-03,0.755736238630975,1363
"254","share_minutes_cluster_15",-1.36615519290098,2015-11-03,0.755736238630975,1363
"255","share_minutes_cluster_16",-0.432686179585931,2015-11-03,0.755736238630975,1363
"256","share_minutes_cluster_17",0.289728070676404,2015-11-03,0.755736238630975,1363
"257","share_minutes_cluster_18",1.10353312014427,2015-11-03,0.755736238630975,1363
"258","share_minutes_cluster_19",0.213329081320962,2015-11-03,0.755736238630975,1363
"259","share_minutes_cluster_20",-1.61366849960574,2015-11-03,0.755736238630975,1363
"260","share_minutes_cluster_21",0.301284155265973,2015-11-03,0.755736238630975,1363
"261","share_minutes_cluster_22",-4.61498223761408,2015-11-03,0.755736238630975,1363
"262","share_minutes_cluster_23",0.225428378334891,2015-11-03,0.755736238630975,1363
"263","share_minutes_cluster_24",-2.06109785835348,2015-11-03,0.755736238630975,1363
"264","share_minutes_cluster_25",-1.06298134698947,2015-11-03,0.755736238630975,1363
"265","home_team_selected",0.342960957356999,2015-11-03,0.755736238630975,1363
"266","early_season",-0.0658056013666858,2015-11-03,0.755736238630975,1363
"267","winrate_selected_team",2.80367641636063,2015-11-03,0.755736238630975,1363
"268","winrate_opposing_team",-2.9024971286993,2015-11-03,0.755736238630975,1363
"269","opposing_team_travel",0.000135485949389702,2015-11-03,0.755736238630975,1363
"270","selected_team_travel",-4.98015900160995e-05,2015-11-03,0.755736238630975,1363
"271","opposing_team_rest",-0.0184707829789961,2015-11-03,0.755736238630975,1363
"272","selected_team_rest",0.051206816106959,2015-11-03,0.755736238630975,1363
"273","share_minutes_cluster_0",-0.86937779869077,2015-11-04,0.75407833649103,1370
"274","share_minutes_cluster_1",0.857009759911792,2015-11-04,0.75407833649103,1370
"275","share_minutes_cluster_2",-2.01396274613345,2015-11-04,0.75407833649103,1370
"276","share_minutes_cluster_3",-0.396416743720229,2015-11-04,0.75407833649103,1370
"277","share_minutes_cluster_4",-0.593471360570372,2015-11-04,0.75407833649103,1370
"278","share_minutes_cluster_5",-0.721304476310631,2015-11-04,0.75407833649103,1370
"279","share_minutes_cluster_6",-0.410829185933288,2015-11-04,0.75407833649103,1370
"280","share_minutes_cluster_7",1.07860848653266,2015-11-04,0.75407833649103,1370
"281","share_minutes_cluster_8",0.491759711471818,2015-11-04,0.75407833649103,1370
"282","share_minutes_cluster_9",3.23187576130342,2015-11-04,0.75407833649103,1370
"283","share_minutes_cluster_10",0.13007833618873,2015-11-04,0.75407833649103,1370
"284","share_minutes_cluster_11",0,2015-11-04,0.75407833649103,1370
"285","share_minutes_cluster_12",-1.35760700035519,2015-11-04,0.75407833649103,1370
"286","share_minutes_cluster_13",-0.775287327419786,2015-11-04,0.75407833649103,1370
"287","share_minutes_cluster_14",-0.0442896479549277,2015-11-04,0.75407833649103,1370
"288","share_minutes_cluster_15",-0.896696655498271,2015-11-04,0.75407833649103,1370
"289","share_minutes_cluster_16",-0.406056825091315,2015-11-04,0.75407833649103,1370
"290","share_minutes_cluster_17",0.285888288278156,2015-11-04,0.75407833649103,1370
"291","share_minutes_cluster_18",0.978605508459751,2015-11-04,0.75407833649103,1370
"292","share_minutes_cluster_19",0.175673185822637,2015-11-04,0.75407833649103,1370
"293","share_minutes_cluster_20",-1.55188688305521,2015-11-04,0.75407833649103,1370
"294","share_minutes_cluster_21",0.320828633207735,2015-11-04,0.75407833649103,1370
"295","share_minutes_cluster_22",-4.34460039617434,2015-11-04,0.75407833649103,1370
"296","share_minutes_cluster_23",0.188480420389379,2015-11-04,0.75407833649103,1370
"297","share_minutes_cluster_24",-1.93029461064043,2015-11-04,0.75407833649103,1370
"298","share_minutes_cluster_25",-0.966151158746274,2015-11-04,0.75407833649103,1370
"299","home_team_selected",0.313765104416855,2015-11-04,0.75407833649103,1370
"300","early_season",-0.0780968119591395,2015-11-04,0.75407833649103,1370
"301","winrate_selected_team",2.54568226677325,2015-11-04,0.75407833649103,1370
"302","winrate_opposing_team",-2.60227898970186,2015-11-04,0.75407833649103,1370
"303","opposing_team_travel",0.000127363110602162,2015-11-04,0.75407833649103,1370
"304","selected_team_travel",-4.9452707460264e-05,2015-11-04,0.75407833649103,1370
"305","opposing_team_rest",-0.0152718497968719,2015-11-04,0.75407833649103,1370
"306","selected_team_rest",0.0449594613452933,2015-11-04,0.75407833649103,1370
"307","share_minutes_cluster_0",-0.68670453515698,2015-11-05,0.750186617771058,1380
"308","share_minutes_cluster_1",0.661139434184917,2015-11-05,0.750186617771058,1380
"309","share_minutes_cluster_2",-1.68592637993587,2015-11-05,0.750186617771058,1380
"310","share_minutes_cluster_3",-0.329979963893177,2015-11-05,0.750186617771058,1380
"311","share_minutes_cluster_4",-0.520867619867155,2015-11-05,0.750186617771058,1380
"312","share_minutes_cluster_5",-0.550283215046815,2015-11-05,0.750186617771058,1380
"313","share_minutes_cluster_6",-0.249950528824109,2015-11-05,0.750186617771058,1380
"314","share_minutes_cluster_7",0.973214710155993,2015-11-05,0.750186617771058,1380
"315","share_minutes_cluster_8",0.403907617406718,2015-11-05,0.750186617771058,1380
"316","share_minutes_cluster_9",2.64657700559558,2015-11-05,0.750186617771058,1380
"317","share_minutes_cluster_10",0.10144818103264,2015-11-05,0.750186617771058,1380
"318","share_minutes_cluster_11",0,2015-11-05,0.750186617771058,1380
"319","share_minutes_cluster_12",-1.1506882509986,2015-11-05,0.750186617771058,1380
"320","share_minutes_cluster_13",-0.710030609092213,2015-11-05,0.750186617771058,1380
"321","share_minutes_cluster_14",-0.0793553577118552,2015-11-05,0.750186617771058,1380
"322","share_minutes_cluster_15",-0.650106020370276,2015-11-05,0.750186617771058,1380
"323","share_minutes_cluster_16",-0.38111462098667,2015-11-05,0.750186617771058,1380
"324","share_minutes_cluster_17",0.241345044349811,2015-11-05,0.750186617771058,1380
"325","share_minutes_cluster_18",0.697718757807757,2015-11-05,0.750186617771058,1380
"326","share_minutes_cluster_19",0.116438374228336,2015-11-05,0.750186617771058,1380
"327","share_minutes_cluster_20",-0.796500322387424,2015-11-05,0.750186617771058,1380
"328","share_minutes_cluster_21",0.297335693375611,2015-11-05,0.750186617771058,1380
"329","share_minutes_cluster_22",-3.31107751271591,2015-11-05,0.750186617771058,1380
"330","share_minutes_cluster_23",0.0900731978244629,2015-11-05,0.750186617771058,1380
"331","share_minutes_cluster_24",-1.56197086684821,2015-11-05,0.750186617771058,1380
"332","share_minutes_cluster_25",-0.665751083450549,2015-11-05,0.750186617771058,1380
"333","home_team_selected",0.25732656988073,2015-11-05,0.750186617771058,1380
"334","early_season",-0.0552624907106192,2015-11-05,0.750186617771058,1380
"335","winrate_selected_team",1.83574621126945,2015-11-05,0.750186617771058,1380
"336","winrate_opposing_team",-1.87508502321543,2015-11-05,0.750186617771058,1380
"337","opposing_team_travel",0.000104090011352856,2015-11-05,0.750186617771058,1380
"338","selected_team_travel",-5.61118840415363e-05,2015-11-05,0.750186617771058,1380
"339","opposing_team_rest",-0.00736948114181498,2015-11-05,0.750186617771058,1380
"340","selected_team_rest",0.035193641424369,2015-11-05,0.750186617771058,1380
"341","share_minutes_cluster_0",-0.762796072674186,2015-11-06,0.749230695359538,1385
"342","share_minutes_cluster_1",0.713528845738395,2015-11-06,0.749230695359538,1385
