"","Variable","Coeff","DATE","AUROC","N"
"1","share_minutes_cluster_0",-0.238712711791922,2015-10-27,0.722364278262166,1311
"2","share_minutes_cluster_1",-0.117426023493566,2015-10-27,0.722364278262166,1311
"3","share_minutes_cluster_2",-0.943715361544426,2015-10-27,0.722364278262166,1311
"4","share_minutes_cluster_3",0.445499675977271,2015-10-27,0.722364278262166,1311
"5","share_minutes_cluster_4",-1.85851225872806,2015-10-27,0.722364278262166,1311
"6","share_minutes_cluster_5",-0.523475397565942,2015-10-27,0.722364278262166,1311
"7","share_minutes_cluster_6",-0.707515221712113,2015-10-27,0.722364278262166,1311
"8","share_minutes_cluster_7",-1.42678421799444,2015-10-27,0.722364278262166,1311
"9","share_minutes_cluster_8",-0.363673349866223,2015-10-27,0.722364278262166,1311
"10","share_minutes_cluster_9",1.28815494368826,2015-10-27,0.722364278262166,1311
"11","share_minutes_cluster_10",0.780636833253666,2015-10-27,0.722364278262166,1311
"12","share_minutes_cluster_11",-0.393843315302411,2015-10-27,0.722364278262166,1311
"13","share_minutes_cluster_12",0.547947330064661,2015-10-27,0.722364278262166,1311
"14","share_minutes_cluster_13",-0.46632943942142,2015-10-27,0.722364278262166,1311
"15","share_minutes_cluster_14",-0.536888290189109,2015-10-27,0.722364278262166,1311
"16","share_minutes_cluster_15",-0.168873521734936,2015-10-27,0.722364278262166,1311
"17","share_minutes_cluster_16",-2.02257984937461,2015-10-27,0.722364278262166,1311
"18","share_minutes_cluster_17",2.05278350688095,2015-10-27,0.722364278262166,1311
"19","share_minutes_cluster_18",0,2015-10-27,0.722364278262166,1311
"20","share_minutes_cluster_19",-0.857533306338632,2015-10-27,0.722364278262166,1311
"21","share_minutes_cluster_20",0.585376515011575,2015-10-27,0.722364278262166,1311
"22","share_minutes_cluster_21",-2.06173835688117,2015-10-27,0.722364278262166,1311
"23","share_minutes_cluster_22",-1.07957723625455,2015-10-27,0.722364278262166,1311
"24","share_minutes_cluster_23",-0.821955515792124,2015-10-27,0.722364278262166,1311
"25","share_minutes_cluster_24",0.679231092540338,2015-10-27,0.722364278262166,1311
"26","share_minutes_cluster_25",0.56533332202289,2015-10-27,0.722364278262166,1311
