"share_minutes_cluster_0","share_minutes_cluster_1","share_minutes_cluster_2","share_minutes_cluster_3","share_minutes_cluster_4","share_minutes_cluster_5","share_minutes_cluster_6","share_minutes_cluster_7","share_minutes_cluster_8","share_minutes_cluster_9","share_minutes_cluster_10","share_minutes_cluster_11","share_minutes_cluster_12","share_minutes_cluster_13","share_minutes_cluster_14","share_minutes_cluster_15","share_minutes_cluster_16","share_minutes_cluster_17","share_minutes_cluster_18","share_minutes_cluster_19","share_minutes_cluster_20","share_minutes_cluster_21","share_minutes_cluster_22","share_minutes_cluster_23","share_minutes_cluster_24","share_minutes_cluster_25","opposing_team_travel","opposing_team_rest","selected_team_rest","selected_team_travel","home_team_selected","winrate_season_selected_team","winrate_season_opposing_team","game_id","DATE","home_team_name","road_team_name","selected_team","opposing_team","roster","circumstances"
0.0523017332521354,-0.0106646513124097,0,0,0,-0.0337249742121633,0.0934289734153801,-0.118651065680535,0.103720817865943,0.0291256108284551,0,-0.0293508093276861,0,-0.0308947119896422,0,-0.00155802850878033,0,0.00278240741405166,0.0314657645201942,0.00135471015349145,0,0,0.00756794854071652,0,0,0,-0.000924986825638037,0,0,-0.000568808140267424,0.479418397436618,0,0,"2019-10-23aBeiklMnnnooorsty",2019-10-23,"Brooklyn","Minnesota","Brooklyn","Minnesota",0.0969037249591514,0.477924602470713
0.117217352206588,0.0143252391478314,0,-0.0201886235207233,0,-0.0913051731463618,0,0,-0.00469600839645431,0.01698122001995,0,-0.0382270037872374,0,-0.001541152536546,0,0,0,0,0.00651334688524356,0.000967069156122927,0,-0.11216468259577,0,0.230153978940386,0,-0.0634434390965653,0,0,0,0,0,0,0,"2019-10-23adDeelnnoPrrtv",2019-10-23,"Portland","Denver","Denver","Portland",0.0545921232764633,0
-0.110821140136624,0.00282652679108662,0,-0.0270026399044451,0.0127914276884974,-0.0318427412381778,-0.100271457767136,0,0.210576937602973,0,0,-0.0345330971036749,0,-0.0496786269566015,0,0,0,0.0338768466873589,-0.0508249099109195,0,0.0498094215173408,0,0.0932676179903106,0,0.259783974958267,-0.0601446651694479,-0.000791220702690075,0,0,-0.000486550471816492,0.479418397436618,0,0,"2019-10-23aehiiimmMMps",2019-10-23,"Miami","Memphis","Miami","Memphis",0.197813475048808,0.478140626262112
-0.0203229789048895,0.000966961033115657,-0.058614814742139,-0.0157877218539378,-0.0157175754770733,-0.0297245771364721,0,0,-0.165707056232157,0.0142731862312898,-0.0179069111121205,0,-0.350278745629427,0.0205791934487679,0.0713167668494847,0.00628448392025127,0.00597764383183285,-0.0344679480378115,0,-0.00227083550566484,0,-0.00434701851641406,-0.046421263027929,0,0,0.06701544386274,0,0,0.0840561782994631,0,0,1.10177511953314,0,"2019-10-24  aACdeeeGillLnopprsStt",2019-10-24,"Golden State","LA Clippers","LA Clippers","Golden State",-0.575153766998553,0.0840561782994631
0,-0.0141195887841688,-0.0556233278473414,-0.0112467892453451,0,-0.0297188196925622,0,0,-0.0386119205123589,-0.00969089546864001,-0.0184025451519678,0,0,-0.015855793949193,0.0445959660127551,0,-0.00108424515080479,0.0376429402678064,-0.0591513052680051,0,0.120207411852848,0.00810270454334441,0.057008419482224,0,0,-0.0663600095721298,0.00084828684655908,0,0.0420280891497316,0.00102207310575046,0.467823849698029,1.10177511953314,0,"2019-10-24aaADeilnortttt",2019-10-24,"Detroit","Atlanta","Detroit","Atlanta",-0.0523077984835387,0.51172229880007
-0.0319062296895101,-0.0442901808300467,0.0596924532427511,-0.0393130495874367,0.01248583346688,0.0341565426280254,-0.0964776761395706,0.103051949914122,0.253415116668517,0,0,0.0251831971392597,-0.376019658036826,-0.0169503406175509,0,-0.00530454768850564,0.00278185741948459,0.0170741939538717,-0.0849264730214637,0,0,0,0,0,0.0418128697767646,-0.071061578192126,8.37566673956852e-11,0,0,1.00915672003708e-10,0,0,0,"2019-10-24aeeHiklMnoostuuw",2019-10-24,"Houston","Milwaukee","Milwaukee","Houston",-0.216595719593361,1.84672339399393e-10
-0.203224036861325,0.0116449342746072,0,0,0,-0.00640383143247536,0.0285548988342777,0,0,0,-0.0146636859592523,0,0,0.02342748949897,0,-0.0224914552469174,0,0.0245622872377155,-0.0869711703842177,0.00282342483030805,-0.11869019461576,0,-0.100660390152445,0,0,0,0.00264416097520924,-0.0871985629834332,0.0803060178994923,0.00284358636586638,0,0,0,"2019-10-25 aaaCghhiiklmnnooOsttWy",2019-10-25,"Oklahoma City","Washington","Washington","Oklahoma City",-0.462091729976516,-0.0014047977428653
0,-0.0369113843518616,0,-0.0372777344037359,-0.0117044994997294,-0.0651099829613179,-0.133428808637376,0,0.187232690033676,0,0,0.0296201697547532,0,0.0169207956638657,0,-0.0122306546028392,0,0.000806347323595621,-0.0200256888962017,0.00292106681655978,0,0.130804735091446,0.0525564288477361,0,0,0,0,-0.13079784447515,0.0803060178994923,0,0,1.0632938552066,0,"2019-10-25 aaaDeelllnNOrssw",2019-10-25,"New Orleans","Dallas","Dallas","New Orleans",0.10417348017857,-0.0504918265756575
0,0.0175919741783504,0,0,-0.0160355939968662,-0.0610693749934455,0,0,-0.0862946989356032,0,0,0,0,0.0159822420088131,0,-0.00945293636371668,0,0,0,0,-0.0304448091945823,-0.223462445367148,0.0296433689794619,0.294101899301502,0,0.0968449147376188,0.00177940759719602,-0.0871985629834332,0.120459026849238,0.00191361238220575,0.449922721705011,0,-0.75033362583534,"2019-10-25 aaAehkLLrstU",2019-10-25,"LA Lakers","Utah","LA Lakers","Utah",0.0274045403543844,0.486876205550218
0,-0.0187884804803582,0,0,-0.0339523620029715,-0.0209260340975812,0.120191973885844,0,-0.0209675926778056,0,0,-0.0389402953001329,0,-0.0381551102743711,0,0,0,-0.0165971649449052,0.0574328742871606,0.0045430716655187,0,-0.190065380002145,0.0640336362712306,0,0,0.0525137603007706,0.00485810459704206,-0.0871985629834332,0.0803060178994923,0.00522450793488789,0.449922721705011,0,0,"2019-10-25 BekklnNooorrwyY",2019-10-25,"Brooklyn","New York","Brooklyn","New York",-0.0796771033697456,0.453112789153
-0.126259983594467,-0.00120260418623334,-0.0332296510675913,0,0,0,-0.096643833842429,0,-0.20988966947956,0,0,0,0,0.0295146951145838,0.029328372708494,0.00627665989142534,0,0.00203541997237194,-0.0315647824206623,0,0.102222178831673,0.139476112725383,0.0461702861315244,0,0,-0.0623691642765644,0.00194702329998908,-0.0871985629834332,0.0803060178994923,0.00209386983689031,0,0,0,"2019-10-25aaacdelmnnooPrrStt",2019-10-25,"Sacramento","Portland","Portland","Sacramento",-0.206135963492051,-0.00285165194706154
0,-0.00272143736956514,0,0,0.0189059901417083,0.0443202391419061,0,0.158188322767919,0.202988280063858,0,0,0.0650696561858887,0,0,0,0,0,0.0144716046242072,-0.0641723467592248,-0.00366020505481836,0,0,0,0,0,0,0,-0.0871985629834332,0.0803060178994923,0,0,1.0632938552066,-0.75033362583534,"2019-10-25aaCeehilMnnoorsttt",2019-10-25,"Charlotte","Minnesota","Minnesota","Charlotte",0.433390103741879,-0.00689254508394092
0.113462556742894,0.0140317850703741,-0.0930867901303463,0,0.0283403958124459,0.0460762092839794,0,0,0,0,0,-0.0544182648946501,0,-0.0208011894226745,0,0.0123664205256064,0,0,0.0355346109829171,-0.00298684021884842,0,0.123760307136907,0,0,0,-0.079022441940722,0.0026803365013022,-0.0871985629834332,0.0803060178994923,0.00288249028803316,0,0,0,"2019-10-25acCeghhiimMops",2019-10-25,"Memphis","Chicago","Chicago","Memphis",0.123256758947882,-0.00132971829460556
0,0.0192353685425959,0,-0.0258528962289839,0,0,-0.149726189190058,0,0,-0.0129552769195273,0.0175880390030237,0,0,0,0,-0.00550962865391362,0,-0.0113628642049612,-0.0157939017533631,0.00358164390513253,0,0.136462924211933,0,0,0,-0.00123324179594109,0.00132477850810699,-0.13079784447515,0.0803060178994923,0.00142469469096817,0.449922721705011,0,-0.75033362583534,"2019-10-25BnnooooorsttT",2019-10-25,"Boston","Toronto","Boston","Toronto",-0.0455660230840633,0.402180368328429
0,0.01120174870397,0.0248872228878754,0,0.0141626547866667,0.00917028703873199,0,0,-0.15208584988477,0,0,0.0795710010341061,0,0.0211997415296528,0,0,0,-0.0104856958348681,0.0593594122336304,0,0,0.112608624529504,-0.0309600459182817,-0.229768827105139,0,0.0691609774304261,0.00301264108418479,-0.0871985629834332,0.0803060178994923,0.00323985763066443,0,1.0632938552066,-0.75033362583534,"2019-10-25DeeehinnoPrvx",2019-10-25,"Denver","Phoenix","Phoenix","Denver",-0.0219787485684955,-0.0006400463690917
0.0648567450735565,0,0,0.053428810975484,0,-0.0655008654755852,-0.114804278889038,0,-0.135923358736201,0,0.0274942127996236,0,0,0,0.145117403084577,0.0181784809672692,0,-0.015503102772604,0.0822626575437526,-0.00199773816540657,0,0.131317389495704,0.182529434482311,0,0,0.0954228133830415,0.000630759806424546,-0.0450202123223219,0.127345123446192,0.000760192736800939,0.468129209663712,1.06697427207886,-0.377121736831165,"2019-10-26 aaAghiinnnnnooosSttW",2019-10-26,"San Antonio","Washington","San Antonio","Washington",0.466878603766485,0.551845073330807
0.0220935245852514,-0.00205060075833648,0.0722605727557958,0.0759192896286335,0.012022792229143,0.00873766550780912,0,0,-0.142743161934459,-0.0182927992964929,0,0.0418652598906475,0,0,0,0,0,-0.00840477302124644,0,0,0,-0.0996752999367537,0.0474151721210741,0,0,-0.00650391768609771,0.000967439378490399,-0.0900404246446439,0.0424483744820639,0.00116595950048316,0.468129209663712,0.509376641667186,-0.780402206852931,"2019-10-26 ACeehiilLnoppPrsx",2019-10-26,"Phoenix","LA Clippers","Phoenix","LA Clippers",0.00264372408496801,0.422670558380105
0,0.017977031229262,0,0,0,-0.0795788299242237,-0.114239741462579,0,-0.0695526430090749,0,0.0169285892075623,0.0283154757057581,0.5014247832947,0.033506924142693,0.0730730051789863,-0.0146455389988458,0.0064235100204241,0.0133323823908593,0.0590984503349542,0.00226242525532658,0,0,0.0433048509331331,0.325971910100539,0,0.0950169401135901,0,-0.0450202123223219,0.0848967489641279,0,0.468129209663712,0,0,"2019-10-26 aeeHlnnNooOrsstuw",2019-10-26,"Houston","New Orleans","Houston","New Orleans",0.938619524513065,0.508005746305518
-0.110611725323612,0,0,-0.0212400462186668,-0.0297366984211448,0.0137783191493135,-0.106917219057029,0,0.0345154367854292,-0.0136280181627588,0,0,0,-0.0222112002778585,0,-0.00495946423960012,0.00650491881403537,-0.0325098705856615,0.0453675313188981,-0.00104629427672377,-0.0793398435122573,0.00554981810519378,0.0385200011095918,0,0,0.064753730042404,7.97406764515155e-06,-0.0450202123223219,0.0424483744820639,9.61035919673603e-06,0,0.53009324635242,0,"2019-10-26 BeknNooorstwY",2019-10-26,"New York","Boston","Boston","New York",-0.213210624750448,-0.00255425341341612
0,-0.0138648160449789,0.0666134891693568,0,0,0.039323531584299,0,0,0.12646285707791,0,0,0,0,-0.0627178996679178,0,0,0,0.0159880918209036,0.0638892168441303,-0.0027590171547906,0,-0.160786501611324,0.0436168633068748,0,0,-0.014986360434967,0.000894202130618376,-0.0900404246446439,0.127345123446192,0.00107769385113687,0,1.06697427207886,-0.780402206852931,"2019-10-26aaaAdllnnoOrtt",2019-10-26,"Atlanta","Orlando","Orlando","Atlanta",0.100779454889496,0.0392765947833031
0,0,0.0796997486386436,-0.0374394590658748,0,0,0,0,-0.0882264558594454,0,0,0.055843087177083,0,0.0582522479584914,0,-0.00892278874635015,-0.00422030427287449,-0.0285045444772728,0.0266925176828103,0.0009305369487329,0,0,0.088136074504716,0,0,0.074028222973757,0,-0.135060636966966,0.127345123446192,0,0,0,0,"2019-10-26aaaCddeeiIllnnnv",2019-10-26,"Cleveland","Indiana","Indiana","Cleveland",0.216268883462417,-0.00771551352077401
0.0342920991304848,-0.0027057583443165,-0.0410003983335531,0,0.000755983634902679,-0.0248364944470254,0.101390909439442,0,0,0,0,0,0,0.0258282739666186,0,-0.0011540537021881,0,0.0140786894966285,0.0487618450653656,0,0.11801086225582,0.12680046238245,-0.00730672361145952,0,0,-0.0667785442583468,0.000796424988172925,-0.0450202123223219,0.0424483744820639,0.00095985268124128,0.468129209663712,0.50881437722107,0,"2019-10-26aaacehmnorSttU",2019-10-26,"Utah","Sacramento","Utah","Sacramento",0.326137152674822,0.467313649492868
0,0.00226874403706946,0.08022849659334,-0.0319913047843546,0,0.033010496419177,0,0.13579001664993,0.240514163094275,-0.00438447839424247,0,0,0,-0.00784861833234599,0,0.00713598088768908,0,0,0.0939890382039374,-0.00279930463418804,-0.13225508158972,0,0.0113379789350224,0.292639251651291,0,0,0,-0.0900404246446439,0.127345123446192,0,0,1.06697427207886,-0.409569126429103,"2019-10-26aadDeehhiiillopPrtt",2019-10-26,"Detroit","Philadelphia","Philadelphia","Detroit",0.717635378736879,0.0373046988015479
0,-0.024461470735294,0.0672200207549094,0.0624985520567067,-0.010009348821203,-0.0347063598408843,0,0.121245207809821,-0.072402313125451,0.0306150761653907,0,0.0591064669822423,0,0.00885470174302442,0,0,0,0.0217549360919319,-0.0610303079670493,0,0,0,-0.0442685505373143,0,0,0,0.00190066516033755,-0.135060636966966,0.0848967489641279,0.00229068471906832,0.468129209663712,1.06697427207886,-0.780402206852931,"2019-10-26aaeeiiiklmMMuw",2019-10-26,"Milwaukee","Miami","Milwaukee","Miami",0.12441661057683,0.42215667154028
0,-0.00112336064479771,0,0,-0.0197946632188511,0,0.141879532461179,0,-0.0305558568256653,0,0,0.0326661113084142,0,-0.00836698253017495,0,0,-0.00499688175062774,-0.00467555000520847,-0.022283514222175,-0.000781264863163741,0,-0.110916167633821,0,0,0,0.00158138387271267,0.0007195121223964,-0.0450202123223219,0.0424483744820639,0.000867157171263736,0,0.5112857129974,-0.408323651045692,"2019-10-26acCghinoooortT",2019-10-26,"Chicago","Toronto","Toronto","Chicago",-0.0273672140521791,-0.000985168546597873
-0.0156248864602695,0.000465258136193051,0,0.067682447786732,-0.0110782313337067,-0.0285425390912248,-0.16785539078638,0,0,0,-0.0112952097456094,0,0,-0.0185656718734254,-0.0593672669013367,0.00243625782214975,0.00808970457715717,-0.0159676652365839,0,-0.00360374458241257,0.0920149503929157,0,0,0,0,0,0.0128521127898611,-0.11920170644989,0.0704513597545904,0.0130025601708207,0.40536963390768,0,0,"2019-10-27  aaaCdeeGhikllmnooOSttty",2019-10-27,"Oklahoma City","Golden State","Oklahoma City","Golden State",-0.161211987295801,0.382473960173062
0.00184456942859301,-0.0062865563566073,0,0,0,0.0130482865926408,0,0,-0.0684478019582119,-0.0224650413776423,0,-0.0171004162309432,0.293963712447744,0,0,0.00850557596039852,0,0.00293042280006065,-0.0537250613172757,0,0,0,-0.0404006377523731,-0.229843054525264,0,-0.0676843320831602,0,-0.0794678042999269,0.0704513597545904,0,0,0.468340689728603,-0.335054031356089,"2019-10-27 aaACeehklLLorrstt",2019-10-27,"LA Lakers","Charlotte","Charlotte","LA Lakers",-0.18566033437204,-0.00901644454533655
0,-0.0153792738805785,0,0.021836305787949,0,-0.0499125649774392,0,0,0.05906305080103,0.00923242017403898,0,0,0,0.0214268097059697,0,-0.00422254589502878,0,0.00792990824949799,0.0074853636969981,0,-0.086584752153303,0.0792735052192999,0,0,0,0,0.0134095406221178,-0.0794678042999269,0.0704513597545904,0.0135665132770778,0.40536963390768,0.942848027485511,-0.333995707607886,"2019-10-27aaadDlllnoPrst",2019-10-27,"Dallas","Portland","Dallas","Portland",0.0501482267284342,0.423329243261539
0,-0.00938813033896402,0,0.0420516157339238,-0.00272694768925749,0,0,0.1132349964194,-0.120502107248159,0.00624050993488836,0,0.0437386268756309,0,0.0366405327398654,0,0,-0.00646967091257696,0.014888219193272,-0.0523792251155664,-0.00637976344378231,-0.00149516013543362,0,0,0,0,0,0.00277979234333602,-0.0397339021499635,0.0704513597545904,0.00281233271117316,0.40536963390768,0.942848027485511,-0.699609675535985,"2019-10-27aaeiiimMMnnost",2019-10-27,"Minnesota","Miami","Minnesota","Miami",0.0574534960132411,0.441679216566816
0,-0.00504012616674213,-0.0586058582149249,0,-0.00729691404040818,-0.0079914826183245,0,0,-0.0793115714242733,0,0,-0.0100882060506752,0,-0.0362071327749791,0,0.00356973032252911,0.00787672139044389,-0.0121633846421421,0.103639166034745,0,0,0.108641418155237,0.0615555455251012,0,0,-0.00592994089192168,0,-0.0794678042999269,0.0704513597545904,0,0,0.443049689492829,0,"2019-10-27BehiklmMnooprsy",2019-10-27,"Memphis","Brooklyn","Brooklyn","Memphis",0.0626479646036649,-0.00901644454533655
0.0504589579671367,0.00678993287817814,0,0,-0.000153878705069005,0,0.0154634526803291,0,-0.125256462069181,0.0232030872804591,-0.0185516720221655,-0.0256142073981302,-0.324356739445283,-0.0142452800683824,0.0442089133492546,0.00257070173406404,0.00238919692118066,-7.04251595605099e-05,0,-0.00351919581353991,0,0,-0.0368925620863148,0,0,0,0.00534413922109496,-0.0395941858409327,0.0705005194241522,0.00540859927619601,0.407624069322551,0,0,"2019-10-28  aadeeeeGllnnNoOrsSttw",2019-10-28,"New Orleans","Golden State","New Orleans","Golden State",-0.403576179957024,0.449283141403062
0.0161686702049883,0.00222505059712446,0,0.0455326395146848,0,-0.019397269963682,0,0,-0.0403158348907017,0,0.0261729577170997,0,0,0.0233936279266665,0,0,0,0.00171066346291376,0.0567955790934547,-0.0027639362544281,-0.0868642882136944,-0.0145892264502891,0,0.167976387737905,0,0.0705821402780752,0.00234526121641481,-0.0395941858409327,0.0705005194241522,0.00237354933934389,0.407624069322551,0.93642672930538,-0.45840724382948,"2019-10-28 aaAdilnnnnoooPrStt",2019-10-28,"San Antonio","Portland","San Antonio","Portland",0.246627160760117,0.443249213461529
0.0143726227025027,-0.00665309404412593,0,0.0641248559410025,0,-0.0146022657742261,0,0,-0.066255934244723,-0.0104048296485544,0.0197239191638558,0.0353638148689766,0,0,0,0,0,0.00404176602540469,-0.121357579830531,-0.00336544441292123,0,-0.195188809993935,0.0134711798339013,0,0,-0.0021304202104506,0.00331028150890269,-0.0791883716818655,0.0352502597120761,0.00335020953465875,0,0.292925161584145,-0.468153735482073,"2019-10-28 aACCeehillLopprrstt",2019-10-28,"LA Clippers","Charlotte","Charlotte","LA Clippers",-0.268860219623823,-0.0372776209262279
-0.0467991224083037,0,0,-0.0852642038341433,0,0.0606769777909926,0.0867533621308892,0,-0.0856034507168748,0,0.001056586806604,0,-0.382795706864358,0.00650751031918647,0,0.00480835511712283,0,-0.0143775655549525,0,-0.00294505702332119,0.0903997487422909,0,0,-0.267857609267696,0,-0.0633146810656378,5.472634239221e-10,-0.0791883716818655,0.0352502597120761,5.53864417833628e-10,0,0.312421815195928,-0.335371897296814,"2019-10-28 aaChHiklmnoooOsttuy",2019-10-28,"Houston","Oklahoma City","Oklahoma City","Houston",-0.698754855828201,-0.0439381108686615
0,-0.0238573888248024,0,0,0.00521645967837081,0.060614653022296,-0.0976011597355711,0,0,0,0,-0.0639182200138441,0,0.00110103340289477,0,0,0,-0.00942717397780841,0.0240306523172335,-0.000979951141783822,-0.064968861877892,-0.000708456441303356,0.0255355959536692,0,0.0251077703026606,0,0,-0.0791883716818655,0.0705005194241522,0,0,0.307171825218007,0,"2019-10-28 acCeghikNoorwY",2019-10-28,"New York","Chicago","Chicago","New York",-0.11985504733588,-0.0086878522577133
-0.0356785432778017,0.00611011246329151,0,-0.0231338935751318,0,0.0506310413587,0,0.102154640761932,-0.0120359904268433,0,0,0,0,-0.0204659513752024,0,-0.00342545801930863,0.00325181829568387,0.000467103736367697,0.038500186296528,-0.00471707890621597,0,-0.115081553419948,0,0.233781225255009,0.155815166557722,-0.0672127358428342,0,-0.0791883716818655,0.0705005194241522,0,0,0.93642672930538,-0.696228632255391,"2019-10-28aaaaAdehhiilllnpPtt",2019-10-28,"Atlanta","Philadelphia","Philadelphia","Atlanta",0.308960089881948,-0.0086878522577133
0,-0.0283470780641714,0.0580696442497316,0,-0.00120273581150473,-0.0293183086447682,0,0.10865954864615,-0.134985499578114,0.000311340882836576,0,0.0394356254974611,0,0.0385590521851848,0.0866136582224485,0,0,0,-0.0113578964811593,0.00358590849891809,0,0,0.0362012154224266,0,0,0,0.00310594864062262,-0.0791883716818655,0.0705005194241522,0.00314341203972819,0.407624069322551,0.488125233137312,-0.353011064820029,"2019-10-28aaCdeeeeiklllMnuvw",2019-10-28,"Milwaukee","Cleveland","Milwaukee","Cleveland",0.166224475025439,0.405185577745189
0.0735495200537473,0.00122034609262503,0.0503222536945473,0,0,-0.0275586203465346,-0.0801831474326248,0,0,0,0,-0.0408168684138527,0,0.013714549308394,0,0.00233492409320949,0,-0.00316950903393551,-0.0014500279176398,0,0,0,0.0393023512603938,0.224705583802621,0,-0.0526819200575501,0.0049366114340917,-0.0791883716818655,0.105750779136228,0.00499615596163655,0,0.93642672930538,0,"2019-10-28aacDeeemnnorrStv",2019-10-28,"Sacramento","Denver","Denver","Sacramento",0.199289435103401,0.036495174850091
0,-0.00904439303351735,0.0655371692771967,0,0,0.028588341886863,0,0,0.292486629853757,0.000751356427911634,0,0,0,0.00857005654504976,0,-0.00128092569161956,0,-0.00807022346133207,-0.0446562427939883,-0.00284118368260993,-0.108460392754479,0,0,0,0,0.0593736495762034,0,-0.0791883716818655,0.0705005194241522,0,0,0,-0.235792998239814,"2019-10-28aadDeiiInnortt",2019-10-28,"Detroit","Indiana","Indiana","Detroit",0.280953842149435,-0.0086878522577133
0.0616584781445386,-0.00654813244101389,0.0511432630334701,0,0.00557308561944377,-0.0260969915261605,-0.117838326605154,0,0.0239837590576531,0,0,0,0,-0.0126729050186139,0.0471339229794185,0,0,0.0121404824375783,0.0638334314403867,0.000302015182777242,0,0,-0.0349511799147075,0,0,0.0146832984001712,0.00404403953841913,-0.0791883716818655,0.0705005194241522,0.00409281802279101,0,0.452718533880011,-0.444693685938542,"2019-10-28adlnnooooOrrtT",2019-10-28,"Toronto","Orlando","Orlando","Toronto",0.0823442007897874,-0.000550994696503155
