"","share_minutes_cluster_0","share_minutes_cluster_1","share_minutes_cluster_2","share_minutes_cluster_3","share_minutes_cluster_4","share_minutes_cluster_5","share_minutes_cluster_6","share_minutes_cluster_7","share_minutes_cluster_8","share_minutes_cluster_9","share_minutes_cluster_10","share_minutes_cluster_11","share_minutes_cluster_12","share_minutes_cluster_13","share_minutes_cluster_14","share_minutes_cluster_15","share_minutes_cluster_16","share_minutes_cluster_17","share_minutes_cluster_18","share_minutes_cluster_19","share_minutes_cluster_20","share_minutes_cluster_21","share_minutes_cluster_22","share_minutes_cluster_23","share_minutes_cluster_24","share_minutes_cluster_25","home_team_selected","early_season","winrate_selected_team","winrate_opposing_team","travel_differential","rest_differential","game_id","DATE","home_team_name","road_team_name","selected_team","opposing_team"
"160",-0.0216118937049516,0,0,-0.0634022744518275,-0.114412486727252,0,0.047946212382483,0,-0.0127141267030837,-0.0145035779163868,0,0,0.104656019698457,0,0,-0.00193810689516977,0,0.344548417378454,0,0.0609336628075591,-0.202388024030234,0.0568408587566892,0,0,0,0.0972509966312656,0.329036710572287,0,0.768250069658914,-0.601301060296669,0.00547715771670656,0.0495108171956307,"2015-11-17 adeeGlnnoooorStttT",2015-11-17,"Golden State","Toronto","Golden State","Toronto"
"161",-0.00283407172344448,0.00431685145235973,-0.121205354700603,-0.0739313383014208,0,0.00655865220337534,0.0606746914251482,0,-0.031659762459743,-0.158955816932564,0.0845196579501335,-0.0299315300013795,-0.0605479693040937,0,0.0091717560442685,0.00591529834274691,0,0,0,0.0134360036525623,-0.0887913435928223,-0.0921089102862774,0,-0.189989652037211,0,-0.0960049295741069,0.329036710572287,0,0.0763047473250388,-0.550051453018105,0.0599197299102654,0.0495108171956307,"2015-11-17aaABkllnnoortty",2015-11-17,"Brooklyn","Atlanta","Brooklyn","Atlanta"
"162",-0.000373583471677737,0,-0.205316221509956,-0.0688897233162913,0,0.0504503202753471,-0.0630935949512454,0.133429716290473,-0.0505298428987989,0.168435087197918,0,-0.03176314674725,-0.0892494818215758,0.00463108633540887,-0.0636081002784502,0.00258934362248621,0,0,0,0.172338136397189,0,-0.110010424364767,-0.0320147365775515,0,0.0958872295112346,-0.10223838552484,0,0,0.305218989300155,0,-0.0508671693669721,0,"2015-11-17aaeeghiiklMnnostuwW",2015-11-17,"Washington","Milwaukee","Milwaukee","Washington"
"163",0,0.000276136430762288,0.030661235836527,0,0,0.00400751477575819,0.0727880151113829,0.0063926083771793,0.0603561168040193,0,-0.000132854203998818,0,0.00855989591420868,0,-0.0572121909476632,0,0,0,0,-0.133242968940076,-0.00697501296949129,-0.152041724115351,0,0,0,-0.016169541290628,0.329036710572287,0,0.601959673341973,-0.462864874157974,0.132551711472238,0.148532451586892,"2015-11-17aaeiiimMMnnost",2015-11-17,"Miami","Minnesota","Miami","Minnesota"
"164",-0.043877922779051,0.00222137966723552,0,0.0702426847203558,0,0.0487046875244183,0.0472602756629019,-0.0765946438822269,-0.0645107042967326,-0.0247055878724389,-0.081736563682232,0,-0.196460426074176,0,-0.0529153582366289,-0.00353834147051731,0.314585760346879,0.37310324962377,0,0,-0.0938865261884986,-0.0423315223173382,0,0.213167618708553,-0.0840461101876546,0.0883178054495367,0,0,0.654949081206583,-0.632673289529538,0.138581050750043,0.0495108171956307,"2015-11-17aCdDeeeillnorttv",2015-11-17,"Detroit","Cleveland","Cleveland","Detroit"
"165",-0.0144254279683897,0.00568329791112969,0,0.0568017334993243,0,0.0356951774537717,0.113761986863959,-0.0974717783129579,-0.0618175599640483,-0.145380926909946,-0.00704707653260179,0,0.0143147114031436,0,0.000145111859352305,0.00319234216668066,0,0.305236776529336,0,0.0178392705870482,0,0,0,-0.090246530323925,0,0,0.304577340084204,0,0.484984115045791,-0.1116178854669,0.0114521448075184,0.0443130624591648,"2015-11-18  aaaCeehikllmnNoOOrstwy",2015-11-18,"Oklahoma City","New Orleans","Oklahoma City","New Orleans"
"166",-0.00711531944649618,0,0,0.00283457206550506,0,0.0443454720577619,0.0476828063364115,0,0.0452193276024902,0,0,0,0.00662054380506493,0,-0.0600555643368875,-0.0019722527204105,0,0,0,-0.0657840721340111,-0.0817551847888934,0.131485871774447,0,0.0326022660365514,0.0819618972702656,-4.6337781969943e-05,0.304577340084204,0,0.49938777861294,-0.313593106787956,0.0374721890665272,0.0443130624591648,"2015-11-18 aADeeinnnnoorStv",2015-11-18,"San Antonio","Denver","San Antonio","Denver"
"167",0.0127864904746551,0.0061957917954095,0,0.0660986277326601,0,-0.0490033574292629,-0.0122056252120705,0,0.104441317153553,0.0231582174786725,0,0,-0.0175983877345544,0.0216577044935693,-0.0431122156699855,-0.00623119472590364,0,0,0,-0.0484375016550607,0.0837146695309746,0.099810395457612,0,0.114619742960923,-0.09017648848902,0.0012257698571639,0.304577340084204,0,0.406584427275231,-0.261770517106896,0.0987385522298719,-0.0886261249183296,"2015-11-18aaaaAcelmnnorSttt",2015-11-18,"Atlanta","Sacramento","Atlanta","Sacramento"
"168",-0.0175443493792611,-0.00683317502858764,-0.114245143161464,-0.0709342925025559,0,0.0395974373568006,-0.0197098706284896,-0.0894843978603119,0,-0.100768242490309,0,0,-0.0313666949859296,0,-0.0506687411184853,0,0.397798344522215,0,0,-0.010986329157606,0.178157742421782,0,0,0.134481506306877,-0.0847082033541571,0,0,0,0.534046076103055,0,-0.0490751565475851,0,"2015-11-18aaaaddehhiiiIllnnpP",2015-11-18,"Philadelphia","Indiana","Indiana","Philadelphia"
"169",0.0195828368520056,0.00034270232698583,0,0,0,0.0476751901252004,-0.017054233173384,0,-0.0541682755330935,0,0,0.00625700275470964,0.224002817302761,0,0.0452275517955941,0.0049601607133846,0,0,0,-0.0506975606785403,0.0750113763933283,0,-0.0847144990910545,0.192820125779854,0,-0.0830905621628284,0.304577340084204,0,0.457495136865058,-0.353988151052168,-0.098595950545587,0,"2015-11-18aaBDllnoosst",2015-11-18,"Boston","Dallas","Boston","Dallas"
"170",0.00257985361778696,-0.012454907414256,-0.113702493862856,0,0,-0.047715938321595,-0.0103520827261896,0,0.0434815065177081,-0.149095353459593,0.0655684495740564,-0.0209310193725955,0.0778217300125659,0.00244822961695938,0.00817371633722958,0.00741629456295998,0,0,0,-0.00102761690461906,-0.100306873428724,0,0,0,-0.0852244839454673,0.0125724459089256,0,0,0.433639905800052,-0.23785239879256,-0.0151793365019534,-0.132939187377494,"2015-11-18aadeilMnnnooOrst",2015-11-18,"Orlando","Minnesota","Minnesota","Orlando"
"171",0.00475875498580953,0.00120907804620028,0,0,0,0.0433406726509174,-0.0176601474039598,0,0,0.14700786116203,-0.0822766555553695,0.0050043720586431,0.0890986814069719,0,0.0334008604890008,-0.0112980834816497,0,0,0,-0.00679829142325835,0,-0.0182324341223417,0,0.172732121227541,0,0,0.304577340084204,0,0.430618158198552,-0.17171982379523,5.38464782403853e-05,0,"2015-11-18aBCehkllnooorrtty",2015-11-18,"Charlotte","Brooklyn","Charlotte","Brooklyn"
"172",-0.00894728775986572,0.000255906203348787,0,0.00115100391642905,-0.0834743519012535,0.0390414490468268,0.0208382187120111,0.059534202607541,-0.0547945642096544,0,0,0.0283663496845607,-0.0239746825751505,0,-0.0378309412304052,-0.00867816500310716,0,0,0,0.116224591344825,-0.0941304182139246,0.172748260275654,0,0,0.0823789431690921,0.103813360206995,0,0,0.525095583207473,-0.454869458964632,-0.107356166741729,0,"2015-11-18acCeghhiinooPx",2015-11-18,"Phoenix","Chicago","Chicago","Phoenix"
"173",-0.0106046783579753,0.00724267155195617,-0.0183920689541112,0,0.176730608482164,-0.0381465858813562,0,-0.0123962314409201,-0.0544100408017489,-0.0273442898569856,-0.0684049453446778,-0.0306245265635536,-0.048792731796307,0,0.0338330615362977,0,0,-0.327076714230923,0,-0.0406662486883396,0.0977806561365272,0,0,0.0965105858384518,0,0,0,0,0.232464190482475,-0.344420903726433,-0.0139846309632551,0,"2015-11-18adHlnnoooPrsttu",2015-11-18,"Houston","Portland","Portland","Houston"
"174",-0.00945791452077811,0.00570516846214134,0,-0.00248729527216036,0,0.0288253139168287,-0.114688445951229,0,-0.0399867944177682,-0.076004444546056,-0.0793377320119513,0,0.0702341467888659,0,0,0.00239567382628474,0.157147564794825,0,0,0.00456281169528499,0.19176613500011,-0.0518527814122747,0,0.078469549580845,0,-0.0903724725009857,0,0,0.432109907014483,-0.425681177486676,-0.0437089605982675,-0.0886261249183296,"2015-11-18ahnooorttTU",2015-11-18,"Utah","Toronto","Toronto","Utah"
"175",0.0627648826034507,0,0,-0.0567353232502919,0.116755013948285,-0.114543952702923,0.144524448750319,0,-0.014155160559999,0.00264232019965591,0.0918784153870852,-0.012536926768611,-0.19001068121579,-0.0256161040824233,0,0.00125392767934266,-0.134535483864423,-0.365668010857165,0,-0.0364445860567378,0,0,0,-0.21942685533668,0.0059047448053463,0,0.361045814700579,0,0.674820721759836,-0.969862366362272,0.027062777796305,0.155976006259662,"2015-11-19  aACdeeeGillLnopprsStt",2015-11-19,"LA Clippers","Golden State","LA Clippers","Golden State"
"176",-0.0191317361657733,-0.00411562591664633,0,0,0,0.0536756099253628,-0.0599057315773127,0,-0.135462615860766,0.133230784407167,-0.0807128212933868,0,-0.0198630961635625,-0.0260174913918035,0.0905113503659396,-0.00103155246117841,0,0,0,0.135720926802601,0,0.195720794204583,0,-0.0405449220089505,0.103630054572581,0.00219800688446721,0,0,0.275459900040799,-0.645802650638359,-0.0477873932431899,-0.0519920020865541,"2015-11-19aaaceiimmMnorSt",2015-11-19,"Miami","Sacramento","Sacramento","Miami"
"177",0.0208889810466395,-0.00377597850920824,-0.156035295784894,-0.0742703651264934,0,0,-0.0815588267643652,0.0707730623410355,0.0161991415392166,0.0232965589537848,0,-0.0294175776157391,0,-0.0219285457369148,-0.0564681019114978,-0.000860611431779178,0,-0.39428815386853,0,0,0,0.00699969192725608,-0.0424072700058536,0.114102611016626,0.0969898657565599,-0.103219603441829,0,0,0.32739771239408,-0.729338395052363,-0.0168531226248127,0,"2015-11-19aaCdeeeeiklllMnuvw",2015-11-19,"Cleveland","Milwaukee","Milwaukee","Cleveland"
"178",0.0163224682236088,0.00863891667922058,0,-0.0769164263268535,0,-0.0915994282112458,-0.108179152667552,0.0565669464365939,0,0.172797844879112,0.103284590349157,0,0.00166255808697934,0,0.0730248928292671,-0.00123483232801077,0,0,0,-0.0154021059967949,0,0,0,0.0787229762337348,-0.0944582154660964,-0.114067815903258,0.382896058972606,0,0.139373135602814,-0.773175100694598,-0.00553990909486897,0,"2015-11-20  aaAeeilnnnnNooOrsStw",2015-11-20,"New Orleans","San Antonio","New Orleans","San Antonio"
"179",-0.0336733963333467,0,0,0.0720598734048947,0,-0.0150963703183474,-0.0160970200615082,-0.112470360712455,-0.00154886696428082,-0.157016402762771,0.0949752754774067,0.0219611837812772,0.107998014854113,0,0.059058506206459,0,0,0.380275096910678,0,0.0888073033561145,0,0,0,0.154889600604993,0,-0.123350858847563,0.382896058972606,0,0.627707038756611,-0.51447601340932,0.105327492352597,-0.0528766747985212,"2015-11-20  aaCehikklmNooOrtwyY",2015-11-20,"Oklahoma City","New York","Oklahoma City","New York"
"180",0.0273170656153768,0.0096595609653781,0,0.0139831860026952,-0.101721117537453,0,0.0522200386783229,0.051220459574947,-0.0160283836231146,-0.167966502412318,0.0885985237308401,0,-0.132456515463652,0,0,-0.00807072114769606,0,-0.389366168990175,0,0,0,0,0,-0.0861405860031592,-0.104652616821217,0.133288077060257,0,0,0.827599982897699,-1.07448566038193,-0.0240992527435164,0.0528766747985212,"2015-11-20 aacCdeegGhilnooStt",2015-11-20,"Golden State","Chicago","Chicago","Golden State"
"181",0.0295636126270599,0,0,0,0,-0.0838039720332559,0.109361146267538,0.0927606528034136,0.14764951633452,0.0126327526892234,0.0955559388658154,0.0156338909906295,0,-0.033342363605138,-0.0329588830854341,0,-0.142233368200186,0,0,0.0418941544219841,-0.102679318513335,-0.0428095988718064,0.0194304033528758,-0.110309023789617,0.110217285243596,0,0,0,0.655222083778008,-0.322491621925405,0.080119514712353,-0.0528766747985212,"2015-11-20 aACdeillLnoppPrrst",2015-11-20,"Portland","LA Clippers","LA Clippers","Portland"
"182",0.0316305692074752,0,0,-0.000324555356315545,-0.176560750734766,-0.0501155979260332,0.214289173346468,0,-0.0104584500967558,0.110666141886316,0,-0.0244829756610875,0.0860773520273118,0,0,0,0,0,0,0.0198368199445055,-0.105492477021692,0.0625367972220434,-0.0720589392591944,0.0184927389665481,0,0,0.382896058972606,0,0.162410017520634,-0.600719687900264,0.0461007024200263,0.105753349597042,"2015-11-20 aAekLLnooorrstT",2015-11-20,"LA Lakers","Toronto","LA Lakers","Toronto"
"183",0,0.00795910802622898,0,-0.0899316328862139,0,0.0460819797863743,0.113507930065026,0,0,0.0365725330577034,0,-0.0227164868133575,0.0126573499240901,0,0,-0.0104522043737637,0.144430869598884,0,0,-0.0680280920405331,0,-0.133796079960541,0,0.378418272072882,-0.0959281827639545,0,0.382896058972606,0,0.582223964200914,0,0.0358392081342974,0,"2015-11-20aaaCdeehhhiilllopPrtt",2015-11-20,"Charlotte","Philadelphia","Charlotte","Philadelphia"
"184",0.00313173861016567,-0.00664324101947747,0,-0.0747793208465091,0.0966372266341386,0.0310209853546228,-0.0599357195830121,0,0,-0.14776362706407,-0.098562815451656,-0.0235842100244837,0.0854950731953317,0,-0.151347255970084,-0.00251565064973762,0.198923381069889,0,0,0.021282925278439,0,0,0,-0.0452155487791941,0,-0.00962047110957276,0.382896058972606,0,0.522649258510551,-0.681794262319886,-0.043763997166256,0,"2015-11-20aaaDhllstU",2015-11-20,"Dallas","Utah","Dallas","Utah"
"185",0,0.0181429198591238,-0.153786425638504,0,0,-0.008358908600916,-0.0340313159495076,0,0,-0.177792268148818,-0.016835335916365,-0.0172298308129411,0.00349408709866754,-0.0289441097321692,-0.00447801849206399,0,0.180536597975834,0,0,-0.0575473156233925,-0.0935817942653778,0.074463798098871,0,0.223541270812629,-0.0889959117948278,0.000493460396359217,0.382896058972606,0,0.56201764421654,-0.867758682449777,-0.0636244057502345,-0.0528766747985212,"2015-11-20aDeeiiMnnoorsttt",2015-11-20,"Minnesota","Detroit","Minnesota","Detroit"
"186",0.00639081037454903,-0.0102500715124399,0,0,0,0.0487919707988096,-0.166769340158388,0,-0.0810137467299327,0.153362726136256,-0.102101787454916,0.00920946079308148,0.254212807837497,0,0.0386564420632907,0,0,0,0,0.072778020481976,0.0792729486760914,0.101339008081725,-0.122728245992011,0.203251825903598,0,0,0.382896058972606,0,0.596408417936715,-0.239516274057226,0.0573082188471008,0,"2015-11-20BBklnnoooorsty",2015-11-20,"Boston","Brooklyn","Boston","Brooklyn"
"187",-0.0404994301788538,0,0,-0.000714740834093334,0,-0.0086305478023156,-0.154544408047074,0.158232324067394,0,0,0,0.0255306834688985,-0.0189034028380162,0,-0.0538228480529619,0.00211692648702012,0,0,0,0.0638129831810302,-0.110526342752207,0.0392864802157035,0,-0.114294113280394,0,0.113154153261494,0.382896058972606,0,0.381083188955945,-0.530300394342578,-0.0172341307071538,0,"2015-11-20DeeehinnoPrvx",2015-11-20,"Denver","Phoenix","Denver","Phoenix"
"188",0.00105143461210597,0.000855688076063154,0,0,-0.162757541884631,-0.0631506068951974,0.0594758270583927,-0.079943403925448,-0.0252424728036222,0.187753779290725,0.0854324784396293,0.0274795691513303,-0.267414454220397,0,0.0536527517518666,0,0,0.406411622999682,0,0,0,0,0,-0.115393047483733,-0.101636068217704,0,0,0,0.469166036019611,-0.534719564295433,-0.0385308167687712,-0.105753349597042,"2015-11-20ehHimMnoopsstu",2015-11-20,"Memphis","Houston","Houston","Memphis"
"189",-0.00631803087167671,-0.00329110538134386,0,-0.0589662114092345,0,-0.0454251714548704,-0.0478648050649806,0.0488150518663108,0,0,0,-0.0293714024386768,0.22272565774818,0,-0.0202218450650181,-2.12514568487427e-05,0,0,0,0.103889072962577,0,0.0257352766996287,0,0.0691699501974057,0.00613659045768621,-0.0944694883671863,0,0,0.411678350820622,-0.588266429583403,-0.00922360454989183,0,"2015-11-21 aAehiimMnnnoopsSt",2015-11-21,"San Antonio","Memphis","Memphis","San Antonio"
"190",-0.0163988389480889,-0.0034300184631611,0,0,-0.181519812624976,0.0137775255831664,0.0380999606130584,-0.0696010054545937,0.0397353187777506,0.0301072252086542,0.0677355663117048,0.0235137495250396,0.0811548915094645,0,0.0587611135901965,-4.64938426348965e-05,0,0.346459220173167,0,0.0470877444359521,0,0,0,0.026042763628097,0,-0.101925517537698,0.330626836753496,0,0.33474082868348,-0.484305389446187,-0.00522332652507896,0,"2015-11-21 eHknNooorstuwY",2015-11-21,"Houston","New York","Houston","New York"
"191",-0.0419637139309187,-0.00320274176628079,0,-0.0038668693884911,0,0.0548769876016617,0.059863161075053,-0.0669021218128517,-0.0625969891617727,-0.154629569773832,0,0,0.0314305810294628,0,-0.00737726818469068,-3.38333872604766e-05,0,0.355674655976548,0,0.0499991931245971,-0.0845666219092154,0.245252699022797,0,-0.101297459073197,0,-0.00702042038870631,0.330626836753496,0,0.617492230317029,-0.546876448536498,0.0409392180661047,-0.04920113049811,"2015-11-21aaaACdeelllnnttv",2015-11-21,"Cleveland","Atlanta","Cleveland","Atlanta"
"192",-0.0139029848785821,-0.00299764338140826,0,0,0,0,0.0149458446920283,0,-0.0686970290891112,-0.163387327670021,0,0,0.162844972929286,-0.00170666844510308,0,-5.45345827850977e-05,0,0,0,0.0958234617537421,-0.098806430150697,-0.103041290846519,0,-0.11793387903629,0.00836410086215347,-0.00436667660527985,0,0,0.224134445140933,-0.316922208661983,-0.0151322367500942,-0.04920113049811,"2015-11-21aaacdelmnnooOrrSt",2015-11-21,"Orlando","Sacramento","Sacramento","Orlando"
"193",-0.0326365125631786,-0.00345454898096651,-0.129491653900205,0,0,-0.0386584496999704,0.000359878503494066,-0.0896386981463314,0.0494675412397233,-0.0305880403006546,0,0.0088757360526658,0.0527013328299071,0.0289280275414902,0.0966466915860343,-1.65638170237789e-05,0,0,0,0.0674495242552576,0.179979740070431,0.106574353623333,0.033957415588157,-0.0888736730882631,-0.0838919773724793,0,0.330626836753496,0,0.538363449638006,-0.284739901906101,0.019372853631849,0.04920113049811,"2015-11-21aaadeeiiIklMnnuw",2015-11-21,"Indiana","Milwaukee","Indiana","Milwaukee"
"194",0,-0.00359429659677052,0,-0.0687582705124195,0,-0.00928619351931288,0.104321190892983,0,0,-0.127651006912868,0.0666713553586212,0,0.0120978523970151,0,-0.034990216906566,0,0.119727224826862,0,0,-0.106249826966724,0,-0.280284807923729,0,0.254662789588266,-0.080454061868093,0.0940724031885847,0.330626836753496,0,0.512343440199138,0,0.0482973216613104,0.04920113049811,"2015-11-21aaadehhiiiillmMpP",2015-11-21,"Miami","Philadelphia","Miami","Philadelphia"
"195",0,0,0,-0.0610599457658565,0,0.00195156322843831,-0.0477021223431337,0.117422026173856,0,0.162993973834406,0.0781116957880826,0,0.0978078022971988,0.0349447482599564,0.0408806905778696,-3.84658618356502e-05,-0.297942125353617,0,0,0.168315542778894,0.0891520285607431,0.0343854694711084,0,-0.194177662049097,0.0749094528707669,-0.104509846894369,0.330626836753496,0,0.639360547886505,-0.614458797687598,-0.0187308065306714,-0.14760339149433,"2015-11-21aDeghiinnoorstttW",2015-11-21,"Detroit","Washington","Detroit","Washington"
"196",-0.00193172057666046,-0.0068805796921556,0,0.062384245906423,0,-0.101951488658796,-0.00414256266464153,-0.0949556936479482,-0.080207611662825,0,0.0803255382662457,0.0236902597670534,0.0264236141867544,0,0.093408473327949,0.00412614241508446,0,0.370171667233302,0,0.0456496266670809,0,0,0,0.0309760945367284,0,-0.101539480316619,0.371511016782625,0,0.55349358348156,-0.605529697433451,0.0145296284470716,0,"2015-11-22 aaaaCDhiklllmoOsty",2015-11-22,"Oklahoma City","Dallas","Oklahoma City","Dallas"
"197",0.0193794661511877,0.00695046132009794,0,0,0,0.0585687599542082,-0.0897260031124334,0.0839957271888003,0.0081590316789653,-0.029445690698167,0,0.00361200474316419,0.0852745975617934,0,0,0,0,0,0,-0.00196612019085055,-0.00764703190606145,0,-0.0485156274327421,-0.0266193410472452,0,0,0.371511016782625,0,0.137026553676137,-0.380666023295299,0.0630574842445334,0,"2015-11-22 aaAdeklLLnoPrrst",2015-11-22,"LA Lakers","Portland","LA Lakers","Portland"
"198",-0.0333679482950581,0,0,0.0617064080227749,0,0.148702246668825,-0.198361687720578,0,-0.0387112082582359,0.0122016181630906,-0.0818927075114729,0.0123928601452772,0,0,0.0539596643010766,0,0.136226538425912,0,0,-0.0637636454725025,0.108809093263321,-0.0131149938685239,0,-0.107473944042876,-0.10037831838257,0,0,0,0.531793529743105,-0.659781204946307,0.0630574842445334,0,"2015-11-22 ACeilLnooopprrstT",2015-11-22,"LA Clippers","Toronto","Toronto","LA Clippers"
"199",0.00245769717045262,-0.00656048207784537,0,-0.0637163547544782,0,0,-0.0792921226267213,-0.0455134899351911,-0.111728157533982,0.165305549531291,0,0,0.114942710147367,0,0.0475614940019931,-0.00211177290394491,0,0.371393741529631,0,0.0991091921547801,0,0.167075651947868,0,0.204116598870208,0.0946690678410944,-0.108925364067806,0,0,0.983732582627327,-0.357277254568399,-0.0716435575847099,0,"2015-11-22 adDeeeeGlnnorSttv",2015-11-22,"Denver","Golden State","Golden State","Denver"
"200",-0.0101223878788884,0.00637522427795612,0,-0.0627617631377679,0,-0.0101749689289013,-0.206094767624015,0.144775291515119,0,0.167588566645874,0.0875783482552258,0.0241085004015451,-0.00655275187198499,0,-0.0755464476082921,-0.000759674887732347,0,0,0,0.0535262666417458,-0.203524940704804,0.210624967626707,0,0,0,0,0.371511016782625,0,0.267026104599652,-0.57977749669609,0.0824433158347392,0,"2015-11-22 aeeehilnnNoOPrswx",2015-11-22,"New Orleans","Phoenix","New Orleans","Phoenix"
"201",0.0246591659823246,-0.0073540608329562,0,0,0,0.0508947858330871,-0.0917168002394015,0,-0.0737631569000131,0,-0.0860939474076179,0.00918673838101884,0.343482913046866,0,0.0363402575771695,0,0,0,0,0.0423945937346871,0.0830730223461306,0.0989279711392768,-0.104736326005884,0.187644365655678,0,0,0,0,0.52135341136778,-0.192487724987057,0,0,"2015-11-22BBklnnoooorsty",2015-11-22,"Brooklyn","Boston","Boston","Brooklyn"
"202",0.0255979312555269,0.00346538024325783,0,0.00288909239272006,-0.0850484467331224,0.0275160591160218,0.0478857261789501,0.0422330109259018,0.0698089469274394,0.146596187464914,0.0043108271207479,0,-0.0231548809900668,0,0.038794321608466,-0.00176196076467974,-0.184731871756849,-0.364449608236748,0,-0.0183161978820274,0,0,0,0.0197340854312544,0,0.106693399151902,0.361343859588482,0,0.523497407605784,-0.64846420943389,0.0668800527120501,0.109908278835744,"2015-11-23 aaaChhiklmoOttUy",2015-11-23,"Utah","Oklahoma City","Utah","Oklahoma City"
"203",0.0205636591950851,0,0,-0.00570626255810711,0,-0.0412448677290456,0,-0.0933331409853098,0,0,0,-0.0279436548651288,0.0089085262715841,0,0.105349542686128,-0.00245283116023091,0,0,0,-0.00371138998460902,0.195440875380197,-0.0793092855159093,0,0.0753610336604434,-0.0844698605486695,-0.105908886098909,0,0,0.463101924056797,-0.754406925920337,-0.0393449245303729,-0.0549541394178718,"2015-11-23 aAehiinnnnoooPStx",2015-11-23,"San Antonio","Phoenix","Phoenix","San Antonio"
"204",0,-0.00773588034405428,0,0,0,-0.0213901066047662,-0.0418342945517445,0.0796725236430928,-0.108743465337402,0.148211928659681,-0.0744869141343723,-0.0252806712776419,-0.0962235617084087,0,-0.091551842508271,-0.00173874963027387,0,0,0,0.109262903491261,0,0.141668944531142,0,-0.0528852328433155,0,0.00533151962558075,0,0,0.559227850266903,-0.598454867966725,-0.0751106537036793,0,"2015-11-23 aeiikmMNorwY",2015-11-23,"Miami","New York","New York","Miami"
"205",-0.017971615611356,-0.00321202787781012,0,0,0,0,-0.0323091529377282,0,-0.119958587199584,-0.172839235241767,0,0.0250895246953544,0.069596339701338,-0.0338807563246305,0,0.00943141756477626,0,0,0,0.123816164141303,0,-0.115726313153152,0,-0.127900193329904,0.0952622623940303,0.102426559536513,0,0,0.321843534649108,-0.550250232079571,-0.0359666997441378,-0.0549541394178718,"2015-11-23aaacCeehlmnoorrSttt",2015-11-23,"Charlotte","Sacramento","Sacramento","Charlotte"
"206",0,-0.0036926938935436,0.142056025885457,0.074350612563832,0,0.0109848182171521,-0.0373065937566486,0,0.0530435663935858,0.137972006892734,-0.0727113073471463,0,0.00320532695396549,0.0282319498345583,0.0303547283828756,0,-0.132116347371824,0,0,-0.00216178539233311,0,0,0,-0.36242187210013,0.0847913056957641,-0.118112307779577,0,0,0,-0.480681581521558,-0.128309888980725,-0.0549541394178718,"2015-11-23aaadeehhiiillMnnopPst",2015-11-23,"Minnesota","Philadelphia","Philadelphia","Minnesota"
"207",0.0457302589584145,-0.00377300282234807,0,0.00229780936105089,0,0,-0.065212147456092,0.0736061403479943,0.0181338923619476,0.175291931447155,0,-0.0323159016249619,-0.0946814713067418,-0.0318952513246391,0.050599763935722,-0.00395178097222284,0,-0.391185498731971,0,-0.0941855997756263,0.100111859005357,0,0,0.11014507040439,0,-0.0993515870449324,0,0,0.326280753848625,-0.842522550721683,-0.0695468802031629,0,"2015-11-23aaCddeelllnnoOrv",2015-11-23,"Cleveland","Orlando","Orlando","Cleveland"
"208",0.0234328225319782,0,0,0,0,-0.0509928803785256,0.019338193903462,0,0.051017206220004,-0.171311586166345,0.0875552169281871,0.0315016160211151,0.302952277636619,0.0277552040782278,0.146665500319858,-0.00179828488082042,-0.168685225138463,0,0,0.0651162298404078,0.0919497298454573,-0.131046454440824,0,-0.209362606170633,-0.0849191078480475,0,0,0,0.679590300868973,-0.338044851303018,-0.000635552499591952,0,"2015-11-23aDeeeiiklMorttuw",2015-11-23,"Milwaukee","Detroit","Detroit","Milwaukee"
"209",0.0235259607214037,-0.0025845893849779,0,0.0512392477939352,0,-0.0201784765795271,0.0023114816173041,0.0424711639541361,0.0384468532354714,-0.0374069041100731,0,-0.0304012716967605,-0.0920414624720181,0,0,0.00193522897947424,0,-0.336896991339905,0,-0.0418229010431341,0,0,-0.0577520102134886,-0.0871337050432213,-0.0881815192886344,0,0,0,0.109294744385796,-0.907316046206166,0.0470860156319172,0,"2015-11-24  aaAdeeeGklLLnorsStt",2015-11-24,"Golden State","LA Lakers","LA Lakers","Golden State"
"210",-0.0282670690818817,0,0,0.0531494489259294,0,0.129521889662541,-0.0509347975483197,0,0.0109224346584285,-0.149950884312932,-0.0806357183405158,0.0155953089400058,0.069527772686262,0,-0.0401915972681036,0,0.120542887422329,0,0,-0.0924526785348465,-0.012469130642639,-0.117971412189744,0,0.0137493954855954,-0.0927849165794711,0.0938953126531477,0.331323405526294,0,0.271519372124143,-0.466222319510223,0.0656128958303866,0,"2015-11-24 ACDeeeilLnpprrsv",2015-11-24,"Denver","LA Clippers","Denver","LA Clippers"
"211",0,0.00109866574614195,0,0.0599640287962532,0,-0.0540803731367965,0.131480906859963,0,0.0547693419609208,0.149114872062927,0,0.0222464546109359,-0.230017578067501,0,-0.0360689802591603,-0.00412294364691997,0,0,0,-0.0446447768594573,0.00602348227370546,-0.258372244800053,0.0882300654808549,0,0,0.0952216163987572,0.331323405526294,0,0.523108934351396,-0.464641904867815,0.0590628403095309,0.0508806674228802,"2015-11-24aaABlnnoosttt",2015-11-24,"Atlanta","Boston","Atlanta","Boston"
