"Variable","Coeff","DATE","AUROC","N"
"share_minutes_cluster_0",-1.54549978312549,2016-10-25,0.742961357443646,2201
"share_minutes_cluster_1",-0.208760909283342,2016-10-25,0.742961357443646,2201
"share_minutes_cluster_2",-1.89761377992455,2016-10-25,0.742961357443646,2201
"share_minutes_cluster_3",0.035733202559248,2016-10-25,0.742961357443646,2201
"share_minutes_cluster_4",-0.808546306545479,2016-10-25,0.742961357443646,2201
"share_minutes_cluster_5",-1.27839781631765,2016-10-25,0.742961357443646,2201
"share_minutes_cluster_6",-0.175655116256059,2016-10-25,0.742961357443646,2201
"share_minutes_cluster_7",0.497043255435211,2016-10-25,0.742961357443646,2201
"share_minutes_cluster_8",1.15397987730543,2016-10-25,0.742961357443646,2201
"share_minutes_cluster_9",2.08835087253264,2016-10-25,0.742961357443646,2201
"share_minutes_cluster_10",0.384376986597354,2016-10-25,0.742961357443646,2201
"share_minutes_cluster_11",0,2016-10-25,0.742961357443646,2201
"share_minutes_cluster_12",-0.836675443402069,2016-10-25,0.742961357443646,2201
"share_minutes_cluster_13",0.147863519897733,2016-10-25,0.742961357443646,2201
"share_minutes_cluster_14",0.15387814370767,2016-10-25,0.742961357443646,2201
"share_minutes_cluster_15",-1.23856157180746,2016-10-25,0.742961357443646,2201
"share_minutes_cluster_16",-0.519798059434926,2016-10-25,0.742961357443646,2201
"share_minutes_cluster_17",-0.0808587325513215,2016-10-25,0.742961357443646,2201
"share_minutes_cluster_18",0.693432958854551,2016-10-25,0.742961357443646,2201
"share_minutes_cluster_19",-0.254068404582351,2016-10-25,0.742961357443646,2201
"share_minutes_cluster_20",-1.7383925713452,2016-10-25,0.742961357443646,2201
"share_minutes_cluster_21",0.589016845793216,2016-10-25,0.742961357443646,2201
"share_minutes_cluster_22",-2.4283226228322,2016-10-25,0.742961357443646,2201
"share_minutes_cluster_23",-0.430119391774971,2016-10-25,0.742961357443646,2201
"share_minutes_cluster_24",-1.11285026570384,2016-10-25,0.742961357443646,2201
"share_minutes_cluster_25",0.1018033400096,2016-10-25,0.742961357443646,2201
"opposing_team_travel",0.000194413747890195,2016-10-25,0.742961357443646,2201
"opposing_team_rest",-0.00929107360410258,2016-10-25,0.742961357443646,2201
"selected_team_rest",0.0642551327301809,2016-10-25,0.742961357443646,2201
"selected_team_travel",-0.000258080454856634,2016-10-25,0.742961357443646,2201
"selected_team_matchup_wins",0.0930169360071519,2016-10-25,0.742961357443646,2201
"opposing_team_matchup_wins",-0.162246270663304,2016-10-25,0.742961357443646,2201
"winrate_early_season_selected_team",0.3102429537972,2016-10-25,0.742961357443646,2201
"winrate_season_selected_team",0.921257704600628,2016-10-25,0.742961357443646,2201
"first_game",-1.34530060641813,2016-10-25,0.742961357443646,2201
"winrate_early_season_opposing_team",-0.409702160161677,2016-10-25,0.742961357443646,2201
"winrate_season_opposing_team",-0.956970924208334,2016-10-25,0.742961357443646,2201
"winrate_season_selected_team_s",0.578546497476896,2016-10-25,0.742961357443646,2201
"winrate_season_opposing_team_s",-0.712071680390072,2016-10-25,0.742961357443646,2201
"share_minutes_cluster_0",-1.64126404874871,2016-10-26,0.744884994052415,2199
"share_minutes_cluster_1",-0.195611456182827,2016-10-26,0.744884994052415,2199
"share_minutes_cluster_2",-2.00447765253177,2016-10-26,0.744884994052415,2199
"share_minutes_cluster_3",0.0488157465334529,2016-10-26,0.744884994052415,2199
"share_minutes_cluster_4",-0.817382194601833,2016-10-26,0.744884994052415,2199
"share_minutes_cluster_5",-1.31778636702875,2016-10-26,0.744884994052415,2199
"share_minutes_cluster_6",-0.187279999727414,2016-10-26,0.744884994052415,2199
"share_minutes_cluster_7",0.504311690041745,2016-10-26,0.744884994052415,2199
"share_minutes_cluster_8",1.18323891631177,2016-10-26,0.744884994052415,2199
"share_minutes_cluster_9",2.16598311343269,2016-10-26,0.744884994052415,2199
"share_minutes_cluster_10",0.394145968876509,2016-10-26,0.744884994052415,2199
"share_minutes_cluster_11",0,2016-10-26,0.744884994052415,2199
"share_minutes_cluster_12",-0.886204835864103,2016-10-26,0.744884994052415,2199
"share_minutes_cluster_13",0.182763375961424,2016-10-26,0.744884994052415,2199
"share_minutes_cluster_14",0.151462754079204,2016-10-26,0.744884994052415,2199
"share_minutes_cluster_15",-1.13330995674977,2016-10-26,0.744884994052415,2199
"share_minutes_cluster_16",-0.522411789707976,2016-10-26,0.744884994052415,2199
"share_minutes_cluster_17",-0.0726788193454255,2016-10-26,0.744884994052415,2199
"share_minutes_cluster_18",0.663719867212999,2016-10-26,0.744884994052415,2199
"share_minutes_cluster_19",-0.258902418637532,2016-10-26,0.744884994052415,2199
"share_minutes_cluster_20",-1.8159608893064,2016-10-26,0.744884994052415,2199
"share_minutes_cluster_21",0.607908929154986,2016-10-26,0.744884994052415,2199
"share_minutes_cluster_22",-2.50666477245283,2016-10-26,0.744884994052415,2199
"share_minutes_cluster_23",-0.461429402791192,2016-10-26,0.744884994052415,2199
