"share_minutes_cluster_0","share_minutes_cluster_1","share_minutes_cluster_2","share_minutes_cluster_3","share_minutes_cluster_4","share_minutes_cluster_5","share_minutes_cluster_6","share_minutes_cluster_7","share_minutes_cluster_8","share_minutes_cluster_9","share_minutes_cluster_10","share_minutes_cluster_11","share_minutes_cluster_12","share_minutes_cluster_13","share_minutes_cluster_14","share_minutes_cluster_15","share_minutes_cluster_16","share_minutes_cluster_17","share_minutes_cluster_18","share_minutes_cluster_19","share_minutes_cluster_20","share_minutes_cluster_21","share_minutes_cluster_22","share_minutes_cluster_23","share_minutes_cluster_24","share_minutes_cluster_25","opposing_team_travel","opposing_team_rest","selected_team_rest","selected_team_travel","selected_team_matchup_wins","opposing_team_matchup_wins","winrate_early_season_selected_team","winrate_season_selected_team","first_game","winrate_early_season_opposing_team","winrate_season_opposing_team","winrate_season_selected_team_s","winrate_season_opposing_team_s","game_id","DATE","home_team_name","road_team_name","selected_team","opposing_team"
0,0.035889972495033,0.0951836147836357,0.0086533087066619,-0.0521819576104811,0,0,0.0885278369297945,-0.216002460169894,0,0.0365716302197502,0,-0.0511367892590263,0.0138878981102206,-0.0274909950312223,0,-0.0281660789168854,-0.00411516629742683,0,0.0180784687657639,0,-0.0936475633535721,0,0,-0.0759752583224814,0,0.167541704248006,0,0,-1.56500358653125e-08,0,0,0,0,0,0,0,0,0,"2016-10-26aeehiimMMnnopsst",2016-10-26,"Memphis","Minnesota","Memphis","Minnesota"
0.0697776975787079,-0.0209709078341993,0,-0.00561379821139672,0.0513465274153969,0,0.0153865735675912,-0.16818413501847,0,0,0,0,0.108301570618943,0.0295288216889858,0,0,0.00616018567742462,-0.0139623607442875,0,-0.0272554347168838,-0.124466390425405,-0.0722669335597346,0,-0.11305649998073,0.055653101443711,0.00666506714981952,0,0,0,-0.0501804298185278,0,0,0,0,0,0,0,0,0,"2016-10-26BBklnnoooorsty",2016-10-26,"Boston","Brooklyn","Brooklyn","Boston"
0.0250117236398963,0,-0.22259836817674,0.00529996621106413,0.127291675979011,0.137538968464304,0.0145736010535844,0.0185250308416729,-0.143842356179563,0,-0.0341832391040952,0,-0.0145387278695585,-0.0147420671801362,0.0183962883560115,0,0,0,0.072448995038568,-0.0311960045978749,0,-0.0764963631215765,0,0,0,0.0168683057970914,0,0,0,-0.0547516666864625,0,0,0,0,0,0,0,0,0,"2016-10-26DeinoooorrtttT",2016-10-26,"Toronto","Detroit","Detroit","Toronto"
0,-0.0240698284817035,0.249988777437968,-0.00476928121073744,0.0568851111028043,0.0652845119154237,0.0124147679225772,0,0.185716273309609,0,0,0,-0.10988702797676,0.036991396183084,0,0,0.0822291956690074,-0.000623284409614664,0,0.0320860949409754,0,0,0,0,0,0.0121986443639406,0.123133490686681,-0.00987319695709853,0.135450968499155,-0.0184973870558241,0,0,0.309834494782123,0,0,-0.450131395582194,0,0,0,"2016-10-27 aaaAceimnnnnooorSStt",2016-10-27,"Sacramento","San Antonio","San Antonio","Sacramento"
-0.110694700049459,0,0,-0.00479779261996036,-0.0294670000859375,-0.0489421566890497,-0.00406682139807257,0.0624801966475353,0,0.294005894525012,0.0389990338309301,0,0,0,0.0130285124188017,0,0.00168608569832228,-0.000585674760352829,-0.0755814002384865,0.0246580470141377,0.108920066099599,-0.0625738862598327,0,0.0443453822012988,0.0872842769708735,0,0.160439819350467,0,0.135450968499155,0,0,0,0.309834494782123,0,0,0,0,0,0,"2016-10-27 aACdeillLnoppPrrst",2016-10-27,"Portland","LA Clippers","Portland","LA Clippers"
0.00473247591554494,0.02750540378372,0,-0.00526899868783552,-0.10549412729094,0,0,-0.00149622244269451,0,0,0,0,0.0461111433732449,2.20856984113476e-05,0.0105400990995114,0,-0.036016571548236,0.00232672683138478,0.064759942853458,0.00747009512342702,0,0.075308805014574,0,0.0553296150802905,-0.0563310010021371,-0.0172859844805581,0,0,0,-0.146903516276654,0,0,0,0,0,0,0,0,0,"2016-10-27aaaAghilnnnostttW",2016-10-27,"Atlanta","Washington","Washington","Atlanta"
0.0702928137573098,-0.0184187190011423,0,-0.00116849886796404,-0.218064728622942,0,0.0145887389710685,-0.18123172354699,0.232189026273351,0,0.0312471440932391,0,0.104261546339798,0,0,0,0.0382482458921002,0,0,0,0,-0.0679617448611401,0,-0.0755525435430076,0.0639619142746731,0.00842721807316829,0.164741855356638,-0.00987319695709853,0,0,0,0,0,0,0,-0.450131395582194,0,0,0,"2016-10-27aBcCghinooost",2016-10-27,"Chicago","Boston","Chicago","Boston"
-0.0719276857342701,-0.0340277671220734,0,0,0.114605674418432,0,0,0.0645767168561016,-0.0575971161550992,0.311453758986996,0,0,-0.113874461464081,-0.0135732906414568,0.0135604348538416,0,0.191532106160238,0,0,0,0,-0.105519619898998,0,0,0,0.00536018928433768,0,-0.0132897726631024,0.200012838772647,-0.539424988863986,0,0,0,0,0,0,0,0,0,"2016-10-28  aadeeeeGllnnNoOrsSttw",2016-10-28,"New Orleans","Golden State","Golden State","New Orleans"
0,0,0,0.0111086600393342,-0.0834370202806055,0,0,0.0120992258472649,0,0,-0.0466993723090147,0,-0.0699608168240537,-0.0159242776426266,0,0,0.0479286405335389,0,0.0943336392268029,0.028638831720986,0,0,0.14820343470462,-0.0399464275457077,0.119082280971943,0,0.116628771923571,-0.0132897726631024,0.200012838772647,0,0,0,0,0,0,-0.401729429984356,0,0,0,"2016-10-28 aaAehkLLrstU",2016-10-28,"Utah","LA Lakers","Utah","LA Lakers"
0,0,0,-0.0160678346668066,0,-0.117941276884921,0,0,0.184983457727018,0.451794138221848,-0.0094419574823902,0,0,0,-0.0168751318522954,0,-0.146778789257234,0.0193789979310073,0,0.0408929760767039,0,0,0,0,0,-0.00274376690244781,0.169055221379007,-0.0132897726631024,0.133341892515098,-0.354108490061607,0,0,0.288034964305784,0,0,0,0,0,0,"2016-10-28 aaCehhiiklmnooOPtxy",2016-10-28,"Oklahoma City","Phoenix","Oklahoma City","Phoenix"
-0.101071558504353,0,0,0.0131366649086491,-0.0536988168898621,0.133195832937616,-0.0251109491026035,0,0.182628538471028,0,-0.0574299370352262,0,0.0494379090048898,0.0160930357581311,0,0.132613691683157,-0.0241868049969693,0.0233338703671773,0,-0.03566926906254,0,0,0,0.121812040928938,0,0,0.0380580587572898,-0.0132897726631024,0.133341892515098,-0.182268387455638,0,0,0.288034964305784,0,0,0,0,0,0,"2016-10-28aaBdiIklnnnoory",2016-10-28,"Brooklyn","Indiana","Indiana","Brooklyn"
0,0,0,-0.000320148864993572,-0.0977051023161983,0.0867532670102086,-0.0217121263204079,0.0717557956093182,0,0,0,0,-0.110612120383257,-0.0210419626298405,0.0155747463044774,0,0.0785497393512894,0,-0.108456763102475,0,0,0,0,0.0456027207339173,0,-0.0137826794357136,0.0413012116502911,-0.0132897726631024,0.133341892515098,-0.358056343558598,0,0,0.288034964305784,0,0,-0.401729429984356,0,0,0,"2016-10-28aaCehiilmMortt",2016-10-28,"Miami","Charlotte","Charlotte","Miami"
0,0,0,-0.0220876823399728,0,0.0700919481809228,0.00203814531654347,0.0859330128776788,0,0.388688161281089,0,0,0.00337140709142518,0.0112076512885932,-0.0145669918022831,0,0.0706745595970065,0,0,0,0,0,-0.417238309470204,0.0317388966906319,-0.143138581674274,0,0.153643374212529,-0.0132897726631024,0.133341892515098,-0.348761274065,0,0,0,0,0,0,0,0,0,"2016-10-28aaDHllnoosstu",2016-10-28,"Dallas","Houston","Houston","Dallas"
0.104205030801338,0,0,0,-0.0889320022641657,0,0,0.0683854783502451,0.202089952230247,-0.357491957808676,-2.01077307216179e-06,0,0.0221189778411551,0.0220419685038161,-0.0125116290475851,0,0,0,0,0,0,0.00992003307563887,0,0,0,-0.0219595532390581,0.0381600267057508,-0.0199346589946536,0.133341892515098,0,0,0,0.288034964305784,0,0,-0.401729429984356,0,0,0,"2016-10-28aCdeellnnooortTv",2016-10-28,"Toronto","Cleveland","Toronto","Cleveland"
0,0,0,-0.000577555830801754,0.0649726235954139,0,0,0,0,0,0.00276209068775603,0,0.0808429302551712,0.0342163308575554,-0.0146047382485604,0,-0.109457206914668,-0.0153083057401667,0,0.0384889058260478,0,0,0,0,0,0,0.0415249960063827,-0.0132897726631024,0.133341892515098,-0.269809303236943,0,0,0,0,0,0,0,0,0,"2016-10-28adDeilnooOrrtt",2016-10-28,"Detroit","Orlando","Orlando","Detroit"
0,0,0,0,-0.235737007550398,0,0.0209298703326677,0,-0.185484606649487,0.458512931501762,-0.0575113605907033,0,0.0524016067117805,-0.000667037237743857,0,0,0.0188338433622914,0.0122156103778128,0,0.0212591008241061,0,0.0993001200976242,0,0,0,0,0.29120029755819,-0.0158647102638638,0.0674004020145225,-0.136806563191779,0,0,0,0,0,-0.358658457439799,0,0,0,"2016-10-29  aaAeeilnnnnNooOrsStw",2016-10-29,"San Antonio","New Orleans","New Orleans","San Antonio"
0,0,0.204777257953457,-0.00574405069163985,-0.0333163574992203,0,0,-0.0478419748146299,0,0,0.0856409662609975,0,0.0541691575432178,0,0.0392650935009586,0.092744207635318,-0.105824850320985,0,0,0.0369274670625012,0,0,0,0.0432759645650172,0,0,0,-0.0317294205277276,0.202201206043567,-0.257344409028543,0,0,0.255357360852965,0,0,0,0,0,0,"2016-10-29 eehikmMNoprswY",2016-10-29,"New York","Memphis","Memphis","New York"
-0.0775673076767939,-0.0340196228450828,0,0,0,0,0,0.0713865385071605,0,0,0,0,-0.0559713700280743,-0.00212985742831182,-0.0283266582323328,0,0.0898821805643516,0.00565718830173725,0.107207327827537,0,0,0,0,0.0856991001071507,0.0734240171677929,0.010841844856007,0,-0.0237970653957957,0.134800804029045,-0.179664910132509,0,0,0.255357360852965,0,0,0,0,0,0,"2016-10-29aaaaAdehhiilllnpPtt",2016-10-29,"Philadelphia","Atlanta","Atlanta","Philadelphia"
-0.117555055616556,0,0,0.00526412557902419,0.0259784342694596,0,0.0262250221354368,0,0.183701497667607,0,0,0,-0.00195532863779656,0,-0.0183785979717182,0,-0.0258040356512673,-0.0103293792391151,-0.00426230324108875,-0.034574781204442,0,-0.176812355401433,0,0.0143641320823069,0,0,0,-0.0158647102638638,0.0674004020145225,-0.192948292262857,0,0,0.127678680426483,0,0,-0.358658457439799,0,0,0,"2016-10-29aaacCdghiiInno",2016-10-29,"Chicago","Indiana","Indiana","Chicago"
0,0.0324574787639992,-0.265262062967659,0.00408210963065043,-0.0921877631023887,0.00829393663798165,-0.00610154059693651,0,-0.0445337200472888,0,0,0,0,0.00849308180476339,-0.0224327035114324,0,0.00155219468765817,-0.0109597182848168,0,0.00156567402227977,0,-0.0799270909575351,0,0,0,0,0.349145501531031,-0.0237970653957957,0.134800804029045,-1.59263207024009e-08,0,0,0.127678680426483,0,0,0,0,0,0,"2016-10-29aaaceeimMnnnoorsStt",2016-10-29,"Sacramento","Minnesota","Sacramento","Minnesota"
-0.0904797802740066,0,0,-0.00466991878922071,0,0,-0.00545149428195228,0,0,0.32614198007994,-0.0437377169596272,0,-0.0184092405356771,-0.00955162025712694,0.0184601639734681,-0.155094018893292,0.0585580255095113,-0.00818234714732848,0,0.0268372530994305,0,0,-0.00335736509645465,0,0,-0.00687810513370282,0.0180364272953237,-0.0079323551319319,0.0674004020145225,-0.0512031328707444,0,0,0.255357360852965,0,0,0,0,0,0,"2016-10-29aaCddeelllnnoOrv",2016-10-29,"Cleveland","Orlando","Cleveland","Orlando"
0,-0.0246146673480958,0,0.00576182955547895,-0.0954813805799487,0,0.00321581317177648,-0.0795487810385005,0,0,0,0,0.00408000897996649,0.00982601272437857,0.0217086817169138,0,0,0.0118202613768608,0,0.0300902297462732,0,-0.0842783040099094,0,0,-0.063244099458469,-0.016057046011517,0.117500145294725,-0.0158647102638638,0.0674004020145225,-0.176876679652902,0,0,0.255357360852965,0,0,-0.179329228719899,0,0,0,"2016-10-29aBCehlnooorsttt",2016-10-29,"Charlotte","Boston","Charlotte","Boston"
0,0.0300216337470913,0,0.0050315839418624,0,-0.0749762520843224,0.031559647554756,0,0,0,0.044058605509028,0,0,0,-0.0061716272880499,0,-0.0755829906695782,-0.00952444161753562,0,0.0608060588477341,0,0,0,-0.0978426909567961,0.131496296390576,-0.000419150258554446,0,-0.0237970653957957,0.0674004020145225,-0.198665353801861,0,0,0.127678680426483,0,0,0,0,0,0,"2016-10-29aBeeikkllMnooruwy",2016-10-29,"Milwaukee","Brooklyn","Brooklyn","Milwaukee"
0.203121543925005,0,0,-0.00407020869516803,-0.052252284100695,0,0.0180027187054287,-0.0416870698967952,0,0.331196809338434,-0.0881404187663664,0,-0.0356694790256681,0,0.021226961585569,0,-0.0538639055477941,0,0,0,0,0,0,-0.0523673334401853,0,0,0,-0.0237970653957957,0.134800804029045,-0.264889492983516,0,0,0.127678680426483,0,0,-0.358658457439799,0,0,0,"2016-10-29adDeelnnoPrrtv",2016-10-29,"Denver","Portland","Portland","Denver"
0,0,-0.13678308639904,-0.00317601703649459,-0.0394791251122222,0.139748501099191,0,0.0581369485541303,0,-0.362570379887124,-0.041087683030739,0,-0.0812112543993401,0,0.0138356989246391,-0.0858932520382287,0.0639109842541023,0,0,0.0325612690354201,0,0,-0.0381054845188224,-0.0393561312067092,0.0850896059403847,0,1.07804496871973e-08,-0.0117616870010261,0.122694685165938,-0.211924688257744,0,0,0.104708446931354,0,0,-0.302099679275204,0,0,0,"2016-10-30  aaaACehikklLLmoOrsty",2016-10-30,"Oklahoma City","LA Lakers","LA Lakers","Oklahoma City"
-0.192983066758473,0,0,0.00391620160668689,0,0,0.0125634376235313,0,0.23397255321292,0,0.068357611296565,0,0,-0.00710675111494132,0,0,0.0460462377855087,-0.00439687238967464,-0.0809994680020706,-0.0268261777364598,0,0,0,0.0395504057686036,0,-0.0186184772036214,0,-0.0117616870010261,0.0613473425829692,-0.28234829703654,0,0,0.209416893862707,0,0,-0.151049839637602,0,0,0,"2016-10-30 aaAiiimMnnnooSt",2016-10-30,"Miami","San Antonio","San Antonio","Miami"
0,0,0,-0.00438925269135339,0.0811114860946036,0,0,0,0,0,0,0,-0.0200171123569442,0,0.0149019848397236,0,0,-0.0178775260825023,-0.0150963597384039,0.00547001835403472,0.113986670293942,-0.0669139301838708,0,0.0527349215669538,0,0.00214607409463109,0,-0.0176425305015391,0.122694685165938,-0.142613387835505,0,0,0.104708446931354,0,0,-0.302099679275204,0,0,0,"2016-10-30 aACehilLpprstU",2016-10-30,"LA Clippers","Utah","Utah","LA Clippers"
0,0,0,0.0100656630706936,0,0,0,-0.00157450224696661,0.431587052885813,0.360755838915406,-0.0698734155338718,0,-0.0337486697961282,0.010985910120991,0.0210929251763112,0,0.0635313348810734,0.010998156527438,0,0,0,0,0.0567836776246796,0,0,-0.00834387313306923,0.153545775885746,-0.0117616870010261,0.122694685165938,-0.323098795247787,0,0,0.104708446931354,0,0,0,0,0,0,"2016-10-30 adeeeGhilnnooPSttx",2016-10-30,"Phoenix","Golden State","Golden State","Phoenix"
0.0250636022540905,0,0,-0.0063426865141268,0,0.0751024280336733,-0.0107473637715407,-0.03673923309611,0,-0.349425199160325,0,0,0.0227833357818547,-0.00655557300710212,0.0152169337811809,0,0.00618796289605992,0,0,0,-0.0842692375618347,0,0.131157010819057,0,0,0,0.0410809521930275,-0.0117616870010261,0.122694685165938,-0.0553077270648352,0,-0.153926081512709,0,0,0,-0.151049839637602,0,0,0,"2016-10-30aaDHllnoosstu",2016-10-30,"Houston","Dallas","Dallas","Houston"
0.0396413637532348,-0.0273625750922486,0,0.00311071169912156,0.000511949736042046,-0.0888613844299517,0,-0.0666046752498016,0,0,-0.00697924812120599,0,-0.0347629146325859,0.0054171407258508,-0.0155966696868557,0,0.0219419109541765,0,0,0.000151216979784181,0,0,0,-0.0379271766345562,0.0764586564450444,0.0276130905187384,0,-0.0117616870010261,0.0613473425829692,-0.0619104803113786,0,0,0.104708446931354,0,0,-0.151049839637602,0,0,0,"2016-10-30aDeeeiiklMorttuw",2016-10-30,"Detroit","Milwaukee","Milwaukee","Detroit"
-0.00551761766388573,0,-0.195466422456538,0,-0.0158513172565658,0.0606596654669303,0,-0.0654240018580328,0,0,-0.00271046194731734,0,-0.0515896335430476,0,0.0115347207163028,0,0.00696538257000592,0,0.0821826584275022,0.00608330086658808,0,-0.080592305994649,0,0,0,-0.0049829997585558,0.0615296174917374,-0.0176425305015391,0.0613473425829692,-0.234520854218537,0,0,0.104708446931354,0,0,0,0,0,0,"2016-10-30aeghhiimMnnopsstW",2016-10-30,"Memphis","Washington","Memphis","Washington"
0,0,0,0.014652898778633,-0.0610425134668767,-0.0757112366653324,0,0,-0.0776786751848248,0,-0.0507222883011604,0,0,0.0193341420304258,0.0128324540007046,0,0.023925041752962,0.0203417049320312,0.0767518652043793,0,0,-0.0219007464785742,0,-0.0508907832282017,0,0.0109633669140398,0.0659578157751894,-0.00496536037250793,0.0586804575454479,0,0,0,0.229432233229088,0,0,0,0,0,0,"2016-10-31 ACeehiilLnoppPrsx",2016-10-31,"LA Clippers","Phoenix","LA Clippers","Phoenix"
0.0741625704258228,0.0301168990293418,0.158521161767427,0,-0.0904064610186611,0,-0.0118814283316324,-0.00850057248665851,0.14810067304243,0,0,0,0.0770775834160478,0.00465086753206682,0,0,-0.0252961777797444,-0.0123718679491854,-0.0637116255229699,-0.025473703454737,0,0,0,0.0567203873121473,0,0.00530838020920982,0.123007593697893,-0.00993072074501586,0.117360915090896,-0.495502404723598,0,0,0.152954822152726,0,0,-0.341179380477392,0,0,0,"2016-10-31aaaaAcelmnnorSttt",2016-10-31,"Atlanta","Sacramento","Sacramento","Atlanta"
0.0457780716208447,0,0,0.000747270024434322,-0.106093833596858,0,0,-0.0328320002934863,0.157388688605729,0,0.0285829851064392,0,-0.0439434342447757,0,0.0124657214335873,0,0.0655236488640108,0.033633285744583,0,0,-0.135598886354764,0.0552436695343075,0,0.0911226190923012,0.0499326628069993,0,0.136016248828355,-0.00993072074501586,0.117360915090896,-0.1700687604104,0,0,0.229432233229088,0,0,-0.113726460159131,0,0,0,"2016-10-31aBcCghiklnooory",2016-10-31,"Brooklyn","Chicago","Chicago","Brooklyn"
0,0,0,-0.00762091879487061,0.213009719015773,0.0478313781955388,0,0.0379430875095839,-0.179731580242169,0,0.0285576608536445,0,0,-0.0108528532327345,0.0188504260127847,0,0,0,0,-0.0280094028183598,0,-0.074205313485683,0.147984119009805,-0.0662825898714388,0,0,0,-0.0148960811175238,0.117360915090896,-0.319548117351188,0,0,0.114716116614544,0,0,-0.170589690238696,0,0,0,"2016-10-31DeennooorrtTv",2016-10-31,"Toronto","Denver","Denver","Toronto"
-0.201154167256809,0,0.154676127678009,0.00988608190670303,0.0316477151416027,-0.109008865456677,0,0,0.189878193606289,0,0,0,0.119126804591762,-0.00260073590057667,-0.0140019967397802,0,0.0158465173063825,-0.0170505368518987,0.0694375778344214,0.0204516623443626,0.0959040074586113,0,0,0.0410656836373458,-0.0456758240233796,-0.00289884003434371,0.156541824416397,-0.0218674992047222,0.219397675653007,0,0,0,0.11579989899025,0,0,-0.192144097955487,0,0,0,"2016-11-01 aaaAdeiIkLLnnrs",2016-11-01,"Indiana","LA Lakers","Indiana","LA Lakers"
0,0,0,0.0147791902272524,-0.0663979826768005,0,0.0242756813290926,0,-0.159631642210224,0,-0.0516128836923517,0,0.0264551582330601,-0.0269767686265776,0.0310417941310171,0,0.0468538697150301,-0.0157128134619251,0.0713600776288364,0.0172927246949441,0.0979112284858101,0,0,0.0363612473476138,0,0.00506905336369067,0.260998817554914,-0.0218674992047222,0.146265117102005,-0.368924296178829,0,0,0.11579989899025,0,0,-0.576432293866462,0,0,0,"2016-11-01 aaAhinnnooSttU",2016-11-01,"San Antonio","Utah","Utah","San Antonio"
0,0,0,-0.00460264259983159,0,0,0,-0.00386353758555022,0.528718178602637,-0.0548842627133352,-0.0589242257396644,0,0,0.00765469006742709,-0.0016441292537914,0,0.0204227776191049,0,0,0,0,0,0,0.0719152526717132,0,0,0,-0.0328012488070834,0.146265117102005,-0.308822761187106,0,0,0.2315997979805,0,0,-0.384288195910975,0,0,0,"2016-11-01 aaddeeGllnnooPrSttt",2016-11-01,"Portland","Golden State","Golden State","Portland"
0,-0.0108367190952182,0,0,0.0123680894966465,0,0.0231845715123938,0,0,0,0,0,0.0562066802188769,0.00441496635009094,0,0,-0.0857903831581318,-0.037485508939947,0,0.0469837883396096,0,0.126515302650886,0,0.0374396106738322,0.0605178569986082,-0.00451059901404977,0.213808370135923,-0.0218674992047222,0.219397675653007,0,0,0,0,0,0,-0.192144097955487,0,0,0,"2016-11-01 aaeeeeikllMnNOrsuww",2016-11-01,"New Orleans","Milwaukee","New Orleans","Milwaukee"
-0.0569666874097512,0,0.320935411950444,-0.000785640367913996,-0.0708502782147548,0,0,0.0140930397515995,0,0,0.0503135642504015,0,-0.0142300089556377,0,0.0150893216501911,0.0607786717252231,-0.0620232433409511,0,0,0.0306335531305244,0,0,0.0929486463948542,0.0856620969140111,0,0.00675980992104768,0.109296068384178,-0.0328012488070834,0.146265117102005,0,0,0,0.2315997979805,0,0,-0.288216146933231,0,0,0,"2016-11-01 DeeikNoorrttwY",2016-11-01,"Detroit","New York","Detroit","New York"
