"Variable","Coeff","DATE","AUROC","N"
"share_minutes_cluster_0",-1.30964252006191,2019-10-22,0.71707163304253,3690
"share_minutes_cluster_1",-0.232554778967019,2019-10-22,0.71707163304253,3690
"share_minutes_cluster_2",0.527473896325594,2019-10-22,0.71707163304253,3690
"share_minutes_cluster_3",-0.586197672387306,2019-10-22,0.71707163304253,3690
"share_minutes_cluster_4",0.216761255258597,2019-10-22,0.71707163304253,3690
"share_minutes_cluster_5",-0.344660922109013,2019-10-22,0.71707163304253,3690
"share_minutes_cluster_6",0.887957995174942,2019-10-22,0.71707163304253,3690
"share_minutes_cluster_7",1.0931958846073,2019-10-22,0.71707163304253,3690
"share_minutes_cluster_8",-1.32961607972442,2019-10-22,0.71707163304253,3690
"share_minutes_cluster_9",-0.374499589846548,2019-10-22,0.71707163304253,3690
"share_minutes_cluster_10",0.338098882966451,2019-10-22,0.71707163304253,3690
"share_minutes_cluster_11",-0.384360347431779,2019-10-22,0.71707163304253,3690
"share_minutes_cluster_12",3.04395582737407,2019-10-22,0.71707163304253,3690
"share_minutes_cluster_13",-0.134322640587454,2019-10-22,0.71707163304253,3690
"share_minutes_cluster_14",-1.31647077755129,2019-10-22,0.71707163304253,3690
"share_minutes_cluster_15",-0.262756511287781,2019-10-22,0.71707163304253,3690
"share_minutes_cluster_16",-0.0534090354330528,2019-10-22,0.71707163304253,3690
"share_minutes_cluster_17",-0.0971259591228489,2019-10-22,0.71707163304253,3690
"share_minutes_cluster_18",-0.684857932361828,2019-10-22,0.71707163304253,3690
"share_minutes_cluster_19",-0.0114803133983482,2019-10-22,0.71707163304253,3690
"share_minutes_cluster_20",0.914514705585074,2019-10-22,0.71707163304253,3690
"share_minutes_cluster_21",0.858755147269324,2019-10-22,0.71707163304253,3690
"share_minutes_cluster_22",-0.76425356837193,2019-10-22,0.71707163304253,3690
"share_minutes_cluster_23",2.03539128292535,2019-10-22,0.71707163304253,3690
"share_minutes_cluster_24",-1.94901800579595,2019-10-22,0.71707163304253,3690
"share_minutes_cluster_25",0.729195682752662,2019-10-22,0.71707163304253,3690
"opposing_team_travel",-1.71399931901549e-05,2019-10-22,0.71707163304253,3690
"opposing_team_rest",-0.0641005231672703,2019-10-22,0.71707163304253,3690
"selected_team_rest",0.0338826853510454,2019-10-22,0.71707163304253,3690
"selected_team_travel",-1.69221413179933e-05,2019-10-22,0.71707163304253,3690
"selected_team_matchup_wins",0.114394485652264,2019-10-22,0.71707163304253,3690
"opposing_team_matchup_wins",-0.0773875961239501,2019-10-22,0.71707163304253,3690
"home_team_selected",0.510527168284641,2019-10-22,0.71707163304253,3690
"winrate_season_selected_team",1.07498424000427,2019-10-22,0.71707163304253,3690
"winrate_season_selected_team_adj",0.0060516177596187,2019-10-22,0.71707163304253,3690
"winrate_season_opposing_team",-1.23367948131437,2019-10-22,0.71707163304253,3690
"winrate_season_opposing_team_adj",0.152421426572238,2019-10-22,0.71707163304253,3690
"share_minutes_cluster_0",-1.38452146052881,2019-10-23,0.718083134879585,3692
"share_minutes_cluster_1",-0.251170439045675,2019-10-23,0.718083134879585,3692
"share_minutes_cluster_2",0.551472500538383,2019-10-23,0.718083134879585,3692
"share_minutes_cluster_3",-0.615495762338663,2019-10-23,0.718083134879585,3692
"share_minutes_cluster_4",0.23364550003372,2019-10-23,0.718083134879585,3692
"share_minutes_cluster_5",-0.372228312983052,2019-10-23,0.718083134879585,3692
"share_minutes_cluster_6",0.922174510241084,2019-10-23,0.718083134879585,3692
"share_minutes_cluster_7",1.17392304425599,2019-10-23,0.718083134879585,3692
"share_minutes_cluster_8",-1.41021465418156,2019-10-23,0.718083134879585,3692
"share_minutes_cluster_9",-0.420789509807529,2019-10-23,0.718083134879585,3692
"share_minutes_cluster_10",0.336800659738262,2019-10-23,0.718083134879585,3692
"share_minutes_cluster_11",-0.386748292498532,2019-10-23,0.718083134879585,3692
"share_minutes_cluster_12",3.18089003937251,2019-10-23,0.718083134879585,3692
"share_minutes_cluster_13",-0.144235185278847,2019-10-23,0.718083134879585,3692
"share_minutes_cluster_14",-1.36143646244984,2019-10-23,0.718083134879585,3692
"share_minutes_cluster_15",-0.323605861253342,2019-10-23,0.718083134879585,3692
"share_minutes_cluster_16",-0.0629525732569881,2019-10-23,0.718083134879585,3692
"share_minutes_cluster_17",-0.100088278320405,2019-10-23,0.718083134879585,3692
"share_minutes_cluster_18",-0.705809415863924,2019-10-23,0.718083134879585,3692
"share_minutes_cluster_19",0.00169854270356901,2019-10-23,0.718083134879585,3692
"share_minutes_cluster_20",0.960184770316865,2019-10-23,0.718083134879585,3692
"share_minutes_cluster_21",0.920067975116455,2019-10-23,0.718083134879585,3692
"share_minutes_cluster_22",-0.796053288973172,2019-10-23,0.718083134879585,3692
"share_minutes_cluster_23",2.12007756610576,2019-10-23,0.718083134879585,3692
"share_minutes_cluster_24",-2.04933521191668,2019-10-23,0.718083134879585,3692
"share_minutes_cluster_25",0.786455867927063,2019-10-23,0.718083134879585,3692
"opposing_team_travel",-2.34781521829465e-05,2019-10-23,0.718083134879585,3692
"opposing_team_rest",-0.0678434770298709,2019-10-23,0.718083134879585,3692
"selected_team_rest",0.0366219323821281,2019-10-23,0.718083134879585,3692
"selected_team_travel",-2.31256601978046e-05,2019-10-23,0.718083134879585,3692
"selected_team_matchup_wins",0.114458287210224,2019-10-23,0.718083134879585,3692
"opposing_team_matchup_wins",-0.0729999397441038,2019-10-23,0.718083134879585,3692
"home_team_selected",0.544019020969534,2019-10-23,0.718083134879585,3692
"winrate_season_selected_team",1.14407657671005,2019-10-23,0.718083134879585,3692
"winrate_season_selected_team_adj",-0.041274802685775,2019-10-23,0.718083134879585,3692
"winrate_season_opposing_team",-1.31442256802503,2019-10-23,0.718083134879585,3692
"winrate_season_opposing_team_adj",0.209820060420938,2019-10-23,0.718083134879585,3692
"share_minutes_cluster_0",-1.51103574475675,2019-10-24,0.718195651209955,3703
"share_minutes_cluster_1",-0.23612427776255,2019-10-24,0.718195651209955,3703
"share_minutes_cluster_2",0.56675585235459,2019-10-24,0.718195651209955,3703
"share_minutes_cluster_3",-0.628028120521761,2019-10-24,0.718195651209955,3703
"share_minutes_cluster_4",0.246578913834095,2019-10-24,0.718195651209955,3703
"share_minutes_cluster_5",-0.36966003003882,2019-10-24,0.718195651209955,3703
"share_minutes_cluster_6",0.912673183641096,2019-10-24,0.718195651209955,3703
"share_minutes_cluster_7",1.23564894109846,2019-10-24,0.718195651209955,3703
"share_minutes_cluster_8",-1.40783275995983,2019-10-24,0.718195651209955,3703
"share_minutes_cluster_9",-0.433140107116654,2019-10-24,0.718195651209955,3703
"share_minutes_cluster_10",0.332256296054528,2019-10-24,0.718195651209955,3703
"share_minutes_cluster_11",-0.392514000836486,2019-10-24,0.718195651209955,3703
"share_minutes_cluster_12",3.25357715464207,2019-10-24,0.718195651209955,3703
