"","Variable","Coeff","DATE","AUROC","N"
"1","share_minutes_cluster_0",-0.509361623415754,2015-10-27,0.756638208882927,1311
"2","share_minutes_cluster_1",0.0685053313157233,2015-10-27,0.756638208882927,1311
"3","share_minutes_cluster_2",-1.35987917245756,2015-10-27,0.756638208882927,1311
"4","share_minutes_cluster_3",0.449182589259757,2015-10-27,0.756638208882927,1311
"5","share_minutes_cluster_4",-1.86813760288948,2015-10-27,0.756638208882927,1311
"6","share_minutes_cluster_5",-0.390960796755883,2015-10-27,0.756638208882927,1311
"7","share_minutes_cluster_6",-1.00500715305976,2015-10-27,0.756638208882927,1311
"8","share_minutes_cluster_7",-1.19210176939473,2015-10-27,0.756638208882927,1311
"9","share_minutes_cluster_8",-0.473084047353089,2015-10-27,0.756638208882927,1311
"10","share_minutes_cluster_9",1.25470373751512,2015-10-27,0.756638208882927,1311
"11","share_minutes_cluster_10",0.76726287724683,2015-10-27,0.756638208882927,1311
"12","share_minutes_cluster_11",-0.218915793919829,2015-10-27,0.756638208882927,1311
"13","share_minutes_cluster_12",0.588373164790815,2015-10-27,0.756638208882927,1311
"14","share_minutes_cluster_13",-0.363378781176936,2015-10-27,0.756638208882927,1311
"15","share_minutes_cluster_14",-0.544692279781142,2015-10-27,0.756638208882927,1311
"16","share_minutes_cluster_15",-0.36306855814736,2015-10-27,0.756638208882927,1311
"17","share_minutes_cluster_16",-2.08223077811717,2015-10-27,0.756638208882927,1311
"18","share_minutes_cluster_17",2.09560078989454,2015-10-27,0.756638208882927,1311
"19","share_minutes_cluster_18",0,2015-10-27,0.756638208882927,1311
"20","share_minutes_cluster_19",-0.760555312069292,2015-10-27,0.756638208882927,1311
"21","share_minutes_cluster_20",0.584416516033764,2015-10-27,0.756638208882927,1311
"22","share_minutes_cluster_21",-2.30437715634163,2015-10-27,0.756638208882927,1311
"23","share_minutes_cluster_22",-1.43127028751957,2015-10-27,0.756638208882927,1311
"24","share_minutes_cluster_23",-0.81061920863259,2015-10-27,0.756638208882927,1311
"25","share_minutes_cluster_24",0.530146942408255,2015-10-27,0.756638208882927,1311
