"","share_minutes_cluster_0","share_minutes_cluster_1","share_minutes_cluster_2","share_minutes_cluster_3","share_minutes_cluster_4","share_minutes_cluster_5","share_minutes_cluster_6","share_minutes_cluster_7","share_minutes_cluster_8","share_minutes_cluster_9","share_minutes_cluster_10","share_minutes_cluster_11","share_minutes_cluster_12","share_minutes_cluster_13","share_minutes_cluster_14","share_minutes_cluster_15","share_minutes_cluster_16","share_minutes_cluster_17","share_minutes_cluster_18","share_minutes_cluster_19","share_minutes_cluster_20","share_minutes_cluster_21","share_minutes_cluster_22","share_minutes_cluster_23","share_minutes_cluster_24","share_minutes_cluster_25","home_team_selected","early_season","winrate_selected_team","winrate_opposing_team","opposing_team_travel","selected_team_travel","opposing_team_rest","selected_team_rest","game_id","DATE","home_team_name","road_team_name","selected_team","opposing_team"
"11",-0.0748230251662891,0,0,0.102651183411546,-0.0181092680501296,0.0171868273744023,-0.0915849792475387,0,0,0,0.00579142551845098,0,-0.0245709650804493,-0.0627222712675253,0,0,0,0,0,0.0170958809433996,0,0.00100588699817203,0,0.00124656750791342,0.0467490564662219,0.05810249222939,0.34319893357566,-0.0106939553547267,0,0,0.137175717397557,0,0,0,"2015-10-28aaDehillnoPsx",2015-10-28,"Phoenix","Dallas","Phoenix","Dallas"
"12",0,0,0,0,0.0353571249024452,0.0536265012924215,0.037516078932134,-0.161409264507425,0,0,0.000493082316673724,0,0.0909105418684193,0.0871630551376155,0.00985013608868594,0,-0.0702664980798297,0.0633798754710296,0,0,0,-0.0353613758799898,0,0.0334715034749662,-0.0852914246504364,0.00482765426743783,0,-0.0106939553547267,0,0,0,-0.0416436715640546,0,0,"2015-10-28aadghilnnnooOrstW",2015-10-28,"Orlando","Washington","Washington","Orlando"
"13",0.04065995905025,0,0,0.00213613338164644,0.0540140951207622,-0.0215127988912948,0.0493997410855756,0,-0.0632907088565977,0,-0.000210319249615276,0,0.177843129515254,0,-0.000147759417794442,0,-0.0752086401359575,0,0,0,-0.110343751596803,0,0,0.0204001510960818,0,-0.121255656819478,0,-0.0106939553547267,0,0,0,-0.0241823051052175,0,0,"2015-10-28aadiInnnooortT",2015-10-28,"Toronto","Indiana","Indiana","Toronto"
"14",-0.00629985011906908,-0.131989818728661,0,0.0346380810003377,0.00355683394127665,0.0132810757034292,-0.0279973172121787,0,-0.0647018712058871,0,0.00592073868170588,0,0,0,0.0153494181522637,0,0.0389994156122997,0,0.10861747001711,0.0120369527752688,0,0,0,-0.00711068233237845,0,0.0551621087194187,0.34319893357566,-0.0106939553547267,0,0,0.110831348136049,0,-0.0159986894904732,0,"2015-10-28aBcCghiklnooory",2015-10-28,"Brooklyn","Chicago","Brooklyn","Chicago"
"15",0.0473025027395236,-0.136346687927423,0.127951022623735,0,-0.000144852571260562,-0.0135383949793011,0,0.276663459487461,0,0.505976635229542,0.000787657829046495,0,0,-0.0101760999979479,0.00157528141150284,0,-0.0407743275256908,0,0,-0.0112221474659213,0.0921476150173001,0,0,-0.0407287890086404,0,-0.11492426376091,0,-0.0106939553547267,0,0,9.1482312364262e-09,-0.0265163862921073,0,0.0463071710733757,"2015-10-28aCdeeehillmMnpsv",2015-10-28,"Memphis","Cleveland","Cleveland","Memphis"
"16",-0.0870298944797933,-0.00897997305891185,-0.339374758483973,-0.0342186931305036,0.0921411547948297,0,0,0,0,0,0,0,0.0613641401060663,0,0,0,0,0.0258098866233114,0.0104351003837306,-0.0145217964874906,0,-0.0297039801855723,0,-0.0505868744696909,0.250690703394975,-0.0762654358072722,0,-0.0106939553547267,0,0,0.0926524893097432,-0.0817316587219696,-0.0159986894904732,0,"2015-10-28aDehiortttU",2015-10-28,"Detroit","Utah","Utah","Detroit"
"17",-0.00363378676491962,0,0,0,-0.0507732837299861,0.0145438532027496,0,-0.115857115791206,0,0.491697748056072,0.00570183727084359,0,0,-0.0664670151494379,0,0,0.0170052120548998,0.00648422873685267,0.0955326337646231,0.00961753671065436,-0.0695543994207049,-0.0294671901815586,-0.138779798609453,-0.0370915304764863,0.199401512880585,0,0.34319893357566,-0.0106939553547267,0,0,0.136222551810929,0,0,0,"2015-10-28DeeHnnoorstuv",2015-10-28,"Houston","Denver","Houston","Denver"
"18",0.0246630646445791,0.134565050974065,0,0.034303172074492,0,-0.0234739097005567,0,-0.0941712956559684,0,0,0.000758612362383349,0,0.136034036465555,0.00248921155946155,-0.00427679197315592,0,-8.32040354221516e-05,0.0220127615434224,0.117890570356769,-0.00421544141656164,0,0.000808613078663191,0,0.0950283857940668,0,0.114031690323393,0.326612374320672,-0.0292749264804112,0,0,0.049840492586834,-0.019278765807942,-0.0134201022886153,0.048377580712837,"2015-10-29 aaACDeilllLpprss",2015-10-29,"LA Clippers","Dallas","LA Clippers","Dallas"
"19",0,0,0,-0.0133728158565132,0.0365799869703531,0,-0.031129327304513,-0.144482624062561,-0.0566551661405711,0,0.000793737293325794,0,-0.145092099335732,-0.015271953012408,0.00703491745556259,0,-0.0716305663723713,0.0323163066101401,0,-0.0157090729702869,0,-0.0302414551147957,0,0.0261027292134691,0,0.0557100111095747,0.326612374320672,-0.0292749264804112,0,0,0.104176335781321,-0.0390460751598566,-0.0268402045772307,0.048377580712837,"2015-10-29 aaAeklnNorttwY",2015-10-29,"New York","Atlanta","New York","Atlanta"
"20",-0.0419067788570599,0.121431549213319,0,0.0429557277230951,-0.0348294072152736,-0.0152878696761936,-0.0274709126361455,0,0,0,-0.000159294668717912,0,0,-0.0049932569559602,-0.0119669077129014,0,0.113419777653846,0,0,0.0137651204004352,0.0904345634276501,0,0,0.0370009941379326,0.0757655350286755,0,0,-0.0292749264804112,0,0,0.0615105498972867,-0.0204719078271972,-0.0134201022886153,0.048377580712837,"2015-10-29aadehiiImMnnps",2015-10-29,"Indiana","Memphis","Memphis","Indiana"
"21",0,-0.131201579341356,0,0.0847997334278329,0.0921615343913531,0,-0.0747083421947816,0,-0.0591385858339186,0,0.00300081519293325,0,0.0230535164275822,0,0.00128105430702906,-0.251856218136288,-0.0712113117608671,-0.028923405596557,0,0,0,0,0,0.0679749871078554,0,0.0875048813185431,0,-0.0273459462497459,0,0,8.40807869867314e-09,-0.0199155444205817,-0.0311584651917272,0.100746384868993,"2015-10-30 aaaAceekLLmnorrsSt",2015-10-30,"Sacramento","LA Lakers","LA Lakers","Sacramento"
"22",-0.0254906520840415,0,0,0.0350566487424008,0.00430654164024395,0.0561771900440498,-0.0135389147828543,-0.161931730135783,0,0.48604096160422,-0.00022639032778212,0,-0.112442827415082,-0.013018980728429,0,0,0.00788537725934002,0,0.127233532832764,0,0,-0.0785321304395277,0,0.0392184107008394,-0.0601862688146823,-0.0722535030480755,0,-0.0273459462497459,0,0,0,-0.0582914644008007,-0.0311584651917272,0.100746384868993,"2015-10-30 aaaCdhikllmnooOOrty",2015-10-30,"Orlando","Oklahoma City","Oklahoma City","Orlando"
"23",-0.0170512957149045,-0.00741042589598629,0,-0.0401337861411016,-0.000318681171466262,0.0267903551178427,0,0,0.054989290640778,0,0,0,0,-0.0542337226217821,-0.0140969960190153,0,-0.00291530352994936,0.0299249807179028,0.105527741922384,-0.0159102363606443,0,0,0,-0.0396211372897937,0,-0.0360021111569373,0.333282888539286,-0.0273459462497459,0,0,0.225705465341301,-0.0232205550963907,-0.0311584651917272,0.100746384868993,"2015-10-30 aABiklnnnnoooorSty",2015-10-30,"San Antonio","Brooklyn","San Antonio","Brooklyn"
"24",-0.00860674809505353,0,0,0,0,0.0130257662580166,0.0386043785528479,0.0185960446561593,0,0.0293828561532349,0,0,0.11318984259248,-0.0695484232196178,0.00592071180032089,0,-0.0430807283712295,-0.0277715458707138,0.108141266170874,-0.0188813163710818,0.0742658975621374,0,-0.148330036430714,0.0625558755076217,0,0.0648072288803882,0.333282888539286,-0.0273459462497459,0,0,0.233014029209036,0,-0.0467376977875908,0.100746384868993,"2015-10-30 adeeGHlnnooosStttu",2015-10-30,"Houston","Golden State","Houston","Golden State"
"25",0,0,0,-0.0348074866856224,-0.0730232621511519,0.0313867490325393,0.0377035725423929,0.000275382588993223,0,0,0.00394105588283193,0,0.00379655036917827,0.0590491742658386,-0.0143724046445447,0,0.000422137430733191,0.0252543228250839,0,0.0195964032758152,0,0.0315836333965049,-0.33742644645154,-0.0337687677490147,0.275511869350813,-0.0576337472200857,0.333282888539286,-0.0273459462497459,0,0,0.0864305717865358,-0.0410962527193479,-0.0311584651917272,0.0503731924344963,"2015-10-30aaaACehllnortttt",2015-10-30,"Atlanta","Charlotte","Atlanta","Charlotte"
"26",0.100347815881411,0.121510145899826,0.118715951780903,0,-0.0430762258571034,-0.026125283048859,0,0.122964341595672,-0.0558132455066478,0,-0.00379873720125895,0,-0.0873621372949388,0.0110522704120506,0,0,-0.0314269192730665,0.0299511343346733,-0.128581037205391,0.0141429254669653,-0.0922589310773506,0,0,-0.0018017405157391,0,0.125568573502123,0.333282888539286,-0.0273459462497459,0,0,0.0629346219634867,-0.0149149901790356,-0.0311584651917272,0.100746384868993,"2015-10-30aaadehhhiillpPtU",2015-10-30,"Philadelphia","Utah","Philadelphia","Utah"
"27",-0.0542215162365141,0,0,0.042627577726752,0.0780486379848993,0,0.0289671530650287,0.276840588120637,0,0.501789733770175,0.0036215965056408,0,0,-0.0862538406143829,-0.0008922724688602,0,-0.0415857568182559,-0.0744152276859298,-0.100556327357578,0,0,-0.0327048903311001,0,-0.0356489257379013,-0.0867425419146117,-0.0627824499625364,0.333282888539286,-0.0273459462497459,0,0,0.1554681902557,-0.0347096910359725,-0.0311584651917272,0.100746384868993,"2015-10-30aaCdeeiillmMnv",2015-10-30,"Cleveland","Miami","Cleveland","Miami"
"28",-0.0732808295777084,0.263951948739671,0,-0.0861362281426931,0,-0.0170839070393218,-0.0326174362624736,0.161102835457623,0,0,-0.00388118833819394,0,0.176534198997067,0.0802445454474752,-0.00576462890492814,0,0.0417200302159849,-0.0683103556137958,0,0.0126391224868799,-0.0521949962945749,-0.00630965519492493,0,0.00536080162120423,0.0826748976370577,0,0.333282888539286,-0.0273459462497459,0,0,0.151899692543306,0,-0.0311584651917272,0.100746384868993,"2015-10-30aaeeghiiklMnnostuwW",2015-10-30,"Milwaukee","Washington","Milwaukee","Washington"
"29",0.019583007438566,-0.00161609848268091,0,0.0379298453683947,-0.0472216811518774,0.0276506971475194,0,0,-0.0659874382422919,0,-0.00378597993168428,0,-0.0627136162397921,0,-0.00516903936035421,-0.102736348981427,0.0391399179186284,0,0.117050777446633,0.0187850216239987,0,0.0332645653680142,0,0.0341977913738366,-0.179664733503646,0.0924529864671769,0.333282888539286,-0.0273459462497459,0,0,0.0690352818569017,0,-0.0311584651917272,0.100746384868993,"2015-10-30acCDeghiioortt",2015-10-30,"Detroit","Chicago","Detroit","Chicago"
"30",0,0,0.16153150930959,-0.0348298813610332,0.0465298192362692,-0.000808498559020763,0,0.411829454409251,-0.0648783132952496,0,0.00373402911562502,0,0,0,-0.0105812532184248,0,0.00886981480572606,-0.0468729772814271,-0.118849260921272,0.0119591844952187,0,-0.000249920517805773,0.295398888376523,0,-0.19430886521756,-0.0280743859974739,0.333282888539286,-0.0273459462497459,0,0,0.118282104188164,-0.0483999818857119,-0.0311584651917272,0.100746384868993,"2015-10-30aDeeeiMnnnorstv",2015-10-30,"Denver","Minnesota","Denver","Minnesota"
"31",-0.206958475654712,-0.135400518529889,0,0,-0.0346057369719501,0.0530510021268204,0.0932841774450696,-0.156278721378453,0,0,0.00215810158739166,0,-0.0171459013929211,-0.0666104337922937,-0.000802320484857801,0,-0.0379842829689549,0,0,0.0179616934685595,0.205083898345378,0.0368782480531538,0,-0.0615542254521137,0,0,0.333282888539286,-0.0273459462497459,0,0,0.143365324378721,0,-0.0311584651917272,0.100746384868993,"2015-10-30adehilnnooPPrtx",2015-10-30,"Phoenix","Portland","Phoenix","Portland"
"32",0,0,0,-0.0455214602672307,0.0375339729879173,0,-0.0265171178936647,0,0.0635295786365185,0,0.00329443700467827,0,-0.0936445334167119,0,-0.00482572345551429,0,0.122936166346638,0.010588013302874,0,-0.00761471012654829,0.0450227725692059,0.0351452447269833,0,-0.00759863100034303,0.103751605488131,-0.123573640670912,0,-0.0273459462497459,0,0,0,-0.0236810733309047,-0.0311584651917272,0.100746384868993,"2015-10-30BnnooooorsttT",2015-10-30,"Boston","Toronto","Toronto","Boston"
"33",-0.0745135330643465,-0.140967419166085,0,0.0324090158417807,0.0477599881638327,0.0904931678500048,0,-0.00295305240587696,0,0.459062994014115,-0.00548750048084617,0,-0.0400879980143791,-0.0108778842602584,0.00116438113426786,0,-0.0107469871944675,0.037311279590831,0,0.0374672600308522,0,-0.0360411305364359,0,-0.0277077187279573,0,0,0,-0.0196892381626843,0,0,0,-0.0163206369174438,-0.0480156823583437,0.0500047728137569,"2015-10-31  aadeeeeGllnnNoOrsSttw",2015-10-31,"New Orleans","Golden State","Golden State","New Orleans"
"34",0.146045170381594,0.00983288758892979,0,0.137862337076165,0.0819127358542335,0,0,0.150989114029484,-0.0678003082483574,0,0,0,0.119150006680183,-0.0981956186856617,0,0,-0.0058070902893783,0.0275736813910381,0.134801783902965,0.00922166588652157,0,0.0397386345388121,0,0.012271773181991,0,0,0.32996282635795,-0.0196892381626843,0,0,0.0499906941546533,0,-0.0160052274527812,0.100009545627514,"2015-10-31 aaAcCeeilLmnopprrsSt",2015-10-31,"LA Clippers","Sacramento","LA Clippers","Sacramento"
"35",0,0,-0.206701834734064,0.0508278857189013,0,0,0,0.155126952689996,-0.0490241981721496,0,0.00677884570593448,0,0.0471143724635453,-0.0752412937884051,0.00111538169943054,0.0802329401843905,0.0343858220355808,0.0630526179496996,0,-0.0326273241343221,0,0.041417815571254,0,-0.0315487733191648,-0.082104989706093,0,0.32996282635795,-0.0196892381626843,0,0,0.0281530508334605,-0.0325736197776117,-0.0320104549055625,0.0500047728137569,"2015-10-31 aeghiknnNoorstwWY",2015-10-31,"Washington","New York","Washington","New York"
"36",0,0,0.341551245604575,-0.000213434500694933,0,0,0,0,-0.0630587126379043,0,-0.000670027678314677,0,0,0.0789590297562429,-0.00313059554997883,0.0332482951886891,-0.0275401538469276,0,-0.137455629761216,0,0.00586444089993245,0,0,0.0343273872876367,-0.0758829794032215,0.0705984278464396,0.32996282635795,-0.0196892381626843,0,0,0.0806056574906197,0,-0.0160052274527812,0.100009545627514,"2015-10-31aaadhiInntU",2015-10-31,"Indiana","Utah","Indiana","Utah"
"37",-0.0660356627351698,-0.1291417383295,0,0,0,0.143708130767379,0.0401791034007393,-0.149695740197402,0,0,0.00478443882265978,0,0.103838136716125,-0.0591519239807895,0.000161651288534931,-0.164324228298408,-0.0371900093774471,0,0,0.0206678308351266,0,0.040210982055386,-0.0418718005522412,-0.0514012914550388,0,0.0404456944699876,0,-0.0196892381626843,0,0,0.139116184901595,-0.0516652168258679,-0.0160052274527812,0.0500047728137569,"2015-10-31adehilnnooPPrtx",2015-10-31,"Portland","Phoenix","Phoenix","Portland"
"38",0.0277975757799684,0.00163346339051357,0,-0.074322801594085,-0.00516015045800126,0.0203416007699741,-0.0166260073020821,0,0,0,-0.00730595081545694,0,0,0.0708701837019124,-9.77090414654994e-05,0,-0.0571993884807645,0,0,0.00150888088727649,0,0,0,-0.0353106213743678,-0.0780805227951047,0,0,-0.0196892381626843,0,0,0.0530845642893835,-0.0324547299641174,-0.0320104549055625,0.0500047728137569,"2015-10-31BehiklmMnooprsy",2015-10-31,"Memphis","Brooklyn","Brooklyn","Memphis"
"39",0.121562868747349,0,0,0.0411087504726312,0,0,-0.0437193343097673,-0.148509728865664,0,0,0.00621422311291697,0,0.0429406919196263,0.0713837706927548,-0.00087021151263139,-0.225769434791267,-0.0689081185241386,0,0,-0.0185372295716129,-0.277162902389,0,0,0.0764294596916285,0,0.19971570062971,0.333627402492205,-0.0261339652490206,0,0,0,-0.0181226324377035,-0.0521057252021049,0.103932350055828,"2015-11-01 aaaADekllLLrss",2015-11-01,"LA Lakers","Dallas","LA Lakers","Dallas"
"40",0.0191718048379914,-0.115114017610474,0,0.103175001140046,-0.0409616181270628,0,0,0,-0.0646593208716419,0,0,0,-0.10871669621902,0.0494971035372893,-0.00373046978991782,0,-0.0746169682784679,-0.00984217448932059,-0.126306852754676,0.0480857907847429,0,0,0,0.00551849601753517,-0.103149938843845,0.050696188087843,0.333627402492205,-0.0261339652490206,0,0,0.256264802213611,0,-0.0347371501347366,0.103932350055828,"2015-11-01 aABinnnnoooosStt",2015-11-01,"Boston","San Antonio","Boston","San Antonio"
"41",-0.0409450224505645,0,0,-0.0412330860165229,0,-0.0456486633776766,0.0535995291396672,0.255462444818123,-0.087952570632677,-0.506087084279882,-0.000710092516537639,0,0.12048524621485,0.0793691053922986,0,0,0,0,-0.149988964213597,0.0197685815611318,0,0.0682345323526519,0,-0.0576609912238989,0.0157420901535386,-4.23921941366595e-06,0,-0.0261339652490206,0,0,0.153595216917457,-0.025278642666411,-0.0347371501347366,0.103932350055828,"2015-11-01 aaCDeehiklmnoOrtvy",2015-11-01,"Oklahoma City","Denver","Denver","Oklahoma City"
"42",0.101322259974295,0,0,-0.0408587041499717,-0.0405938672815268,0,0.0442484020870545,-0.00139196804213866,0,0,0,0,-0.197489581380885,-0.01139085256385,0.00588473680765476,0,0.00253562461591401,0.0310232026872819,0,0.0591815671241561,0,0.0352285663569517,0,-0.0297414111771241,0.142821881798343,0.015031509876687,0,-0.0261339652490206,0,0,0.0328440650051781,-0.0113426172271386,-0.0347371501347366,0.103932350055828,"2015-11-01aaaACehllnortttt",2015-11-01,"Charlotte","Atlanta","Atlanta","Charlotte"
"43",0.0187387503118068,-0.120780481378184,0,0.00588025198440671,0.049324700077472,-0.00348556946651462,-0.0369626990259787,0.156192308393078,-0.0777410126427431,0,0.00149686984216733,0,0,-0.0711496036394216,0.00211531685861581,0,0.0291607602040936,0.0274949947402008,0,0,0,0.0872406482048699,0,-0.0149854497589713,0,0.0952676824772104,0,-0.0261339652490206,0,0,0.0344142346547997,-0.0494476718503375,-0.0347371501347366,0.103932350055828,"2015-11-01aacCdghilnooOr",2015-11-01,"Chicago","Orlando","Orlando","Chicago"
"44",-0.0509533255049886,0.130105596334085,0,-0.0950437787039253,0,-0.0643834678375049,0.0434296964867084,0.00776461324970259,-0.0745697236770782,0,0.00303079761144552,0,0.0742762573985462,0.00971948375185783,0.00170422314897235,0,0.0317052496509029,-0.0389261067555954,0,-0.0112450314754606,-0.0217966247482414,0.0354411572582765,0,0.00124417589182359,0,0.104163544643207,0,-0.0261339652490206,0,0,0.0623984940589097,-0.0215685725669768,-0.0347371501347366,0.103932350055828,"2015-11-01aeeiklMnooortTuw",2015-11-01,"Toronto","Milwaukee","Milwaukee","Toronto"
"45",-0.0284240954431089,0,0.167605930341283,0.0489351762469542,0.0537453582078544,0,0,0.159769748080238,-0.128299462439618,0.507347321422266,0,0,0.0667667846869475,0,-5.36537767792682e-05,0.0628835745002132,-0.0392418914390107,-0.0270032170853313,0.00685541822597313,0.0209910422059461,0,0,-0.215981362600891,0.0192793637467817,0,0,0,-0.0261339652490206,0,0,0.158361943175322,-0.0485027900724505,-0.0347371501347366,0.103932350055828,"2015-11-01aHiimMnoostu",2015-11-01,"Miami","Houston","Houston","Miami"
"46",0.0143991365688359,-0.208067616268617,0,0.0356307898726331,0,0,0,0,-0.0654947305928957,0,0,0,-0.0993033582980954,0.0422322021161935,-0.0104657101957087,0,0.0167808952296455,0.0661979399407512,0,0.054788475215282,0,0,0,-0.0011879754603858,-0.13640183745343,0.0335717176406755,0.283048326288192,-0.0444257692663645,0,0,0.0229715184375169,-0.0114611866182801,-0.0144753223778365,0.0853421164963239,"2015-11-02  aAeiknnnNooorStwY",2015-11-02,"New York","San Antonio","New York","San Antonio"
"47",-0.00676978544485119,0,0,0,0,-0.020611479194315,-0.0331329643543126,-0.146586556659916,0.0723085694727291,-0.00807976869954794,0.00495287586104236,0,-0.15182023965664,0.00618099681186035,0.0116208226548158,0,0.0404816019344889,-0.0271791357079523,0.00881941243855164,0,0,0,0.497920508901195,0.018216490999877,0,0.0508080366845413,0,-0.0444257692663645,0,0,0.116828836577567,-0.0232885869318378,-0.0144753223778365,0.042671058248162,"2015-11-02 aaChHiklmnoooOsttuy",2015-11-02,"Houston","Oklahoma City","Oklahoma City","Houston"
"48",-0.0800907238142709,-0.124665897747443,0,0,0,0,0,-0.137511485987007,0,0,0.00411100102291441,0,-0.104849073207713,0.0357252184193404,-0.00954767091683853,0,-0.0296099087976032,-0.0197245919597033,-0.124986006036858,0.0334119228016849,0,0.000440886821279244,-0.0379685313641202,-0.038369098536441,-0.175261380193099,0,0,-0.0444257692663645,0,0,0,-0.0465319686201067,-0.028950644755673,0.0853421164963239,"2015-11-02 ACeehiilLnoppPrsx",2015-11-02,"LA Clippers","Phoenix","Phoenix","LA Clippers"
"49",0.0156025506772553,0.112980123306669,0,0,-0.0356209815973927,-0.0231854166083537,-0.0193625957333798,-0.129030387807449,0,-0.40732032094156,0.00534281155734211,0,0.105029853432603,-0.0149022909242371,-0.00989769012983144,0,0.0105396561315154,-0.0514523137960761,0,-0.0215788859653794,0,0,0,0.0478619896240153,0,0,0,-0.0444257692663645,0,0,0.231210488364,-0.100826333263615,-0.028950644755673,0.0853421164963239,"2015-11-02 adeeeGhilmMnopsStt",2015-11-02,"Golden State","Memphis","Memphis","Golden State"
