"","share_minutes_cluster_0","share_minutes_cluster_1","share_minutes_cluster_2","share_minutes_cluster_3","share_minutes_cluster_4","share_minutes_cluster_5","share_minutes_cluster_6","share_minutes_cluster_7","share_minutes_cluster_8","share_minutes_cluster_9","share_minutes_cluster_10","share_minutes_cluster_11","share_minutes_cluster_12","share_minutes_cluster_13","share_minutes_cluster_14","share_minutes_cluster_15","share_minutes_cluster_16","share_minutes_cluster_17","share_minutes_cluster_18","share_minutes_cluster_19","share_minutes_cluster_20","share_minutes_cluster_21","share_minutes_cluster_22","share_minutes_cluster_23","share_minutes_cluster_24","share_minutes_cluster_25","home_team_selected","early_season","winrate_selected_team","winrate_opposing_team","opposing_team_travel","selected_team_travel","opposing_team_rest","selected_team_rest","game_id","DATE","home_team_name","road_team_name","selected_team","opposing_team"
"11",-0.072372363766192,0,0,-0.00135170011440166,-0.0343787434740704,0.0208211624604773,0.00261580358403224,0.0623080538422855,0,0,0.0546730413949211,0,-0.0224128088191364,0.108282681403167,-0.11209361182431,0,-0.00299695480451184,-0.0509421992004104,0,0.0559724525151528,0,0.0011851315779933,0,0,0.0358466796047046,0.0318216736428804,0.327994284772322,0.0256617786015281,0,0,0.0498767258650154,0,0,0,"2015-10-28aaDehillnoPsx",2015-10-28,"Phoenix","Dallas","Phoenix","Dallas"
"12",0,0,0,0,0.146406896490686,0.0649663879943019,-0.00107151516040934,0,0,0,0.00465486602991255,0,0.0829255419097163,0.00660927768750786,-0.000145985247378498,0,0.00778897997405574,-0.111394861915355,0,0,0,-0.0416626154556372,0,0.0134914841593572,-0.0654005578632823,0.00264401805610255,0,0.0256617786015281,0,0,0,-0.117280906147885,0,0,"2015-10-28aadghilnnnooOrstW",2015-10-28,"Orlando","Washington","Washington","Orlando"
"13",0.0393282327273364,0,0,0.00121882699770303,0.102540683312014,-0.0260619060712946,-8.62809113403397e-05,-0.0527534837007545,-0.124909964219915,0,0.0471748365542422,0,0.162222527628508,-0.0695394964422735,-0.0953636898123597,0,0.00252414316070746,0,0,0.0220786194260642,-0.0949453238593621,0,0,0.0079295581337151,0,-0.0664095082776978,0,0.0256617786015281,0,0,0,-0.0681045294270493,0,0,"2015-10-28aadiInnnooortT",2015-10-28,"Toronto","Indiana","Indiana","Toronto"
"14",0.00609351257151754,-0.00462804341326723,0,-0.00101432611831151,-0.00675231496427826,-0.0160894985937226,0.000447617812250533,0.046706634837803,0.127695021327706,0,-0.0558938019667388,0,0,-0.0622116254167576,-0.125539839279054,0,0,0,0,-0.0253959884554586,0,0,0,-0.00959024952022989,0,-0.0302112793060969,0,0.0256617786015281,0,0,0,-0.110522842251057,0,0.0281763197761559,"2015-10-28aBcCghiklnooory",2015-10-28,"Brooklyn","Chicago","Chicago","Brooklyn"
"15",-0.0457532147050702,0.132701454748955,-0.0954481054671686,-0.000272215082807864,-0.0658707556546958,0.0164012307319717,-0.00130402743094719,-0.119230593615771,0,-0.47236407250238,0.053134934155279,0,0,0.0601775377954828,-0.11006525370125,0,0.00374889430208004,0,0,0.0508800675390161,-0.079288451081981,0,0,0.0160164674958158,0.0529465951344679,0.0319035181877225,0.327994284772322,0.0256617786015281,0,0,0.0272285117877766,-9.12276657122839e-09,-0.0347430374644215,0,"2015-10-28aCdeeehillmMnpsv",2015-10-28,"Memphis","Cleveland","Memphis","Cleveland"
"16",-0.0841794242858637,-0.00873989318433859,-0.0611187214620031,0,0.174921322900921,0,0,-0.206421130952466,0,0,0,0,0.0559743069124419,-0.0614583850434762,0,0,0.00285015918759881,-0.0507255460625008,0.0127767102231208,0,0,-0.0349970970635694,0,0.0151658780363705,0.0919823902436466,-0.041769186060206,0,0.0256617786015281,0,0,0.0336881985943645,-0.23018054450694,-0.0347430374644215,0,"2015-10-28aDehiortttU",2015-10-28,"Detroit","Utah","Utah","Detroit"
"17",-0.00351477017956797,0,-0.103585847050449,0,-0.0963883074598859,0.0176193036526798,0.000492070087361571,-0.0620423269901641,0,0.459033746897518,0.0538272976390302,0,0,0,0.0213582978574092,0,0.000774322376507197,0.0619040677779757,0.116969912466309,0.0202914189192101,-0.0598481099588932,-0.0347181121362169,-0.109273103055761,-0.0149506219893618,0.152898960647224,0,0.327994284772322,0.0256617786015281,0,0,0.0495301573937861,0,0,0,"2015-10-28DeeHnnoorstuv",2015-10-28,"Houston","Denver","Houston","Denver"
"18",-0.025191049464468,-0.141976167989928,0,-0.00268753490179765,0,0.0278972092163223,-6.60094682631875e-06,-0.0337726905447124,0,0,-0.047519655932338,0,-0.130185093312202,-0.108893560589068,-0.0180926459928996,0,0,0.122314313621059,-0.147033690948762,0.00633236924285601,0,-0.000925720747806503,0,-0.0122719014196227,0,-0.0631287365600921,0,0.0189490403156605,0,0,0.015937337067821,-0.0549283268576637,-0.0352408668531475,0.0302554571038788,"2015-10-29 aaACDeilllLpprss",2015-10-29,"LA Clippers","Dallas","Dallas","LA Clippers"
"19",0,0,-0.116850780631959,0,0.0570439161188172,0,0.00296644402113917,0.000943254447562311,0,0,0,0,-0.133854080655281,-0.0218058894120395,0,0,0.00280138062880374,-0.0787115481746052,0,-0.0701733034184154,0,-0.0346211843245318,0,0.00617411774976916,0,0.0243145751549617,0.323178632785606,0.0189490403156605,0,0,0.0328871166150862,-0.112686331355336,-0.070481733706295,0.0302554571038788,"2015-10-29 aaAeklnNorttwY",2015-10-29,"New York","Atlanta","New York","Atlanta"
"20",0.0428039156649072,-0.128119343808744,0,-0.00752000152143977,-0.00571185561204286,0.0181686350620377,0.0010415168400579,-0.00609540831191251,0,0,0,0,0,-0.0175495986141013,0,0,0.00173367629748207,0,0,-0.0252202947633391,-0.0899425690901384,0,0,-0.000618375734471974,-0.0607912416509687,0,0.323178632785606,0.0189490403156605,0,0,0.0169236816668521,-0.0677896909639557,-0.0352408668531475,0.0302554571038788,"2015-10-29aadehiiImMnnps",2015-10-29,"Indiana","Memphis","Indiana","Memphis"
"21",0,0.136506106883469,0,0.00149425220144982,-0.111997487826618,0,-0.00771557175463742,-7.85595763833104e-05,0.117244196640239,0,0.0371093494358052,0,-0.0216982892497068,-0.0553543568161495,0,0.297982128150333,-0.00746952248970785,0,0,0,0,0,0,-0.000276898412822846,0,-0.0792497555556084,0.321208834387218,-0.00171271683610354,0,0,0.0161889377926029,-9.25220873989508e-09,-0.0708877650783408,0.0645325300983398,"2015-10-30 aaaAceekLLmnorrsSt",2015-10-30,"Sacramento","LA Lakers","Sacramento","LA Lakers"
"22",-0.0250977339575418,0,0,0,0.0852695831087235,0.0511276082267165,0.00127609018677713,0.0734839318812368,0,0.457769744374027,0.00279963851234075,0,-0.10583274794418,-0.00436657065190913,-0.129531176994308,0,-0.000919335021668596,0,0.152951940687746,0,0,-0.0869135003706813,0,0.000401211178486628,0,-0.0397686949851295,0,-0.00171271683610354,0,0,0,-0.165927002259039,-0.0708877650783408,0.0645325300983398,"2015-10-30 aaaCdhikllmnooOOrty",2015-10-30,"Orlando","Oklahoma City","Oklahoma City","Orlando"
"23",-0.0167884635541342,-0.00771003210851343,0,0.0110652368904177,0.0787872678274154,0.0317692174309723,0.000934637084063887,0,0.109018082087734,0,0,0,0,0.0121320274179971,0,0,0.00405883379372716,0,0.1268586398889,-0.0275633298880224,0,0,0,-0.00372877853601136,-0.0504282057378969,-0.0338556495829646,0.321208834387218,-0.00171271683610354,0,0,0.070925890931696,-0.0660974490440496,-0.0708877650783408,0.0645325300983398,"2015-10-30 aABiklnnnnoooorSty",2015-10-30,"San Antonio","Brooklyn","San Antonio","Brooklyn"
"24",-0.00847408191901326,0,-0.106299407869174,-0.00690605901189068,0,0.0154465440504872,0.000426562558952277,-0.0627462413113682,0,0.0276737633508302,0,0,0.106535848984926,0.0540245086980594,0.0148752041970479,0,-0.000573943561690356,0,0.130000450046498,-0.00776572348730929,0.0703768289967298,0,-0.118285528811459,0.0139625261730842,0,0.0356702278706234,0.321208834387218,-0.00171271683610354,0,0,0.0732225406958762,0,-0.106331647617511,0.0645325300983398,"2015-10-30 adeeGHlnnooosStttu",2015-10-30,"Houston","Golden State","Houston","Golden State"
"25",0,0,0,-0.0171579737051815,0.140749785817857,0,0.00355369390379189,-0.00715110115430562,0,0,0,0,-0.00357336583858201,0.0560866459068513,0,0,4.92158727815523e-05,0.0655636930703943,0,-0.0618280385803311,0,0,0.269080131131333,0,-0.309400402152303,-0.012746864270808,0,-0.00171271683610354,0,0,0.0334063013660351,-0.0951077791176848,-0.0354438825391704,0.0645325300983398,"2015-10-30aaaACehllnortttt",2015-10-30,"Atlanta","Charlotte","Charlotte","Atlanta"
"26",-0.098801034116689,-0.12642284526524,0.00862229383962643,0,0.0830279199343234,0.0309805448257056,-0.00296549010303047,-0.0616314266792907,0.110651599781038,0,-0.0469767903562619,0,0.0822264547125744,-0.130063075587737,-0.0983606849742289,0,0,0.0895161370647191,0.154571823467778,0,0.0874276246431851,0,0,-0.00620856429795974,0,-0.0691135805000498,0,-0.00171271683610354,0,0,0.0121240897605669,-0.0692529506728397,-0.0708877650783408,0.0645325300983398,"2015-10-30aaadehhhiillpPtU",2015-10-30,"Philadelphia","Utah","Utah","Philadelphia"
"27",-0.0533857346917588,0,0,0.00104076782191965,0.325541210802038,0,0.00119383714607631,0.0589441821324046,0,0.472602468317332,-0.044786193618257,0,0,0.0097149494915141,0.109201893589126,0,-0.00404963023735531,0.128639268825409,-0.12088232618668,0,0,-0.0361953315414508,0,0,-0.0678774945472387,-0.077838478560776,0.321208834387218,-0.00171271683610354,0,0,0.0488544656583741,-0.0988013432521904,-0.0708877650783408,0.0645325300983398,"2015-10-30aaCdeeiillmMnv",2015-10-30,"Cleveland","Miami","Cleveland","Miami"
"28",0.0721512638776595,0,0,0,0,0.0202588713331858,-0.00307430772701829,0,0,0,-0.0479964159763619,0,-0.166156435367955,0.00513429250261113,0.00131867236756872,0,0.00846779884418186,-0.0352975800327256,0,-0.0832595530088128,0.0494617105466857,0.00698305542016666,0,-0.00178740999315204,-0.0646944946468949,0,0,-0.00171271683610354,0,0,0,-0.167149679885648,-0.0708877650783408,0.0645325300983398,"2015-10-30aaeeghiiklMnnostuwW",2015-10-30,"Milwaukee","Washington","Washington","Milwaukee"
"29",-0.0192811509553101,0.00168143793175753,0.0980150474863289,-0.00602929040651111,0.0910181401418129,-0.0327894500066726,0.00369329994494851,-0.167016110689002,0.130822272395759,0,-0.0468190285668628,0,0.0590269249960508,-0.0611178228894506,0,0.121551876441323,0,0,-0.140710889424125,0,0,-0.0368147380984364,0,0.00204602255048447,-0.0182186072950392,-0.0285148829395611,0,-0.00171271683610354,0,0,0,-0.0759660870275088,-0.0708877650783408,0.0645325300983398,"2015-10-30acCDeghiioortt",2015-10-30,"Detroit","Chicago","Chicago","Detroit"
"30",0,0,0.119497252415895,0.00614608556098758,0.0896846004783038,-0.000958754238276284,0,0.12287293715777,-0.128623395612422,0,-0.0461765828104037,0,0,-0.0561227313111585,-0.00639097183574778,0,-0.0086680683230443,0,-0.142872910171457,0,0,-0.000276593375162274,0.235565328255384,0.00715134267364567,-0.152049947444109,-0.015452284616366,0.321208834387218,-0.00171271683610354,0,0,0.0371690761149065,-0.137770838084789,-0.0708877650783408,0.0645325300983398,"2015-10-30aDeeeiMnnnorstv",2015-10-30,"Denver","Minnesota","Denver","Minnesota"
"31",-0.203768375368169,-0.14087481070963,0,0.000935845689124138,-0.0667013486303728,0.0629102829762582,-0.00879236078581283,0,0,0,-0.0266879966860606,0,-0.0161379600825422,0,-0.125009265956354,0,0.00442848584891333,-0.0530661060956381,0,0.0311173304531218,0.194344307651562,0.0408140923708415,0,-0.0137389570038765,0,0,0.321208834387218,-0.00171271683610354,0,0,0.0450512500656391,0,-0.0708877650783408,0.0645325300983398,"2015-10-30adehilnnooPPrtx",2015-10-30,"Phoenix","Portland","Phoenix","Portland"
"32",0,0,-0.0781100994943006,-0.010507628617141,-0.0723454212167002,0,0.00166313685747601,0.137701935170561,-0.125949484674006,0,0.0407404009046461,0,0.088139533034473,0,-0.0944607487676344,0,0.00930603510309837,-0.0551227426734124,0,-0.0369382713252415,-0.042665073338817,-0.0388961336399563,0,-0.0135403560155468,0,0.0680155593393668,0.321208834387218,-0.00171271683610354,0,0,0.0192498590507969,0,-0.0708877650783408,0.0645325300983398,"2015-10-30BnnooooorsttT",2015-10-30,"Boston","Toronto","Boston","Toronto"
"33",-0.0751076098308801,-0.146374891086798,0,0.0121094976587751,0.0909586119230785,0.0959451072154781,0,0.0604150812338172,0,0.435099883724517,0.0340404700017342,0,0.0756114723493272,-0.00400694132828855,-0.00238374101228631,0,0.012574951887186,0,0,0.0349019551306635,0,-0.0402869231247215,0,-0.000878029308124636,0.0748334915552131,-0.0313402084491953,0,0.00213098975944881,0,0,0,-0.0487868713469956,-0.107397467651361,0.0320942066870422,"2015-10-31  aadeeeeGllnnNoOrsSttw",2015-10-31,"New Orleans","Golden State","Golden State","New Orleans"
"34",-0.14720955004553,-0.0102100744868045,0.0434034220205301,-0.00891501395687203,-0.106273284760081,0,-0.000315303861484443,0.0169279390920942,0.126390751319063,0,0,0,-0.111677185916424,-0.145290458222399,-0.121880310286594,0,0,0.126237641730278,-0.158238716123195,-0.0160755248824323,0,-0.0444200082216633,0,-0.000624799377858233,0,-0.0271030207748785,0,0.00213098975944881,0,0,0,-0.0554977823523773,-0.0715983117675741,0.0320942066870422,"2015-10-31 aaAcCeeilLmnopprrsSt",2015-10-31,"LA Clippers","Sacramento","Sacramento","LA Clippers"
"35",0,0,0,-0.0115999063196669,0.0788321770200237,0,0.00186702495188794,0.134088238110982,0.0913890423196231,0,0.0420510384836749,0,0.0451516365335265,-0.0223886690299916,-0.12522042565253,-0.100756719767223,-0.0250006153657779,-0.0616219890149618,0,0.0265503694298249,0,-0.046297003647711,0,0.000596167233829351,0.067847356188005,0,0,0.00213098975944881,0,0,0.02495767393638,-0.0312544547366597,-0.0357991558837871,0.0641884133740843,"2015-10-31 aeghiknnNoorstwWY",2015-10-31,"Washington","New York","New York","Washington"
"36",0,0,0.160047788164164,-0.0205531234477179,0.085478107148423,0,0.00222955637445567,0.0753467951053844,-0.117551649445646,0,0.0409779033447061,0,0,-0.000325958040790144,0.11626125500651,0.0417532892770194,-0.00288551553593014,0.051125900984068,-0.161353965411741,0.0280852265753451,0.00593641392032089,0,0,3.77150088080555e-05,-0.0627058057081195,0.0344836426974442,0.319286478260372,0.00213098975944881,0,0,0.0229363446500576,0,-0.0357991558837871,0.0641884133740843,"2015-10-31aaadhiInntU",2015-10-31,"Indiana","Utah","Indiana","Utah"
"37",0.0665621476752912,0.134095580344484,0,-0.00168116421886427,0,-0.0475637294373501,0.00221515160717186,0,0,0,0.0296791857761748,0,-0.00737095638922277,0,0.120836282675835,0.206358762168971,0.0095260872730785,-0.00292722510525373,0,-0.0690791381833,-0.112262935198328,-0.0449480002076287,0.0335419726654411,0.00162885442919709,0,-0.0197556081530133,0.319286478260372,0.00213098975944881,0,0,0.0395855187171626,-0.154441539208816,-0.0357991558837871,0.0320942066870422,"2015-10-31adehilnnooPPrtx",2015-10-31,"Portland","Phoenix","Portland","Phoenix"
"38",-0.0280191985276453,-0.00169612260262065,0,0.00101616848130367,-0.0662512107887946,-0.0215671206255546,-0.000916623908421522,0.0418925689040317,0,0,0,0,0,0.0614791051061947,0,0,-0.00162737368692358,0.0626641836153599,0,0.0319376252102847,0,0,0,-0.000361526917815316,0.0645217429584793,0,0.319286478260372,0.00213098975944881,0,0,0.0248665814136636,-0.0589324802349991,-0.0357991558837871,0.0641884133740843,"2015-10-31BehiklmMnooprsy",2015-10-31,"Memphis","Brooklyn","Memphis","Brooklyn"
"39",0.117915268253955,0,0,-0.00633543904280053,-0.11400277232635,0,0.00465680506491286,-0.0600397514840885,0,0,-0.0210139944890814,0,0.0394434787732133,0.111686239372349,-0.0268796112289844,-0.268444742315252,0.00469213356242365,0,0,-0.0268499754045728,-0.267790224364942,0,0,0.00251734598064799,0,0.0946467218448301,0.314146756701908,8.12397705442791e-05,0,0,0,-0.0566826409637859,-0.107638517180529,0.0657864164587862,"2015-11-01 aaaADekllLLrss",2015-11-01,"LA Lakers","Dallas","LA Lakers","Dallas"
"40",0.0185965380192093,-0.117609413364101,-0.0806656808926866,-0.0106114890760544,-0.0716194991128139,0,-0.000114544522791477,0.142148052378668,-0.117507014964316,0,0,0,-0.0998624965716697,0.0508690176643344,0,0,0.00589626177052122,-0.0578789878847717,-0.141063827923526,0,0,0,0,0,0,0.0538187553810893,0.314146756701908,8.12397705442791e-05,0,0,0.069812586073207,0,-0.0717590114536862,0.0657864164587862,"2015-11-01 aABinnnnoooosStt",2015-11-01,"Boston","San Antonio","Boston","San Antonio"
"41",0.0397164311411317,0,0,0,0,0.0457563195713973,0.00273869952137268,0.0205266878947073,0,0.467889375314997,-0.00240124629549317,0,-0.11067258209197,-0.00266127188367393,0.0459429995395632,0,0,0,0.167512822755148,0,0,-0.0752696497782224,0,-8.15022969399388e-05,0.05845519559614,-0.0239066873917389,0.314146756701908,8.12397705442791e-05,0,0,0.0199407800456995,-0.165906292999415,-0.0717590114536862,0.0657864164587862,"2015-11-01 aaCDeehiklmnoOrtvy",2015-11-01,"Oklahoma City","Denver","Oklahoma City","Denver"
"42",-0.098281996699148,0,0,-0.0428429074847389,0.144013201532108,0,0.00226089817508562,-0.00633198176834469,0,0,0,0,0.0733026701929548,0.0571091741716223,0.113160152630025,0,0.000400972761634558,0.0683887855719937,0,-0.085720663681105,0,-0.0388607023518872,0,0,-0.315399140500528,0.073190130811567,0.314146756701908,8.12397705442791e-05,0,0,0.00894749920926215,-0.0354766065076704,-0.0717590114536862,0.0657864164587862,"2015-11-01aaaACehllnortttt",2015-11-01,"Charlotte","Atlanta","Charlotte","Atlanta"
"43",-0.0181764776738931,0.123398712472959,0,-0.0154002341033673,-0.00749070385132124,0.00349378971030597,0.000371292093681958,0.0546433617003328,0.141280703428458,0,0.00506180966512022,0,0,-0.00821896684529929,-0.122585196898546,0,-0.00117588643474347,0.0606110632272516,0,0,0,-0.0962353343739222,0,-0.000451720257326203,-0.0576205873348958,-0.0249169179530069,0.314146756701908,8.12397705442791e-05,0,0,0.0390062536644693,-0.0371726295426123,-0.0717590114536862,0.0657864164587862,"2015-11-01aacCdghilnooOr",2015-11-01,"Chicago","Orlando","Chicago","Orlando"
"44",0.0494244262846325,-0.132925973550993,0,0,-0.0109862420033507,0.0645353075316614,0.00221906593006775,0.0611808421264337,0.135517439989853,0,-0.0332856930173426,0,0,0.0608601461465346,-0.0338438398909113,0,-0.00166626744772308,-0.0429641139338575,0,-0.0253180999500893,0.0210595392868915,0.00407968808228939,0,-6.12354659333577e-05,0,-0.0493638607537225,0.314146756701908,8.12397705442791e-05,0,0,0.017014131934753,-0.0673999037588723,-0.0717590114536862,0.0657864164587862,"2015-11-01aeeiklMnooortTuw",2015-11-01,"Toronto","Milwaukee","Toronto","Milwaukee"
"45",-0.0275712055300052,0,0,0.0147480160245837,0.0939712787357433,0,0.00242326954742875,-0.0780888359827915,-0.119669397822681,0.4690544941011,0,0,0.0613291061887071,0.0683978496515356,0.125392896925231,0.0747699305186226,-0.00463546218329403,0.0641799378046407,0.00765636634815661,0.0304041639430893,0,0,-0.166921950680374,0.00276558618639306,0,0,0,8.12397705442791e-05,0,0,0.0431415344329339,-0.151703470501274,-0.0717590114536862,0.0657864164587862,"2015-11-01aHiimMnoostu",2015-11-01,"Miami","Houston","Houston","Miami"
"46",-0.016280490938647,0.2368552975707,0,-0.00611047889540192,0.0695762350408974,0,-0.00056838697036976,-0.0696708627895048,0.118430750218754,0,0,0,0.0992959251426207,0.0250178479636392,0,0,0.00404447302363544,0.13271472683823,0,-0.0703774222821152,0,0,0,0.00480972085102407,0.12250942465532,-0.0411743240824945,0,-0.00164271850755223,0,0,0.00775974215384867,-0.0281496997044723,-0.0686040262306298,0.0302413242523726,"2015-11-02  aAeiknnnNooorStwY",2015-11-02,"New York","San Antonio","San Antonio","New York"
"47",0.00765430830276476,0,0,-0.023790138537215,0,0.0221209818891861,-0.000497588101858948,-0.069768820615404,-0.130751864346612,0.00821990702086156,0.0375459249979172,0,0.151808875454412,0.0534904197187228,0.116526140468416,0,0.00272873856169916,0,-0.0110762540517067,0,0,0,-0.432053224525539,-0.00514582768565015,0,-0.0252583379839592,0.295173084320706,-0.00164271850755223,0,0,0.0157674275567872,-0.143164095809632,-0.0343020131153149,0.0302413242523726,"2015-11-02 aaChHiklmnoooOsttuy",2015-11-02,"Houston","Oklahoma City","Houston","Oklahoma City"
"48",0.0905551730198872,0.141914339374026,-0.0425122798411335,0.019545984012173,0,0,-0.00306019466858187,-0.0317317376053799,0,0,0.0311639823817876,0,0.104841224938773,0,0.109312089029541,0,0,-0.0701074285986917,0.156969272660497,-0.0219194061199583,0,-0.000528417898697307,0.0329458741166703,-0.00860853853387138,0.157411155543153,0,0.295173084320706,-0.00164271850755223,0,0,0.0315042491173736,0,-0.0686040262306298,0.0604826485047451,"2015-11-02 ACeehiilLnoppPrsx",2015-11-02,"LA Clippers","Phoenix","LA Clippers","Phoenix"
"49",-0.0176411400577036,-0.128611752300887,0,0.0202625430558081,0.0642802771526729,0.0248834242342048,-0.00273575261246207,0.0212864216765274,0,0.414385026397406,0,0,-0.105021991631719,-0.00104682388624979,0.102570204505366,0,0.00373193752086512,0,0,-0.0343588858388824,0,0,0,0.011627410879877,0,-0.0253990243056094,0.295173084320706,-0.00164271850755223,0,0,0.0682639917227938,-0.283329368655986,-0.0686040262306298,0.0604826485047451,"2015-11-02 adeeeGhilmMnopsStt",2015-11-02,"Golden State","Memphis","Golden State","Memphis"
