"Variable","Coeff","DATE","AUROC","N"
"share_minutes_cluster_0",-1.9147758967274,2016-10-25,0.739109879507547,3946
"share_minutes_cluster_1",-1.34983703239282,2016-10-25,0.739109879507547,3946
"share_minutes_cluster_2",0.564070852551049,2016-10-25,0.739109879507547,3946
"share_minutes_cluster_3",-0.910994714131092,2016-10-25,0.739109879507547,3946
"share_minutes_cluster_4",0.411169091128645,2016-10-25,0.739109879507547,3946
"share_minutes_cluster_5",-1.00641226619762,2016-10-25,0.739109879507547,3946
"share_minutes_cluster_6",-2.45320304538289,2016-10-25,0.739109879507547,3946
"share_minutes_cluster_7",-0.468365920205635,2016-10-25,0.739109879507547,3946
"share_minutes_cluster_8",0,2016-10-25,0.739109879507547,3946
"share_minutes_cluster_9",-0.107711029443049,2016-10-25,0.739109879507547,3946
"share_minutes_cluster_10",0.347258705527511,2016-10-25,0.739109879507547,3946
"share_minutes_cluster_11",0.514260555892252,2016-10-25,0.739109879507547,3946
"share_minutes_cluster_12",0.000810437302927461,2016-10-25,0.739109879507547,3946
"share_minutes_cluster_13",2.67246995582211,2016-10-25,0.739109879507547,3946
"share_minutes_cluster_14",-0.36295108830244,2016-10-25,0.739109879507547,3946
"share_minutes_cluster_15",-1.54501273452324,2016-10-25,0.739109879507547,3946
"share_minutes_cluster_16",-0.53672926808377,2016-10-25,0.739109879507547,3946
"share_minutes_cluster_17",-0.0012368564190652,2016-10-25,0.739109879507547,3946
"share_minutes_cluster_18",0.976169717507619,2016-10-25,0.739109879507547,3946
"share_minutes_cluster_19",-2.10338136603715,2016-10-25,0.739109879507547,3946
"share_minutes_cluster_20",0.254457789570039,2016-10-25,0.739109879507547,3946
"share_minutes_cluster_21",0.847589628494667,2016-10-25,0.739109879507547,3946
"share_minutes_cluster_22",-3.50443638784656,2016-10-25,0.739109879507547,3946
"share_minutes_cluster_23",0.362414327264925,2016-10-25,0.739109879507547,3946
"share_minutes_cluster_24",-0.559367525047055,2016-10-25,0.739109879507547,3946
"share_minutes_cluster_25",-0.257639479405562,2016-10-25,0.739109879507547,3946
"opposing_team_travel",0.000137964737451052,2016-10-25,0.739109879507547,3946
"opposing_team_rest",-0.0633699914867858,2016-10-25,0.739109879507547,3946
"selected_team_rest",0.0389542602758305,2016-10-25,0.739109879507547,3946
"selected_team_travel",1.50897477320859e-05,2016-10-25,0.739109879507547,3946
"selected_team_matchup_wins",0.10507355074392,2016-10-25,0.739109879507547,3946
"opposing_team_matchup_wins",-0.0800103009001604,2016-10-25,0.739109879507547,3946
"home_team_selected",0.580936154055391,2016-10-25,0.739109879507547,3946
"winrate_season_selected_team",2.10455646383616,2016-10-25,0.739109879507547,3946
"winrate_season_selected_team_adj",-0.435295649651013,2016-10-25,0.739109879507547,3946
"winrate_season_opposing_team",-2.11622538232761,2016-10-25,0.739109879507547,3946
"winrate_season_opposing_team_adj",0.387118020522633,2016-10-25,0.739109879507547,3946
"share_minutes_cluster_0",-1.92204687377216,2016-10-26,0.73907756342271,3949
"share_minutes_cluster_1",-1.33963010802192,2016-10-26,0.73907756342271,3949
"share_minutes_cluster_2",0.568869788521038,2016-10-26,0.73907756342271,3949
"share_minutes_cluster_3",-0.917802958160823,2016-10-26,0.73907756342271,3949
"share_minutes_cluster_4",0.407842221798821,2016-10-26,0.73907756342271,3949
"share_minutes_cluster_5",-1.00081235961625,2016-10-26,0.73907756342271,3949
"share_minutes_cluster_6",-2.45524325375263,2016-10-26,0.73907756342271,3949
"share_minutes_cluster_7",-0.467543575969746,2016-10-26,0.73907756342271,3949
"share_minutes_cluster_8",0,2016-10-26,0.73907756342271,3949
"share_minutes_cluster_9",-0.111792810729117,2016-10-26,0.73907756342271,3949
"share_minutes_cluster_10",0.355686138593923,2016-10-26,0.73907756342271,3949
"share_minutes_cluster_11",0.523901472639537,2016-10-26,0.73907756342271,3949
"share_minutes_cluster_12",0.000745855078614542,2016-10-26,0.73907756342271,3949
"share_minutes_cluster_13",2.65663543481755,2016-10-26,0.73907756342271,3949
"share_minutes_cluster_14",-0.350009199112269,2016-10-26,0.73907756342271,3949
"share_minutes_cluster_15",-1.49472659507499,2016-10-26,0.73907756342271,3949
"share_minutes_cluster_16",-0.525912099609275,2016-10-26,0.73907756342271,3949
"share_minutes_cluster_17",-0.0120250764391058,2016-10-26,0.73907756342271,3949
"share_minutes_cluster_18",0.965610539185896,2016-10-26,0.73907756342271,3949
"share_minutes_cluster_19",-2.10131527184519,2016-10-26,0.73907756342271,3949
"share_minutes_cluster_20",0.251061413011402,2016-10-26,0.73907756342271,3949
"share_minutes_cluster_21",0.849836362731184,2016-10-26,0.73907756342271,3949
"share_minutes_cluster_22",-3.57775979273279,2016-10-26,0.73907756342271,3949
"share_minutes_cluster_23",0.366996703966753,2016-10-26,0.73907756342271,3949
"share_minutes_cluster_24",-0.552255693552033,2016-10-26,0.73907756342271,3949
"share_minutes_cluster_25",-0.263156777349265,2016-10-26,0.73907756342271,3949
"opposing_team_travel",0.000135489881875613,2016-10-26,0.73907756342271,3949
"opposing_team_rest",-0.0622702219651453,2016-10-26,0.73907756342271,3949
"selected_team_rest",0.0399379780349243,2016-10-26,0.73907756342271,3949
"selected_team_travel",1.5988868620876e-05,2016-10-26,0.73907756342271,3949
"selected_team_matchup_wins",0.107756778804923,2016-10-26,0.73907756342271,3949
"opposing_team_matchup_wins",-0.077498339001667,2016-10-26,0.73907756342271,3949
"home_team_selected",0.582063319382368,2016-10-26,0.73907756342271,3949
"winrate_season_selected_team",2.11561631448839,2016-10-26,0.73907756342271,3949
"winrate_season_selected_team_adj",-0.435147367301541,2016-10-26,0.73907756342271,3949
"winrate_season_opposing_team",-2.11031910475762,2016-10-26,0.73907756342271,3949
"winrate_season_opposing_team_adj",0.391440859136193,2016-10-26,0.73907756342271,3949
"share_minutes_cluster_0",-1.70050031903366,2016-10-27,0.737473530144494,3959
"share_minutes_cluster_1",-1.2086515905467,2016-10-27,0.737473530144494,3959
"share_minutes_cluster_2",0.60061959367286,2016-10-27,0.737473530144494,3959
"share_minutes_cluster_3",-0.842873408625271,2016-10-27,0.737473530144494,3959
"share_minutes_cluster_4",0.370148616840608,2016-10-27,0.737473530144494,3959
"share_minutes_cluster_5",-0.959715619794508,2016-10-27,0.737473530144494,3959
"share_minutes_cluster_6",-2.3424026963704,2016-10-27,0.737473530144494,3959
"share_minutes_cluster_7",-0.443882596578429,2016-10-27,0.737473530144494,3959
"share_minutes_cluster_8",0,2016-10-27,0.737473530144494,3959
"share_minutes_cluster_9",-0.121078652622185,2016-10-27,0.737473530144494,3959
"share_minutes_cluster_10",0.331323699745548,2016-10-27,0.737473530144494,3959
"share_minutes_cluster_11",0.508601340051379,2016-10-27,0.737473530144494,3959
"share_minutes_cluster_12",-0.0338118547756642,2016-10-27,0.737473530144494,3959
"share_minutes_cluster_13",2.54165164135668,2016-10-27,0.737473530144494,3959
"share_minutes_cluster_14",-0.347889859602656,2016-10-27,0.737473530144494,3959
"share_minutes_cluster_15",-1.35005977175162,2016-10-27,0.737473530144494,3959
"share_minutes_cluster_16",-0.465766865700153,2016-10-27,0.737473530144494,3959
"share_minutes_cluster_17",-0.00160777826573753,2016-10-27,0.737473530144494,3959
"share_minutes_cluster_18",0.902423856533711,2016-10-27,0.737473530144494,3959
"share_minutes_cluster_19",-1.99276503545043,2016-10-27,0.737473530144494,3959
"share_minutes_cluster_20",0.213719349987171,2016-10-27,0.737473530144494,3959
"share_minutes_cluster_21",0.782097082065709,2016-10-27,0.737473530144494,3959
"share_minutes_cluster_22",-3.45812478963544,2016-10-27,0.737473530144494,3959
"share_minutes_cluster_23",0.372383130993869,2016-10-27,0.737473530144494,3959
"share_minutes_cluster_24",-0.522411278738294,2016-10-27,0.737473530144494,3959
"share_minutes_cluster_25",-0.207578278342489,2016-10-27,0.737473530144494,3959
"opposing_team_travel",0.000134233911356048,2016-10-27,0.737473530144494,3959
"opposing_team_rest",-0.0576862270262596,2016-10-27,0.737473530144494,3959
"selected_team_rest",0.0384656787332616,2016-10-27,0.737473530144494,3959
"selected_team_travel",1.80807633661779e-06,2016-10-27,0.737473530144494,3959
"selected_team_matchup_wins",0.122195723266114,2016-10-27,0.737473530144494,3959
"opposing_team_matchup_wins",-0.0964782476711575,2016-10-27,0.737473530144494,3959
"home_team_selected",0.539198043106736,2016-10-27,0.737473530144494,3959
"winrate_season_selected_team",1.8711727902931,2016-10-27,0.737473530144494,3959
"winrate_season_selected_team_adj",-0.21554642306986,2016-10-27,0.737473530144494,3959
"winrate_season_opposing_team",-1.86638389023619,2016-10-27,0.737473530144494,3959
"winrate_season_opposing_team_adj",0.173032005244895,2016-10-27,0.737473530144494,3959
"share_minutes_cluster_0",-1.56296459578031,2016-10-28,0.735894770897178,3963
"share_minutes_cluster_1",-1.18232431652898,2016-10-28,0.735894770897178,3963
"share_minutes_cluster_2",0.630381713820827,2016-10-28,0.735894770897178,3963
"share_minutes_cluster_3",-0.789533998109281,2016-10-28,0.735894770897178,3963
"share_minutes_cluster_4",0.346387632593302,2016-10-28,0.735894770897178,3963
"share_minutes_cluster_5",-0.944081761791166,2016-10-28,0.735894770897178,3963
"share_minutes_cluster_6",-2.26978734451262,2016-10-28,0.735894770897178,3963
"share_minutes_cluster_7",-0.429265574951184,2016-10-28,0.735894770897178,3963
"share_minutes_cluster_8",0,2016-10-28,0.735894770897178,3963
"share_minutes_cluster_9",-0.122773604952795,2016-10-28,0.735894770897178,3963
"share_minutes_cluster_10",0.348324755297438,2016-10-28,0.735894770897178,3963
"share_minutes_cluster_11",0.49099601754233,2016-10-28,0.735894770897178,3963
"share_minutes_cluster_12",-0.0468992133290535,2016-10-28,0.735894770897178,3963
"share_minutes_cluster_13",2.46929565676126,2016-10-28,0.735894770897178,3963
"share_minutes_cluster_14",-0.340878126791805,2016-10-28,0.735894770897178,3963
"share_minutes_cluster_15",-1.35136075047872,2016-10-28,0.735894770897178,3963
