"","X.Intercept.","share_minutes_cluster_0","share_minutes_cluster_1","share_minutes_cluster_2","share_minutes_cluster_3","share_minutes_cluster_4","share_minutes_cluster_5","share_minutes_cluster_6","share_minutes_cluster_7","share_minutes_cluster_8","share_minutes_cluster_9","share_minutes_cluster_10","share_minutes_cluster_11","share_minutes_cluster_12","share_minutes_cluster_13","share_minutes_cluster_14","share_minutes_cluster_15","share_minutes_cluster_16","share_minutes_cluster_17","share_minutes_cluster_18","share_minutes_cluster_19","share_minutes_cluster_20","share_minutes_cluster_21","share_minutes_cluster_22","share_minutes_cluster_23","share_minutes_cluster_24","share_minutes_cluster_25","home_team_selected","early_season","winrate_selected_team","winrate_opposing_team","travel","rest_differential","game_id","DATE","home_team_name","road_team_name","selected_team","opposing_team"
"11",0,-0.0539785729983418,-0.0144001097379998,0,-0.0644475040363891,0,-0.0287112821891694,-0.0971351724472653,0.0577197719840989,-0.115561318728459,-0.169443192836111,0,0.0225140729734442,0.195151975965282,0,0.101211908006621,0.00460081457359907,0,0,0,0.0534084738944248,0.00277334357925798,0.0614776192478514,0,0,0,0.0734007606207524,0.276610751894444,-0.0410475652746985,0,0,0.0786579595220834,0,"2015-10-28aaDehillnoPsx",2015-10-28,"Phoenix","Dallas","Phoenix","Dallas"
"12",0,0,0.0181335034117121,0,0.0660358268357586,0,0.0130235564544477,-0.0124882876464229,0.180097778343527,0.0473375393054408,0.141860327263196,0,-0.0236067747735759,0,-0.00109406804480915,-0.0517528193861349,0.00164985532852672,0,0,0,-0.205028823914874,-0.0992674390114211,-0.112162985226343,0,0.224809933595471,-0.0800676873506324,-0.0795515717189909,0,-0.0410475652746985,0,0,-0.067437788486659,0,"2015-10-28aadghilnnnooOrstW",2015-10-28,"Orlando","Washington","Washington","Orlando"
"13",0,0.0293327697299834,0.0129845683458639,-0.128017272240613,-0.00167679890476479,0.119913375637915,0,0.0803191820498325,-0.0722479966602037,0.0623322653080904,0.0092071383149334,0,-0.0249751637078419,-0.0786490153960635,0,0.0685846918610256,-0.0414392333077733,0,0,0,-0.0671831590316319,0,0,0,-0.0529587030018902,0,-0.0842785488600547,0,-0.0410475652746985,0,0,-0.0391608404243868,0,"2015-10-28aadiInnnooortT",2015-10-28,"Toronto","Indiana","Indiana","Toronto"
"14",0,-0.00454481650234042,0.044619444289659,0,-0.0658865125472087,0,-0.0355879475806693,0,0.0446028021697141,0.0197749192583803,0,0.120599635713675,-0.0287277459227714,-0.159709679613965,0,0.0581492555137176,0.0570304475583749,0,0,0,0,-0.0822254520640105,0,0,-0.181398864436531,-0.0786858449668598,-0.0861576669352453,0.276610751894444,-0.0410475652746985,0,0,0.0635518287117666,-0.0413324229658035,"2015-10-28aBcCghiklnooory",2015-10-28,"Brooklyn","Chicago","Brooklyn","Chicago"
"15",0,0.0341248110652443,0.00289999758304905,0.106906699720501,0.0626344135258538,0,0,0,-0.0454669762029367,-0.0576094973255012,0.338365039053864,0,0.0575551392834303,-0.00223741799740272,0,-0.0562479922042568,0.00932287720151143,0.154896912858513,0.36873889387933,0,0,0,-0.0908042432950961,0,0.113034644542383,-0.081283196320296,0,0,-0.0410475652746985,0,0,-0.0560170193310196,0.0413324229658035,"2015-10-28aCdeeehillmMnpsv",2015-10-28,"Memphis","Cleveland","Cleveland","Memphis"
"16",0,-0.0627848112499472,0,0,0,0,-0.0285891753803287,0.0514804837954329,0,0,0.145462892107685,0.118328195287438,0,-0.307748750744988,0.0505607215079148,-0.057445201140668,0.00802833124411396,-0.0991858479116699,0,0,-0.0758604745351487,0,0.157751245785231,0,0.0838643454398335,-0.0775068056661241,0,0,-0.0410475652746985,0,0,-0.132356300646497,-0.0413324229658035,"2015-10-28aDehiortttU",2015-10-28,"Detroit","Utah","Utah","Detroit"
"17",0,-0.00262147412129755,-0.0161668672907673,-0.0806947775231409,-0.0634505579596597,-0.0706819821721703,0.0348894469914564,0,0.0488436796591791,-0.0217387377819382,0.0322856773334806,0.106071342197223,-0.0229534963030073,-0.0170472529707426,0,0,0,0,0.358332917208521,0,0.064403045097329,0,0.0741949766075257,0,0.013871972765138,0,0,0.276610751894444,-0.0410475652746985,0,0,0.078111404624808,0,"2015-10-28DeeHnnoorstuv",2015-10-28,"Houston","Denver","Houston","Denver"
"18",0,0.0184478840310561,-0.00555737481652123,0,-0.0704106705740671,0,-0.0684405528255093,0.109832027572417,-0.0735666164634687,-0.000107447990105443,0.188237606976012,0.122461488957869,0.00973571153307788,0.0457589253509328,-0.0472500960336165,0.104376624488953,0.0407514171322549,0,0,0,0,-0.0900130325366036,0,0,-0.183707254115502,0.0830311550849379,-0.0665125401828937,0.261456728916113,-0.0565441995546977,0,0,0.108458334470443,0,"2015-10-29 aaACDeilllLpprss",2015-10-29,"LA Clippers","Dallas","LA Clippers","Dallas"
"19",0,0,0.00914135486346785,0,0,0,-0.0795016681356012,-0.0391563845156891,0,-0.120453278809884,-0.348109562075918,0,0.0347997922457995,0,0,-0.0209013748700636,0.0434446874885094,0,0,0,-0.018097542680555,-0.0793158062074462,0,0,-0.10588055635374,0,-0.0722659021654298,0.261456728916113,-0.0565441995546977,0,0,0.0653541030378283,-0.0423050564760339,"2015-10-29 aaAeklnNorttwY",2015-10-29,"New York","Atlanta","New York","Atlanta"
"20",0,-0.0313461205089968,-0.0155501113855292,0.122701068311298,-0.0582115587215859,0,0,0,-0.0479117820320044,-0.0358446494991758,-0.150079992850233,0,-0.0127540185725892,0.101294365481953,0,-0.0503170859010886,-0.0256367241990457,0,0,0,0.0624432644192904,0,0.10127436590923,0,0.052344570622874,0.0749273434814704,0,0,-0.0565441995546977,0,0,-0.0336311647013619,0,"2015-10-29aadehiiImMnnps",2015-10-29,"Indiana","Memphis","Memphis","Indiana"
"21",0,0,0.00129956968334924,0.154536551161068,0.0503839592836897,0,0.040985777691148,0,0,-0.058169408287669,-0.0181541263950076,0,-0.0620718709757386,0.0140865722344925,0,0.0538322904446111,0.0513062082316213,0,0,0,-0.0552109550903357,0,0,-0.319411714281428,0.0152788301473898,-0.0804155511888351,-0.0762656970032372,0,-0.0503098680295864,0,0,-0.03189600588934,0,"2015-10-30 aaaAceekLLmnorrsSt",2015-10-30,"Sacramento","LA Lakers","LA Lakers","Sacramento"
"22",0,-0.0185676630719742,0,0,0.14278088516319,0,0.00356348362934108,-0.0253097451008767,0.136246076718025,0.0415149286619976,0.00839290215264437,0.125348007962588,0,0.101985172755111,0.0499121429769364,-0.0042465040351062,-0.0257462112242755,0,0.349319408940985,0,-0.0297513574971179,-0.100784829223409,0,0,0.0711601451092806,-0.0777126439535816,-0.0771771564345186,0,-0.0503098680295864,0,0,-0.0933574725632271,0,"2015-10-30 aaaCdhikllmnooOOrty",2015-10-30,"Orlando","Oklahoma City","Oklahoma City","Orlando"
"23",0,-0.0124203458087741,-0.00962357384376747,0,0,0,0.0338232740982424,0,0.0846593726070306,0,0,-0.0180431684550002,0.0350928712447118,0.0830185810835991,0,0.0117984357729375,-0.021918111862207,0,0,0,-0.0923299467341868,0,-0.0831819169446913,0,0.151101769360734,0.075442648150828,0.0709147254587747,0.256905905066925,-0.0503098680295864,0,0,0.13974064659744,0,"2015-10-30 aABiklnnnnoooorSty",2015-10-30,"San Antonio","Brooklyn","San Antonio","Brooklyn"
"24",0,-0.0062692471831412,0.00600628522719653,0.0921552112311689,0,0.00672592840003988,0,0.0456667076447896,0.0411623210770756,-0.00562532452955193,0.0219035345591093,0.106538677275338,-0.0246232363668897,-0.0962320152593166,0,-0.0778458029540944,0.0230928679333961,0,0.0211175657100356,0,0.0604821180399081,0,-0.182250004471776,0,-0.090759404524904,0,-0.0719164174238546,0.256905905066925,-0.0503098680295864,0,0,0.144265585499701,-0.0432616917083622,"2015-10-30 adeeGHlnnooosStttu",2015-10-30,"Houston","Golden State","Houston","Golden State"
"25",0,0,-0.0149225026627516,0,0,-0.178193187156029,-0.0349355795119194,0.00299798017076574,0,0.0468645948125893,0.348585559190033,0,-0.00359623192311826,-0.0920318796058959,0,-0.0545444439459337,0.0290731454518087,0,0,0,0.000753768342895825,0,0.188686551010452,0,-0.0652508589907334,0,0.0714986670351624,0.256905905066925,-0.0503098680295864,0,0,0.0199631144714199,-0.0432616917083622,"2015-10-30aaaACehllnortttt",2015-10-30,"Atlanta","Charlotte","Atlanta","Charlotte"
"26",0,0.0730944202271313,0,-0.114482441611662,-0.0726185431910018,0,-0.048860443435169,0,-0.0825576989318981,0,0.28270432896993,-0.0130719708822458,0,0.0855355931033996,0,0.135490126767033,0.0447440591823698,-0.0134467184568348,0,0,-0.103748033111547,0,0,0,-0.0839582567554922,0,-0.0719773056889014,0.256905905066925,-0.0503098680295864,0,0,0.169453873457493,0,"2015-10-30aaadehhhiillpPtU",2015-10-30,"Philadelphia","Utah","Philadelphia","Utah"
"27",0,-0.0394955312014737,-0.000905168690706874,0,0.0692322338534233,0,0.0702149570355248,0,0,-0.0157438135184871,0.326079416423433,-0.0990661427194175,0,-0.0146681438590533,0,0.00944781969771414,-0.0106392466428994,0,0.36063810884315,0,0.0620223293997198,-0.0818733745714413,-0.111964723535643,0,0.208857610699024,0,0,0.256905905066925,-0.0503098680295864,0,0,0.0962547601530757,0,"2015-10-30aaCdeeiillmMnv",2015-10-30,"Cleveland","Miami","Cleveland","Miami"
"28",0,-0.0533785384833483,0,-0.0647678283927307,-0.074194719991723,0,0.0192664190964858,0.0616705572245228,-0.0539863262455431,-0.0405426550109426,0.0520845806817688,0,-0.0245619927193624,0.08460260349958,0.00822849024742022,-0.0902745150164537,0,0,0,0,0.264642552925305,0,0.106714327859828,0,0,0.0816388781870403,-0.00400346503107628,0.256905905066925,-0.0503098680295864,0,0,0.0559619141672397,0,"2015-10-30aaeeghiiklMnnostuwW",2015-10-30,"Milwaukee","Washington","Milwaukee","Washington"
"29",0,0.0142644716524493,0,0,-0.0723746689026462,0,0,-0.049522371532398,0.0873781128454299,0.0487056595551698,0.0517190120953714,0.115316154921931,0,0.105607680319168,-0.0433806829786099,0.0594372797800683,-0.012810846460908,-0.15285732226206,0,0,0,-0.0833153786433411,0.0300518064580875,-0.130293361783966,-0.0951633719971134,-0.000990532666699849,-0.0850980438581955,0.256905905066925,-0.0503098680295864,0,0,0.0209174870939927,0,"2015-10-30acCDeghiioortt",2015-10-30,"Detroit","Chicago","Detroit","Chicago"
"30",0,0,-0.00549189507818496,0,0.071381551353331,0,0,-0.0407315669221302,-0.00255491129025011,0.0907013604517108,0.316836925123907,-0.117087985946979,0,0.170530038365608,0.0437158594784078,-0.0545795371179478,0.00484512483807273,0.186359446742246,0,0,0.0579645467243238,0,-0.25080817202734,0,0.0829162335720593,0,-0.0836677055104472,0.256905905066925,-0.0503098680295864,0,0,0.0624477909187027,0,"2015-10-30aDeeeiMnnnorstv",2015-10-30,"Denver","Minnesota","Denver","Minnesota"
"31",0,-0.150750762796368,-0.000663539719800861,0.254484906161901,0.0412553396119722,0,-0.0289649839708344,-0.0135394153606364,0.167644831002618,0.115949892373552,0,0,-0.0335489269252953,-0.173535418189467,0,0,-0.0266131886592708,0,0,0,-0.0678247128662975,0.000711748147117391,0,0,0.107792315996528,-0.0829891483280567,0.0705034354199286,0.256905905066925,-0.0503098680295864,0,0,0.0887615330804673,0,"2015-10-30adehilnnooPPrtx",2015-10-30,"Phoenix","Portland","Phoenix","Portland"
"32",0,0,-0.00913861500855077,0.0558679454840838,0.0629780906757587,0,0.0310577975228859,-0.194733243849127,0,0.0219327373301144,0.360015236872592,0,0.0264223964301989,-0.248086387335543,0,-0.0713335829245213,0,0,0,0,0.0617441220631236,0.0879825541931571,0.133919522859876,0,-0.0938720753714193,0,0.0819283641418622,0,-0.0503098680295864,0,0,-0.0379267389571248,0,"2015-10-30BnnooooorsttT",2015-10-30,"Boston","Toronto","Toronto","Boston"
"33",0,-0.0617344076020676,-0.00478460934454423,0.0985668923835171,-0.0680613063739187,0,0,-0.0326230518107452,0.14519868319088,-0.015767240780636,-0.00372603439021065,-0.148474720269357,0,0.190453939061944,0.0436777759769688,0.05153454148937,-0.0257155339121766,0,0,0,0.00565844996153063,0.09957737477661,0.129277230022656,0,0.200523881779857,0,0.083850581539807,0,-0.0507148763986024,0,0,-0.170282459160247,-0.0916160549198414,"2015-10-31  aadeeeeGllnnNoOrsSttw",2015-10-31,"New Orleans","Golden State","Golden State","New Orleans"
"34",0,0.120998316760325,-0.00352243010294341,0,0,0,-0.0853471195249203,0,0,-0.00851976364823962,0.190511563662625,0.132780935592879,-0.0150454391119649,-0.115035761598404,-0.0481587328472441,0.151276891012488,0.0222388007083185,0,0,0,0.0593942458450034,0,0,0,-0.0769009595811997,0.00630204639991087,-0.089793307828829,0.269236954881168,-0.0507148763986024,0,0,0.0321489649256589,0.0458080274599207,"2015-10-31 aaAcCeeilLmnopprrsSt",2015-10-31,"LA Clippers","Sacramento","LA Clippers","Sacramento"
"35",0,0,-0.00933478782107861,0,0.0840778230568802,0,0.0352675653674649,0.0383410170135629,0,0.0504485141430342,0.139936957481579,0,0,0.083983852259984,-0.0501937104372402,0.102985535438414,0,0,0,0,-0.169884269347146,0,-0.117208459608949,0.119289565702053,0.0962237377711957,0,-0.0386017387552538,0.269236954881168,-0.0507148763986024,0,0,0.0181051985594596,-0.0458080274599207,"2015-10-31 aeghiknnNoorstwWY",2015-10-31,"Washington","New York","Washington","New York"
"36",0,0,0.0128640668262248,-0.150966042795458,-0.013992372737923,0,0.029260432578513,0,0,0,0.152568472074246,-0.135394996963398,-0.0210858671946265,0.116715882722418,0,0.145483649408798,0.0282948112690129,0.4746907893309,0,0,0.00766314069681388,0,-0.108326268089516,0.0494332462985571,-0.0167897539868106,0,-0.0835136379386918,0.269236954881168,-0.0507148763986024,0,0,0.120396926759947,0.0458080274599207,"2015-10-31aaadhiInntU",2015-10-31,"Indiana","Utah","Indiana","Utah"
"37",0,-0.0547104982398997,-0.000524805506659448,0.337196240751088,0.0593412533944972,-0.0255392813633237,0.00167531273162498,0,0.112665360327542,0.0598551760491317,0,0,0.0309324738347185,0.0279792768880089,0,0,0.0162100393249787,0,0,0,-0.0689579180065993,0.000351821352381923,0,-0.24431568608844,0.112455163206373,-0.0827688936497073,0.0825165330444588,0,-0.0507148763986024,0,0,-0.0894654780179032,0,"2015-10-31adehilnnooPPrtx",2015-10-31,"Portland","Phoenix","Phoenix","Portland"
"38",0,0.0230302711866851,0.000401500487326464,0,0,0,-0.0358640353416203,0,0.0510865620768078,-0.0247679144090099,0,0.130871722620208,-0.00389814579624825,-0.164554370428794,0,-0.0640122413851766,0.0296275122417959,0,0,0,0,0,-0.111463357282371,0,-0.0459247804310256,-0.0785896636793244,0,0,-0.0507148763986024,0,0,-0.0849881951433674,-0.0458080274599207,"2015-10-31BehiklmMnooprsy",2015-10-31,"Memphis","Brooklyn","Brooklyn","Memphis"
"39",0,0.0888201097677186,0.00037088615708042,-0.156473120345462,0,0,-0.0310431841201977,0.106483940614566,0,-0.109485352671006,0.265394236758593,0,-0.0128047962617091,-0.0862647354876171,0,0.11378513084876,0.0735224390201555,-0.22870144370571,0,0,0,0,0,-0.304616024260993,-0.188501373994722,0,-0.0784817102384845,0.259895532966364,-0.0511042612619234,0,0,0.106596419132759,-0.0452749519294579,"2015-11-01 aaaADekllLLrss",2015-11-01,"LA Lakers","Dallas","LA Lakers","Dallas"
"40",0,0.0140079107025253,0.000621212575439594,0,0,0,-0.064447078860191,-0.0834170705683429,0,-0.0449825407299274,0,-0.111267070345855,-0.0101817543499404,0.204237423297388,0,0.0518249863511582,0.0418069013223086,0,0,0,0.0219021423507998,0,-0.139933479254839,0,0,-0.0736130410014004,-0.0851406452493637,0.259895532966364,-0.0511042612619234,0,0,0.15200803830443,0,"2015-11-01 aABinnnnoooosStt",2015-11-01,"Boston","San Antonio","Boston","San Antonio"
"41",0,-0.0299165479226991,0.000916301132526518,0,-0.0812460208060711,0,0.0291003248202356,0.0310026291137118,-0.102457584498237,0,-0.0639272911666838,-0.132129273022665,0,-0.029492615440673,-0.0375221483593707,0.0027112844985175,0.0185709333791264,0,-0.365293397900643,0,0.0408142456959164,0,-0.270290839626242,0,0,0,0,0,-0.0511042612619234,0,0,-0.0434185155929958,0,"2015-11-01 aaCDeehiklmnoOrtvy",2015-11-01,"Oklahoma City","Denver","Denver","Oklahoma City"
"42",0,0.0740312757140855,-0.00257737783526162,0,0,0,-0.0700446860464514,-0.151531484302773,0,0.0531555928586235,0.351851535655702,0,-0.00371738240034704,-0.0987068605624009,0,-0.058182412554142,0.0304202832738126,0,0,0,0.00453699719450934,0,0.193752541763702,0,-0.068233201382856,0,0.0864306622378296,0,-0.0511042612619234,0,0,-0.0194820429815357,0,"2015-11-01aaaACehllnortttt",2015-11-01,"Charlotte","Atlanta","Atlanta","Charlotte"
"43",0,0.0136914987014968,-0.000901552932030406,0,-0.0799910025597337,0,-0.0339406969341363,0.0513507233976647,-0.00782329649359542,0.00872938533051654,0,0,0,-0.179765462863768,-0.0520129832682754,0.00837342382722875,0.0143329203426088,-0.117281707532803,0,0,-0.013305126846384,0.107628747725895,0,0,-0.0968905790345653,0.00233771971138283,-0.00910229465207353,0,-0.0511042612619234,0,0,-0.0849311626262262,0,"2015-11-01aacCdghilnooOr",2015-11-01,"Chicago","Orlando","Orlando","Chicago"
"44",0,-0.0372291309922059,0.000863744137421081,-0.0277912579795268,-0.0701231415877012,0,0.00491428021253089,0.155215544600117,-0.144507508175509,0.0521720820534773,0.053360851791678,0,-0.0566126418275315,-0.125479026586647,0,-0.135341451920721,0,0,0,0,0.0567302540819957,-0.0940886614173358,0,0,0.0956109399605321,0.0831998465196586,-0.0981902424019688,0,-0.0511042612619234,0,0,-0.0370461110857935,0,"2015-11-01aeeiklMnooortTuw",2015-11-01,"Toronto","Milwaukee","Milwaukee","Toronto"
"45",0,-0.0207681120338821,2.28673636163931e-05,0,0,-0.124484759718431,0.0359391784650237,0,0,-0.056973078606225,0.197704273809465,0.00603912048605269,-0.0238027390090381,0.0677974959584208,0,0.0696832332802192,0,0,0.366203036423738,0,0.160126175149684,0,0,0.0848447198943685,-0.00561058248343642,0,-0.168939278513925,0,-0.0511042612619234,0,0,-0.083308236714099,0,"2015-11-01aHiimMnoostu",2015-11-01,"Miami","Houston","Houston","Miami"
"46",0,0.0119569529212974,-0.00518858719775694,0,0,0,-0.0726734488205455,-0.078374404198527,0,-0.0494190204293408,0,-0.110070337312209,0,-0.00304549273713286,0,-0.0263976439719563,0.0299108312946403,0,0,0,0.174325479304956,0,-0.195380592427301,0,-0.154408891215684,-0.0737865293782195,0.0667935328221287,0.243330548509869,-0.0667304493862422,0,0,0.126927761430662,0.0431069647364119,"2015-11-02  aAeiknnnNooorStwY",2015-11-02,"New York","San Antonio","New York","San Antonio"
"47",0,-0.00562158747952719,0.00805993460135291,0,0.14748724425852,0.326001127591934,0,-0.0634669577964332,-0.0457824633173921,0.0508079315132596,-0.0541525443253958,0.00909980388820843,0,0.0182426702689826,0,0.0143710599699894,0.018348762318661,0,-0.00624507670869951,0,-0.0427998962699324,0,0,0,0.0869455957740727,0,0.0980867245721918,0,-0.0667304493862422,0,0,-0.0331972264464712,0,"2015-11-02 aaChHiklmnoooOsttuy",2015-11-02,"Houston","Oklahoma City","Oklahoma City","Houston"
"48",0,-0.0665068359829641,-0.00662204436559984,0,0.0640126549852746,-0.0248589560310099,0.0499383330288583,0,0,-0.037163011007743,-0.168382413693176,-0.128959627597666,0.0133694143257337,0.0430989232734118,0.0476765574544948,0,0,0,0,0,-0.062845989400657,0.0940864738790159,-0.25104260273213,0,0.159040833424973,-0.0843796567993046,0.0872627255201414,0,-0.0667304493862422,0,0,-0.02864014670975,0,"2015-11-02 ACeehiilLnoppPrsx",2015-11-02,"LA Clippers","Phoenix","Phoenix","LA Clippers"
"49",0,0.012956260467997,-0.00686480961981106,0,0,0,0,0.0828939960029199,-0.0514997237880522,-0.0199948007578883,-0.157997333697912,0,-0.0571787392692336,-0.0269796466116114,0,-0.0497563032428416,-0.00289956858185414,0,0,0,0.0591458835348602,-0.0925452002849411,0,0,-0.108986357778846,0.0764701831215538,-0.0899092744877548,0,-0.0667304493862422,0,0,-0.143725105645792,0,"2015-11-02 adeeeGhilmMnopsStt",2015-11-02,"Golden State","Memphis","Memphis","Golden State"
"50",0,-0.0115079732850741,0.00628945902892927,0,-0.0738521322240061,0,-0.0732944157379896,0.0474514218357949,0,0.0507517289030266,-0.0416860720314289,0.118947835775737,0,0,0,0.0567697877934574,0.0152374783784203,-0.2461804027848,-0.347424499451116,0,-0.103562827480829,0,0.132910123437991,0,-0.09043737117025,0.0830414165784629,0,0.243330548509869,-0.0667304493862422,0,0,0.0287407603217017,0,"2015-11-02aaaCddeeehhiillllnpPv",2015-11-02,"Philadelphia","Cleveland","Philadelphia","Cleveland"
"51",0,0,0.0068949410861191,-0.1568387083435,0,0,-0.0280705943323088,0.0630626840513214,-0.0898164946371739,0.0417931951593463,0,-0.117619684701684,0.0010052658331894,0.0756376586509107,0.0419687249356541,0,-0.00536292699570413,0,0,0,0.07944067933376,0.093793192369404,0,0,-0.105174045497109,0.0803818801299365,-0.104129300654192,0,-0.0667304493862422,0,0,-0.107221115906682,-0.0431069647364119,"2015-11-02aadeilMnnnooPrstt",2015-11-02,"Minnesota","Portland","Portland","Minnesota"
"52",0,-0.0301020837599444,0.0126786216882826,-0.0986387218895836,0,0,0.0310703815965723,0,-0.0851641524279908,0.000166797087785162,0.173702243567722,-0.128774903402314,0.0141793063418416,0.0788760229229175,-0.0418538536459316,-0.0732384385046794,0,0,0,0,0.0444763566720196,0,0.100003721894706,-0.0210287797597467,0.144785678269606,0.0750932716321485,0,0,-0.0667304493862422,0,0,-0.059060859968915,-0.0431069647364119,"2015-11-02aBeeikkllMnooruwy",2015-11-02,"Brooklyn","Milwaukee","Milwaukee","Brooklyn"
