"share_minutes_cluster_0","share_minutes_cluster_1","share_minutes_cluster_2","share_minutes_cluster_3","share_minutes_cluster_4","share_minutes_cluster_5","share_minutes_cluster_6","share_minutes_cluster_7","share_minutes_cluster_8","share_minutes_cluster_9","share_minutes_cluster_10","share_minutes_cluster_11","share_minutes_cluster_12","share_minutes_cluster_13","share_minutes_cluster_14","share_minutes_cluster_15","share_minutes_cluster_16","share_minutes_cluster_17","share_minutes_cluster_18","share_minutes_cluster_19","share_minutes_cluster_20","share_minutes_cluster_21","share_minutes_cluster_22","share_minutes_cluster_23","share_minutes_cluster_24","share_minutes_cluster_25","opposing_team_travel","opposing_team_rest","selected_team_rest","selected_team_travel","selected_team_matchup_wins","opposing_team_matchup_wins","fb","winrate_season_selected_team","winrate_season_selected_team_adj","winrate_season_opposing_team","winrate_season_opposing_team_adj","game_id","DATE","home_team_name","road_team_name","selected_team","opposing_team","roster","circumstaces","performance"
0.161519219914951,0,0,0.0656870048410642,-0.0493927168189498,-0.092617420947335,0,-0.0566967824967763,0,-0.0239660949728225,0.0388657058991508,0,-0.00232962203223483,-0.358518830591846,-0.0316761880147657,0,0,0,-0.127064305107931,0,0,-0.0162290080901597,0,0,-0.0313876979845825,0.0378100566399577,0.230123998694334,-0.119955840918583,0.223451672298682,-0.248665232760855,0,0.0028920090884015,-0.0389870905621007,0.494313765657215,-0.10757893737973,-1.74018245836105,0.388764603478574,"2016-12-13  aadeeeeGllnnNoOrsSttw",2016-12-13,"New Orleans","Golden State","New Orleans","Golden State",-0.48599667976228,0.0849545973135779,-0.961791017516592
0.0379150052486168,-0.0761819840212075,0,0,-0.00225475353502828,-0.0689251934935104,-0.120274109980282,-0.0363283238590677,0,0.0171307885377385,0,0.0632396379470936,0,-0.0125233829996591,0.0370579255440954,0,-0.0343730097024265,0.000259531827311273,0,0,-0.0614518695119632,0,0,0,-0.0610700127120067,0.0273246474051617,0.180659997665192,-0.0599779204592916,0.223451672298682,-0.281121502245748,0,0,-0.0389870905621007,1.29891557702694,-0.282686761386769,-1.01120411832782,0.225907557112066,"2016-12-13 aaaCdhikllmnooOPrtty",2016-12-13,"Portland","Oklahoma City","Oklahoma City","Portland",-0.290455103305135,0.0630122472588344,0.230932254424417
0.127232040779735,-0.0550997157549217,0,0.0407580335346684,0,0,-0.107692476704008,-0.0304852716602249,0,0.0273107338216704,-0.0523840627090586,-0.00628696923149243,7.71776315175764e-05,0,0.00429510320830469,-0.110410651169072,0.0419014762610977,-0.00099168267147942,0.231583079182316,-0.0766652039667747,-0.0363854772802812,0,0,0,-0.0223794632932636,0.0174596121171597,0,-0.119955840918583,0.223451672298682,-0.0675684671759411,0,0,-0.0389870905621007,0.879815849655585,-0.191476873135326,-0.620065795636553,0.138525493124616,"2016-12-13 eehiknNooPrwxY",2016-12-13,"Phoenix","New York","New York","Phoenix",-0.00816371790410815,0.0359273642041576,0.206798674008322
-0.0820907767934857,0,0.0773037502299434,-0.0394958948846009,-0.0685289051613324,0,0,-0.00856128344680369,0,0.00903514629346401,0,-0.081760144459217,0.00135581605756391,0,-0.028806679844032,0,0.104519986153177,-0.00202682670107878,0,0,0.0413200161041776,0,0,0,0,0,0.0877771805295382,-0.179933761377875,0.446903344597364,0,0,0,-0.0389870905621007,1.64151586404807,-0.357247854733465,-0.85079508602625,0.190071456398906,"2016-12-13aaaAdllnnoOrtt",2016-12-13,"Atlanta","Orlando","Atlanta","Orlando",-0.0777357964522247,0.354746763749027,0.623544379687264
-0.00347390090784286,0.0809333826408849,0,-0.00937603859232409,-0.043896968608712,0.0827079381051732,0,-0.0882686261916704,0,0.0110748847911387,-0.0472720455789029,0.0514335217471205,-0.00523248039827385,0,0.00588983968921198,0,0,-0.000750644576422575,-0.00309917410465679,0,0,-0.116457863662115,0,0,0.0264596802925931,0,0.077511980795029,-0.119955840918583,0.335177508448023,0,0,0,-0.0389870905621007,1.45211553579221,-0.316028112398255,-0.739753285413132,0.165264217722587,"2016-12-13aacCeghiiMnnoost",2016-12-13,"Chicago","Minnesota","Chicago","Minnesota",-0.059328495354798,0.292733648324469,0.561598355703409
-0.0689063166619051,-0.0554518510003509,0,-0.0403205391553698,0.0456401253149697,0.181430749221879,0.0894038978028876,0.00508589271286391,0,0.0145848538237433,-0.0505889427157281,0.0558802974633516,0,0.365166151469438,-0.00888907833667427,-0.0582951598411541,0,0.000709897830108459,0.000835630808462974,0,-0.0244968792016813,0,0,0,0,-0.0110404424365019,0.137709031979714,-0.179933761377875,0.335177508448023,0,0,0,-0.0389870905621007,1.83349624790844,-0.399029102047085,-1.22434889971924,0.273525061830052,"2016-12-13aCdeeehillmMnpsv",2016-12-13,"Cleveland","Memphis","Cleveland","Memphis",0.440748287098339,0.292952779049862,0.483643307972167
0.00601013339154214,0.0761819840212075,0,0,0.0365115881578412,-0.0179161369948313,0.120274109980282,-0.0313270503377736,0,0,0,-0.0632396379470936,0,-0.354116888030236,-0.0314041495852092,0,-0.00633547250450737,-7.92709586872542e-05,0.112020375305757,0,0,0,0,0.0444453424542512,0.0938339158054229,-0.00164512045260546,0.138760154317383,-0.0599779204592916,0.446903344597364,0,0,0,-0.0389870905621007,1.13104189307307,-0.246151925036893,-1.24867956702321,0.278960642553987,"2016-12-14 aaaChhiklmoOttUy",2016-12-14,"Utah","Oklahoma City","Utah","Oklahoma City",-0.0167862776946394,0.525685578455455,-0.0848289564330449
0,0,0,-0.0003755764604587,0,-0.0674574373841878,0.161183507471821,0,0,-0.0266389543463111,0,0,-0.00274081936501604,0,0.0915645701939239,0,-0.0392460911879037,0.000666672672130036,0,0.0430773726140387,0.00475470522852896,0,0,-0.0402244942640169,0,-0.0123032758269171,0.310305049776065,-0.119955840918583,0.223451672298682,-0.474045681979491,0.119800755368103,0,-0.0389870905621007,1.16717594690736,-0.254015883892149,-0.677490441176207,0.151354417727239,"2016-12-14 aABekklLLnoorrsy",2016-12-14,"Brooklyn","LA Lakers","LA Lakers","Brooklyn",0.112260179345631,-0.060244800823327,0.506824794934347
0,0.018624408492882,0,-0.052909851829674,0.0795402389366054,0.0757965193766775,-0.0906039574759334,0.00248756062695072,0,-0.0017707088235034,0,0,0,0.30599212426025,0.0751839449167304,0,0.00681500936209883,-0.000153130329194536,-0.113077686364292,0,-0.00534812074751306,0,0,0,-0.00256693035101865,0.0166633132043128,0,-0.239911681837166,0.335177508448023,-0.0797996879099272,0,0,-0.0389870905621007,1.05413780126351,-0.229415064662336,-1.59157112944888,0.355564162869962,"2016-12-14 aABinnnnoooosStt",2016-12-14,"San Antonio","Boston","Boston","San Antonio",0.314672733255379,0.0154661387009293,-0.41128422997775
0,-0.0514659307655049,0.075456805584103,-0.0827184021149341,-0.0683441768824882,-0.0983456364937243,0,-0.000993888097493095,0,0.0108830045104277,0.0501832950802185,-0.0815397497115051,0.0040818194554677,0,0,0,0.142261882397299,-0.0016270818264922,0.109451574203484,0,0,0,0,0,0,-0.0392804802872602,0.0877771805295382,-0.0599779204592916,0.223451672298682,-0.416122031416707,0,0,-0.0389870905621007,1.84338015013946,-0.40118016433394,-0.85079508602625,0.190071456398906,"2016-12-14 aACdeillLnoOpprrs",2016-12-14,"Orlando","LA Clippers","LA Clippers","Orlando",-0.0319969649484018,-0.164871099047779,0.781476356178179
