"DATE","PLAYER_FULL_NAME","Cluster","season"
2018-10-30,"Isaiah Hartenstein",0,2018
2018-11-02,"Isaiah Hartenstein",0,2018
2018-11-03,"Isaiah Hartenstein",0,2018
2018-11-05,"Isaiah Hartenstein",0,2018
2018-11-08,"Isaiah Hartenstein",0,2018
2018-11-10,"Isaiah Hartenstein",0,2018
2018-11-11,"Isaiah Hartenstein",0,2018
2018-10-24,"Jacob Evans",0,2018
2018-10-26,"Jacob Evans",0,2018
2018-10-28,"Jacob Evans",0,2018
2018-10-29,"Jacob Evans",0,2018
2018-10-31,"Jacob Evans",0,2018
2018-11-05,"Jacob Evans",0,2018
2018-11-10,"Jacob Evans",0,2018
2018-11-15,"Jacob Evans",0,2018
2018-11-18,"Jacob Evans",0,2018
2018-11-21,"Jacob Evans",0,2018
2018-11-23,"Jacob Evans",0,2018
2018-11-24,"Jacob Evans",0,2018
2018-11-29,"Jacob Evans",0,2018
2018-12-01,"Jacob Evans",0,2018
2018-12-03,"Jacob Evans",0,2018
2018-12-05,"Jacob Evans",0,2018
2018-12-12,"Jacob Evans",0,2018
2018-11-21,"Jahlil Okafor",0,2018
2018-11-28,"Jahlil Okafor",0,2018
2018-12-02,"Jahlil Okafor",0,2018
2018-12-05,"Jahlil Okafor",0,2018
2018-12-10,"Jahlil Okafor",0,2018
2018-10-18,"Jake Layman",0,2018
2018-10-20,"Jake Layman",0,2018
2018-10-22,"Jake Layman",0,2018
2018-10-27,"Jake Layman",0,2018
2018-10-31,"James Nunnally",0,2018
2018-11-16,"James Nunnally",0,2018
2018-11-28,"James Nunnally",0,2018
2018-12-05,"James Nunnally",0,2018
2018-12-07,"Jaron Blossomgame",0,2018
2018-10-18,"Jason Smith",0,2018
2018-12-11,"Jawun Evans",0,2018
2018-10-21,"Jaylen Adams",0,2018
2018-10-29,"Jaylen Adams",0,2018
2018-10-30,"Jaylen Adams",0,2018
2018-12-08,"Jaylen Adams",0,2018
2018-12-12,"Jaylen Adams",0,2018
2018-12-14,"Jaylen Adams",0,2018
2018-12-14,"Jaylen Morris",0,2018
2018-10-28,"Jerome Robinson",0,2018
2018-10-30,"Jerome Robinson",0,2018
2018-11-01,"Jerome Robinson",0,2018
2018-11-02,"Jerome Robinson",0,2018
2018-11-05,"Jerome Robinson",0,2018
2018-11-08,"Jerome Robinson",0,2018
2018-11-17,"Jerome Robinson",0,2018
2018-10-17,"John Holland",0,2018
2018-11-03,"Jon Leuer",0,2018
2018-11-21,"Jon Leuer",0,2018
2018-12-03,"Jon Leuer",0,2018
2018-12-07,"Jon Leuer",0,2018
2018-10-18,"Jonah Bolden",0,2018
2018-10-29,"Jonah Bolden",0,2018
2018-10-30,"Jonah Bolden",0,2018
2018-11-09,"Jonah Bolden",0,2018
2018-11-10,"Jonah Bolden",0,2018
2018-12-07,"Jonah Bolden",0,2018
2018-11-17,"Jordan Loyd",0,2018
2018-11-21,"Jordan Loyd",0,2018
2018-10-24,"Jordan McRae",0,2018
2018-10-28,"Jordan McRae",0,2018
2018-11-04,"Jordan McRae",0,2018
2018-11-04,"Keita Bates-Diop",0,2018
2018-10-24,"Kenneth Faried",0,2018
2018-10-29,"Kenneth Faried",0,2018
2018-11-04,"Kenneth Faried",0,2018
2018-11-10,"Kenneth Faried",0,2018
2018-11-14,"Kenneth Faried",0,2018
2018-11-23,"Kenneth Faried",0,2018
2018-12-01,"Kenneth Faried",0,2018
2018-10-27,"Kenrich Williams",0,2018
2018-11-01,"Kenrich Williams",0,2018
2018-11-07,"Kenrich Williams",0,2018
2018-11-10,"Kenrich Williams",0,2018
2018-11-28,"Kenrich Williams",0,2018
2018-12-10,"Kenrich Williams",0,2018
2018-10-19,"Kevin Huerter",0,2018
2018-11-19,"Khyri Thomas",0,2018
2018-11-30,"Khyri Thomas",0,2018
2018-12-05,"Khyri Thomas",0,2018
2018-12-10,"Khyri Thomas",0,2018
2018-10-24,"Lorenzo Brown",0,2018
2018-12-12,"Luke Kornet",0,2018
2018-12-14,"Luke Kornet",0,2018
2018-10-22,"Malachi Richardson",0,2018
2018-10-26,"Malachi Richardson",0,2018
2018-10-29,"Malachi Richardson",0,2018
2018-10-30,"Malachi Richardson",0,2018
2018-11-05,"Malachi Richardson",0,2018
2018-11-07,"Malachi Richardson",0,2018
2018-11-12,"Malachi Richardson",0,2018
2018-11-14,"Malachi Richardson",0,2018
2018-11-17,"Malachi Richardson",0,2018
2018-11-21,"Malachi Richardson",0,2018
2018-11-23,"Malachi Richardson",0,2018
2018-12-11,"Malachi Richardson",0,2018
2018-12-12,"Malachi Richardson",0,2018
2018-10-17,"Malik Beasley",0,2018
2018-11-17,"Marcus Derrickson",0,2018
2018-12-03,"Marcus Derrickson",0,2018
2018-12-05,"Marcus Derrickson",0,2018
2018-11-08,"Matthew Dellavedova",0,2018
2018-11-16,"Matthew Dellavedova",0,2018
2018-11-21,"Matthew Dellavedova",0,2018
2018-11-23,"Matthew Dellavedova",0,2018
2018-11-24,"Matthew Dellavedova",0,2018
2018-11-26,"Matthew Dellavedova",0,2018
2018-12-05,"Matthew Dellavedova",0,2018
2018-11-11,"Melvin Frazier Jr.",0,2018
2018-12-10,"Melvin Frazier Jr.",0,2018
2018-10-18,"Meyers Leonard",0,2018
2018-10-20,"Meyers Leonard",0,2018
2018-10-25,"Meyers Leonard",0,2018
2018-10-27,"Meyers Leonard",0,2018
2018-11-03,"Meyers Leonard",0,2018
2018-11-04,"Meyers Leonard",0,2018
2018-10-20,"Mikal Bridges",0,2018
2018-10-22,"Mikal Bridges",0,2018
2018-10-20,"Mitchell Robinson",0,2018
2018-10-24,"Mitchell Robinson",0,2018
2018-10-26,"Mitchell Robinson",0,2018
2018-11-27,"Moritz Wagner",0,2018
2018-11-30,"Moritz Wagner",0,2018
2018-12-02,"Moritz Wagner",0,2018
2018-12-08,"Moritz Wagner",0,2018
2018-12-05,"Okaro White",0,2018
2018-12-10,"PJ Dozier",0,2018
2018-10-20,"Quincy Pondexter",0,2018
2018-10-24,"Quincy Pondexter",0,2018
2018-10-29,"Quincy Pondexter",0,2018
2018-10-31,"Quincy Pondexter",0,2018
2018-11-03,"Quincy Pondexter",0,2018
2018-11-04,"Quincy Pondexter",0,2018
2018-11-07,"Quincy Pondexter",0,2018
2018-11-10,"Quincy Pondexter",0,2018
2018-11-14,"Quincy Pondexter",0,2018
2018-11-15,"Quincy Pondexter",0,2018
2018-11-18,"Quincy Pondexter",0,2018
2018-11-19,"Quincy Pondexter",0,2018
2018-11-21,"Quincy Pondexter",0,2018
2018-11-23,"Quincy Pondexter",0,2018
2018-11-24,"Quincy Pondexter",0,2018
2018-11-28,"Quincy Pondexter",0,2018
2018-11-30,"Quincy Pondexter",0,2018
2018-12-02,"Quincy Pondexter",0,2018
2018-12-04,"Quincy Pondexter",0,2018
2018-12-07,"Quincy Pondexter",0,2018
2018-12-09,"Quincy Pondexter",0,2018
2018-12-11,"Quincy Pondexter",0,2018
2018-12-13,"Quincy Pondexter",0,2018
2018-11-25,"Raul Neto",0,2018
2018-10-27,"Robert Williams III",0,2018
2018-10-30,"Robert Williams III",0,2018
2018-11-01,"Robert Williams III",0,2018
2018-11-05,"Robert Williams III",0,2018
2018-11-23,"Robert Williams III",0,2018
2018-11-26,"Robert Williams III",0,2018
2018-11-30,"Robert Williams III",0,2018
2018-12-10,"Robert Williams III",0,2018
2018-12-12,"Robert Williams III",0,2018
2018-12-14,"Robert Williams III",0,2018
2018-10-20,"Ryan Broekhoff",0,2018
2018-10-22,"Ryan Broekhoff",0,2018
2018-10-24,"Ryan Broekhoff",0,2018
2018-10-28,"Ryan Broekhoff",0,2018
2018-11-06,"Ryan Broekhoff",0,2018
2018-11-14,"Ryan Broekhoff",0,2018
2018-11-19,"Ryan Broekhoff",0,2018
2018-11-21,"Ryan Broekhoff",0,2018
2018-11-28,"Ryan Broekhoff",0,2018
2018-11-30,"Ryan Broekhoff",0,2018
2018-12-05,"Ryan Broekhoff",0,2018
2018-12-10,"Ryan Broekhoff",0,2018
2018-11-14,"Salah Mejri",0,2018
2018-11-21,"Salah Mejri",0,2018
2018-11-30,"Salah Mejri",0,2018
2018-12-02,"Salah Mejri",0,2018
2018-12-10,"Salah Mejri",0,2018
2018-12-12,"Shake Milton",0,2018
2018-12-14,"Shake Milton",0,2018
2018-11-05,"Thabo Sefolosha",0,2018
2018-11-14,"Thabo Sefolosha",0,2018
2018-11-16,"Thabo Sefolosha",0,2018
2018-10-24,"Theo Pinson",0,2018
2018-12-01,"Theo Pinson",0,2018
2018-10-24,"Thomas Bryant",0,2018
2018-10-28,"Thomas Bryant",0,2018
2018-11-04,"Thomas Bryant",0,2018
2018-11-06,"Thomas Bryant",0,2018
2018-11-14,"Thomas Bryant",0,2018
2018-11-18,"Thomas Bryant",0,2018
2018-11-20,"Thomas Bryant",0,2018
2018-11-23,"Thomas Bryant",0,2018
2018-10-20,"Thomas Welsh",0,2018
2018-10-23,"Thomas Welsh",0,2018
2018-11-23,"Thomas Welsh",0,2018
2018-12-10,"Thomas Welsh",0,2018
2018-12-14,"Thomas Welsh",0,2018
2018-11-02,"Timothe Luwawu-Cabarrot",0,2018
2018-11-08,"Timothe Luwawu-Cabarrot",0,2018
2018-11-10,"Timothe Luwawu-Cabarrot",0,2018
2018-11-12,"Timothe Luwawu-Cabarrot",0,2018
2018-11-14,"Timothe Luwawu-Cabarrot",0,2018
2018-11-17,"Timothe Luwawu-Cabarrot",0,2018
2018-11-19,"Timothe Luwawu-Cabarrot",0,2018
2018-11-21,"Timothe Luwawu-Cabarrot",0,2018
2018-11-23,"Timothe Luwawu-Cabarrot",0,2018
2018-11-24,"Timothe Luwawu-Cabarrot",0,2018
2018-10-17,"TJ Leaf",0,2018
2018-10-24,"TJ Leaf",0,2018
2018-10-27,"TJ Leaf",0,2018
2018-10-29,"TJ Leaf",0,2018
2018-11-02,"TJ Leaf",0,2018
2018-11-03,"TJ Leaf",0,2018
2018-11-05,"TJ Leaf",0,2018
2018-11-09,"TJ Leaf",0,2018
2018-11-17,"TJ Leaf",0,2018
2018-11-19,"TJ Leaf",0,2018
2018-11-21,"TJ Leaf",0,2018
2018-11-23,"TJ Leaf",0,2018
2018-11-26,"TJ Leaf",0,2018
2018-11-27,"TJ Leaf",0,2018
2018-12-07,"TJ Leaf",0,2018
2018-12-08,"TJ Leaf",0,2018
2018-10-28,"Troy Brown Jr.",0,2018
2018-11-02,"Troy Brown Jr.",0,2018
2018-11-04,"Troy Brown Jr.",0,2018
2018-11-06,"Troy Brown Jr.",0,2018
2018-11-14,"Troy Brown Jr.",0,2018
2018-11-16,"Troy Brown Jr.",0,2018
2018-11-18,"Troy Brown Jr.",0,2018
2018-11-28,"Troy Brown Jr.",0,2018
2018-11-30,"Troy Brown Jr.",0,2018
2018-12-01,"Troy Brown Jr.",0,2018
2018-12-05,"Troy Brown Jr.",0,2018
2018-10-23,"Tyler Lydon",0,2018
2018-11-01,"Tyler Lydon",0,2018
2018-11-03,"Tyler Lydon",0,2018
2018-11-15,"Tyler Lydon",0,2018
2018-11-23,"Tyler Lydon",0,2018
2018-11-27,"Tyler Lydon",0,2018
2018-12-10,"Tyler Lydon",0,2018
2018-12-14,"Tyler Lydon",0,2018
2018-10-24,"Udonis Haslem",0,2018
2018-11-14,"Udonis Haslem",0,2018
2018-12-08,"Udonis Haslem",0,2018
2018-11-04,"Wade Baldwin IV",0,2018
2018-11-16,"Wade Baldwin IV",0,2018
2018-11-18,"Wade Baldwin IV",0,2018
2018-11-20,"Wade Baldwin IV",0,2018
2018-11-21,"Wade Baldwin IV",0,2018
2018-11-23,"Wade Baldwin IV",0,2018
2018-12-06,"Wade Baldwin IV",0,2018
2018-11-14,"Yuta Watanabe",0,2018
2018-11-06,"Alex Poythress",1,2018
2018-11-07,"Alex Poythress",1,2018
2018-11-09,"Alex Poythress",1,2018
2018-11-11,"Alex Poythress",1,2018
2018-11-17,"Alex Poythress",1,2018
2018-10-29,"Alfonzo McKinnie",1,2018
2018-11-10,"Alfonzo McKinnie",1,2018
2018-11-12,"Alfonzo McKinnie",1,2018
2018-11-13,"Alfonzo McKinnie",1,2018
2018-10-16,"Amir Johnson",1,2018
2018-10-18,"Amir Johnson",1,2018
2018-10-20,"Amir Johnson",1,2018
2018-10-23,"Amir Johnson",1,2018
2018-10-24,"Amir Johnson",1,2018
2018-10-27,"Amir Johnson",1,2018
2018-10-29,"Amir Johnson",1,2018
2018-10-30,"Amir Johnson",1,2018
2018-11-01,"Amir Johnson",1,2018
2018-11-03,"Amir Johnson",1,2018
2018-11-04,"Amir Johnson",1,2018
2018-11-07,"Amir Johnson",1,2018
2018-11-09,"Amir Johnson",1,2018
2018-11-10,"Amir Johnson",1,2018
2018-11-12,"Amir Johnson",1,2018
2018-11-14,"Amir Johnson",1,2018
2018-11-16,"Amir Johnson",1,2018
2018-11-17,"Amir Johnson",1,2018
2018-11-19,"Amir Johnson",1,2018
2018-11-21,"Amir Johnson",1,2018
2018-11-23,"Amir Johnson",1,2018
2018-11-28,"Amir Johnson",1,2018
2018-11-30,"Amir Johnson",1,2018
2018-12-02,"Amir Johnson",1,2018
2018-12-07,"Amir Johnson",1,2018
2018-12-10,"Amir Johnson",1,2018
2018-12-12,"Amir Johnson",1,2018
2018-10-17,"Ante Zizic",1,2018
2018-10-19,"Ante Zizic",1,2018
2018-10-21,"Ante Zizic",1,2018
2018-10-24,"Ante Zizic",1,2018
2018-10-27,"Ante Zizic",1,2018
2018-11-13,"Ante Zizic",1,2018
2018-11-14,"Ante Zizic",1,2018
2018-11-19,"Ante Zizic",1,2018
2018-11-23,"Ante Zizic",1,2018
2018-11-26,"Ante Zizic",1,2018
2018-11-28,"Ante Zizic",1,2018
2018-11-30,"Ante Zizic",1,2018
2018-12-07,"Ante Zizic",1,2018
2018-11-17,"Bismack Biyombo",1,2018
2018-12-02,"Bismack Biyombo",1,2018
2018-12-05,"Bismack Biyombo",1,2018
2018-10-17,"Boban Marjanovic",1,2018
2018-10-19,"Boban Marjanovic",1,2018
2018-10-21,"Boban Marjanovic",1,2018
2018-10-23,"Boban Marjanovic",1,2018
2018-10-26,"Boban Marjanovic",1,2018
2018-10-28,"Boban Marjanovic",1,2018
2018-10-30,"Boban Marjanovic",1,2018
2018-11-01,"Boban Marjanovic",1,2018
2018-11-02,"Boban Marjanovic",1,2018
2018-10-26,"Chandler Hutchison",1,2018
2018-10-17,"Cheick Diallo",1,2018
2018-10-19,"Cheick Diallo",1,2018
2018-10-27,"Cheick Diallo",1,2018
2018-10-29,"Cheick Diallo",1,2018
2018-11-01,"Cheick Diallo",1,2018
2018-11-03,"Cheick Diallo",1,2018
2018-11-05,"Cheick Diallo",1,2018
2018-11-07,"Cheick Diallo",1,2018
2018-11-10,"Cheick Diallo",1,2018
2018-11-12,"Cheick Diallo",1,2018
2018-11-14,"Cheick Diallo",1,2018
2018-11-19,"Cheick Diallo",1,2018
2018-11-23,"Cheick Diallo",1,2018
2018-11-24,"Cheick Diallo",1,2018
2018-11-26,"Cheick Diallo",1,2018
2018-11-28,"Cheick Diallo",1,2018
2018-11-30,"Cheick Diallo",1,2018
2018-12-02,"Cheick Diallo",1,2018
2018-12-05,"Cheick Diallo",1,2018
2018-12-07,"Cheick Diallo",1,2018
2018-12-09,"Cheick Diallo",1,2018
2018-12-10,"Cheick Diallo",1,2018
2018-12-12,"Cheick Diallo",1,2018
2018-10-17,"Cody Zeller",1,2018
2018-10-19,"Cody Zeller",1,2018
2018-11-14,"Cristiano Felicio",1,2018
2018-11-16,"Cristiano Felicio",1,2018
2018-11-17,"Cristiano Felicio",1,2018
2018-11-21,"Cristiano Felicio",1,2018
2018-11-23,"Cristiano Felicio",1,2018
2018-11-24,"Cristiano Felicio",1,2018
2018-11-30,"Cristiano Felicio",1,2018
2018-12-01,"Cristiano Felicio",1,2018
2018-12-08,"Cristiano Felicio",1,2018
2018-12-10,"Cristiano Felicio",1,2018
2018-10-19,"Damian Jones",1,2018
2018-10-21,"Damian Jones",1,2018
2018-10-24,"Damian Jones",1,2018
2018-10-26,"Damian Jones",1,2018
2018-10-28,"Damian Jones",1,2018
2018-10-29,"Damian Jones",1,2018
2018-10-31,"Damian Jones",1,2018
2018-11-02,"Damian Jones",1,2018
2018-11-05,"Damian Jones",1,2018
2018-11-08,"Damian Jones",1,2018
2018-11-10,"Damian Jones",1,2018
2018-11-12,"Damian Jones",1,2018
2018-11-13,"Damian Jones",1,2018
2018-11-15,"Damian Jones",1,2018
2018-11-17,"Damian Jones",1,2018
2018-11-18,"Damian Jones",1,2018
2018-11-21,"Damian Jones",1,2018
2018-11-24,"Damian Jones",1,2018
2018-11-26,"Damian Jones",1,2018
2018-12-01,"Damian Jones",1,2018
2018-10-20,"Daniel Theis",1,2018
2018-10-22,"Daniel Theis",1,2018
2018-10-25,"Daniel Theis",1,2018
2018-10-27,"Daniel Theis",1,2018
2018-11-11,"Daniel Theis",1,2018
2018-11-14,"Daniel Theis",1,2018
2018-11-17,"Daniel Theis",1,2018
2018-11-19,"Daniel Theis",1,2018
2018-11-21,"Daniel Theis",1,2018
2018-11-23,"Daniel Theis",1,2018
2018-11-30,"Daniel Theis",1,2018
2018-12-08,"Daniel Theis",1,2018
2018-12-10,"Daniel Theis",1,2018
2018-12-12,"Daniel Theis",1,2018
2018-12-14,"Daniel Theis",1,2018
2018-10-24,"Grayson Allen",1,2018
2018-11-17,"Greg Monroe",1,2018
2018-11-21,"Greg Monroe",1,2018
2018-11-23,"Greg Monroe",1,2018
2018-12-05,"Greg Monroe",1,2018
2018-12-11,"Greg Monroe",1,2018
2018-10-25,"Hamidou Diallo",1,2018
2018-10-30,"Hamidou Diallo",1,2018
2018-11-02,"Hamidou Diallo",1,2018
2018-10-26,"Ian Mahinmi",1,2018
2018-11-12,"Ian Mahinmi",1,2018
2018-11-14,"Ian Mahinmi",1,2018
2018-11-16,"Ian Mahinmi",1,2018
2018-10-20,"Isaiah Briscoe",1,2018
2018-11-15,"Isaiah Hartenstein",1,2018
2018-11-17,"Isaiah Hartenstein",1,2018
2018-11-21,"Isaiah Hartenstein",1,2018
2018-11-23,"Isaiah Hartenstein",1,2018
2018-11-24,"Isaiah Hartenstein",1,2018
2018-11-26,"Isaiah Hartenstein",1,2018
2018-11-28,"Isaiah Hartenstein",1,2018
2018-11-30,"Isaiah Hartenstein",1,2018
2018-12-01,"Isaiah Hartenstein",1,2018
2018-11-04,"Ivan Rabb",1,2018
2018-11-05,"Ivan Rabb",1,2018
