"","Variable","Coeff","DATE","AUROC","N"
"1","share_minutes_cluster_0",-0.570030698017761,2015-10-27,0.757660546613011,1311
"2","share_minutes_cluster_1",0.0956363724859103,2015-10-27,0.757660546613011,1311
"3","share_minutes_cluster_2",-1.44412521581596,2015-10-27,0.757660546613011,1311
"4","share_minutes_cluster_3",0.477089541038328,2015-10-27,0.757660546613011,1311
"5","share_minutes_cluster_4",-1.929371987668,2015-10-27,0.757660546613011,1311
"6","share_minutes_cluster_5",-0.403840757334332,2015-10-27,0.757660546613011,1311
"7","share_minutes_cluster_6",-1.0669492679079,2015-10-27,0.757660546613011,1311
"8","share_minutes_cluster_7",-1.1987326323194,2015-10-27,0.757660546613011,1311
"9","share_minutes_cluster_8",-0.494676552289091,2015-10-27,0.757660546613011,1311
"10","share_minutes_cluster_9",1.28827419095401,2015-10-27,0.757660546613011,1311
"11","share_minutes_cluster_10",0.777645520175903,2015-10-27,0.757660546613011,1311
"12","share_minutes_cluster_11",-0.226151228271259,2015-10-27,0.757660546613011,1311
"13","share_minutes_cluster_12",0.607242508603789,2015-10-27,0.757660546613011,1311
"14","share_minutes_cluster_13",-0.373400151310336,2015-10-27,0.757660546613011,1311
"15","share_minutes_cluster_14",-0.56503907154979,2015-10-27,0.757660546613011,1311
"16","share_minutes_cluster_15",-0.355812416254576,2015-10-27,0.757660546613011,1311
"17","share_minutes_cluster_16",-2.15562927507814,2015-10-27,0.757660546613011,1311
"18","share_minutes_cluster_17",2.18455177060677,2015-10-27,0.757660546613011,1311
"19","share_minutes_cluster_18",0,2015-10-27,0.757660546613011,1311
"20","share_minutes_cluster_19",-0.771582708053912,2015-10-27,0.757660546613011,1311
"21","share_minutes_cluster_20",0.576824113015967,2015-10-27,0.757660546613011,1311
"22","share_minutes_cluster_21",-2.35496292942659,2015-10-27,0.757660546613011,1311
"23","share_minutes_cluster_22",-1.55420155794687,2015-10-27,0.757660546613011,1311
"24","share_minutes_cluster_23",-0.82912629622832,2015-10-27,0.757660546613011,1311
"25","share_minutes_cluster_24",0.552017873439925,2015-10-27,0.757660546613011,1311
"26","share_minutes_cluster_25",0.492573096373627,2015-10-27,0.757660546613011,1311
"27","home_team_selected",0.31761852575219,2015-10-27,0.757660546613011,1311
"28","early_season",-0.0120659790418264,2015-10-27,0.757660546613011,1311
"29","winrate_selected_team",2.3138590923015,2015-10-27,0.757660546613011,1311
"30","winrate_opposing_team",-2.62223276204408,2015-10-27,0.757660546613011,1311
"31","opposing_team_travel",0.000141269907945852,2015-10-27,0.757660546613011,1311
"32","selected_team_travel",-5.99815404769858e-05,2015-10-27,0.757660546613011,1311
"33","opposing_team_rest",-0.0186197084931978,2015-10-27,0.757660546613011,1311
"34","selected_team_rest",0.0378953420016307,2015-10-27,0.757660546613011,1311
"35","share_minutes_cluster_0",-0.602931925383218,2015-10-28,0.758431577117023,1314
"36","share_minutes_cluster_1",0.130775176416569,2015-10-28,0.758431577117023,1314
"37","share_minutes_cluster_2",-1.64881365960353,2015-10-28,0.758431577117023,1314
"38","share_minutes_cluster_3",0.528981677574126,2015-10-28,0.758431577117023,1314
"39","share_minutes_cluster_4",-1.99428765637988,2015-10-28,0.758431577117023,1314
"40","share_minutes_cluster_5",-0.427880589306599,2015-10-28,0.758431577117023,1314
"41","share_minutes_cluster_6",-1.16159867904779,2015-10-28,0.758431577117023,1314
"42","share_minutes_cluster_7",-1.30426100008274,2015-10-28,0.758431577117023,1314
"43","share_minutes_cluster_8",-0.554977264566804,2015-10-28,0.758431577117023,1314
"44","share_minutes_cluster_9",1.32444119318242,2015-10-28,0.758431577117023,1314
"45","share_minutes_cluster_10",0.846043381029797,2015-10-28,0.758431577117023,1314
"46","share_minutes_cluster_11",-0.233504122140117,2015-10-28,0.758431577117023,1314
"47","share_minutes_cluster_12",0.699212158505275,2015-10-28,0.758431577117023,1314
