"Variable","Coeff","DATE","AUROC","N"
"share_minutes_cluster_0",-1.60510289123078,2018-10-16,0.720244061650258,3690
"share_minutes_cluster_1",-0.693646179416898,2018-10-16,0.720244061650258,3690
"share_minutes_cluster_2",-0.694052087955952,2018-10-16,0.720244061650258,3690
"share_minutes_cluster_3",-0.659337022740477,2018-10-16,0.720244061650258,3690
"share_minutes_cluster_4",-0.797572364695805,2018-10-16,0.720244061650258,3690
"share_minutes_cluster_5",1.83883633300778,2018-10-16,0.720244061650258,3690
"share_minutes_cluster_6",-0.492378621670389,2018-10-16,0.720244061650258,3690
"share_minutes_cluster_7",1.51452585703461,2018-10-16,0.720244061650258,3690
"share_minutes_cluster_8",0.0179458838270522,2018-10-16,0.720244061650258,3690
"share_minutes_cluster_9",-0.905278905369648,2018-10-16,0.720244061650258,3690
"share_minutes_cluster_10",-0.958206724455777,2018-10-16,0.720244061650258,3690
"share_minutes_cluster_11",0.310610206269361,2018-10-16,0.720244061650258,3690
"share_minutes_cluster_12",0,2018-10-16,0.720244061650258,3690
"share_minutes_cluster_13",-0.65910322135817,2018-10-16,0.720244061650258,3690
"share_minutes_cluster_14",1.67518054977993,2018-10-16,0.720244061650258,3690
"share_minutes_cluster_15",-0.585653891629474,2018-10-16,0.720244061650258,3690
"share_minutes_cluster_16",-0.0595957544281379,2018-10-16,0.720244061650258,3690
"share_minutes_cluster_17",-0.0668341850797944,2018-10-16,0.720244061650258,3690
"share_minutes_cluster_18",0.544660041658548,2018-10-16,0.720244061650258,3690
"share_minutes_cluster_19",-0.108018506503726,2018-10-16,0.720244061650258,3690
"share_minutes_cluster_20",0.348023189172042,2018-10-16,0.720244061650258,3690
"share_minutes_cluster_21",0.281647365699855,2018-10-16,0.720244061650258,3690
"share_minutes_cluster_22",-0.00537322218238181,2018-10-16,0.720244061650258,3690
"share_minutes_cluster_23",0.489745469786814,2018-10-16,0.720244061650258,3690
"share_minutes_cluster_24",1.54804320531902,2018-10-16,0.720244061650258,3690
"share_minutes_cluster_25",-0.616480770794061,2018-10-16,0.720244061650258,3690
"opposing_team_travel",1.91007666124037e-05,2018-10-16,0.720244061650258,3690
"opposing_team_rest",-0.0374036539452494,2018-10-16,0.720244061650258,3690
"selected_team_rest",0.0307381369534072,2018-10-16,0.720244061650258,3690
