"share_minutes_cluster_0","share_minutes_cluster_1","share_minutes_cluster_2","share_minutes_cluster_3","share_minutes_cluster_4","share_minutes_cluster_5","share_minutes_cluster_6","share_minutes_cluster_7","share_minutes_cluster_8","share_minutes_cluster_9","share_minutes_cluster_10","share_minutes_cluster_11","share_minutes_cluster_12","share_minutes_cluster_13","share_minutes_cluster_14","share_minutes_cluster_15","share_minutes_cluster_16","share_minutes_cluster_17","share_minutes_cluster_18","share_minutes_cluster_19","share_minutes_cluster_20","share_minutes_cluster_21","share_minutes_cluster_22","share_minutes_cluster_23","share_minutes_cluster_24","share_minutes_cluster_25","opposing_team_travel","opposing_team_rest","selected_team_rest","selected_team_travel","selected_team_matchup_wins","opposing_team_matchup_wins","winrate_season_selected_team","winrate_season_selected_team_adj","winrate_season_opposing_team","winrate_season_opposing_team_adj","game_id","DATE","home_team_name","road_team_name","selected_team","opposing_team","roster","circumstances","performance"
-0.0431379447048901,-0.0519560897313365,0,0.0486302941182474,0.0492961734794163,0.0593578855008388,0,0.0305846904191709,0,-0.0101497260766386,0,0,0,0.31483620917707,0.0328703031264658,0,0.0394749792011701,0.000320370893004669,-0.100269257764904,-0.0632183685934929,0,0.0162577105627335,0,0,-0.0337854492043068,0.0058963292260113,0.234900268428693,0,0,0,0,0,1.19230133307829,0,-1.21442979580302,0,"2016-10-25  aaAdeeGilnnnnoooSSttt",2016-10-25,"Golden State","San Antonio","Golden State","San Antonio",0.295008109628559,0.234900268428693,-0.0221284627247293
0.129477637727177,0,0,0.000544006001635844,-0.0427905118079197,-0.0443593491179316,0.03213949625903,-0.0612239106881498,0,0,-0.0450748335017854,-0.00841588505665206,0,-0.336913761397907,-0.0601302307672347,0.0593677078590186,0,0.000109054861611,0.0853966834432341,0,0,0,0,0.0652862751518787,0,0.0116841605689335,0,0,0,-0.0933585960602752,0,0,0.576863439092289,0,-1.24453962545102,0,"2016-10-25 aCdeeekllnNorvwY",2016-10-25,"Cleveland","New York","New York","Cleveland",-0.214903460465061,-0.0933585960602752,-0.667676186358736
-0.0562389135871599,-0.0436862970227593,0,0,0.00460897076626317,0.114742649545083,0.0865974024924935,-0.0239875130201138,0,-0.0157716617363881,0,0.0471247237855427,0,0.332418041488759,0.0429666348863586,0,-0.0328012995145962,-0.000387545780401288,-0.109586153174075,0,0,0,0.145555814572809,-0.0803348381352298,0.0323917235263915,0.0131080041946538,0.100730541133207,0,0,0,0,0,0.850674195896462,0,-0.963514548736277,0,"2016-10-25aadhlnoPrttU",2016-10-25,"Portland","Utah","Portland","Utah",0.456719743287631,0.100730541133207,-0.112840352839815
-0.0217596469513048,-0.0689362623517223,0,0,-0.067392731309964,0.0945414483607574,-0.246227602465052,0.0320776366073085,0,0,0,0.0955090938805773,0.00468582449840719,0.686306944659564,-0.0358026740077703,0,0.0179541179073392,0.00391991114650534,0,-0.0791302202127158,0,0,0,-0.0631392146091024,-0.0450565675304123,-0.00828889236901815,0,0,0,-0.308238083242953,0,0,0,0,0,0,"2016-10-26 aaaaCdehhhiiiklllmoOpPty",2016-10-26,"Philadelphia","Oklahoma City","Oklahoma City","Philadelphia",0.299261165253397,-0.308238083242953,0
0.040928144774719,0,-0.0643366071957214,-0.00172431798323088,0.0455298076418974,0.11622741036793,-0.468265180535872,0,0,0.00475011741855938,0,0,-0.00245002223142321,-0.381925070048338,-0.0271782142947437,0.0428793867827433,-0.0360979214820183,0.0028938594706481,0,-0.090433070169751,0.0213970522585537,0,0,0,-0.00632795540682916,0.0192048397713464,0.226119008448336,0,0,0,0,0,0,0,0,0,"2016-10-26 aAeHkLLnoorsstu",2016-10-26,"LA Lakers","Houston","LA Lakers","Houston",-0.784927740861531,0.226119008448336,0
0.0465094408333802,0,0,0.111870386459262,0,0,0,0,0,-0.0145283624558376,0.0641165647969045,-0.0421705465908547,-0.000818484429229954,0,0.0407420839801426,0,0.0388333846078987,-0.00197145650957272,0,0,-0.0222194711670371,0.0667401146218969,0,0,0,0.0141174088218496,0.178214708524266,0,0,0,0,0,0,0,0,0,"2016-10-26 aDeeeelnnNOrrsvw",2016-10-26,"New Orleans","Denver","New Orleans","Denver",0.301221062968803,0.178214708524266,0
0.070023437846216,-0.0479495988139524,0,0.0708285863064349,0.0877482746049545,0.0555997774096862,-0.0572416599098791,0.0599922124810565,0,-0.00432771184190093,0,0,0.000441849009908522,0,-0.0663418934922899,-0.0731506790575188,0.0667162806844702,-5.61261026332943e-05,-0.110254193666025,0,0,0,0,0,0,0,0,0,0,-0.18728607171174,0,0,0,0,0,0,"2016-10-26aaaadDiIllnns",2016-10-26,"Indiana","Dallas","Dallas","Indiana",0.0520285554585276,-0.18728607171174,0
0.016044707559832,-0.0578099622179256,0,-0.0393021180708145,0.0510142526854338,0.0693339708699077,0.247646284841055,0,0,-0.0056952439376575,-0.0407599210776568,-0.0449573037223227,-0.00322301179382002,0,-0.00280564194047839,0,-0.0547090053837775,-0.00309568310528499,0,0,-0.0264433819881888,-0.0926677934548067,0.161414296995117,0,0.0321657395379857,-0.0106162981322537,0,0,0,-0.161559230348789,0,0,0,0,0,0,"2016-10-26aaCeeehikllMorttuw",2016-10-26,"Milwaukee","Charlotte","Charlotte","Milwaukee",0.195533887664344,-0.161559230348789,0
-0.0453860479175193,-0.048003991571425,0,-0.0480886281895768,0.0435300045577678,-0.0805228627490092,0,0.031384580926073,0,0,-0.0388398138616572,0.146622059698717,-0.000390262027849009,0,0.00884673924112477,0.0750145625747204,0.0348220232232642,-0.000521156119072772,0,0,-0.0231727501718713,-0.0832894823534121,0,0,0.0297788297083222,0.0106343314506864,0.104613747830149,0,0,0,0,0,0,0,0,0,"2016-10-26aaceehimnnooPrStx",2016-10-26,"Phoenix","Sacramento","Phoenix","Sacramento",0.0124181364192829,0.104613747830149,0
0.070220933407525,-0.0506350016126077,-0.0563075932567403,-0.0933887706861214,0.0440025401423643,-0.0603883110879459,-0.0590890685956835,-0.0351924314451852,0,0.00915428924163117,0,0,0.00368026273931212,0,0,-0.0072785710897917,0,0,0.00847220854790949,0,-0.00759360115719646,0.0740807154455309,0,0,0,0.0214918395721032,0.0338565680500293,0,0,0,0,0,0,0,0,0,"2016-10-26aadiilmMnoOr",2016-10-26,"Orlando","Miami","Orlando","Miami",-0.138770559834896,0.0338565680500293,0
0,0,0,0,0.0706453156359383,0.00897435564090959,0.153178291486407,0.0290661431469663,0,0.00890816854564399,0.0571087570001709,0,0.00461391227678094,0,0.027960237171038,0,0,0.00241392859323384,0.161375798864725,0,-0.00528767103158016,0.147186706257843,0,0,0.0291616824026718,0,9.72988556637255e-09,0,0,-0.171656601397252,0,0,0,0,0,0,"2016-10-26aeehiimMMnnopsst",2016-10-26,"Memphis","Minnesota","Minnesota","Memphis",0.695305625990749,-0.171656591667366,0
0.0793321503047498,-0.0688029548021383,0,0.102257915794527,0,0,0.112205567750532,-0.115685599103354,0,-0.00367624015953823,0,0,0.0029932564947086,0,-0.0594498066772049,0,0.0403712122226614,0.00803535692213107,-0.105088031558506,0,0.0242446378270677,0.0860028201966372,0,0,-0.034638481043391,-0.0145510008448407,0,0,0,-0.0463914852050035,0,0,0,0,0,0,"2016-10-26BBklnnoooorsty",2016-10-26,"Boston","Brooklyn","Brooklyn","Boston",0.0535508033240421,-0.0463914852050035,0
0.0284365046144284,0.0673208000582239,0.057154518476426,-0.0137274095079912,0.0472740836031641,-0.0594989384430106,0,0.0709033973589377,0,0,-0.0466495022023476,-0.0456282204478126,-0.00282592242998646,0,0.0296799192704788,0,0.0382381391411218,-0.000885072987353898,-0.107464864616836,0,0.0277499089991946,0,0,0,0,-0.0368264454636673,0,0,0,-0.0506175643417162,0,0,0,0,0,0,"2016-10-26DeinoooorrtttT",2016-10-26,"Toronto","Detroit","Detroit","Toronto",0.0532508954229691,-0.0506175643417162,0
0,-0.0624755722851883,0,0.0694607839744489,0,-0.0425978801169901,0,-0.0660729220832805,0,-0.00594894459491243,0,0,-0.00471548621470803,0,0.0788003875362291,0.162033912352937,-0.0380912876346236,0,-0.131126185482563,0,0.026059704108857,-0.0234975814952305,0,-0.032972777601466,-0.0334677692377,0,0.0110695226035051,-0.10433908404352,0.0885924728573965,-0.147244098942231,0,0,1.71514675334314,0.0465732766069697,-1.79505340004174,0.265635555098703,"2016-10-27 aaaAceimnnnnooorSStt",2016-10-27,"Sacramento","San Antonio","Sacramento","San Antonio",-0.10461161877419,-0.151921187524849,0.23230218500707
-0.114785572326118,-0.0468363652925978,-0.0630146655478357,0,0.0497440651115405,0,0.0989769855225932,0.0205543491898072,0,-0.011671590194897,-0.0382470362538,0.0482449954994006,0,0.338654128409963,0,0,-0.0101548417157509,0.00139645355731184,0,0.118400423033985,-0.0200267876247573,0,0,0,0,0.0204192196950768,0.133971708878471,0,0.177184945714793,0,0,0,1.71514675334314,0.0465732766069697,0,0,"2016-10-27 aACdeillLnoppPrrst",2016-10-27,"Portland","LA Clippers","Portland","LA Clippers",0.391653761063921,0.311156654593264,1.76172002995011
-0.00490737096033218,0,0,-0.0911454638835007,-0.0402430729644579,0,0.111401693260312,0.0576463085003023,0,0.00419585486585756,-0.0460310005944398,-0.0505149886720593,-0.00520956714019414,0,4.70477401071532e-05,0,0,-0.00206592092809534,0,0,-0.0198598970105225,0,0,0.100261563222896,0,-0.0141252290343522,0.0879125137540328,0,0,0,0,0,0,0,0,0,"2016-10-27aaaAghilnnnostttW",2016-10-27,"Atlanta","Washington","Atlanta","Washington",-0.000550043598478853,0.0879125137540328,0
-0.0728905797110515,0,0,-0.0975882547251119,0,0,-0.12649279131573,0.0872459649678314,0,-4.37489746516091e-05,0,-0.0386552736840325,-0.00115531881227327,0,0,0,-0.0364280406200823,-0.00301021190129703,-0.0637686699849747,0,0,-0.0670031629033536,0,0,0,0.0134371080240374,0,0,0.0885924728573965,-0.196999743244373,0,0,1.71514675334314,0.0465732766069697,0,0,"2016-10-27aBcCghinooost",2016-10-27,"Chicago","Boston","Boston","Chicago",-0.406352979640689,-0.108407270386976,1.76172002995011
0.0859077458437586,0,0,0.114492044357538,-0.0518983048381366,0,0,-0.136205221155795,0,-0.0153631309069255,0,0,0.00144490621025951,-0.373687407441652,0.0300530490874922,0,-0.0263033643980077,0,0.043579623172482,0,0,-0.129997456596975,0,0,0,0.0126156760834171,0.338917728443387,-0.181572598153931,0.201803120274013,0,0,0,0,0,0,0,"2016-10-28  aadeeeeGllnnNoOrsSttw",2016-10-28,"New Orleans","Golden State","New Orleans","Golden State",-0.445361840582544,0.359148250563469,0
0,0,0,0.119480358529715,0,0.0800240991725123,-0.24428142692062,0.0364884396337923,0,0,0,0,-4.0873189055416e-05,0,-0.028288992087343,-0.161639186175221,0,0.0120613920339959,0,0,0.0548516288278319,0,0,-0.0576755606451987,-0.0432161180564278,-0.0175733229391326,0,-0.181572598153931,0.201803120274013,-0.149484574886053,0,0,2.05191914999596,-0.312825121527654,0,0,"2016-10-28 aaAehkLLrstU",2016-10-28,"Utah","LA Lakers","LA Lakers","Utah",-0.249809561815152,-0.12925405276597,1.7390940284683
0,0.121246593696884,0,-0.127731274418933,0.0645842663965948,0,0,0,0,0,0,-0.0812053379722604,0.00164926193902965,-0.542070131882744,0,0,0,0,-0.139963767616037,0,0.0778601178079922,0,0,0,0.132346951929116,-0.00645769629643952,0.222484400151619,-0.121048398769287,0.201803120274013,-0.216680219497373,0,0,0,0,-2.16727010931416,0.630137917331157,"2016-10-28 aaCehhiiklmnooOPtxy",2016-10-28,"Oklahoma City","Phoenix","Phoenix","Oklahoma City",-0.499741016416796,0.0865589021589716,-1.537132191983
0.120716100780753,0,0,-0.0497060288844236,0,-0.0731301268916562,0,0.0679348801537216,0,-0.00936894131151227,0,0.0825857204910384,-0.00134839584106372,0,0,0,0.0794852343160983,-0.0128962217292861,-0.138181968445722,0,-0.0334109809714811,0,-0.338876553723841,0,0,-0.0356646371757855,0.114518216839746,-0.121048398769287,0.201803120274013,-0.0487794961782676,0,0,0,0,-2.16727010931416,0.630137917331157,"2016-10-28aaBdiIklnnnoory",2016-10-28,"Brooklyn","Indiana","Brooklyn","Indiana",-0.34186191923316,0.146493442166205,-1.537132191983
0,0.0891845365327644,-0.0878424825152184,-0.185927992051432,0.059607449185704,0,0,-0.0569027257056771,0,0.0214785349436623,0,0,-3.28612628152204e-05,0,0.0373804029103541,0,-0.0499845440587614,-0.0071267467528163,0,0,0,0,0,0,0.0423620583756188,0.0324387461149186,0.0363385594391594,-0.121048398769287,0.201803120274013,-0.327718050077049,0,0,2.05191914999596,-0.312825121527654,-2.16727010931416,0.630137917331157,"2016-10-28aaCehiilmMortt",2016-10-28,"Miami","Charlotte","Charlotte","Miami",-0.105365624283699,-0.210624769133164,0.201961836485304
0,0.0720562824735873,0,0.00338969146633923,-0.0543160941308034,0,-0.187903436131588,0,0,0.011639732095009,0,0,-0.00226716135435159,0.466354529689452,-0.0199100496572615,0,0,0.0032530988927074,0,-0.344000494721738,0.0378796025959758,0,0,0,0.00472081116993886,-0.0146412419659251,0.135181963510643,-0.121048398769287,0.201803120274013,-0.319210556481215,0,0,0,0,0,0,"2016-10-28aaDHllnoosstu",2016-10-28,"Dallas","Houston","Houston","Dallas",-0.0237447295786573,-0.103273871465846,0
-0.1244586032532,0,0,-0.0719962227356104,0.0478843300625645,0,0,0.0333679708341869,0,0.0238638989737793,-0.0067907525319375,2.89154318254958e-06,0,0.428924805175788,0.0391568827539652,0,0,0,-0.152907029953084,0,0,0,0,0,-0.0126089108817288,-0.0542320323083142,0,-0.121048398769287,0.30270468041102,-0.0489101897899408,0,0,2.05191914999596,-0.312825121527654,-2.16727010931416,0.630137917331157,"2016-10-28aCdeellnnooortTv",2016-10-28,"Toronto","Cleveland","Cleveland","Toronto",0.150207227679591,0.132746091851792,0.201961836485304
