"Variable","Coeff","DATE","AUROC","N"
"share_minutes_cluster_0",-1.29859110719314,2019-10-22,0.718419280693219,3690
"share_minutes_cluster_1",-0.22737146280237,2019-10-22,0.718419280693219,3690
"share_minutes_cluster_2",0.516556704770055,2019-10-22,0.718419280693219,3690
"share_minutes_cluster_3",-0.584885851159141,2019-10-22,0.718419280693219,3690
"share_minutes_cluster_4",0.20873638878223,2019-10-22,0.718419280693219,3690
"share_minutes_cluster_5",-0.336054803660671,2019-10-22,0.718419280693219,3690
"share_minutes_cluster_6",0.879394088293298,2019-10-22,0.718419280693219,3690
"share_minutes_cluster_7",1.10050893972827,2019-10-22,0.718419280693219,3690
"share_minutes_cluster_8",-1.31374544505048,2019-10-22,0.718419280693219,3690
"share_minutes_cluster_9",-0.389320444093723,2019-10-22,0.718419280693219,3690
"share_minutes_cluster_10",0.322440357615965,2019-10-22,0.718419280693219,3690
"share_minutes_cluster_11",-0.385845662062254,2019-10-22,0.718419280693219,3690
"share_minutes_cluster_12",2.99082251919596,2019-10-22,0.718419280693219,3690
"share_minutes_cluster_13",-0.124854244990914,2019-10-22,0.718419280693219,3690
"share_minutes_cluster_14",-1.32291201563257,2019-10-22,0.718419280693219,3690
"share_minutes_cluster_15",-0.247328170174684,2019-10-22,0.718419280693219,3690
"share_minutes_cluster_16",-0.0597651547535401,2019-10-22,0.718419280693219,3690
"share_minutes_cluster_17",-0.0975602773628131,2019-10-22,0.718419280693219,3690
"share_minutes_cluster_18",-0.675045069250214,2019-10-22,0.718419280693219,3690
"share_minutes_cluster_19",-0.0215792226648216,2019-10-22,0.718419280693219,3690
"share_minutes_cluster_20",0.913068892640235,2019-10-22,0.718419280693219,3690
"share_minutes_cluster_21",0.85696752792803,2019-10-22,0.718419280693219,3690
"share_minutes_cluster_22",-0.757476363994252,2019-10-22,0.718419280693219,3690
"share_minutes_cluster_23",2.01344258722904,2019-10-22,0.718419280693219,3690
"share_minutes_cluster_24",-1.91236142823375,2019-10-22,0.718419280693219,3690
"share_minutes_cluster_25",0.707143969495799,2019-10-22,0.718419280693219,3690
"opposing_team_travel",-3.15508314994313e-05,2019-10-22,0.718419280693219,3690
"opposing_team_rest",-0.0359926990921833,2019-10-22,0.718419280693219,3690
"selected_team_rest",0.0571887688612192,2019-10-22,0.718419280693219,3690
"selected_team_travel",-3.13445891238417e-05,2019-10-22,0.718419280693219,3690
"selected_team_matchup_wins",0.0858357713446466,2019-10-22,0.718419280693219,3690
"opposing_team_matchup_wins",-0.105111352925119,2019-10-22,0.718419280693219,3690
"home_team_selected",0.511200103445626,2019-10-22,0.718419280693219,3690
"winrate_season_selected_team",1.13264815521054,2019-10-22,0.718419280693219,3690
"winrate_season_selected_team_adj",-0.216362082360429,2019-10-22,0.718419280693219,3690
"winrate_season_opposing_team",-1.13369186141131,2019-10-22,0.718419280693219,3690
"winrate_season_opposing_team_adj",-0.0851801480594481,2019-10-22,0.718419280693219,3690
"share_minutes_cluster_0",-1.45234436139862,2019-10-23,0.719641921743379,3692
"share_minutes_cluster_1",-0.275232595136443,2019-10-23,0.719641921743379,3692
"share_minutes_cluster_2",0.562936808211432,2019-10-23,0.719641921743379,3692
"share_minutes_cluster_3",-0.643909604486619,2019-10-23,0.719641921743379,3692
"share_minutes_cluster_4",0.246554836682341,2019-10-23,0.719641921743379,3692
"share_minutes_cluster_5",-0.387277549991451,2019-10-23,0.719641921743379,3692
"share_minutes_cluster_6",0.945116181696202,2019-10-23,0.719641921743379,3692
"share_minutes_cluster_7",1.26285216634556,2019-10-23,0.719641921743379,3692
"share_minutes_cluster_8",-1.46478499780834,2019-10-23,0.719641921743379,3692
"share_minutes_cluster_9",-0.48462474333075,2019-10-23,0.719641921743379,3692
"share_minutes_cluster_10",0.315280939503763,2019-10-23,0.719641921743379,3692
"share_minutes_cluster_11",-0.392651536561826,2019-10-23,0.719641921743379,3692
"share_minutes_cluster_12",3.25211401892849,2019-10-23,0.719641921743379,3692
"share_minutes_cluster_13",-0.136664133016868,2019-10-23,0.719641921743379,3692
"share_minutes_cluster_14",-1.42572885116954,2019-10-23,0.719641921743379,3692
"share_minutes_cluster_15",-0.361364754573692,2019-10-23,0.719641921743379,3692
"share_minutes_cluster_16",-0.0776687328070207,2019-10-23,0.719641921743379,3692
"share_minutes_cluster_17",-0.107266479447595,2019-10-23,0.719641921743379,3692
"share_minutes_cluster_18",-0.715112398063394,2019-10-23,0.719641921743379,3692
"share_minutes_cluster_19",-0.000418501480912655,2019-10-23,0.719641921743379,3692
"share_minutes_cluster_20",1.00760515783766,2019-10-23,0.719641921743379,3692
"share_minutes_cluster_21",0.970342392775085,2019-10-23,0.719641921743379,3692
"share_minutes_cluster_22",-0.818879551774295,2019-10-23,0.719641921743379,3692
"share_minutes_cluster_23",2.19015470099533,2019-10-23,0.719641921743379,3692
"share_minutes_cluster_24",-2.09758748518879,2019-10-23,0.719641921743379,3692
"share_minutes_cluster_25",0.816211314045629,2019-10-23,0.719641921743379,3692
"opposing_team_travel",-4.54115094965281e-05,2019-10-23,0.719641921743379,3692
"opposing_team_rest",-0.041024114641697,2019-10-23,0.719641921743379,3692
"selected_team_rest",0.0644740411560709,2019-10-23,0.719641921743379,3692
"selected_team_travel",-4.48869103615229e-05,2019-10-23,0.719641921743379,3692
"selected_team_matchup_wins",0.0753766213380777,2019-10-23,0.719641921743379,3692
"opposing_team_matchup_wins",-0.106017480915882,2019-10-23,0.719641921743379,3692
"home_team_selected",0.577818512011887,2019-10-23,0.719641921743379,3692
"winrate_season_selected_team",1.2837344234206,2019-10-23,0.719641921743379,3692
"winrate_season_selected_team_adj",-0.342976439572881,2019-10-23,0.719641921743379,3692
"winrate_season_opposing_team",-1.28392991692913,2019-10-23,0.719641921743379,3692
"winrate_season_opposing_team_adj",0.0106063280989888,2019-10-23,0.719641921743379,3692
"share_minutes_cluster_0",-1.53780626902108,2019-10-24,0.719294015717711,3703
"share_minutes_cluster_1",-0.246051490566281,2019-10-24,0.719294015717711,3703
"share_minutes_cluster_2",0.566224306051103,2019-10-24,0.719294015717711,3703
"share_minutes_cluster_3",-0.639439452530545,2019-10-24,0.719294015717711,3703
"share_minutes_cluster_4",0.246791544326217,2019-10-24,0.719294015717711,3703
"share_minutes_cluster_5",-0.371368479896739,2019-10-24,0.719294015717711,3703
"share_minutes_cluster_6",0.918318892908905,2019-10-24,0.719294015717711,3703
"share_minutes_cluster_7",1.27956671855383,2019-10-24,0.719294015717711,3703
"share_minutes_cluster_8",-1.42101251365582,2019-10-24,0.719294015717711,3703
"share_minutes_cluster_9",-0.470097389461309,2019-10-24,0.719294015717711,3703
"share_minutes_cluster_10",0.312627596474299,2019-10-24,0.719294015717711,3703
"share_minutes_cluster_11",-0.397359160743801,2019-10-24,0.719294015717711,3703
"share_minutes_cluster_12",3.2560590576353,2019-10-24,0.719294015717711,3703
"share_minutes_cluster_13",-0.151981720844447,2019-10-24,0.719294015717711,3703
"share_minutes_cluster_14",-1.45011421000007,2019-10-24,0.719294015717711,3703
"share_minutes_cluster_15",-0.354777248833601,2019-10-24,0.719294015717711,3703
"share_minutes_cluster_16",-0.080848980169801,2019-10-24,0.719294015717711,3703
"share_minutes_cluster_17",-0.105331015850428,2019-10-24,0.719294015717711,3703
"share_minutes_cluster_18",-0.732838930802737,2019-10-24,0.719294015717711,3703
"share_minutes_cluster_19",-0.00721446089766079,2019-10-24,0.719294015717711,3703
"share_minutes_cluster_20",1.01138888375355,2019-10-24,0.719294015717711,3703
"share_minutes_cluster_21",0.962065383001976,2019-10-24,0.719294015717711,3703
"share_minutes_cluster_22",-0.839587058410778,2019-10-24,0.719294015717711,3703
"share_minutes_cluster_23",2.2117335088776,2019-10-24,0.719294015717711,3703
"share_minutes_cluster_24",-2.10273404058619,2019-10-24,0.719294015717711,3703
"share_minutes_cluster_25",0.818464763408591,2019-10-24,0.719294015717711,3703
"opposing_team_travel",-4.39733819078499e-05,2019-10-24,0.719294015717711,3703
"opposing_team_rest",-0.0408809570963357,2019-10-24,0.719294015717711,3703
"selected_team_rest",0.0640527517096037,2019-10-24,0.719294015717711,3703
"selected_team_travel",-4.34409031217705e-05,2019-10-24,0.719294015717711,3703
"selected_team_matchup_wins",0.0763867076735752,2019-10-24,0.719294015717711,3703
"opposing_team_matchup_wins",-0.107094383084566,2019-10-24,0.719294015717711,3703
"home_team_selected",0.580331426077941,2019-10-24,0.719294015717711,3703
"winrate_season_selected_team",1.27893311620414,2019-10-24,0.719294015717711,3703
"winrate_season_selected_team_adj",-0.340238284797145,2019-10-24,0.719294015717711,3703
"winrate_season_opposing_team",-1.27993973815767,2019-10-24,0.719294015717711,3703
"winrate_season_opposing_team_adj",0.0074334052831047,2019-10-24,0.719294015717711,3703
"share_minutes_cluster_0",-1.41061395861739,2019-10-25,0.71823384475588,3706
"share_minutes_cluster_1",-0.20360518047919,2019-10-25,0.71823384475588,3706
"share_minutes_cluster_2",0.546399079079329,2019-10-25,0.71823384475588,3706
"share_minutes_cluster_3",-0.603635995274292,2019-10-25,0.71823384475588,3706
"share_minutes_cluster_4",0.212288902599029,2019-10-25,0.71823384475588,3706
"share_minutes_cluster_5",-0.343038865296326,2019-10-25,0.71823384475588,3706
"share_minutes_cluster_6",0.864907941999549,2019-10-25,0.71823384475588,3706
"share_minutes_cluster_7",1.18590367455289,2019-10-25,0.71823384475588,3706
"share_minutes_cluster_8",-1.33737903093411,2019-10-25,0.71823384475588,3706
"share_minutes_cluster_9",-0.398236486139507,2019-10-25,0.71823384475588,3706
"share_minutes_cluster_10",0.300415229535344,2019-10-25,0.71823384475588,3706
"share_minutes_cluster_11",-0.3858088892541,2019-10-25,0.71823384475588,3706
"share_minutes_cluster_12",3.02583836416793,2019-10-25,0.71823384475588,3706
"share_minutes_cluster_13",-0.141221016236727,2019-10-25,0.71823384475588,3706
"share_minutes_cluster_14",-1.37454074577357,2019-10-25,0.71823384475588,3706
"share_minutes_cluster_15",-0.31793998352713,2019-10-25,0.71823384475588,3706
"share_minutes_cluster_16",-0.080632746065482,2019-10-25,0.71823384475588,3706
"share_minutes_cluster_17",-0.0943990078016127,2019-10-25,0.71823384475588,3706
"share_minutes_cluster_18",-0.707556568104137,2019-10-25,0.71823384475588,3706
"share_minutes_cluster_19",-0.0150678977292758,2019-10-25,0.71823384475588,3706
"share_minutes_cluster_20",0.939516158563504,2019-10-25,0.71823384475588,3706
"share_minutes_cluster_21",0.909744068806711,2019-10-25,0.71823384475588,3706
