"DATE","PLAYER_FULL_NAME","Cluster","season"
2017-10-28,"Cheick Diallo",0,2017
2017-10-30,"Cheick Diallo",0,2017
2017-10-30,"Cheick Diallo",0,2017
2017-11-11,"Cheick Diallo",0,2017
2017-11-15,"Cheick Diallo",0,2017
2017-11-15,"Cheick Diallo",0,2017
2017-12-04,"Cheick Diallo",0,2017
2017-12-19,"Cheick Diallo",0,2017
2017-12-22,"Cheick Diallo",0,2017
2017-12-23,"Cheick Diallo",0,2017
2017-12-27,"Cheick Diallo",0,2017
2018-01-06,"Cheick Diallo",0,2017
2018-01-08,"Cheick Diallo",0,2017
2018-01-10,"Cheick Diallo",0,2017
2018-01-10,"Cheick Diallo",0,2017
2017-10-29,"Chris McCullough",0,2017
2017-11-11,"Chris McCullough",0,2017
2017-11-13,"Chris McCullough",0,2017
2017-11-29,"Chris McCullough",0,2017
2017-12-04,"Chris McCullough",0,2017
2017-12-15,"Chris McCullough",0,2017
2017-12-19,"Chris McCullough",0,2017
2017-12-22,"Chris McCullough",0,2017
2017-12-23,"Chris McCullough",0,2017
2017-12-27,"Chris McCullough",0,2017
2017-12-29,"Chris McCullough",0,2017
2017-10-24,"Cole Aldrich",0,2017
2017-10-25,"Cole Aldrich",0,2017
2017-11-04,"Cole Aldrich",0,2017
2017-11-04,"Cole Aldrich",0,2017
2017-11-05,"Cole Aldrich",0,2017
2017-11-20,"Cole Aldrich",0,2017
2017-12-14,"Cole Aldrich",0,2017
2017-12-31,"Cole Aldrich",0,2017
2018-01-01,"Cole Aldrich",0,2017
2018-01-06,"Cole Aldrich",0,2017
2018-01-10,"Cole Aldrich",0,2017
2017-10-29,"D.J. Wilson",0,2017
2017-10-31,"D.J. Wilson",0,2017
2017-11-10,"D.J. Wilson",0,2017
2017-11-15,"D.J. Wilson",0,2017
2017-11-18,"D.J. Wilson",0,2017
2017-11-22,"D.J. Wilson",0,2017
2017-11-28,"D.J. Wilson",0,2017
2017-11-30,"D.J. Wilson",0,2017
2017-12-09,"D.J. Wilson",0,2017
2017-12-15,"D.J. Wilson",0,2017
2017-12-15,"D.J. Wilson",0,2017
2017-12-23,"D.J. Wilson",0,2017
2018-01-10,"D.J. Wilson",0,2017
2017-10-28,"Dakari Johnson",0,2017
2017-10-31,"Dakari Johnson",0,2017
2017-11-10,"Dakari Johnson",0,2017
2017-11-25,"Dakari Johnson",0,2017
2017-11-29,"Dakari Johnson",0,2017
2017-12-11,"Dakari Johnson",0,2017
2017-12-16,"Dakari Johnson",0,2017
2017-12-18,"Dakari Johnson",0,2017
2017-12-20,"Dakari Johnson",0,2017
2017-12-27,"Dakari Johnson",0,2017
2018-01-03,"Dakari Johnson",0,2017
2018-01-07,"Dakari Johnson",0,2017
2018-01-10,"Dakari Johnson",0,2017
2017-10-31,"Damien Wilkins",0,2017
2017-11-01,"Damien Wilkins",0,2017
2017-11-10,"Damien Wilkins",0,2017
2017-11-12,"Damien Wilkins",0,2017
2017-11-19,"Damien Wilkins",0,2017
2017-11-25,"Damien Wilkins",0,2017
2017-11-29,"Damien Wilkins",0,2017
2017-12-04,"Damien Wilkins",0,2017
2017-12-08,"Damien Wilkins",0,2017
2017-12-20,"Damien Wilkins",0,2017
2017-12-26,"Damien Wilkins",0,2017
2017-12-31,"Damien Wilkins",0,2017
2018-01-03,"Damien Wilkins",0,2017
2018-01-06,"Damien Wilkins",0,2017
2017-10-24,"Damyean Dotson",0,2017
2017-10-27,"Damyean Dotson",0,2017
2017-10-30,"Damyean Dotson",0,2017
2017-11-01,"Damyean Dotson",0,2017
2017-11-08,"Damyean Dotson",0,2017
2017-11-11,"Damyean Dotson",0,2017
2017-11-13,"Damyean Dotson",0,2017
2017-11-17,"Damyean Dotson",0,2017
2017-11-17,"Damyean Dotson",0,2017
2017-11-20,"Damyean Dotson",0,2017
2017-11-25,"Damyean Dotson",0,2017
2017-11-27,"Damyean Dotson",0,2017
2017-11-29,"Damyean Dotson",0,2017
2017-12-03,"Damyean Dotson",0,2017
2017-12-04,"Damyean Dotson",0,2017
2018-01-03,"Daniel Hamilton",0,2017
2017-10-20,"Daniel Theis",0,2017
2017-10-24,"Daniel Theis",0,2017
2017-11-05,"Darrun Hilliard",0,2017
2017-11-07,"Darrun Hilliard",0,2017
2017-11-11,"Darrun Hilliard",0,2017
2017-12-01,"Davis Bertans",0,2017
2017-12-03,"Davis Bertans",0,2017
2017-10-18,"Demetrius Jackson",0,2017
2017-11-03,"Demetrius Jackson",0,2017
2017-11-05,"Demetrius Jackson",0,2017
2017-11-11,"Demetrius Jackson",0,2017
2017-11-12,"Demetrius Jackson",0,2017
2017-11-14,"Demetrius Jackson",0,2017
2017-12-03,"Demetrius Jackson",0,2017
2017-11-05,"Derrick Jones Jr.",0,2017
2017-11-10,"Derrick Jones Jr.",0,2017
2017-11-24,"Derrick Jones Jr.",0,2017
2017-11-24,"Derrick Jones Jr.",0,2017
2018-01-05,"Derrick Jones Jr.",0,2017
2018-01-07,"Derrick Jones Jr.",0,2017
2018-01-09,"Derrick Jones Jr.",0,2017
2017-11-19,"Derrick Walton Jr.",0,2017
2017-11-28,"Derrick Walton Jr.",0,2017
2017-11-29,"Derrick Walton Jr.",0,2017
2017-12-18,"Derrick Walton Jr.",0,2017
2017-12-20,"Derrick Walton Jr.",0,2017
2017-12-22,"Derrick Walton Jr.",0,2017
2017-12-23,"Derrick Walton Jr.",0,2017
2017-12-26,"Derrick Walton Jr.",0,2017
2017-10-27,"Derrick White",0,2017
2017-10-30,"Derrick White",0,2017
2017-11-02,"Derrick White",0,2017
2017-12-03,"Derrick White",0,2017
2017-12-09,"Derrick White",0,2017
2018-01-03,"Derrick White",0,2017
2018-01-05,"Derrick White",0,2017
2018-01-08,"Derrick White",0,2017
2018-01-11,"Derrick White",0,2017
2017-10-28,"Deyonta Davis",0,2017
2017-11-11,"Deyonta Davis",0,2017
2017-11-18,"Deyonta Davis",0,2017
2017-11-20,"Deyonta Davis",0,2017
2017-11-22,"Deyonta Davis",0,2017
2017-12-28,"Dwight Buycks",0,2017
2017-12-30,"Dwight Buycks",0,2017
2018-01-03,"Dwight Buycks",0,2017
2017-10-31,"Eric Moreland",0,2017
2017-11-03,"Eric Moreland",0,2017
2017-11-15,"Eric Moreland",0,2017
2017-10-27,"Frank Ntilikina",0,2017
2017-11-20,"Furkan Korkmaz",0,2017
2017-11-22,"Furkan Korkmaz",0,2017
2017-11-25,"Furkan Korkmaz",0,2017
2017-11-27,"Furkan Korkmaz",0,2017
2017-12-10,"Furkan Korkmaz",0,2017
2017-12-10,"Furkan Korkmaz",0,2017
2017-12-08,"Gary Payton II",0,2017
2017-12-09,"Gary Payton II",0,2017
2017-10-24,"Guerschon Yabusele",0,2017
2017-10-30,"Guerschon Yabusele",0,2017
2017-11-01,"Guerschon Yabusele",0,2017
2017-11-05,"Guerschon Yabusele",0,2017
2017-11-10,"Guerschon Yabusele",0,2017
2017-11-24,"Guerschon Yabusele",0,2017
2017-12-06,"Guerschon Yabusele",0,2017
2017-12-11,"Guerschon Yabusele",0,2017
2017-12-15,"Guerschon Yabusele",0,2017
2017-12-16,"Guerschon Yabusele",0,2017
2017-12-20,"Guerschon Yabusele",0,2017
2017-12-21,"Guerschon Yabusele",0,2017
2017-12-23,"Guerschon Yabusele",0,2017
2017-12-27,"Guerschon Yabusele",0,2017
2018-01-03,"Guerschon Yabusele",0,2017
2018-01-05,"Guerschon Yabusele",0,2017
2018-01-11,"Guerschon Yabusele",0,2017
2017-12-28,"Henry Ellenson",0,2017
2017-12-30,"Henry Ellenson",0,2017
2018-01-05,"Henry Ellenson",0,2017
2018-01-10,"Henry Ellenson",0,2017
2018-01-10,"Henry Ellenson",0,2017
2017-10-24,"Ike Anigbogu",0,2017
2017-10-25,"Ike Anigbogu",0,2017
2017-10-31,"Ike Anigbogu",0,2017
2017-11-10,"Ike Anigbogu",0,2017
2017-11-12,"Ike Anigbogu",0,2017
2017-12-31,"Ike Anigbogu",0,2017
2017-10-25,"Isaiah Canaan",0,2017
2017-12-16,"Isaiah Canaan",0,2017
2017-10-23,"Isaiah Taylor",0,2017
2017-12-11,"Ivan Rabb",0,2017
2017-12-20,"Ivan Rabb",0,2017
2017-12-30,"Ivan Rabb",0,2017
2017-12-03,"Ivica Zubac",0,2017
2017-12-29,"Ivica Zubac",0,2017
2018-01-01,"Ivica Zubac",0,2017
2018-01-03,"Ivica Zubac",0,2017
2018-01-05,"Ivica Zubac",0,2017
2018-01-07,"Ivica Zubac",0,2017
2017-12-28,"Jabari Bird",0,2017
2017-11-25,"Jacob Pullen",0,2017
2017-12-23,"Jacob Pullen",0,2017
2017-11-03,"Jacob Wiley",0,2017
2017-11-07,"Jacob Wiley",0,2017
2017-10-29,"JaKarr Sampson",0,2017
2017-12-02,"JaKarr Sampson",0,2017
2017-11-17,"Jake Layman",0,2017
2017-11-18,"Jake Layman",0,2017
2017-11-22,"Jake Layman",0,2017
2017-11-24,"Jake Layman",0,2017
2017-11-25,"Jake Layman",0,2017
2017-11-27,"Jake Layman",0,2017
2017-11-30,"Jake Layman",0,2017
2017-12-09,"Jake Layman",0,2017
2017-12-11,"Jake Layman",0,2017
2017-12-13,"Jake Layman",0,2017
2017-12-22,"Jake Layman",0,2017
2017-12-30,"Jake Layman",0,2017
2018-01-02,"Jake Layman",0,2017
2018-01-05,"Jake Layman",0,2017
2018-01-09,"Jake Layman",0,2017
2017-11-15,"Jalen Jones",0,2017
2017-11-15,"Jalen Jones",0,2017
2017-11-17,"Jalen Jones",0,2017
2017-11-17,"Jalen Jones",0,2017
2017-12-11,"Jalen Jones",0,2017
2017-12-11,"Jalen Jones",0,2017
2017-12-17,"Jamel Artis",0,2017
2017-12-20,"Jamel Artis",0,2017
2017-12-22,"Jamel Artis",0,2017
2018-01-05,"James Michael McAdoo",0,2017
2017-11-30,"Jamil Wilson",0,2017
2017-12-02,"Jamil Wilson",0,2017
2017-12-03,"Jamil Wilson",0,2017
2017-10-18,"Jarell Martin",0,2017
2017-10-18,"Jarell Martin",0,2017
2017-12-04,"JaVale McGee",0,2017
2017-12-06,"JaVale McGee",0,2017
2017-12-06,"JaVale McGee",0,2017
2017-12-08,"JaVale McGee",0,2017
2017-11-01,"Jawun Evans",0,2017
2017-11-07,"Jawun Evans",0,2017
2017-11-10,"Jawun Evans",0,2017
2017-11-01,"Jeff Withey",0,2017
2017-11-04,"Jeff Withey",0,2017
2017-11-04,"Jeff Withey",0,2017
2017-11-12,"Jeff Withey",0,2017
2017-11-18,"Jeff Withey",0,2017
2017-12-02,"Jeff Withey",0,2017
2017-12-14,"Jeff Withey",0,2017
2017-12-04,"Joakim Noah",0,2017
2017-12-18,"Joakim Noah",0,2017
2017-12-22,"Joakim Noah",0,2017
2017-12-30,"Joakim Noah",0,2017
2017-12-30,"Joakim Noah",0,2017
2018-01-02,"Joakim Noah",0,2017
2018-01-02,"Joakim Noah",0,2017
2017-10-20,"Joe Young",0,2017
2017-10-24,"Joe Young",0,2017
2017-10-25,"Joe Young",0,2017
2017-10-29,"Joe Young",0,2017
2017-10-31,"Joe Young",0,2017
2017-11-03,"Joe Young",0,2017
2017-11-07,"Joe Young",0,2017
2017-11-10,"Joe Young",0,2017
2017-11-12,"Joe Young",0,2017
2017-11-19,"Joe Young",0,2017
2017-11-25,"Joe Young",0,2017
2017-11-29,"Joe Young",0,2017
2017-12-04,"Joe Young",0,2017
2017-12-06,"Joe Young",0,2017
2017-12-10,"Joe Young",0,2017
2017-12-18,"Joe Young",0,2017
2017-12-20,"Joe Young",0,2017
2017-12-26,"Joe Young",0,2017
2017-12-27,"Joe Young",0,2017
2017-12-29,"Joe Young",0,2017
2017-12-31,"Joe Young",0,2017
2018-01-03,"Joe Young",0,2017
2017-11-22,"Joel Bolomboy",0,2017
2017-11-30,"Joel Bolomboy",0,2017
2017-12-13,"Joel Bolomboy",0,2017
2017-11-27,"John Holland",0,2017
2017-11-28,"John Holland",0,2017
2017-10-20,"Johnny O'Bryant III",0,2017
2017-12-08,"Johnny O'Bryant III",0,2017
2017-12-09,"Johnny O'Bryant III",0,2017
2017-12-13,"Johnny O'Bryant III",0,2017
2017-12-15,"Johnny O'Bryant III",0,2017
2017-12-16,"Johnny O'Bryant III",0,2017
2017-12-18,"Johnny O'Bryant III",0,2017
2017-10-23,"Jordan Bell",0,2017
2017-10-25,"Jordan Bell",0,2017
2017-10-30,"Jordan Bell",0,2017
2017-10-21,"Jordan Mickey",0,2017
2017-10-23,"Jordan Mickey",0,2017
2017-12-03,"Jordan Mickey",0,2017
2017-12-11,"Jordan Mickey",0,2017
2017-12-15,"Jordan Mickey",0,2017
2017-10-22,"Josh Hart",0,2017
2017-10-22,"Josh Hart",0,2017
2017-10-21,"Josh Huestis",0,2017
2017-10-22,"Josh Huestis",0,2017
2017-10-25,"Josh Huestis",0,2017
2017-10-20,"Josh Magette",0,2017
2017-10-22,"Josh Magette",0,2017
2017-10-26,"Josh Magette",0,2017
2017-10-29,"Josh Magette",0,2017
2017-11-22,"Josh Magette",0,2017
2017-11-24,"Josh Magette",0,2017
2017-11-25,"Josh Magette",0,2017
2017-10-30,"Josh Smith",0,2017
2017-10-30,"Josh Smith",0,2017
2017-11-03,"Josh Smith",0,2017
2017-11-03,"Josh Smith",0,2017
2017-12-20,"Julyan Stone",0,2017
2018-01-02,"Julyan Stone",0,2017
2018-01-05,"Julyan Stone",0,2017
2017-12-21,"Kadeem Allen",0,2017
2017-12-23,"Kadeem Allen",0,2017
2017-10-19,"Kay Felder",0,2017
2017-10-30,"Khem Birch",0,2017
2017-10-30,"Khem Birch",0,2017
2017-12-01,"Khem Birch",0,2017
2017-12-13,"Khem Birch",0,2017
2017-12-26,"Khem Birch",0,2017
2018-01-03,"Khem Birch",0,2017
2018-01-09,"Khem Birch",0,2017
2017-12-16,"Kobi Simmons",0,2017
2017-12-21,"Kobi Simmons",0,2017
2017-12-23,"Kobi Simmons",0,2017
2018-01-09,"Kyle Collinsworth",0,2017
2018-01-09,"Kyle Singler",0,2017
2018-01-10,"Kyle Singler",0,2017
2018-01-09,"Lorenzo Brown",0,2017
2018-01-11,"Lorenzo Brown",0,2017
2018-01-05,"Luis Montero",0,2017
2017-12-23,"Malcolm Miller",0,2017
2018-01-11,"Malcolm Miller",0,2017
2017-10-21,"Malik Beasley",0,2017
2017-10-23,"Malik Beasley",0,2017
2017-10-25,"Malik Beasley",0,2017
2017-10-27,"Malik Beasley",0,2017
2017-11-01,"Malik Beasley",0,2017
2017-12-18,"Mangok Mathiang",0,2017
2017-12-20,"Mangok Mathiang",0,2017
2017-10-25,"Marcus Georges-Hunt",0,2017
2017-10-27,"Marcus Georges-Hunt",0,2017
2017-11-04,"Marcus Georges-Hunt",0,2017
2017-11-04,"Marcus Georges-Hunt",0,2017
2017-11-05,"Marcus Georges-Hunt",0,2017
2017-11-08,"Marcus Georges-Hunt",0,2017
2017-11-17,"Marcus Georges-Hunt",0,2017
2017-11-20,"Marcus Georges-Hunt",0,2017
2017-11-29,"Marcus Georges-Hunt",0,2017
2017-12-14,"Marcus Georges-Hunt",0,2017
2017-12-16,"Marcus Georges-Hunt",0,2017
2017-12-18,"Marcus Georges-Hunt",0,2017
2017-12-20,"Marcus Georges-Hunt",0,2017
2017-12-23,"Marcus Georges-Hunt",0,2017
2017-12-25,"Marcus Georges-Hunt",0,2017
2017-12-27,"Marcus Georges-Hunt",0,2017
2017-12-28,"Marcus Georges-Hunt",0,2017
2017-12-31,"Marcus Georges-Hunt",0,2017
2018-01-01,"Marcus Georges-Hunt",0,2017
2018-01-03,"Marcus Georges-Hunt",0,2017
2018-01-05,"Marcus Georges-Hunt",0,2017
2018-01-06,"Marcus Georges-Hunt",0,2017
2018-01-08,"Marcus Georges-Hunt",0,2017
2018-01-10,"Marcus Georges-Hunt",0,2017
2018-01-11,"Matt Costello",0,2017
2017-12-26,"Matt Williams Jr.",0,2017
2017-12-29,"Matt Williams Jr.",0,2017
2017-12-29,"Matt Williams Jr.",0,2017
2017-12-27,"Milton Doyle",0,2017
2018-01-08,"Milton Doyle",0,2017
2017-11-18,"Nate Wolters",0,2017
2017-11-28,"Nate Wolters",0,2017
2017-11-30,"Nate Wolters",0,2017
2017-12-20,"Nate Wolters",0,2017
2017-10-28,"Nick Collison",0,2017
2017-11-25,"Nick Collison",0,2017
2017-12-01,"Nick Collison",0,2017
2017-12-01,"Nick Collison",0,2017
2017-12-07,"Nick Collison",0,2017
2017-12-11,"Nick Collison",0,2017
2017-12-16,"Nick Collison",0,2017
2017-12-20,"Nick Collison",0,2017
2018-01-03,"Nick Collison",0,2017
2017-11-24,"Quinn Cook",0,2017
2017-12-06,"Quinn Cook",0,2017
2017-12-06,"Quinn Cook",0,2017
2017-12-06,"Rashad Vaughn",0,2017
2018-01-03,"Richard Jefferson",0,2017
2018-01-10,"Richard Jefferson",0,2017
2018-01-12,"Richard Jefferson",0,2017
2017-10-24,"Royce O'Neale",0,2017
2017-10-30,"Royce O'Neale",0,2017
2017-11-05,"Royce O'Neale",0,2017
2017-11-11,"Royce O'Neale",0,2017
2017-11-13,"Royce O'Neale",0,2017
2017-11-17,"Royce O'Neale",0,2017
2017-11-18,"Royce O'Neale",0,2017
2017-11-20,"Royce O'Neale",0,2017
2017-11-22,"Royce O'Neale",0,2017
2017-11-25,"Royce O'Neale",0,2017
2017-11-28,"Royce O'Neale",0,2017
2017-11-30,"Royce O'Neale",0,2017
2017-10-20,"Shane Larkin",0,2017
2017-10-21,"Sindarius Thornwell",0,2017
2017-10-24,"Sindarius Thornwell",0,2017
2017-10-26,"Sindarius Thornwell",0,2017
2017-10-28,"Sindarius Thornwell",0,2017
2017-10-30,"Sindarius Thornwell",0,2017
2017-10-29,"Sterling Brown",0,2017
2017-10-31,"Sterling Brown",0,2017
2017-11-22,"Sterling Brown",0,2017
2017-11-25,"Sterling Brown",0,2017
2017-12-15,"Sterling Brown",0,2017
2017-12-15,"Sterling Brown",0,2017
2017-12-16,"Sterling Brown",0,2017
2017-12-19,"Sterling Brown",0,2017
2017-12-22,"Sterling Brown",0,2017
2017-12-23,"Sterling Brown",0,2017
2017-12-28,"Sterling Brown",0,2017
2018-01-03,"Sterling Brown",0,2017
2018-01-05,"Sterling Brown",0,2017
2018-01-08,"Sterling Brown",0,2017
2018-01-10,"Sterling Brown",0,2017
2017-10-27,"Terrance Ferguson",0,2017
2017-10-28,"Terrance Ferguson",0,2017
2017-10-31,"Terrance Ferguson",0,2017
2017-11-03,"Terrance Ferguson",0,2017
2017-11-07,"Terrance Ferguson",0,2017
2017-11-12,"Terrance Ferguson",0,2017
2017-11-15,"Terrance Ferguson",0,2017
2017-11-22,"Terrance Ferguson",0,2017
2017-11-22,"Terrance Ferguson",0,2017
2017-11-25,"Terrance Ferguson",0,2017
2017-11-29,"Terrance Ferguson",0,2017
2017-12-01,"Terrance Ferguson",0,2017
2017-12-01,"Terrance Ferguson",0,2017
2017-12-07,"Terrance Ferguson",0,2017
2017-12-11,"Terrance Ferguson",0,2017
2017-12-13,"Terrance Ferguson",0,2017
2017-12-15,"Terrance Ferguson",0,2017
2017-12-16,"Terrance Ferguson",0,2017
2017-12-20,"Terrance Ferguson",0,2017
2017-12-27,"Terrance Ferguson",0,2017
2017-12-31,"Terrance Ferguson",0,2017
2017-12-31,"Terrance Ferguson",0,2017
2018-01-03,"Terrance Ferguson",0,2017
2017-12-29,"Thomas Bryant",0,2017
2018-01-07,"Thomas Bryant",0,2017
2017-11-17,"Tony Bradley",0,2017
2017-11-18,"Tony Bradley",0,2017
2017-11-22,"Tony Bradley",0,2017
2017-11-25,"Tony Bradley",0,2017
2017-11-28,"Tony Bradley",0,2017
2017-11-30,"Tony Bradley",0,2017
2017-12-20,"Tony Bradley",0,2017
2017-12-15,"Torrey Craig",0,2017
2017-12-15,"Torrey Craig",0,2017
2017-10-18,"Treveon Graham",0,2017
2017-10-29,"Trey Lyles",0,2017
2017-11-01,"Trey Lyles",0,2017
2017-11-04,"Trey Lyles",0,2017
2017-11-07,"Trey Lyles",0,2017
2017-11-11,"Trey Lyles",0,2017
2017-11-13,"Trey Lyles",0,2017
2017-11-17,"Trey Lyles",0,2017
2017-11-17,"Trey Lyles",0,2017
2017-11-19,"Trey Lyles",0,2017
2017-11-20,"Trey Lyles",0,2017
2017-11-22,"Trey Lyles",0,2017
2017-11-24,"Trey Lyles",0,2017
2017-11-06,"Tyler Cavanaugh",0,2017
2017-11-10,"Tyler Cavanaugh",0,2017
2017-11-11,"Tyler Cavanaugh",0,2017
2017-11-13,"Tyler Cavanaugh",0,2017
