"share_minutes_cluster_0","share_minutes_cluster_1","share_minutes_cluster_2","share_minutes_cluster_3","share_minutes_cluster_4","share_minutes_cluster_5","share_minutes_cluster_6","share_minutes_cluster_7","share_minutes_cluster_8","share_minutes_cluster_9","share_minutes_cluster_10","share_minutes_cluster_11","share_minutes_cluster_12","share_minutes_cluster_13","share_minutes_cluster_14","share_minutes_cluster_15","share_minutes_cluster_16","share_minutes_cluster_17","share_minutes_cluster_18","share_minutes_cluster_19","share_minutes_cluster_20","share_minutes_cluster_21","share_minutes_cluster_22","share_minutes_cluster_23","share_minutes_cluster_24","share_minutes_cluster_25","winrate_season_selected_team","winrate_season_opposing_team","game_id","DATE","home_team_name","road_team_name","selected_team","opposing_team","roster","performance"
0,-0.00361474161521025,0,0.0353901727113875,0.00941778060431759,0.00376191311622894,0,0,0.00320196922214106,0,0.0176524913997578,0,0,-0.0135354298111385,0,-0.00168269966879998,0,0.00960963918037773,0,0.00343641347900092,0.0528741177178867,-0.0603816878593487,0.0364981866252869,0.18310024574952,0,-0.0395979994542079,0.258527737447436,-0.524671384445407,"2019-10-22  aAACeeiklLLLpprrss",2019-10-22,"LA Clippers","LA Lakers","LA Lakers","LA Clippers",0.2361303713972,-0.26614364699797
0,0.0100091672374062,0,0,0.0101284609690251,-0.000449196513168524,-0.00277381043950212,0.0562412003773302,-0.216182414520851,0,0,0,0,0.0125511886776376,-0.0549217086921002,0.00169123918703662,0.00664173230058012,-0.00992755108046396,0.109237067260854,0.00786454823345202,0,-0.000768436442431773,-0.115243756648783,0,0,-0.0369009293909197,0.258527737447436,-0.579899951229134,"2019-10-22 aeelnnNoooOrrstTw",2019-10-22,"Toronto","New Orleans","New Orleans","Toronto",-0.222803199484898,-0.321372213781697
0.0845476051721448,-0.0111700094280029,0,-0.0103133475592125,0.010832194548486,0.0268225721492186,0,0,0,0,-0.0267537366713748,0,0,-0.0133551422839671,0,-0.00614769046519963,0,0.00210899646307066,-0.0920486992191159,0.00261848215033662,0.0643485416129948,-0.108827030472733,0,0,0,-0.0279702693835386,0,0,"2019-10-23  aAeiknnnNooorStwY",2019-10-23,"San Antonio","New York","New York","San Antonio",-0.105307533386893,0
-0.108615137758755,-0.016070342374949,-0.0674163498273679,0.0577171689782733,0.0242393272244007,-0.0145462682906747,0,0,0,0,-0.0165089801616609,-0.0276572020624216,-0.397481331378046,0.0170204969782587,0,-0.0046564447955967,0,0,0,0,-0.00456973582853935,0.101944133629895,0,-0.252661326646191,0,0,0,0,"2019-10-23 aaaChhiklmoOttUy",2019-10-23,"Utah","Oklahoma City","Utah","Oklahoma City",-0.709261992313373,0
0,0.0187461132067828,0,-0.0263508024674613,0.0118473475697878,0.00596702054730517,0.0921815900201338,0,0.146558138282803,-0.0290106272664417,0,0.0340894460482494,0,-0.000695152881823984,0,0.00650504335117981,0.00722172254772198,-0.0130095377927935,0.0998532104631916,-0.00440036045214053,0,-0.0923882600265758,-0.0452149811564244,0,0,0,0,0,"2019-10-23aaaDghillnnosstW",2019-10-23,"Dallas","Washington","Washington","Dallas",0.211899909993494,0
-0.123116746562752,0,0.0571555029284427,0.0380510628018284,0,-0.051230566144955,0.0107894909233047,-0.0962576495932014,0.208693708354901,-0.0111241973573042,0,0,0,0.0143901984181324,0,0.000707947408803759,0.00776195118843606,-0.0214111921011341,-0.0263991544630845,-8.13627979400492e-05,0,0,0,-0.197515356818172,0.110509829773105,0,0,0,"2019-10-23aaBdehhiillnoopPst",2019-10-23,"Philadelphia","Boston","Boston","Philadelphia",-0.0790765340415896,0
0,0.0155737305502757,0,-0.0269422549773728,0.0201321109565759,0.0485666009483862,0,0,0.0816194013164919,0.000968545590581625,0,0.0311267715762958,0,-0.014268502485487,0,0,0,0.00461091010768095,-0.0426553365002913,-0.00269861761379359,0,-0.0121634751432943,0.00484569170658197,0,0,0,0,0,"2019-10-23aacCCeghhiloortt",2019-10-23,"Charlotte","Chicago","Chicago","Charlotte",0.108715576032631,0
0.0559570457361489,0.0139681583571093,-0.0552849830933105,0.0409041855382186,0,-0.00567917743325465,0,0,-0.0841632484129929,0,-0.0195571054595828,-0.0303118611143006,0,-0.0125796897828279,0,-0.00491663451458241,0,0,-0.0412175290195127,0.00104047149098179,0,0,-0.0835968509804709,0,0,-0.0643203156871903,0,0,"2019-10-23aaCddeelllnnoOrv",2019-10-23,"Orlando","Cleveland","Cleveland","Orlando",-0.289757534375567,0
0.0450079615069051,0.0097742318862613,0.0555309456850467,0,0,0,-0.0868044958240839,0,-0.127676312845106,0,0,0.0281909609006338,0,0.0328040645554498,0,0.00582008786971786,0.00512061494048532,-0.0102859782838122,-0.0796172086370416,0,0,0.0939345033256025,-0.000201449423923802,0,-0.0667870161026149,0.00324843663144125,0,0,"2019-10-23aaceehimnnooPrStx",2019-10-23,"Phoenix","Sacramento","Phoenix","Sacramento",-0.091940653815039,0
-0.0467378179029789,0.0120225184254566,0.0555553317356874,0.000964540847958896,0.0122554060721019,0.0482383788185967,0,0,0.192468161240026,-0.000694997885672705,0,-0.0375554457929618,0,-0.00388945387164563,0,-0.00683940723626652,0,0,-0.0523385167043341,0,-0.0940278321474936,-0.0879442280028803,0,0,0,0.0492401463959164,0,0,"2019-10-23aadDeiiInnortt",2019-10-23,"Indiana","Detroit","Indiana","Detroit",0.0407167839915106,0
0,-0.00320792653459926,0,0,0.0113920007861839,0.0275525331525386,-0.0881870532562695,0.0974481502177958,-0.0638982054566103,0,0,0.028549963517426,0,0.0186514180553869,0,0.00137975404443183,0,-2.10670098411913e-05,-0.0193457178144814,-0.00302627131441632,0,0,-0.0057864457362871,0,0,0,0,0,"2019-10-23aBeiklMnnnooorsty",2019-10-23,"Brooklyn","Minnesota","Minnesota","Brooklyn",0.00150113265125807,0
0.0959957183688837,0.0151763268558091,0,-0.0199918043251315,0,-0.0837066733663304,0,0,-0.128510789648983,0.0134424731285595,0,-0.0329014765396613,0,0.00181824589912377,0,0,0,0,0.00517868246679119,0.00259614384011229,0,-0.111021723693953,0,0.211266314753097,0,-0.104594674859864,0,0,"2019-10-23adDeelnnoPrrtv",2019-10-23,"Portland","Denver","Denver","Portland",-0.135253237121546,0
0.0471648737039533,-0.000805108509612268,0.0496120026953908,0.021770734865646,-0.0116198396839414,0.0505021432423637,0.0825349204028005,0,-0.231486119649019,0,0,0.0270693298579518,0,0.0422726673115982,0,0,0,-0.0206438981378555,0.0441955159107202,0,-0.0517114947853564,0,-0.122146050330541,0,0,0.0473436183198894,0,0,"2019-10-23aehiiimmMMps",2019-10-23,"Miami","Memphis","Memphis","Miami",-0.0259467047860114,0
0,0.00339310527434038,-0.0497018243775703,-0.0123838355794889,-0.0122046726406833,-0.0507830264127435,0,0,-0.110150261779159,0.0116621723326995,-0.0176557298011444,0,-0.318984814317449,0.0185294662772239,0.0685848357873619,0.00373034248435063,0.0119313758384014,-0.0172344628945345,0,-0.00757404662541977,0,-0.0273202292769125,-0.0347855700859734,0,0,0.0430209683037159,0.79718742450782,0,"2019-10-24  aACdeeeGillLnopprsStt",2019-10-24,"Golden State","LA Clippers","LA Clippers","Golden State",-0.497926207492986,0.79718742450782
0,0.00860024892526308,0.0458481955769404,0.000137953894176473,0,0.0475638392271826,0,0,0.103886199058692,-0.00898282129368186,0.0176323637094426,0,0,0.0123019142851053,0,0,0,-0.0251800702073238,0.0443979259100226,0,-0.089300523703613,0.00593611656794563,-0.0454728357964733,0,0,0.0553528356798161,0,-0.812230307537129,"2019-10-24aaADeilnortttt",2019-10-24,"Detroit","Atlanta","Atlanta","Detroit",0.172721341833495,-0.812230307537129
-0.0519427547704679,-0.0181505730960153,0.0506630092029503,-0.0313201412313808,0.0101085494350398,0.0260301761369389,-0.0770358011362291,0.091804300284722,0.207519549793845,0,0,0.0232368010160165,-0.296210198611745,-0.0284937776703473,0,0,0.00499757189460562,0.0105056385232944,-0.0753413587817504,0,0,0,0,0,0.0392365964888985,-0.0536076946736304,0,0,"2019-10-24aeeHiklMnoostuuw",2019-10-24,"Houston","Milwaukee","Milwaukee","Houston",-0.168000107195255,0
0.229442151098186,-0.0105330198852981,0,0,0,0.00593558656709279,-0.041728238821985,0,0,0,0.0174533630517252,0,0,-0.0213665764280714,0,0.022516431768952,0,-0.0175010048785856,0.0823206419872059,-0.00438482651877158,0.113957119247211,0,0.0817654812606218,0,0,0,0,0,"2019-10-25 aaaCghhiiklmnnooOsttWy",2019-10-25,"Oklahoma City","Washington","Oklahoma City","Washington",0.457877108448283,0
0,-0.0354887444494792,0,-0.0334340230386016,-0.0104552009680859,-0.0615724383373996,-0.109551733440521,0,0.197126340752156,0,0,0.0261320501125637,0,0.015564439191491,0,-0.0106634631344261,0,0.00159840361086255,-0.0213818359741678,0.0044915258191568,0,0.127264566671839,0.0453386989434539,0,0,0,0.81607606536849,0,"2019-10-25 aaaDeelllnNOrssw",2019-10-25,"New Orleans","Dallas","Dallas","New Orleans",0.134968585758841,0.81607606536849
0,0.015980772928006,0,0,-0.0151592065749777,-0.0518810118832581,0,0,-0.0821460321993512,0,0,0,0,0.0145103540408274,0,-0.0114416937782378,0,0,0,0,-0.0327122470446535,-0.216600223766278,0.0275784419498739,0.291697111018194,0,0.091288748637653,0,-0.840904270933083,"2019-10-25 aaAehkLLrstU",2019-10-25,"LA Lakers","Utah","LA Lakers","Utah",0.0311150133277971,-0.840904270933083
0,-0.0178071700385739,0,0,-0.0327089914267021,-0.0210453293287359,0.11085482764707,0,-0.0238932326594958,0,0,-0.0350712574091597,0,-0.0349095769655273,0,0,0,-0.0109141007844711,0.0796464289040841,0.00643454397395645,0,-0.165289994969891,0.0541184198011967,0,0,0.0528598109860505,0,0,"2019-10-25 BekklnNooorrwyY",2019-10-25,"Brooklyn","New York","Brooklyn","New York",-0.0377256222701993,0
-0.106260800823771,-0.00010459240000395,-0.0290836546519632,0,0,0,-0.0915764618737717,0,-0.203144435643129,0,0,0,0,0.0256666922408774,0.0287205737190096,0.00644341554382003,0,0.00174211348841347,-0.0254824188581231,0,0.100013223766682,0.138753929674714,0.0418803541222595,0,0,-0.0567326102784735,0,0,"2019-10-25aaacdelmnnooPrrStt",2019-10-25,"Sacramento","Portland","Portland","Sacramento",-0.169164671973459,0
0,0.00551907717659534,0,0,-0.0163927693652589,-0.040892550690349,0,-0.148202226476737,-0.17067135017965,0,0,-0.0493253713905149,0,0,0,0,0,-0.0164987995729269,0.0598571436084811,0.00576581205821989,0,0,0,0,0,0,0.81607606536849,-0.840904270933083,"2019-10-25aaCeehilMnnoorsttt",2019-10-25,"Charlotte","Minnesota","Charlotte","Minnesota",-0.37084103483214,-0.0248282055645929
0.118812999015982,0.012026112916267,-0.0819880740393165,0,0.0252597688898841,0.0429004244789771,0,0,0,0,0,-0.04307591061857,0,-0.0205369504800695,0,0.0132886746860027,0,0,0.0320639679247023,-0.0048481010788727,0,0.121163605820431,0,0,0,-0.0728443276214528,0,0,"2019-10-25acCeghhiimMops",2019-10-25,"Memphis","Chicago","Chicago","Memphis",0.142222189893965,0
0,0.0174380457025562,0,-0.0276273456953019,0,0,-0.144331276060494,0,0,-0.0129361956283105,0.014237597488777,0,0,0,0,-0.00507471128458766,0,-0.00918942713591924,-0.0153848554709156,0.00536517311851799,0,0.132344964292086,0,0,0,-0.00310853173143737,0,-0.840904270933083,"2019-10-25BnnooooorsttT",2019-10-25,"Boston","Toronto","Boston","Toronto",-0.048266562405029,-0.840904270933083
0,0.00901344163488314,0.0178343492115149,0,0.0123547940126111,0.0141147480883349,0,0,-0.135325686382571,0,0,0.0707867135205379,0,0.0194371932403635,0,0,0,-0.0113306585483407,0.0544942843985144,0,0,0.105925761255407,-0.027741763450385,-0.221210372801547,0,0.0625323101035839,0.81607606536849,-0.840904270933083,"2019-10-25DeeehinnoPrvx",2019-10-25,"Denver","Phoenix","Phoenix","Denver",-0.0291148857170927,-0.0248282055645929
0.0710151856436102,0,0,0.0564609933669533,0,-0.0612942401963212,-0.118715888706096,0,-0.126459471024163,0,0.0274425200422038,0,0,0,0.153504407697936,0.0206712648082295,0,-0.0112942092589526,0.0792045553836533,-0.00296835037855556,0,0.130334158781749,0.16503067867689,0,0,0.089222438622547,0.836538115584025,-0.430650076317652,"2019-10-26 aaAghiinnnnnooosSttW",2019-10-26,"San Antonio","Washington","San Antonio","Washington",0.472154043459684,0.405888039266373
