"share_minutes_cluster_0","share_minutes_cluster_1","share_minutes_cluster_2","share_minutes_cluster_3","share_minutes_cluster_4","share_minutes_cluster_5","share_minutes_cluster_6","share_minutes_cluster_7","share_minutes_cluster_8","share_minutes_cluster_9","share_minutes_cluster_10","share_minutes_cluster_11","share_minutes_cluster_12","share_minutes_cluster_13","share_minutes_cluster_14","share_minutes_cluster_15","share_minutes_cluster_16","share_minutes_cluster_17","share_minutes_cluster_18","share_minutes_cluster_19","share_minutes_cluster_20","share_minutes_cluster_21","share_minutes_cluster_22","share_minutes_cluster_23","share_minutes_cluster_24","share_minutes_cluster_25","winrate_season_selected_team","winrate_season_opposing_team","game_id","DATE","home_team_name","road_team_name","selected_team","opposing_team","roster"
0,-0.0262333464663163,0,-0.0387757890311438,0.0102372705871234,0.0628660400444382,-0.0925564610147201,0.0913999477234267,-0.0512061810604739,0.0281253079922676,0,0,0,-0.000927381103855163,0,-0.00588187546524435,0,-1.35749580093138e-05,-0.0820388479808724,0,0,0,0.0433970071926915,0,0,0,0,0,"2019-10-23aBeiklMnnnooorsty",2019-10-23,"Brooklyn","Minnesota","Minnesota","Brooklyn",-0.0616078835406878
0.105459916480333,0.0631570356202428,0,-0.0235412743561188,0,-0.0911253629625984,0,0,-0.048407299738226,0.0256578841536535,0,-0.0255575151481964,0,0.000543013966616948,0,0.00474468945417493,-0.00548602395581578,0,0.00417660736796045,0,0,-0.115505863742228,0,0.206140270504309,0,-0.0886912719007584,0,0,"2019-10-23adDeelnnoPrrtv",2019-10-23,"Portland","Denver","Denver","Portland",0.0115648057433491
-0.0516229920863554,0.0239834496167253,-0.00530664791331238,-0.0269728983600603,0.000400965392574897,-0.0359782607920002,0,0,0.108274412241857,0,0,-0.0200777423625046,0,-0.0083593904067534,0,0,0,-5.12914272888011e-05,-0.0355117040099517,0,0,-0.085680937095463,0.0347706349953639,0,0,-0.0405949619598347,0,0,"2019-10-23aehiiimmMMps",2019-10-23,"Miami","Memphis","Miami","Memphis",-0.142727364167003
0,0.00888484738324189,-0.00443292468031502,-0.0464436267731055,-0.0140763763930676,-0.0645252024336126,0,0,-0.0505966961797109,0.0526428653528146,-0.0328099499663861,0,-0.296286059510751,0.00648646513487682,0.0792271651122888,-0.00166301916729738,-0.00380122135616112,0.00358449919515874,0,-0.0160552405303824,0,-0.0319046803723755,-0.0333253556601561,0,0,0.0415143804696988,0.977034555780943,0,"2019-10-24  aACdeeeGillLnopprsStt",2019-10-24,"Golden State","LA Clippers","LA Clippers","Golden State",-0.403580130375242
0,0.0303583345014184,-0.00408921805720775,-0.000181824948892777,0,-0.00691047627343716,0,0,-0.0216380501778708,0,-0.0327665283515176,0,0,-0.00430643478385897,0,0.00320884433772447,0,-0.00156122234117466,-0.0384827457311516,0,0.0973354485114146,-0.0069322222677507,0,0,0,-0.0534143877066133,0.977034555780943,0,"2019-10-24aaADeilnortttt",2019-10-24,"Detroit","Atlanta","Detroit","Atlanta",-0.0393804832889178
0.0277573041771496,0.0475272821907426,-0.00451865312163747,-0.0412287473767882,-0.0116587925645161,-0.033074089971863,0.0879065158348328,-0.0978348784153207,-0.0621856246092718,0,0,0,0.275132070852221,0.00997459358269924,0,0,0.00314903602016079,0.00218500878511971,0.0653035540199199,0,0,0,-0.0421283930524377,0,0,0.0517303612757668,0,0,"2019-10-24aeeHiklMnoostuuw",2019-10-24,"Houston","Milwaukee","Houston","Milwaukee",0.278036547626777
-0.255181988261471,0,0,0,0,0,0.0451547382511023,0,-0.0190089922217973,0,-0.0325074128988085,0,0,0.00736795420325648,0,0.000832050022367332,0,-0.00368110531603217,-0.118730719078359,0.0107756820959096,-0.116113194977293,0,-0.0752921715105268,0,0,0,0,0,"2019-10-25 aaaCghhiiklmnnooOsttWy",2019-10-25,"Oklahoma City","Washington","Washington","Oklahoma City",-0.556385159691653
0,0.082235770133633,0,0.0397834895030123,-0.0113779744562369,0.0364425968985714,0.130643650540707,0,-0.0901946457120402,0,0,0,0,0.00117083170488413,0,0,0,0.00286957922801527,0,-0.012164157505429,0,0,-0.0460091975209395,-0.284157157192565,0,0.0413170337209623,0,-0.947899047221142,"2019-10-25 aaaDeelllnNOrssw",2019-10-25,"New Orleans","Dallas","New Orleans","Dallas",-0.109440180657425
0,0,-0.0098411970592623,0,0.0149509381871611,0.0599666953749147,0,0,-0.0304152778931562,0,0,0,0,-0.0050036852841522,0,-0.004589330036537,0,0,0,0,0.0333311647778795,0.233356601848346,-0.0253950780851457,-0.294952364276678,0,0,0.94886666308463,0,"2019-10-25 aaAehkLLrstU",2019-10-25,"LA Lakers","Utah","Utah","LA Lakers",-0.0285915324466296
0,-0.0412019225609691,0,0,-0.0322596111192399,-0.0242546090165164,0.119778903077662,0,-0.0541574196937799,0,0,-0.0269213747925235,0,-0.0120201257148582,0,0,0,0.0023252880217485,0.0654395809003752,0.0158128491511975,0,-0.178076969981917,0.0498339064691931,0,0.0688904996381735,0.0463598451829642,0,0,"2019-10-25 BekklnNooorrwyY",2019-10-25,"Brooklyn","New York","Brooklyn","New York",-0.000451160438489937
0,-0.000242365197695126,-0.00317711546727305,0,0.00947323051573016,0.0394190918914482,-0.0990962303372743,0,-0.15522867344655,0,0.0247589876400886,-0.0319620421105472,0,-0.00205693696452627,0,-0.00038791884996118,-0.00155420853264639,-0.00576523466416092,-0.0626379677393452,0,0,0.14948805203883,0.0385647189606082,0,0,-0.0498306658630644,0,0,"2019-10-25aaacdelmnnooPrrStt",2019-10-25,"Sacramento","Portland","Portland","Sacramento",-0.150235278126338
0,0.0347542859362049,0,0,-0.0161675533798004,-0.0426383174355889,0,-0.145085124350141,-0.195548005346614,0,0,-0.0379196058586373,0,0.00894691077999075,0,-0.00750824714046304,0,0.00628326868333995,0,0,0,0,0.0373654461708309,0,0,0,0.94886666308463,-0.947899047221142,"2019-10-25aaCeehilMnnoorsttt",2019-10-25,"Charlotte","Minnesota","Charlotte","Minnesota",-0.357516941940879
0,0.0360108439828599,-0.011220119462432,0,0.0285210362729991,0.062119227234189,0,0,0,0,0,-0.0324889876777124,0,-0.00810759201861161,0,-0.00667733886588297,0,0,0.0381511132435025,-0.0136397991132751,0,0.149443604456475,0,0,0,-0.0807376463272587,0,0,"2019-10-25acCeghhiimMops",2019-10-25,"Memphis","Chicago","Chicago","Memphis",0.161374341724853
0,-0.0404080544471401,0,0.0328740641291102,0.0201932741949268,0,0,0,0,0.0277403819474014,0,0,0,-0.00207674206962635,0,-0.00203549626274812,-0.00302052347192297,-0.00604744028311374,-0.0557601436935354,-0.0146775646979505,0,-0.142583283627014,-0.0723409466255021,0,0,-0.0567548297706647,0.94886666308463,0,"2019-10-25BnnooooorsttT",2019-10-25,"Boston","Toronto","Toronto","Boston",-0.314897304677779
0,-0.0125064536915166,0.00194823475270596,0,0.0121850547180058,0.0163145391383543,0,0,-0.103406360670952,0,0,0.0544183287638302,0,0.00670263437462505,0,-0.00296551357885615,0,0.0023832544305772,0.0447739237222947,0,0,0.114120268506432,-0.00430102293428752,-0.22367901496382,0,0.0549247890256083,0.94886666308463,-0.947899047221142,"2019-10-25DeeehinnoPrvx",2019-10-25,"Denver","Phoenix","Phoenix","Denver",-0.0390873384069981
0.0816288873015105,0,0,-0.0243007662887749,0,-0.0744795787377339,-0.132046315114191,0,-0.00149185320287079,0,0.0539303623841593,0,0,0,0.065553011654514,-0.000990282478805766,-0.00697291662768431,0.00540996293146622,0.109722335322459,-0.00831674477497931,0,0.142517870198752,0.0920801070181208,0,0,0.0262382556565005,0.990550920040483,-0.505576755251391,"2019-10-26 aaAghiinnnnnooosSttW",2019-10-26,"San Antonio","Washington","San Antonio","Washington",0.328482335242442
0.0408377750866436,-0.00317728070789448,0.00301646246531301,0.0968306756449057,0.0126377603170633,0.0103993952713492,0,0,-0.101434283203079,-0.0377058154514234,0,0.0282829070843861,0,0,0,0,0,0.00382926500161396,0,0,0,-0.102429430298219,0.0455062291783535,0,0,-0.00325570740852625,0.473207170904126,-1.04524828205153,"2019-10-26 ACeehiilLnoppPrsx",2019-10-26,"Phoenix","LA Clippers","Phoenix","LA Clippers",-0.00666204701951335
0,-0.0384314617795241,0,-0.0390860161396624,0,0.0281241941713839,0.109183293252234,0,0.0988663949337756,0,-0.0340826927949673,-0.018559914568178,-0.45448610885688,-0.00399172242379572,0,0,0.00378410245606546,0.0048159483652803,0,-0.00884133049741815,0,0,-0.0367283275791629,-0.338345819135796,0,-0.0944563037908936,0,0,"2019-10-26 aeeHlnnNooOrsstuw",2019-10-26,"Houston","New Orleans","New Orleans","Houston",-0.822235764387538
-0.140457984708882,0,0,-0.0296967797280055,-0.0249815804981975,0.0516204626287699,-0.107595919028328,0,0,-0.029421611298508,0,0,0,-0.00655299008633806,0,0.000550778316083002,0.00315665657794752,0.0113781538921906,0.0899631998003372,-0.00339110907808467,-0.0742524670988555,0.0159099211821128,0.0334749511946292,0,0.0471135797297423,0.060805805838486,0.491979616063664,0,"2019-10-26 BeknNooorstwY",2019-10-26,"New York","Boston","Boston","New York",-0.1023769323649
0,-0.0410803391682364,0.00333263768829812,0,0.0142246299461772,0.0837144223725807,0,0,0,0,0,0,0,-0.012330569395723,0,0,0,-0.00545936161370022,0.0517438235680803,-0.00210338104861066,0,-0.170940687200913,0,0,0,-0.0112493351741519,0.990550920040483,-1.04524828205153,"2019-10-26aaaAdllnnoOrtt",2019-10-26,"Atlanta","Orlando","Orlando","Atlanta",-0.0901481600261993
0,0,-0.00412944802511509,0.0494985924746772,0,0.0641864987248402,0,0,0.0685216998140302,0.0268019253262269,0,-0.0377009615187593,0,-0.0232862380081906,0,-0.00120724194914491,0,-0.00356705448021948,-0.0214302617998051,-0.00127880986996597,0,0,-0.0802590038084038,0,0,-0.0778380684342448,0,0,"2019-10-26aaaCddeeiIllnnnv",2019-10-26,"Cleveland","Indiana","Cleveland","Indiana",-0.0416883715540746
-0.0416602700159326,0.00686529421921268,0.00177603894016947,0,-0.00109312996374472,-0.0648060060935114,0,0,0,0,0,0,0,-0.00338002279618659,0,-2.31483996140201e-05,0,0,0.00859065547002036,0,-0.117748519200551,-0.256013141294891,0.00764799198293288,0,0,0.0598801356139353,0,-0.498453774932382,"2019-10-26aaacehmnorSttU",2019-10-26,"Utah","Sacramento","Sacramento","Utah",-0.399964121538161
0,-0.0397176421539515,0,0.0899329100494249,0,-0.040100231669883,0,-0.136582814143977,-0.248753012788641,0.00920370730465232,0,0,0,-0.00334224525151972,0,-6.79102284206496e-05,0,0,0,0.0218001427711679,0.130343629988883,0,-0.0104542034151138,-0.298993270374029,0,0,0.519998301165054,-1.04524828205153,"2019-10-26aadDeehhiiillopPrtt",2019-10-26,"Detroit","Philadelphia","Detroit","Philadelphia",-0.526730939911408
0,-0.0174135056998394,0.00302799656205837,0.0748027513770689,-0.0100826509042754,-0.0409708789587072,0,0.122839692512086,-0.0553576929451784,0.066517780635875,0,0.0391887271849246,0,-0.00572821082211094,0,0,0,-0.0157815261815323,-0.0873746046488421,0,0,0,-0.0408905914853963,0,0,0,0.990550920040483,-1.04524828205153,"2019-10-26aaeeiiiklmMMuw",2019-10-26,"Milwaukee","Miami","Milwaukee","Miami",0.0327772866261311
0,0.0536777104923185,0,0,0.00981492884442629,0,-0.153586869771281,0,0.0232851011901939,0,0,0.00702877133758758,0,0.00243223559989035,0,0,0,0.00771995904137543,0.0128594860268574,0.00324915697788844,0,0.122960267085242,0,0,0,0.056777632807795,0.519116081150423,-0.500095861024347,"2019-10-26acCghinoooortT",2019-10-26,"Chicago","Toronto","Chicago","Toronto",0.146218379632294
0.0317802254183829,-0.0196034832304255,0,-0.0152303543370822,0.0117166138891968,0,0.182180902530265,0,0.136663581725469,-0.0766670350606583,0.0166220988448842,0,0,0.00571085769815402,0.0755342079154945,0.00529742400262128,0.00272425049433572,-0.00471867541614116,0,0.0081534259236582,-0.0949127022041914,0,0,0,0,0,0,0,"2019-10-27  aaaCdeeGhikllmnooOSttty",2019-10-27,"Oklahoma City","Golden State","Golden State","Oklahoma City",0.265251338193963
0.00233216618597836,-0.00837307112203842,0,0,0,0.00649539348106304,0,0,-0.0467361805142935,-0.0250051357118951,0,-0.0289522323738207,0.250639689673435,0.00457778746218179,0,-0.0129279811867479,0,0.000426777904838158,-0.0901913075624652,0,-0.0622455487342184,0,-0.034201864915125,-0.240795450739227,0,-0.0632218781986816,0.426835435862992,-0.441396017973977,"2019-10-27 aaACeehklLLorrstt",2019-10-27,"LA Lakers","Charlotte","Charlotte","LA Lakers",-0.348178836351016
0,0.0401954480628168,0,-0.026207963681125,-0.00798522233839181,0.0239220600599655,0,0,-0.0457148861717587,-0.016929363734743,0,0,0,-0.00177543745063905,0,-0.00740308280226071,0,0.00356218045470877,-0.0428968305777511,0,0,-0.0822526833908206,0,0,0,0.0563442597223102,0.410360225537305,-0.921657094134341,"2019-10-27aaadDlllnoPrst",2019-10-27,"Dallas","Portland","Portland","Dallas",-0.107141521847689
0,-0.0370192482549888,0,0.0487524582953413,-0.00218172147021672,0,0,0.110191600215616,-0.15691537818282,0,0,0.0303210506837784,0,0.00482470021350144,0,-0.00905383045941685,0.00461556618710316,-0.00107139224543309,0,0.00330742064607492,-0.00155855154272855,0,0,0,0,0,0.858995222277289,-0.921657094134341,"2019-10-27aaeiiimMMnnost",2019-10-27,"Minnesota","Miami","Minnesota","Miami",-0.00578732591418864
0,0.0216610741364565,-0.00251321407293309,0,-0.00764479539605193,-0.00462169037504009,0,0,0.00144918429384996,0,0,-0.0276713591506702,0,-0.00506923569360955,0,0,-0.00466961082302724,0.0083155868747297,0.0829978120033632,0,0,0.116611967189772,0.0549633471660691,0,0,-0.0060018237035824,0.403793183921424,0,"2019-10-27BehiklmMnooprsy",2019-10-27,"Memphis","Brooklyn","Brooklyn","Memphis",0.227807242449326
0.0624695521792398,-0.0109687226896962,0.00293187523661698,-0.0291132356135812,0.000145039309183753,-0.0521616978635974,-0.0969929980736347,0,-0.0485421653453558,0.0889311232307131,-0.0337147858451088,-0.0181036055995051,0,0,0.12138455749508,-0.0043801154056604,-0.0020496733482519,0.000136558749114151,0,0,0,0,-0.0317736419013602,0,0,0,0,0,"2019-10-28  aadeeeeGllnnNoOrsSttw",2019-10-28,"New Orleans","Golden State","New Orleans","Golden State",-0.0518019354858043
0.0276469562887971,-0.032336599050974,0,-0.020517299752463,0,0.0232039996648925,0,0,-0.0120908692196442,0.0250782594637953,-0.0486348326187807,0,0,-0.00809527482381395,0,0,0,0.000713424236538736,-0.0476516883076954,0.00670774311259938,0,0.0220099763009439,0,-0.161804072399941,0,-0.00865029465152973,0.573476768158404,-0.907060284514259,"2019-10-28 aaAdilnnnnoooPrStt",2019-10-28,"San Antonio","Portland","Portland","San Antonio",-0.234420571757275
-0.0203099940457943,0.00750102577358472,0,-0.0806792538562302,0,0.0459681702978584,0,0,0.0452972853966773,0,-0.0300369049099771,-0.0259687985151839,0,0,0,-0.00502632724938123,0,0.000714926765211745,0.0521134578600555,0.00816554514400991,0,0.207241006205866,-0.0164257901775481,0,0.0100818065838372,0.00435880055079549,0.584999263700482,-0.283800518333494,"2019-10-28 aACCeehillLopprrstt",2019-10-28,"LA Clippers","Charlotte","LA Clippers","Charlotte",0.202994955823781
-0.0658923885283296,0,0,-0.0678994855555669,0.00745654197630731,0.073159322403921,0,0,-0.0185524632856064,-0.0234712612956243,0.00495097987453044,0,-0.338279519819063,0.00229213495486141,0,-0.000492660728325331,0,0.00520604987275209,0,-0.00705304971934248,0.0932497535742235,0,0,-0.265113107379202,0,-0.062559444082143,0.290334323346293,-0.437187972055687,"2019-10-28 aaChHiklmnoooOsttuy",2019-10-28,"Houston","Oklahoma City","Oklahoma City","Houston",-0.662998597736607
-0.0197340366076498,0.0475349013886614,0,0,0.00583391127413458,-0.0698134868763274,0.0981916663561445,0,0,0,0,0.0240348910388372,0,-0.000328134177505815,0,0,0,-0.0113107550961387,-0.0345576542939015,0.00813768783671534,0.0620795056950551,-0.00702363395657924,-0.0223548886085414,0,0,0,0,-0.298166468099125,"2019-10-28 acCeghikNoorwY",2019-10-28,"New York","Chicago","New York","Chicago",0.0806899739729043
0,-0.0117534765889221,0,0.0591753101695643,0,-0.0289833448794668,0,-0.102403342748482,0.00811925617718153,0.0169611521844887,0,0,0,0.00686061073030986,0,-0.00132423276991837,0.00320268245266292,0.000143065509673426,-0.0869213672761177,0.0114767113666399,0,0.120811497909819,0,-0.233800463541855,-0.155540753079358,0.0629982379657889,0.871002970038879,-0.907060284514259,"2019-10-28aaaaAdehhiilllnpPtt",2019-10-28,"Atlanta","Philadelphia","Atlanta","Philadelphia",-0.330978456417992
0,0.0802377845928458,-0.00283381697707014,0,0.000919514821581283,0.0346955324759459,0,-0.108508963956409,0.0505518718050952,-0.000686600189243386,0,-0.0291451786218271,0,-0.0133294694824179,-0.109612801005596,0,0,0,0.00171822408843311,-0.00824305044035444,0,0,-0.0322420634627609,0,0,0,0.442325780755273,-0.471892245429184,"2019-10-28aaCdeeeeiklllMnuvw",2019-10-28,"Milwaukee","Cleveland","Cleveland","Milwaukee",-0.136479016351778
-0.0897667404851772,-0.0287214988949826,0,0,0,-0.058914919797696,0.0873047595035185,0,0.0711179005657347,0.0319693591912799,0,0.00210954842431403,0,0.000950001350570729,0,0.00429659407629613,0,-0.00895185149693194,0.00436248326100122,0.00786020544261151,0,0,-0.0350760279138532,0,0,-0.0121470039077574,0,-0.907060284514259,"2019-10-28aacDeeemnnorrStv",2019-10-28,"Sacramento","Denver","Sacramento","Denver",-0.0236071906810715
0,-0.028143836152259,-0.00313897855521631,0,0,-0.0338952015930221,0,0.121514991718264,-0.23068529144596,0.0561708545088665,0,0,0,-0.00301794845546793,0,-0.00209395491252193,-0.0125188073134914,-0.00309712074892108,0,0.00721160877606014,0,0,-0.0269121159087866,0,0,-0.054626076416955,0.29497818648363,0,"2019-10-28aadDeiiInnortt",2019-10-28,"Detroit","Indiana","Detroit","Indiana",-0.21323187649941
0.0705914634323374,-0.0152349248984474,0.000105625562313417,0.0281644103357438,0.00618998333729373,-0.0307659388773683,-0.127113596876689,0,0,0,0,0,0,-0.00422372948023436,0,-0.0021544614869182,0.00451917143012035,-0.00440090868757484,0.0498151825182984,-0.00884056091379549,0,-0.125640426542823,0,0,0,0.0603834531896599,0.420937789188153,-0.578794513326027,"2019-10-28adlnnooooOrrtT",2019-10-28,"Toronto","Orlando","Orlando","Toronto",-0.0986052579580835
-0.0624276735923346,0,0,0,0.00156033277627357,0.000228326662900924,0,0,0,0,0.0176139597806428,0,0,-0.0148650498248464,0,-0.00676348673654697,0,-0.00754281219945776,-0.0404067663972532,0.0135037121750641,0.098702483805408,0.00671148100863759,0.0150198073259816,0,0,-0.0521618227903063,0.558860067641396,-0.601541826614444,"2019-10-28aehhinoPtUx",2019-10-28,"Phoenix","Utah","Utah","Phoenix",-0.0308275080058368
0.0214234603906413,-0.032352812338348,0.000263065709089059,0,0.0101654372249876,0.0748357628009538,0,0,-0.0728319848676096,0,0,0.041188796889401,0,0,0,-0.00443209466439185,0.000673906882756369,0.00121620088266073,-0.0705574341494124,0,0,0,0,-0.27493090348364,0,0.0998966348993747,0.331268532825203,-0.649193761910321,"2019-10-29 aAeehikLLmMprss",2019-10-29,"LA Lakers","Memphis","Memphis","LA Lakers",-0.205441963823538
0.0460650826142264,-0.00187284819707852,0,-0.0698704595253224,-0.0138404722900313,0.0496548804303176,0,0,0.00418106638793641,-0.0199658498892836,0.0158896904106754,0,0,0.0112605564295566,0,0,0.00045293261536358,-0.000862491507947836,-0.0818593803661549,-0.00616212204519541,0,0.137841429106226,0,0,0,0.00563659300460989,0.624140388931804,-0.7061793024369,"2019-10-29aaaAiilmMntt",2019-10-29,"Miami","Atlanta","Atlanta","Miami",0.0765486071778982
0,0.0607801709659199,0.000809889197799954,0.0358836680471805,-0.0103478593358687,0.00268537244867388,0,0,0,0,0,-0.0297496225782222,0,-0.000658551719447996,0,-0.00296724367233401,0,0.010818035988181,-0.045649931367305,0,0,0,-0.0536338670116271,-0.0301424135646241,0,0,0.981528416179747,-0.674026381491438,"2019-10-29aaDDeellnrsv",2019-10-29,"Denver","Dallas","Denver","Dallas",-0.062172352601674
0.0148694956838024,-0.00689825159215878,-0.00233291455877843,0.00930742049531857,-0.00855409643472938,-0.0374898634788345,0,0,0.0377925309887102,0.028076514208339,-0.0303385825921865,0.0318849268155228,0,-0.00158828760676429,0,-0.00493859213087812,0,0.00296127149016879,-0.046778680578197,0.00885269275138625,0,0.141568305848251,0,0,-0.0986379231977235,0.0536568574924217,0.445700870896809,-0.227353533463415,"2019-10-30 aaaCdhikllmnooOPrtty",2019-10-30,"Oklahoma City","Portland","Portland","Oklahoma City",0.0914128236036705
0.00279999485826638,-0.0291833405628672,0,0,-0.00906948785060923,-0.0174747340707442,0,0,-0.0896866502601979,0,-0.0172125757131434,-0.0255681163605496,0,0.0137679184162306,0,-0.00515579240088574,0,0.00330836056007028,0.0546098427072714,0,-0.105456188884983,0.0993575475094605,-0.0159065868206902,0,0,0.0569915554624404,0.657558141326114,-0.688517797302226,"2019-10-30 aACehilLpprstU",2019-10-30,"Utah","LA Clippers","LA Clippers","Utah",-0.0838782534109304
0,0.0887294313010129,0,-0.027218988360657,-0.00176913266084168,-0.0549891472356163,-0.101149978834101,0,0,0,-0.0328406064610482,0,0,0,0,-0.00843331473550793,0,0.00245180085856331,0.00496679110401344,-0.0154740096482778,0,-0.0110039422673679,-0.0438070465687533,0,0.226695286947718,0.0499614914390159,0.442671288625459,-0.304164025674211,"2019-10-30 adeeeGhilnnooPSttx",2019-10-30,"Golden State","Phoenix","Phoenix","Golden State",0.0761186348781524
0.0426530412856066,-0.0588555271040044,0.00189849918246715,0,-0.00649607433135408,0.0397692247105294,-0.104634995468086,0,0,0.0186270636623755,0,0.0223733890434181,0,-0.00089803664629827,0,0,0.000917210804527939,0,-0.0392931233797987,-0.0102384294063524,-0.0635793626515422,-0.103080575788195,0,0,0,0.0601812545094054,0.269025644093428,-0.220687181716944,"2019-10-30 adeklnNooOrrwY",2019-10-30,"Orlando","New York","Orlando","New York",-0.200656441577302
