"share_minutes_cluster_0","share_minutes_cluster_1","share_minutes_cluster_2","share_minutes_cluster_3","share_minutes_cluster_4","share_minutes_cluster_5","share_minutes_cluster_6","share_minutes_cluster_7","share_minutes_cluster_8","share_minutes_cluster_9","share_minutes_cluster_10","share_minutes_cluster_11","share_minutes_cluster_12","share_minutes_cluster_13","share_minutes_cluster_14","share_minutes_cluster_15","share_minutes_cluster_16","share_minutes_cluster_17","share_minutes_cluster_18","share_minutes_cluster_19","share_minutes_cluster_20","share_minutes_cluster_21","share_minutes_cluster_22","share_minutes_cluster_23","share_minutes_cluster_24","share_minutes_cluster_25","opposing_team_travel","opposing_team_rest","selected_team_rest","selected_team_travel","selected_team_matchup_wins","opposing_team_matchup_wins","home_team_selected","winrate_season_selected_team","winrate_season_selected_team_adj","winrate_season_opposing_team","winrate_season_opposing_team_adj","game_id","DATE","home_team_name","road_team_name","selected_team","opposing_team","roster","circumstances","performance"
0,0.0048927891999876,0,-0.0196795863032277,-0.0190629182665759,-0.00542852446103468,0,0,-0.00566167650898032,0,-0.0161547166342527,0,0,0.01270800532687,0,0.00870387520615369,0,-0.00981509452915556,0,-0.0012286575699062,-0.0583122202588959,0.0724671611514045,-0.044791429969029,-0.216928400869705,0,0.0580681961570445,0,0,0,0,0,0,0.467628776729849,0.64570514321372,0,-0.407581142087764,0,"2019-10-22  aAACeeiklLLLpprrss",2019-10-22,"LA Clippers","LA Lakers","LA Clippers","LA Lakers",-0.240223198329302,0.467628776729849,0.238124001125957
0,-0.013775346091529,0,0,-0.018739375794195,0.000914996752819386,0.00268764457616568,-0.0859012044920748,0.242587335860888,0,0,0,0,-0.012036455896939,0.0178136321289165,-0.0208827471610862,0,0.00839512833342451,-0.0856667443385015,-0.00255365818404749,0,0.00716542767253742,0.14161709684048,0,0,0.0596198349901817,0,0,0,0,0,0,0.467628776729849,0.768696599063953,0,-0.417059773299107,0,"2019-10-22 aeelnnNoooOrrstTw",2019-10-22,"Toronto","New Orleans","Toronto","New Orleans",0.24124556519704,0.467628776729849,0.351636825764846
0.0627423694352621,-0.0140518745713103,0,0.0202392343049384,0.0186426840690594,0.0395423339538069,0,0,0,0.0149237315702002,-0.0202534638549762,-0.0257304547912764,0,-0.0232707740888297,0,0,0,0.00268593309457403,-0.0953458285245263,-0.000442607668669804,0.0657098947939196,-0.118481242001449,0,0,0,-0.0359726114784528,6.24252030420609e-10,0,0,6.37724520659822e-10,0,0,0,0,0,0,0,"2019-10-23  aAeiknnnNooorStwY",2019-10-23,"San Antonio","New York","New York","San Antonio",-0.10906267575773,1.26197655108043e-09,0
0.0397917915531074,0.0201960735266016,0.0650544500637514,-0.0654407674371138,-0.0426083795747847,0.0209463164421897,0,0,0,0,0.0151466859985526,0.0295825650781982,0.428723936298304,-0.0140147379239476,0,0.0292948181861683,0,0,0,0,0.00544772380665525,-0.110685802489881,0,0.27412869782436,0,0,0,0,0,0,0,0,0,0,0,0,0,"2019-10-23 aaaChhiklmoOttUy",2019-10-23,"Utah","Oklahoma City","Oklahoma City","Utah",0.695563371352162,0,0
0,0.0221035225209525,0,-0.0610611072168769,0.00189874647808141,0.00129136407862048,0.106952845168023,0,0.142369054496271,-0.0404746058665114,0,0.0292842024643052,0,-4.22052256493884e-05,0,0.0184786340294999,0,-0.00918042321369781,0.0946000357212033,0.000774425296440296,0,-0.0927791918458435,-0.0563853411330881,0,0,-0.072374446502905,8.82825687759768e-10,0,0,9.01878666175001e-10,0,0,0,0,0,0,0,"2019-10-23aaaDghillnnosstW",2019-10-23,"Dallas","Washington","Washington","Dallas",0.0854555092488252,1.78470435393477e-09,0
-0.140238733736206,0.020445054098473,0.0551779486474133,0.0406143903671058,0,-0.0652201150538262,0.0137286183030805,-0.11453490079599,0.194318600369575,-0.0179002711528092,0,0,0,0.0130838282271471,0,-0.0121660965607216,0,-0.0185770426782246,-0.0220255952586932,9.18659596326643e-06,0,0,0.0330165878847152,-0.222685477497842,0.12667899663755,0,0,0,0,0,0,0,0,0,0,0,0,"2019-10-23aaBdehhiillnoopPst",2019-10-23,"Philadelphia","Boston","Boston","Philadelphia",-0.11627502160329,0,0
0,0.00254808601626437,0,0,-0.0356439807052278,-0.0610854892980655,0,0,-0.0843539345994359,-0.0245038606511836,0,-0.034281272678578,0,0.0123630092825855,0,0,0,-0.0047901622797825,0.00293647742056415,-0.000725033032626198,0,0.0193276497051162,0.0135856585998715,0,0,0,0.00620874522570031,0,0,0.00634274120068279,0,0,0.514130621720709,0,0,0,0,"2019-10-23aacCCeghhiloortt",2019-10-23,"Charlotte","Chicago","Charlotte","Chicago",-0.194622852220498,0.526682108147092,0
-0.0647741209958771,-0.0163308707048978,0.0529086610007549,-0.0138819362294826,0,0.0261986263843354,0,0,0.00354501463823209,0,0.0163264712829731,0.0310460577063253,0,0.0103071435601944,0,0,0,0,0.0424622319887146,0.000167346396058399,0,0,0.112278016832101,0,0,0.0840839005204399,0.00947882383690932,0,0,0.00968339403516071,0,0,0.514130621720709,0,0,0,0,"2019-10-23aaCddeelllnnoOrv",2019-10-23,"Orlando","Cleveland","Orlando","Cleveland",0.284336542379871,0.533292839592779,0
0.0495765803119127,0.0132309604542054,0.0494623728442003,0,0,0,-0.092733436034527,0,-0.0450710239138281,0,0,0.0315834692294131,0,0.0154819813333214,0,0.0176437243202337,0,-0.00937596308091918,-0.0850830737781339,0,0,0.0946692012142114,-0.000540514765351944,0,0,0.00139901399897221,0.00671170836518967,0,0,0.00685655919631557,0,0,0.514130621720709,0,0,0,0,"2019-10-23aaceehimnnooPrStx",2019-10-23,"Phoenix","Sacramento","Phoenix","Sacramento",0.0402432921337101,0.527698889282214,0
0,-0.0158935727388589,-0.0523400080845229,0.002237709794855,-0.0207489657555895,-0.0665605539986431,-0.0877761225267531,0,-0.131189052135781,-0.0179544559671303,0,0.0383266366287097,0,0.0015418616511469,0,0.00631714214911608,0.00236786739334934,0,0.0527338403362756,0,0.109875151100165,0.107797743764022,0,0,0,-0.0622546182758616,0,0,0,0,0,0,0,0,0,0,0,"2019-10-23aadDeiiInnortt",2019-10-23,"Indiana","Detroit","Detroit","Indiana",-0.1335193966655,0,0
