"team","games_season","games_played","games_future","season_win_rate","ytd_win_rate","ytd_pred_win_rate","future_win_rate","conference","division","pred_win_rate_538","seed"
"Milwaukee",82,37,45,0.712228722408977,0.864864864864865,0.888888888888889,0.586727894167469,"East","Central",0.780487804878049,1
"Miami",82,36,46,0.673712200979036,0.722222222222222,0.742857142857143,0.635747836527847,"East","Southeast",0.634146341463415,2
"Toronto",82,36,46,0.660068062643822,0.666666666666667,0.685714285714286,0.654903937756378,"East","Atlantic",0.658536585365854,3
"Boston",82,33,49,0.634832962399138,0.757575757575758,0.78125,0.55216944728019,"East","Atlantic",0.682926829268293,4
"Philadelphia",82,37,45,0.614424975290467,0.621621621621622,0.638888888888889,0.608507732751518,"East","Atlantic",0.670731707317073,5
"Indiana",82,36,46,0.571110912879367,0.611111111111111,0.628571428571429,0.539806409915394,"East","Central",0.560975609756098,6
"Brooklyn",82,34,48,0.497662592992111,0.470588235294118,0.484848484848485,0.516840263028189,"East","Atlantic",0.426829268292683,7
"Orlando",82,36,46,0.426207364593896,0.444444444444444,0.457142857142857,0.411934867319554,"East","Southeast",0.475609756097561,8
"Detroit",82,37,45,0.407708917339131,0.351351351351351,0.371428571428571,0.454047360484639,"East","Central",0.390243902439024,9
"Chicago",82,36,46,0.406168726787498,0.361111111111111,0.371428571428571,0.441431208621192,"East","Central",0.378048780487805,10
"Washington",82,35,47,0.388593117369476,0.314285714285714,0.323529411764706,0.443928417538235,"East","Southeast",0.378048780487805,11
"Charlotte",82,38,44,0.372458967069064,0.394736842105263,0.405405405405405,0.353218984083256,"East","Southeast",0.317073170731707,12
"Cleveland",82,36,46,0.341277609235418,0.277777777777778,0.285714285714286,0.390973129506614,"East","Central",0.304878048780488,13
"Atlanta",82,36,46,0.320897444632067,0.222222222222222,0.228571428571429,0.398121531735423,"East","Southeast",0.317073170731707,14
"New York",82,36,46,0.316240710680119,0.277777777777778,0.285714285714286,0.346342136429778,"East","Atlantic",0.25609756097561,15
"LA Lakers",82,36,46,0.728246450816498,0.805555555555556,0.828571428571429,0.667743673194627,"West","Pacific",0.731707317073171,1
"Houston",82,35,47,0.710992000155235,0.685714285714286,0.705882352941177,0.729815830058069,"West","Southwest",0.682926829268293,2
"LA Clippers",82,38,44,0.65565974255767,0.684210526315789,0.722222222222222,0.63100224749384,"West","Pacific",0.695121951219512,3
"Utah",82,35,47,0.618634356125224,0.657142857142857,0.676470588235294,0.589957812814221,"West","Northwest",0.646341463414634,4
"Denver",82,35,47,0.610917251160573,0.685714285714286,0.705882352941177,0.555217331812064,"West","Northwest",0.646341463414634,5
"Dallas",82,35,47,0.603868395682324,0.628571428571429,0.647058823529412,0.585472520126607,"West","Southwest",0.621951219512195,6
"Oklahoma City",82,35,47,0.519815924281585,0.571428571428571,0.588235294117647,0.48138097427851,"West","Northwest",0.536585365853659,7
"San Antonio",82,34,48,0.428378060814366,0.411764705882353,0.424242424242424,0.440145853891208,"West","Southwest",0.378048780487805,8
"Minnesota",82,35,47,0.423201285008117,0.4,0.411764705882353,0.440478837673737,"West","Northwest",0.439024390243902,9
"Portland",82,37,45,0.422066283693809,0.405405405405405,0.416666666666667,0.435765228064275,"West","Northwest",0.451219512195122,10
"Sacramento",82,36,46,0.418073772861754,0.361111111111111,0.371428571428571,0.4626532472753,"West","Pacific",0.390243902439024,11
"Memphis",82,37,45,0.4116962878337,0.405405405405405,0.416666666666667,0.416868791163631,"West","Southwest",0.390243902439024,12
"Phoenix",82,36,46,0.409210102420766,0.388888888888889,0.4,0.425113660837018,"West","Pacific",0.414634146341463,13
"New Orleans",82,36,46,0.393325997354925,0.333333333333333,0.342857142857143,0.440276777893561,"West","Southwest",0.463414634146341,14
"Golden State",82,37,45,0.302320801933866,0.243243243243243,0.25,0.350895683523934,"West","Pacific",0.292682926829268,15
