"team","games_season","games_played","games_future","season_win_rate","ytd_win_rate","ytd_pred_win_rate","future_win_rate","conference","division","pred_win_rate_538","seed"
"Milwaukee",82,47,35,0.755877779224119,0.872340425531915,0.891304347826087,0.599485082753649,"East","Central",0.780487804878049,1
"Toronto",82,47,35,0.658754146213329,0.702127659574468,0.717391304347826,0.600509713985513,"East","Atlantic",0.670731707317073,2
"Miami",82,47,35,0.64633937977059,0.680851063829787,0.695652173913043,0.599995118319668,"East","Southeast",0.621951219512195,3
"Philadelphia",82,48,34,0.627542393559276,0.645833333333333,0.659574468085106,0.601719890348841,"East","Atlantic",0.670731707317073,4
"Boston",82,46,36,0.603390477742633,0.673913043478261,0.688888888888889,0.513278310413776,"East","Atlantic",0.658536585365854,5
"Indiana",82,47,35,0.596586605176087,0.638297872340426,0.652173913043478,0.540574332126832,"East","Central",0.609756097560976,6
"Brooklyn",82,45,37,0.449233112749005,0.422222222222222,0.431818181818182,0.482084195822119,"East","Atlantic",0.439024390243902,7
"Chicago",82,49,33,0.42631712782123,0.387755102040816,0.395833333333333,0.483575893373965,"East","Central",0.390243902439024,8
"Orlando",82,48,34,0.417085841662229,0.416666666666667,0.425531914893617,0.417677618126552,"East","Southeast",0.463414634146341,9
"Detroit",82,48,34,0.393220595604139,0.354166666666667,0.369565217391304,0.4483555541041,"East","Central",0.329268292682927,10
"Washington",82,46,36,0.375907742370611,0.326086956521739,0.333333333333333,0.439567635399725,"East","Southeast",0.353658536585366,11
"Charlotte",82,47,35,0.343504326550594,0.340425531914894,0.347826086956522,0.347638707918535,"East","Southeast",0.317073170731707,12
"Atlanta",82,48,34,0.337136137629685,0.25,0.25531914893617,0.460151861342182,"East","Southeast",0.317073170731707,13
"Cleveland",82,48,34,0.321654693934022,0.270833333333333,0.276595744680851,0.393402497134995,"East","Central",0.268292682926829,14
"New York",82,48,34,0.319241136493311,0.270833333333333,0.276595744680851,0.387581564483867,"East","Atlantic",0.268292682926829,15
"LA Lakers",81,46,35,0.733957811814072,0.804347826086957,0.822222222222222,0.641445221626852,"West","Pacific",0.74390243902439,1
"LA Clippers",81,47,34,0.676780668911948,0.702127659574468,0.733333333333333,0.641742181819641,"West","Pacific",0.707317073170732,2
"Houston",82,46,36,0.647340728562321,0.630434782608696,0.644444444444444,0.668942770614176,"West","Southwest",0.658536585365854,3
"Utah",82,46,36,0.639269761410911,0.695652173913043,0.711111111111111,0.567225567658187,"West","Northwest",0.658536585365854,4
"Denver",82,47,35,0.618326366255817,0.680851063829787,0.695652173913043,0.534364629513629,"West","Northwest",0.646341463414634,5
"Dallas",82,47,35,0.586605379045932,0.617021276595745,0.630434782608696,0.545761173764756,"West","Southwest",0.609756097560976,6
"Oklahoma City",82,48,34,0.554856437164126,0.583333333333333,0.595744680851064,0.514653760219362,"West","Northwest",0.560975609756098,7
"Memphis",82,47,35,0.471034229545945,0.48936170212766,0.5,0.446423052079071,"West","Southwest",0.439024390243902,8
"San Antonio",82,46,36,0.451440440247049,0.434782608695652,0.444444444444444,0.472725447229388,"West","Southwest",0.414634146341463,9
"Portland",82,47,35,0.448207706663284,0.425531914893617,0.434782608695652,0.478658055611123,"West","Northwest",0.463414634146341,10
"New Orleans",82,48,34,0.445927102762553,0.395833333333333,0.404255319148936,0.516647718427333,"West","Southwest",0.475609756097561,11
"Phoenix",82,47,35,0.424761217711861,0.425531914893617,0.434782608695652,0.42372628149636,"West","Pacific",0.414634146341463,12
"Sacramento",82,46,36,0.423078004319046,0.369565217391304,0.377777777777778,0.491455454282272,"West","Pacific",0.402439024390244,13
"Minnesota",82,47,35,0.347745233257398,0.319148936170213,0.326086956521739,0.386145975060191,"West","Northwest",0.378048780487805,14
"Golden State",82,48,34,0.26388642168939,0.208333333333333,0.212765957446809,0.342314311133235,"West","Pacific",0.280487804878049,15
