"team","games_season","games_played","games_future","season_win_rate","ytd_win_rate","ytd_pred_win_rate","future_win_rate","conference","division","pred_win_rate_538","seed"
"Milwaukee",82,65,17,0.771354653452946,0.815384615384615,0.828125,0.603004799008328,"East","Central",0.792682926829268,1
"Toronto",82,64,18,0.69241825135916,0.71875,0.73015873015873,0.598794256191728,"East","Atlantic",0.695121951219512,2
"Boston",82,64,18,0.65272578914508,0.671875,0.682539682539683,0.584639706105362,"East","Atlantic",0.682926829268293,3
"Miami",82,64,18,0.629707610525664,0.640625,0.650793650793651,0.590890225728023,"East","Southeast",0.634146341463415,4
"Philadelphia",82,64,18,0.59872437617298,0.59375,0.603174603174603,0.616411047010243,"East","Atlantic",0.621951219512195,5
"Indiana",82,65,17,0.580564941561197,0.6,0.609375,0.506254424001066,"East","Central",0.585365853658537,6
"Brooklyn",82,64,18,0.463537722349623,0.46875,0.476190476190476,0.445005179592726,"East","Atlantic",0.439024390243902,7
"Orlando",82,65,17,0.454837274088794,0.461538461538462,0.46875,0.42921508678124,"East","Southeast",0.475609756097561,8
"Washington",82,64,18,0.384523170205095,0.375,0.380952380952381,0.418383330934321,"East","Southeast",0.353658536585366,9
"Charlotte",82,64,18,0.351893470130782,0.34375,0.349206349206349,0.380848030595786,"East","Southeast",0.329268292682927,10
"Chicago",82,65,17,0.349522852842925,0.338461538461538,0.34375,0.39181611371293,"East","Central",0.329268292682927,11
"Atlanta",82,66,16,0.338746137924792,0.303030303030303,0.307692307692308,0.486073956864559,"East","Southeast",0.329268292682927,12
"New York",82,65,17,0.332006813584696,0.307692307692308,0.3125,0.424974041996771,"East","Atlantic",0.292682926829268,13
"Cleveland",82,65,17,0.320363129984344,0.292307692307692,0.296875,0.427633921100952,"East","Central",0.280487804878049,14
"Detroit",82,65,17,0.312488274840588,0.307692307692308,0.317460317460317,0.330825796289895,"East","Central",0.292682926829268,15
"LA Lakers",81,63,18,0.743616272534825,0.777777777777778,0.790322580645161,0.62405100418449,"West","Pacific",0.768292682926829,1
"LA Clippers",81,64,17,0.673707798755588,0.6875,0.709677419354839,0.621784217600154,"West","Pacific",0.707317073170732,2
"Denver",82,64,18,0.646994416005164,0.671875,0.682539682539683,0.558530117356856,"West","Northwest",0.658536585365854,3
"Houston",82,64,18,0.638497200754278,0.625,0.634920634920635,0.6864872478806,"West","Southwest",0.634146341463415,4
"Utah",82,64,18,0.628580914901124,0.640625,0.650793650793651,0.58575750121623,"West","Northwest",0.621951219512195,5
"Oklahoma City",82,64,18,0.606555326327605,0.625,0.634920634920635,0.54097426438131,"West","Northwest",0.609756097560976,6
"Dallas",82,66,16,0.568070909193716,0.590909090909091,0.6,0.473863409617792,"West","Southwest",0.585365853658537,7
"Memphis",82,65,17,0.492262839129342,0.492307692307692,0.5,0.492091341682709,"West","Southwest",0.463414634146341,8
"New Orleans",82,64,18,0.461049509766281,0.4375,0.444444444444444,0.544781100046389,"West","Southwest",0.48780487804878,9
"Sacramento",82,64,18,0.452414854003734,0.4375,0.444444444444444,0.505445446017009,"West","Pacific",0.451219512195122,10
"Portland",82,66,16,0.447416191589663,0.439393939393939,0.446153846153846,0.480507981897023,"West","Northwest",0.463414634146341,11
"San Antonio",82,63,19,0.440678751580508,0.428571428571429,0.435483870967742,0.480824085768509,"West","Southwest",0.426829268292683,12
"Phoenix",82,65,17,0.405065083067267,0.4,0.40625,0.424431577147993,"West","Pacific",0.402439024390244,13
"Minnesota",82,64,18,0.316948969796953,0.296875,0.301587301587302,0.388323084630564,"West","Northwest",0.317073170731707,14
"Golden State",82,65,17,0.249815812367857,0.230769230769231,0.234375,0.322640977303779,"West","Pacific",0.268292682926829,15
