"team","games_season","games_played","games_future","season_win_rate","ytd_win_rate","ytd_pred_win_rate","future_win_rate","conference","division","pred_win_rate_538","seed"
"Milwaukee",51,51,0,0.862745098039216,0.862745098039216,0.88,NA,"East","Central",0.817073170731707,1
"Toronto",52,52,0,0.730769230769231,0.730769230769231,0.745098039215686,NA,"East","Atlantic",0.682926829268293,2
"Boston",51,51,0,0.705882352941177,0.705882352941177,0.72,NA,"East","Atlantic",0.707317073170732,3
"Miami",51,51,0,0.686274509803922,0.686274509803922,0.7,NA,"East","Southeast",0.609756097560976,4
"Indiana",52,52,0,0.596153846153846,0.596153846153846,0.607843137254902,NA,"East","Central",0.573170731707317,5
"Philadelphia",53,53,0,0.584905660377358,0.584905660377358,0.596153846153846,NA,"East","Atlantic",0.621951219512195,6
"Brooklyn",50,50,0,0.46,0.46,0.469387755102041,NA,"East","Atlantic",0.414634146341463,7
"Orlando",52,52,0,0.403846153846154,0.403846153846154,0.411764705882353,NA,"East","Southeast",0.475609756097561,8
"Detroit",54,54,0,0.37037037037037,0.37037037037037,0.384615384615385,NA,"East","Central",0.304878048780488,9
"Washington",50,50,0,0.36,0.36,0.36734693877551,NA,"East","Southeast",0.365853658536585,10
"Chicago",53,53,0,0.358490566037736,0.358490566037736,0.365384615384615,NA,"East","Central",0.341463414634146,11
"Charlotte",51,51,0,0.313725490196078,0.313725490196078,0.32,NA,"East","Southeast",0.329268292682927,12
"New York",52,52,0,0.307692307692308,0.307692307692308,0.313725490196078,NA,"East","Atlantic",0.292682926829268,13
"Atlanta",53,53,0,0.264150943396226,0.264150943396226,0.269230769230769,NA,"East","Southeast",0.341463414634146,14
"Cleveland",52,52,0,0.25,0.25,0.254901960784314,NA,"East","Central",0.280487804878049,15
"LA Lakers",50,50,0,0.78,0.78,0.795918367346939,NA,"West","Pacific",0.75609756097561,1
"LA Clippers",51,51,0,0.705882352941177,0.705882352941177,0.73469387755102,NA,"West","Pacific",0.682926829268293,2
"Denver",52,52,0,0.692307692307692,0.692307692307692,0.705882352941177,NA,"West","Northwest",0.670731707317073,3
"Houston",52,52,0,0.653846153846154,0.653846153846154,0.666666666666667,NA,"West","Southwest",0.670731707317073,4
"Utah",51,51,0,0.627450980392157,0.627450980392157,0.64,NA,"West","Northwest",0.609756097560976,5
"Dallas",52,52,0,0.596153846153846,0.596153846153846,0.607843137254902,NA,"West","Southwest",0.597560975609756,6
"Oklahoma City",52,52,0,0.596153846153846,0.596153846153846,0.607843137254902,NA,"West","Northwest",0.597560975609756,7
"Memphis",52,52,0,0.519230769230769,0.519230769230769,0.529411764705882,NA,"West","Southwest",0.439024390243902,8
"Portland",53,53,0,0.471698113207547,0.471698113207547,0.480769230769231,NA,"West","Northwest",0.463414634146341,9
"San Antonio",51,51,0,0.431372549019608,0.431372549019608,0.44,NA,"West","Southwest",0.426829268292683,10
"New Orleans",52,52,0,0.403846153846154,0.403846153846154,0.411764705882353,NA,"West","Southwest",0.5,11
"Phoenix",52,52,0,0.384615384615385,0.384615384615385,0.392156862745098,NA,"West","Pacific",0.414634146341463,12
"Sacramento",51,51,0,0.372549019607843,0.372549019607843,0.38,NA,"West","Pacific",0.451219512195122,13
"Minnesota",50,50,0,0.3,0.3,0.306122448979592,NA,"West","Northwest",0.317073170731707,14
"Golden State",52,52,0,0.230769230769231,0.230769230769231,0.235294117647059,NA,"West","Pacific",0.24390243902439,15
