"team","games_season","games_played","games_future","season_win_rate","ytd_win_rate","ytd_pred_win_rate","future_win_rate","conference","division","pred_win_rate_538","seed"
"Milwaukee",82,23,59,0.698253774200776,0.869565217391304,0.909090909090909,0.631471347194298,"East","Central",0.768292682926829,1
"Toronto",82,21,61,0.646340535924698,0.714285714285714,0.75,0.622949572882381,"East","Atlantic",0.695121951219512,2
"Miami",82,22,60,0.641577545912955,0.727272727272727,0.761904761904762,0.610155979414372,"East","Southeast",0.597560975609756,3
"Philadelphia",82,22,60,0.613737509800181,0.681818181818182,0.714285714285714,0.588774596726914,"East","Atlantic",0.670731707317073,4
"Boston",82,21,61,0.583975533792958,0.761904761904762,0.8,0.522721209361026,"East","Atlantic",0.670731707317073,5
"Indiana",82,22,60,0.563722609233165,0.636363636363636,0.666666666666667,0.537087565951991,"East","Central",0.548780487804878,6
"Brooklyn",82,22,60,0.504504722264409,0.545454545454545,0.571428571428571,0.489489787094692,"East","Atlantic",0.48780487804878,7
"Orlando",82,22,60,0.462787527108402,0.5,0.523809523809524,0.449142953714816,"East","Southeast",0.475609756097561,8
"Detroit",82,23,59,0.446308748154523,0.391304347826087,0.428571428571429,0.467751141502897,"East","Central",0.414634146341463,9
"Chicago",82,23,59,0.42433232557163,0.347826086956522,0.363636363636364,0.454156791472435,"East","Central",0.317073170731707,10
"Washington",82,21,61,0.415079729057213,0.333333333333333,0.35,0.443221930863794,"East","Southeast",0.414634146341463,11
"Charlotte",82,24,58,0.375554506980863,0.375,0.391304347826087,0.375783958145358,"East","Southeast",0.317073170731707,12
"Cleveland",82,21,61,0.347613308574467,0.238095238095238,0.25,0.385316250870595,"East","Central",0.317073170731707,13
"Atlanta",82,22,60,0.333317237087565,0.227272727272727,0.238095238095238,0.372200224019673,"East","Southeast",0.365853658536585,14
"New York",82,22,60,0.305079748796502,0.181818181818182,0.19047619047619,0.350275656688553,"East","Atlantic",0.219512195121951,15
"LA Lakers",82,23,59,0.717633938953643,0.869565217391304,0.952380952380952,0.658406491427097,"West","Pacific",0.695121951219512,1
"LA Clippers",82,23,59,0.677797686919851,0.695652173913043,0.761904761904762,0.670837463176743,"West","Pacific",0.682926829268293,2
"Houston",82,21,61,0.675388448742888,0.666666666666667,0.7,0.678391029457652,"West","Southwest",0.707317073170732,3
"Denver",82,20,62,0.626108690375588,0.7,0.736842105263158,0.602272784045133,"West","Northwest",0.658536585365854,4
"Dallas",82,21,61,0.61607250587015,0.714285714285714,0.75,0.582261401333644,"West","Southwest",0.646341463414634,5
"Utah",82,22,60,0.560499206636251,0.545454545454545,0.571428571428571,0.566015582402877,"West","Northwest",0.609756097560976,6
"Minnesota",82,21,61,0.470454939872109,0.476190476190476,0.5,0.468480410975621,"West","Northwest",0.48780487804878,7
"Phoenix",82,21,61,0.462848545280075,0.476190476190476,0.5,0.458255421524035,"West","Pacific",0.5,8
"San Antonio",82,23,59,0.429321607005397,0.391304347826087,0.409090909090909,0.444141894482077,"West","Southwest",0.329268292682927,9
"Portland",82,23,59,0.426829268292683,0.391304347826087,0.428571428571429,0.440677966101695,"West","Northwest",0.463414634146341,10
"Oklahoma City",82,21,61,0.424559640947894,0.428571428571429,0.45,0.423178533733235,"West","Northwest",0.463414634146341,11
"Sacramento",82,21,61,0.424555385312689,0.380952380952381,0.4,0.439566255666238,"West","Pacific",0.402439024390244,12
"Memphis",82,21,61,0.398796237112022,0.285714285714286,0.3,0.437726089232554,"West","Southwest",0.329268292682927,13
"New Orleans",82,22,60,0.384324219013727,0.272727272727273,0.285714285714286,0.42524309931876,"West","Southwest",0.451219512195122,14
"Golden State",82,24,58,0.342624317204726,0.208333333333333,0.217391304347826,0.398193000185992,"West","Pacific",0.292682926829268,15
