"team","games_season","games_played","games_future","season_win_rate","ytd_win_rate","ytd_pred_win_rate","future_win_rate","conference","division","pred_win_rate_538","seed"
"Milwaukee",82,63,19,0.779918486401833,0.841269841269841,0.854838709677419,0.576490309734227,"East","Central",0.804878048780488,1
"Toronto",82,62,20,0.676762586189086,0.709677419354839,0.721311475409836,0.574726603375254,"East","Atlantic",0.682926829268293,2
"Boston",82,62,20,0.653078760647533,0.67741935483871,0.688524590163934,0.577622918654885,"East","Atlantic",0.682926829268293,3
"Miami",82,63,19,0.620858272726832,0.634920634920635,0.645161290322581,0.574230440189485,"East","Southeast",0.621951219512195,4
"Philadelphia",82,64,18,0.603180283023515,0.59375,0.603174603174603,0.636710178218234,"East","Atlantic",0.609756097560976,5
"Indiana",82,63,19,0.583256239312232,0.603174603174603,0.612903225806452,0.517211138084371,"East","Central",0.585365853658537,6
"Brooklyn",82,62,20,0.448985694737829,0.451612903225806,0.459016393442623,0.440841348425098,"East","Atlantic",0.426829268292683,7
"Orlando",82,63,19,0.441112246826597,0.444444444444444,0.451612903225806,0.430063381041104,"East","Southeast",0.463414634146341,8
"Washington",82,62,20,0.386003700101601,0.370967741935484,0.377049180327869,0.432615170416563,"East","Southeast",0.365853658536585,9
"Charlotte",82,63,19,0.360047439383094,0.349206349206349,0.354838709677419,0.395994212074407,"East","Southeast",0.329268292682927,10
"Chicago",82,63,19,0.349944492228833,0.333333333333333,0.338709677419355,0.405023598040225,"East","Central",0.329268292682927,11
"New York",82,63,19,0.333653476750815,0.301587301587302,0.306451612903226,0.439978162819306,"East","Atlantic",0.292682926829268,12
"Atlanta",82,65,17,0.330267354989096,0.292307692307692,0.296875,0.475407241712109,"East","Southeast",0.329268292682927,13
"Cleveland",82,63,19,0.321188842384739,0.285714285714286,0.290322580645161,0.438815003976244,"East","Central",0.280487804878049,14
"Detroit",82,64,18,0.315070786839381,0.3125,0.32258064516129,0.32421136226829,"East","Central",0.292682926829268,15
"LA Lakers",81,61,20,0.747581970830317,0.786885245901639,0.8,0.627706981862785,"West","Pacific",0.780487804878049,1
"LA Clippers",81,62,19,0.679194740075035,0.693548387096774,0.716666666666667,0.632356523477781,"West","Pacific",0.695121951219512,2
"Denver",82,63,19,0.643920462557641,0.666666666666667,0.67741935483871,0.56849883840666,"West","Northwest",0.658536585365854,3
"Houston",82,62,20,0.6387880534149,0.629032258064516,0.639344262295082,0.669031019001091,"West","Southwest",0.646341463414634,4
"Utah",82,63,19,0.628177512726656,0.650793650793651,0.661290322580645,0.553187160188727,"West","Northwest",0.634146341463415,5
"Oklahoma City",82,63,19,0.598339705361925,0.619047619047619,0.629032258064516,0.529676623140939,"West","Northwest",0.597560975609756,6
"Dallas",82,64,18,0.590686617464816,0.609375,0.619047619047619,0.524239035117496,"West","Southwest",0.597560975609756,7
"Memphis",82,64,18,0.497768301960258,0.5,0.507936507936508,0.48983337559673,"West","Southwest",0.463414634146341,8
"Sacramento",82,63,19,0.458114521210951,0.444444444444444,0.451612903225806,0.503441617857787,"West","Pacific",0.451219512195122,9
"New Orleans",82,63,19,0.456522117398545,0.428571428571429,0.435483870967742,0.549200717193721,"West","Southwest",0.48780487804878,10
"Portland",82,65,17,0.448164256325346,0.430769230769231,0.4375,0.51467464815755,"West","Northwest",0.451219512195122,11
"San Antonio",82,61,21,0.434727397994972,0.426229508196721,0.433333333333333,0.459411744551797,"West","Southwest",0.414634146341463,12
"Phoenix",82,63,19,0.403111877635424,0.396825396825397,0.403225806451613,0.423956524531828,"West","Pacific",0.402439024390244,13
"Minnesota",82,62,20,0.319076238578518,0.306451612903226,0.311475409836066,0.358212578171923,"West","Northwest",0.317073170731707,14
"Golden State",82,64,18,0.257702157957112,0.234375,0.238095238095238,0.340643164026844,"West","Pacific",0.268292682926829,15
