"team","games_season","games_played","games_future","season_win_rate","ytd_win_rate","ytd_pred_win_rate","future_win_rate","conference","division","pred_win_rate_538","seed"
"Milwaukee",82,23,59,0.687178774695151,0.869565217391304,0.909090909090909,0.616078975000041,"East","Central",0.768292682926829,1
"Toronto",82,21,61,0.651660492805146,0.714285714285714,0.75,0.630100990328229,"East","Atlantic",0.695121951219512,2
"Miami",82,22,60,0.627998185428513,0.727272727272727,0.761904761904762,0.591597520085635,"East","Southeast",0.597560975609756,3
"Philadelphia",82,23,59,0.621074538060581,0.695652173913043,0.727272727272727,0.592001900355383,"East","Atlantic",0.682926829268293,4
"Boston",82,21,61,0.584958939170264,0.761904761904762,0.8,0.524043164130518,"East","Atlantic",0.670731707317073,5
"Indiana",82,23,59,0.551657822714292,0.652173913043478,0.681818181818182,0.512473584111389,"East","Central",0.536585365853659,6
"Brooklyn",82,22,60,0.512487644402002,0.545454545454545,0.571428571428571,0.500399780682737,"East","Atlantic",0.475609756097561,7
"Orlando",82,22,60,0.463989056619022,0.5,0.523809523809524,0.450785044045997,"East","Southeast",0.475609756097561,8
"Detroit",82,23,59,0.450367525176917,0.391304347826087,0.428571428571429,0.473392153635715,"East","Central",0.414634146341463,9
"Chicago",82,23,59,0.431627907653796,0.347826086956522,0.363636363636364,0.46429641402731,"East","Central",0.329268292682927,10
"Washington",82,21,61,0.400643898825832,0.333333333333333,0.35,0.423816388585545,"East","Southeast",0.426829268292683,11
"Charlotte",82,24,58,0.370028942305723,0.375,0.391304347826087,0.367971952914987,"East","Southeast",0.304878048780488,12
"Cleveland",82,22,60,0.335377754843947,0.227272727272727,0.238095238095238,0.375016264953394,"East","Central",0.304878048780488,13
"Atlanta",82,22,60,0.319335986465893,0.227272727272727,0.238095238095238,0.35309251483672,"East","Southeast",0.365853658536585,14
"New York",82,23,59,0.307034244314874,0.173913043478261,0.181818181818182,0.358928949725757,"East","Atlantic",0.231707317073171,15
"LA Lakers",82,23,59,0.736784739156494,0.869565217391304,0.909090909090909,0.68502285781072,"West","Pacific",0.695121951219512,1
"Houston",82,22,60,0.692165537327931,0.681818181818182,0.714285714285714,0.695959567681505,"West","Southwest",0.695121951219512,2
"LA Clippers",82,23,59,0.677766689653289,0.695652173913043,0.761904761904762,0.670794382229995,"West","Pacific",0.682926829268293,3
"Dallas",82,22,60,0.621993514453568,0.727272727272727,0.761904761904762,0.583391136419876,"West","Southwest",0.634146341463415,4
"Denver",82,20,62,0.612204866582404,0.7,0.736842105263158,0.583883855802534,"West","Northwest",0.670731707317073,5
"Utah",82,23,59,0.551672220228443,0.565217391304348,0.590909090909091,0.546391899300548,"West","Northwest",0.609756097560976,6
"Portland",82,23,59,0.5,0.391304347826087,0.409090909090909,0.542372881355932,"West","Northwest",0.475609756097561,7
"Phoenix",82,22,60,0.490829670323535,0.454545454545455,0.476190476190476,0.504133882775498,"West","Pacific",0.48780487804878,8
"Minnesota",82,21,61,0.468587278625494,0.476190476190476,0.5,0.465969784381811,"West","Northwest",0.48780487804878,9
"Sacramento",82,21,61,0.437114437029775,0.380952380952381,0.4,0.456448915351501,"West","Pacific",0.414634146341463,10
"Oklahoma City",82,21,61,0.418014636454699,0.428571428571429,0.45,0.414380330971891,"West","Northwest",0.463414634146341,11
"San Antonio",82,23,59,0.412982067865028,0.391304347826087,0.409090909090909,0.421432704490378,"West","Southwest",0.353658536585366,12
"New Orleans",82,23,59,0.377372358367477,0.260869565217391,0.272727272727273,0.422788701459883,"West","Southwest",0.439024390243902,13
"Memphis",82,22,60,0.375819929201726,0.272727272727273,0.285714285714286,0.413620569909025,"West","Southwest",0.329268292682927,14
"Golden State",82,24,58,0.311270341248184,0.208333333333333,0.217391304347826,0.35386496521295,"West","Pacific",0.292682926829268,15
