"team","games_season","games_played","games_future","season_win_rate","ytd_win_rate","ytd_pred_win_rate","future_win_rate","conference","division","pred_win_rate_538","seed"
"Milwaukee",82,29,53,0.718260773803692,0.862068965517241,0.892857142857143,0.639573272677411,"East","Central",0.768292682926829,1
"Toronto",82,27,55,0.674568185025187,0.703703703703704,0.730769230769231,0.660265294037551,"East","Atlantic",0.670731707317073,2
"Philadelphia",82,29,53,0.655601906938149,0.689655172413793,0.714285714285714,0.636968988092985,"East","Atlantic",0.695121951219512,3
"Miami",82,28,54,0.653132352749679,0.714285714285714,0.740740740740741,0.621423202323587,"East","Southeast",0.609756097560976,4
"Indiana",82,28,54,0.588574884166417,0.678571428571429,0.703703703703704,0.541910009289744,"East","Central",0.560975609756098,5
"Boston",82,25,57,0.575379402099839,0.72,0.75,0.511949315301522,"East","Atlantic",0.682926829268293,6
"Brooklyn",82,28,54,0.537604394198474,0.535714285714286,0.555555555555556,0.538584450449534,"East","Atlantic",0.48780487804878,7
"Detroit",82,28,54,0.456592778984146,0.392857142857143,0.423076923076923,0.489640886605556,"East","Central",0.402439024390244,8
"Orlando",82,28,54,0.439099837298816,0.428571428571429,0.444444444444444,0.444559012194499,"East","Southeast",0.5,9
"Chicago",82,30,52,0.422674874816762,0.366666666666667,0.379310344827586,0.454987302595664,"East","Central",0.365853658536585,10
"Charlotte",82,31,51,0.392408633692148,0.419354838709677,0.433333333333333,0.376029567897179,"East","Southeast",0.317073170731707,11
"Washington",82,26,56,0.390620430547039,0.307692307692308,0.32,0.429122773301022,"East","Southeast",0.390243902439024,12
"Cleveland",82,28,54,0.332305353628558,0.25,0.259259259259259,0.374982203658181,"East","Central",0.304878048780488,13
"New York",82,28,54,0.316351462361323,0.25,0.259259259259259,0.350755924326453,"East","Atlantic",0.24390243902439,14
"Atlanta",82,29,53,0.308333519254851,0.206896551724138,0.214285714285714,0.36383676563958,"East","Southeast",0.329268292682927,15
"LA Lakers",82,29,53,0.718999511217209,0.827586206896552,0.857142857142857,0.6595841494304,"West","Pacific",0.719512195121951,1
"Houston",82,28,54,0.710429322177138,0.678571428571429,0.703703703703704,0.726948229972691,"West","Southwest",0.695121951219512,2
"LA Clippers",82,30,52,0.701357918725176,0.7,0.75,0.702141333374317,"West","Pacific",0.707317073170732,3
"Dallas",82,27,55,0.599787155094969,0.666666666666667,0.692307692307692,0.566955394868864,"West","Southwest",0.621951219512195,4
"Denver",82,26,56,0.596476240687185,0.692307692307692,0.72,0.551983066720521,"West","Northwest",0.658536585365854,5
"Utah",82,28,54,0.560599538086818,0.607142857142857,0.62962962962963,0.536465965242946,"West","Northwest",0.585365853658537,6
"Sacramento",82,27,55,0.484547304928518,0.444444444444444,0.461538461538462,0.504234163711608,"West","Pacific",0.439024390243902,7
"Portland",82,28,54,0.475609756097561,0.428571428571429,0.444444444444444,0.5,"West","Northwest",0.48780487804878,8
"Oklahoma City",82,27,55,0.455664280224296,0.481481481481481,0.5,0.442990381425313,"West","Northwest",0.48780487804878,9
"Phoenix",82,27,55,0.444994339075032,0.407407407407407,0.423076923076923,0.463446105530048,"West","Pacific",0.439024390243902,10
"San Antonio",82,27,55,0.43296539425698,0.407407407407407,0.423076923076923,0.445512042346771,"West","Southwest",0.341463414634146,11
"Minnesota",82,26,56,0.396506420299315,0.384615384615385,0.4,0.402027258295426,"West","Northwest",0.451219512195122,12
"Memphis",82,28,54,0.389576484795682,0.357142857142857,0.37037037037037,0.406393921356406,"West","Southwest",0.378048780487805,13
"New Orleans",82,29,53,0.304316863120493,0.241379310344828,0.25,0.338754391997744,"West","Southwest",0.414634146341463,14
"Golden State",82,29,53,0.266660681648547,0.172413793103448,0.178571428571429,0.318229733871337,"West","Pacific",0.25609756097561,15
