"PLAYER_FULL_NAME","injury_status","injury_date","return_date","injury_scrape_date"
"Tony Parker","Out","May 29",2018-01-01,2017-05-31
" Nene","Out",NA,2017-06-01,2017-05-31
"Alec Burks","Out",NA,2017-06-01,2017-05-31
"Alexis Ajinca","Out",NA,2017-06-01,2017-05-31
"Allen Crabbe","Out",NA,2017-08-01,2017-05-31
"Anthony Davis","Out",NA,2017-06-01,2017-05-31
"Ben Simmons","Out",NA,2017-06-01,2017-05-31
"Beno Udrih","Out",NA,2017-06-01,2017-05-31
"Blake Griffin","Out",NA,2017-06-01,2017-05-31
"Chandler Parsons","Out",NA,2017-06-01,2017-05-31
"Chris Bosh","Out",NA,2017-07-01,2017-05-31
"David Lee","Out",NA,2017-07-07,2017-05-31
"DeMarcus Cousins","Out",NA,2017-06-01,2017-05-31
"Denzel Valentine","Out",NA,2017-06-01,2017-05-31
"Derrick Rose","Out",NA,2017-06-01,2017-05-31
"Dion Waiters","Out",NA,2017-06-01,2017-05-31
"Ed Davis","Out",NA,2017-06-01,2017-05-31
"Edy Tavares","Out",NA,2017-06-15,2017-05-31
"Emmanuel Mudiay","Out",NA,2017-06-01,2017-05-31
"Gary Harris","Out",NA,2017-06-01,2017-05-31
"George Hill","Out",NA,2017-06-01,2017-05-31
"Isaiah Thomas","Out",NA,2017-06-01,2017-05-31
"Ivica Zubac","Out",NA,2017-06-01,2017-05-31
"Jabari Parker","Out",NA,2018-02-01,2017-05-31
"Jahlil Okafor","Out",NA,2017-06-01,2017-05-31
"Jamal Murray","Out",NA,2017-06-01,2017-05-31
"Jameer Nelson","Out",NA,2017-06-01,2017-05-31
"Jeff Green","Out",NA,2017-06-01,2017-05-31
"Jerryd Bayless","Out",NA,2017-06-01,2017-05-31
"Joakim Noah","Out",NA,2017-11-20,2017-05-31
"Joe Harris","Out",NA,2017-06-01,2017-05-31
"Joel Embiid","Out",NA,2017-06-01,2017-05-31
"Josh McRoberts","Out",NA,2017-06-01,2017-05-31
"Justise Winslow","Out",NA,2017-06-01,2017-05-31
"Jusuf Nurkic","Out",NA,2017-06-01,2017-05-31
"Kawhi Leonard","Out",NA,2017-06-01,2017-05-31
"Kelly Oubre","Out",NA,2017-06-01,2017-05-31
"Kemba Walker","Out",NA,2017-06-28,2017-05-31
"Kenneth Faried","Out",NA,2017-06-01,2017-05-31
"Kevon Looney","Out",NA,2017-06-01,2017-05-31
"Kristaps Porzingis","Out",NA,2017-06-01,2017-05-31
"Kyle Lowry","Out",NA,2017-06-01,2017-05-31
"Lance Thomas","Out",NA,2017-06-01,2017-05-31
"Leandro Barbosa","Out",NA,2017-06-01,2017-05-31
"Luke Babbitt","Out",NA,2017-06-01,2017-05-31
"Luol Deng","Out",NA,2017-06-01,2017-05-31
"Malachi Richardson","Out",NA,2017-06-01,2017-05-31
"Marco Belinelli","Out",NA,2017-06-01,2017-05-31
"Miles Plumlee","Out",NA,2017-06-01,2017-05-31
"Nemanja Bjelica","Out",NA,2017-06-01,2017-05-31
"Nikola Pekovic","Out",NA,2018-01-01,2017-05-31
"Quincy Acy","Out",NA,2017-06-01,2017-05-31
"Quincy Pondexter","Out",NA,2017-06-01,2017-05-31
"Rajon Rondo","Out",NA,2017-06-01,2017-05-31
"Robert Covington","Out",NA,2017-06-01,2017-05-31
"Rodney Hood","Out",NA,2017-06-01,2017-05-31
"Rudy Gay","Out",NA,2017-06-01,2017-05-31
"Sean Kilpatrick","Out",NA,2017-06-01,2017-05-31
"Sergio Rodriguez","Out",NA,2017-06-01,2017-05-31
"Seth Curry","Out",NA,2017-06-01,2017-05-31
"Tony Allen","Out",NA,2017-06-01,2017-05-31
"Tyler Ulis","Out",NA,2017-08-09,2017-05-31
"Tyreke Evans","Out",NA,2017-06-01,2017-05-31
"Will Barton","Out",NA,2017-06-01,2017-05-31
"Zach LaVine","Out",NA,2017-06-01,2017-05-31
