"PLAYER_FULL_NAME","injury_status","injury_date","return_date","injury_scrape_date"
"Aaron Gordon","Day-To-Day","Mar 24",2017-03-26,2017-03-25
"Alan Williams","Day-To-Day","Mar 23",2017-03-26,2017-03-25
"Andre Iguodala","Day-To-Day","Mar 23",2017-03-26,2017-03-25
"Anthony Tolliver","Day-To-Day","Mar 24",2017-03-26,2017-03-25
"Avery Bradley","Day-To-Day","Mar 24",2017-03-26,2017-03-25
"Brandon Ingram","Day-To-Day","Mar 24",2017-03-26,2017-03-25
"Cameron Payne","Out","Mar 23",2017-03-26,2017-03-25
"Carmelo Anthony","Day-To-Day","Mar 25",2017-03-26,2017-03-25
"Cristiano Felicio","Day-To-Day","Mar 24",2017-03-26,2017-03-25
"Danilo Gallinari","Out","Mar 24",2017-03-26,2017-03-25
"Darrell Arthur","Out","Mar 22",2017-03-26,2017-03-25
"Darren Collison","Day-To-Day","Mar 24",2017-03-26,2017-03-25
"David Lee","Day-To-Day","Mar 23",2017-03-26,2017-03-25
"Derrick Rose","Day-To-Day","Mar 25",2017-03-26,2017-03-25
"Devin Booker","Day-To-Day","Mar 21",2017-03-26,2017-03-25
"Dion Waiters","Out","Mar 22",2017-04-01,2017-03-25
"Giannis Antetokounmpo","Day-To-Day","Mar 21",2017-03-26,2017-03-25
"Hassan Whiteside","Day-To-Day","Mar 23",2017-03-26,2017-03-25
"Jahlil Okafor","Day-To-Day","Mar 24",2017-03-26,2017-03-25
"Jeff Green","Day-To-Day","Mar 24",2017-03-27,2017-03-25
"Jeremy Lin","Day-To-Day","Mar 22",2017-03-26,2017-03-25
"Joakim Noah","Out","Mar 25",2017-10-25,2017-03-25
"Joe Harris","Out","Mar 24",2017-03-26,2017-03-25
"Joel Embiid","Out","Mar 24",2017-10-25,2017-03-25
"John Henson","Out","Mar 25",2017-04-02,2017-03-25
"John Wall","Day-To-Day","Mar 24",2017-03-26,2017-03-25
"Josh McRoberts","Out","Mar 22",2017-04-01,2017-03-25
"Kenneth Faried","Day-To-Day","Mar 24",2017-03-26,2017-03-25
"Kent Bazemore","Out","Mar 24",2017-03-28,2017-03-25
"Kevin Durant","Out","Mar 24",2017-04-05,2017-03-25
"Kosta Koufos","Day-To-Day","Mar 22",2017-03-26,2017-03-25
"Kyle Korver","Out","Mar 22",2017-03-26,2017-03-25
"Lance Thomas","Day-To-Day","Mar 25",2017-03-27,2017-03-25
"Leandro Barbosa","Day-To-Day","Mar 21",2017-03-26,2017-03-25
"LeBron James","Day-To-Day","Mar 25",2017-03-26,2017-03-25
"Malachi Richardson","Out","Mar 24",2017-03-26,2017-03-25
"Michael Gbinije","Day-To-Day","Mar 24",2017-03-26,2017-03-25
"Michael Kidd-Gilchrist","Day-To-Day","Mar 21",2017-03-26,2017-03-25
"Mike Dunleavy","Out","Mar 22",2017-03-26,2017-03-25
"Miles Plumlee","Out","Mar 21",2017-03-26,2017-03-25
"Nemanja Bjelica","Out","Mar 21",2017-10-25,2017-03-25
"Omer Asik","Out","Mar 24",2017-10-25,2017-03-25
"Paul Millsap","Out","Mar 24",2017-03-26,2017-03-25
"Quincy Pondexter","Out","Mar 24",2017-10-25,2017-03-25
"Ramon Sessions","Out","Mar 21",2017-03-26,2017-03-25
"Robin Lopez","Out","Mar 22",2017-03-26,2017-03-25
"Ronnie Price","Out","Mar 24",2017-03-26,2017-03-25
"Ryan Anderson","Day-To-Day","Mar 24",2017-03-26,2017-03-25
"Sean Kilpatrick","Out","Mar 24",2017-03-26,2017-03-25
"Serge Ibaka","Out","Mar 22",2017-03-26,2017-03-25
"Seth Curry","Day-To-Day","Mar 21",2017-03-26,2017-03-25
